n_0,kb,T,theta,p_d,Ef,n
2.310158591766354,1.0908225834473977,2.545007119850598,1.7697876748537236,2.929419161569058,1.6585817536701697,1.510911050473713
2.659885436231165,1.1732900165544236,2.1594873455409127,2.1482399167034343,1.3930550030912496,2.401618487248122,0.7426326096212736
2.6862445375045896,2.725530886006177,2.853910160865595,2.596860117669431,2.4391741801605287,2.069642384202278,1.195190339559458
1.5474714823175293,2.204904169282981,2.8010696424760004,1.5726196963645935,1.4993334869822297,2.589560124157604,1.5456976697375993
1.0789438816514576,1.6020060451096494,1.2045195659145462,2.239821981698613,2.0136920742143727,2.394779023255413,-0.5934035440204631
1.625009013293672,1.0167793318874911,2.39544517494841,2.141386555635004,1.9579863477793609,2.131462070026158,0.1210794825075407
1.2226960900259731,1.0874887160019164,1.9031577410137672,2.640559638342066,1.8800431522476264,2.4240698218225822,-1.1387308612608764
2.277257773401009,1.8663224822125797,1.8159925664908612,1.6473510244151075,2.7335660273105566,1.5644614512491346,2.0574953525551063
1.104552920128436,2.93425983115982,2.1772733563374094,1.349090518861186,1.3415320878623125,2.6883209005845687,1.2416633686156462
1.0788722558035435,2.110102995573706,1.6970019906909086,2.992285337608547,1.9872673392006084,2.0338794698654765,-0.1253499755098749
1.1295605503163102,2.049332880074906,2.4402661060300237,2.3283218009017004,1.7360184387378972,2.326809364166057,0.5026419473670781
1.887453831357956,2.9679939439866043,1.4218356641223031,2.1081060585736724,2.1012229120982813,2.581902316108409,0.6455191124593432
2.215634952479342,1.9521539741674347,1.3822461306175615,2.570811953382565,1.5428846485911725,1.8491966683449943,0.2443072781047456
1.8340637059410447,1.2685709956246238,1.4416294195817028,2.4093291502077108,1.915957806881028,1.0236103862929284,0.3714056043038291
2.836847451106782,1.556869044206361,2.34736752900411,2.6746732479388577,2.4384647737388425,1.6338114734247224,0.0752977923755613
2.904572222434868,2.392910421513601,1.9468082115462075,2.6570005101565126,2.80361925464644,2.5764031612068283,-1.080557422132579
1.9701781677663952,2.345784822662265,1.1989131795532666,1.2425128192870338,1.7254877594643108,1.9625747472425203,2.7350486074143228
2.9518809922801594,2.187463833358908,1.0850867729807254,1.762874996097599,2.1544794069919195,2.2894853126028143,1.7808212351506385
2.471164324995053,2.728521898362195,2.8546048153245023,1.5373015479823,1.953380875432571,2.6632724003036943,2.5264390528724565
2.5559216769255886,2.6076302013876016,2.970749850662651,1.7493412255146132,1.2504362572391112,2.4743144325351545,2.37462515867526
1.5480226839298603,1.9582343419283348,2.4986975770283006,1.6731154008924516,2.115658056316441,1.4619341585625771,1.4480754445193709
2.1560701063376566,1.1635744775006291,1.6813216456532905,2.6523848876106464,1.415585711423492,2.789945697491841,-1.6860028297102008
1.8168686955057296,1.9957781119645013,2.2063074290757565,1.9296881467590816,1.368272002619405,2.267804684088699,1.3671681104947142
1.2569869435170191,2.669793707430186,2.777557101433537,2.6576665410621025,1.21219858261921,1.2371015148849789,1.031978734950463
1.5522939690208668,2.419219518590822,2.7507790647402133,1.764449159749275,1.0615933233416677,1.796447877771397,1.4666845023218211
1.3365609472869953,2.1980094189845465,2.062707389887662,2.4834993078536147,2.4230255593327623,1.251662506613549,0.6292163471455611
2.42944130300419,1.0882136717658135,2.409229450013646,1.4747751798068205,1.424067355976272,2.1518853214933427,2.7016882622451632
1.4124792310760057,1.9126454071614925,2.079358448955295,2.0616037666221008,2.4431508262259376,1.4532843861328846,0.8181162658308665
1.0512076519072953,1.4375858904758934,1.5997877164047365,2.1230074674993773,2.967783390356277,2.9348763555420714,-1.0372161880971733
2.7392833639632856,1.1944714020541545,1.0959736189288336,2.2323767227128544,1.5085842825658509,2.623304308083701,-2.3482295903136614
2.657460002792543,2.5773879701305624,1.5318276656581675,2.5690833647463958,1.236746422968214,1.90942023116857,1.321419000920404
1.9233320652938848,2.717251563771738,1.026485415521537,1.9741386994448809,2.4936262594616947,2.9771610677479945,-0.0859417354964074
1.5311171914381303,2.009674418830204,1.3357332530090031,2.326456534744036,1.413918748733515,2.140348991468885,0.3473941693523229
1.809948999817817,1.4713251440138824,2.8014499940923825,1.4472210804591854,2.6095455728957875,1.92582380420588,2.0819570915117867
2.550235006560202,2.392678960821878,1.2823913621891792,2.445052518777751,2.1031375161681787,2.82089457373682,-1.232123901395453
2.6757914988036315,2.041450082001921,2.3609919757495077,1.3103568946660746,1.985435641302868,2.688316083011235,3.4388206390856557
1.0830755951544613,1.534897814648932,1.968551699952032,2.3424053691607574,1.5880233770774324,2.7343767104870675,-0.0022519651733261
2.684123955191938,2.268732855577647,2.668282792675764,1.2829252266489537,1.6251838721543783,2.4082491534999013,3.17681465981432
2.711652469824072,2.840058066018373,2.084569213824744,1.5519665402712202,2.933577498544297,2.679893347389445,2.7794517836149875
1.9685824556049816,2.5573555286612124,1.1848031812808768,1.2396218969612678,2.711303264599936,1.289041790955487,2.7069120985688278
1.68409539748606,2.320682819837259,1.2272152083296717,1.5908681455930582,2.015584592313443,2.5115718206035,1.624014782332783
2.3545852503740328,1.7809042130830062,1.5616831310364403,1.2189511461563505,1.564760346592799,2.3262714713325643,3.4166302526437757
2.636358265044539,1.996018049055312,1.6476365262885644,2.5407683868260404,2.601801014437183,2.4393616125274766,-1.560403170203889
2.2220082731859563,1.1489628397633431,2.5182997435387664,2.244156211901763,2.4709328154872514,1.8237461369072163,0.0638919069660421
2.303164871548593,1.134221278498817,1.9295691733821057,2.101125623386141,2.7872581202320994,2.2567773299760048,-1.0451522101173472
1.5817797223340926,1.826169910587565,2.7057782968879094,2.0913394954857747,1.417414528184341,1.801130366059672,1.1753195311791589
2.316263309865951,2.483626313365756,2.7769404339318315,1.0883827569888014,2.914653441304223,2.8110230034335544,3.5927852068450847
1.976607256796996,1.2214315272464082,1.3356311856852292,1.257713686095392,2.5076454742942413,1.5214519175616907,3.400344221997119
1.129155550734612,2.958823494059061,1.2858006406608278,1.3360723657756697,1.2925418924759031,2.2627821486377915,1.3310435905946572
2.2341951246171483,1.0184789271745884,2.169748139041703,1.6696616760131788,2.1118335150249306,1.0133647775255974,2.0206342980885648
1.3597196983851727,1.4822198455280962,2.677716936627317,2.809159516113206,2.922690580793731,1.169743151911323,0.252604930381098
1.6106549447358445,2.505495343321777,1.91618753917556,1.6051363298146033,1.4394671599473752,2.460561355568773,1.5698585459283734
2.652464223118293,1.2881677201449435,1.4755078537711492,1.0366541988640685,1.137253607248638,1.3563227895675614,3.748340457644389
2.6095728397849376,1.6119301061927631,2.5049760202754987,1.386770257775129,2.923656121485517,1.0810433843834344,2.983351376990162
1.646715794652409,1.9804415224267733,1.1149341550056286,1.518585490653971,1.9756123770729,2.1986878872876465,1.8157739197294056
1.709873822041741,2.972483550261229,2.158188889432544,1.649827979722411,2.0578439028784654,2.4150736220911218,1.6052942586755552
2.199402192129181,2.5257153215228656,1.814757389489471,1.7901289075211355,2.227270459094048,2.9735751415861422,1.5079390765497136
1.6341310952092265,1.1419781248920204,2.3204487884692453,2.8186001986439853,1.465445629172131,2.5167107606990897,-0.5226260028156066
2.347652104939459,1.551233755003208,2.8768569770418573,2.749691576530683,1.419638217052981,2.3104661617244653,0.7529695105517046
1.3569921838735983,1.1645166906414754,1.3897398230112192,2.6128666310939086,1.4061765534554151,1.2368303633057158,0.097818855311077
1.6465375847862058,2.890414403588608,1.2304135868630528,1.1607697253863083,2.2968092675294325,2.854629825420888,2.8566039399444523
2.1439671054741325,2.3584813885571507,1.6853225821949431,2.859737804147636,2.654194338059698,1.0340134179460216,0.722039424260849
2.434329679970806,2.3858003707173645,2.1381038528406577,1.7328949194514425,1.997752973511565,1.9635227568841107,2.132216355547825
1.1591693862271983,2.232401350712929,1.8666514110083592,1.6679155357123567,1.969556402444506,2.646367711607817,1.0185801035761648
1.2662945121707894,2.073133824376141,2.5595940452332835,2.6032701797195283,1.500675812575175,1.0430240266473705,0.9455987831417464
2.1358066269512883,1.8024665711153025,1.3910894799071176,1.646994445579158,2.682626581704878,1.0508079506472296,1.9530188618696709
2.60184406389483,2.076854733655165,2.3267685741704387,2.086605071115292,2.5646553457020165,2.513550692685304,0.8898761943499346
2.6897266806504883,1.8217649382179089,1.7028262026980012,1.454307074252838,2.789976002078705,1.505569173241175,3.113028243429384
1.5097521050371048,1.422256490492922,1.8629356871063716,2.946250628883556,1.5120033058203652,1.1495848750276616,0.5381590872984456
2.5365588140138096,1.9622145541182905,1.3997800813317791,2.490963725340185,1.051417888975661,1.4296800053915568,1.4319618439076276
1.8602901232348368,1.2721566575722978,1.1488073627309765,2.660070496227428,1.822603803809939,1.415837076208894,-1.0509281250849545
1.4367353074741682,2.630392515022252,2.7639769513796195,1.9180212909635688,2.3061482803989595,1.3276415836222035,1.2308436911769245
1.8556969697533336,1.427819855638706,1.7477818752365477,1.844447127083077,2.903510441970228,2.036988425560083,0.6671368562570297
2.1748319967578604,2.533166889896364,1.6163311525329542,2.073293326860435,1.572366980433325,1.4184783107579813,1.604262544277242
1.701036081531459,1.4434259904375393,2.9933483123343594,1.7197029510526038,2.9506782032294003,1.7620172042521205,1.3973662668244402
1.536572560050902,2.224336864433968,2.0739399448195077,2.4401313788651704,2.508531507223472,2.274934147930578,0.0845236913522626
2.7542220035577545,1.7202994598790164,1.9557088059758023,1.8625951001155927,1.7519713934481649,1.1211621666688896,2.291639813813976
2.8956947715409296,2.200331884639483,2.717421217885572,2.8921660687592663,1.739156170217796,2.241810883242127,1.0659386086784086
1.1302801484461271,2.706429697305407,2.3101669477129816,1.8693211739540363,1.981644831111244,1.6196232054418556,0.9596339973402728
1.6986835142884724,2.238078973135041,2.8325241386048576,1.0489381662444326,1.8701289526667149,1.42853576828497,2.055532247950543
1.0991136363268073,2.958260719330717,1.777479453488948,2.349011488834002,1.1040603374291087,1.7122968126602738,0.8217073073457629
1.7799902144400426,2.9205545203296475,1.400181511441065,2.580621371942131,2.6721483066064824,1.2638810369202964,0.5352343969909982
1.3987459515640015,2.1059447237061417,1.2540025292618484,1.2334509426881932,1.2076141048870774,2.019051771656742,1.8261859255450272
1.456705827194457,2.7113686737095994,2.3823408318845045,1.5815390136220888,2.213637727080643,1.351464737178683,1.4494582104884173
2.203984736032157,2.2598721703283555,1.720044822328952,2.0683012865047874,2.942743606187223,2.769038180370376,-0.0009619581064505
1.784626270082609,1.158590982786127,1.7012030111619718,1.165144614891356,2.3381866831258424,2.8112093958202515,4.133230817370696
1.3199438815688145,1.5009469146159535,2.148659253013995,2.020271097644296,1.7077036667126106,1.9360711343900916,0.7319961419869829
2.784896134140205,1.9447380047073448,1.7550621731058749,2.0671125617610224,1.755810587429263,1.4259494552858598,1.8121108518453397
2.779514901443425,1.4520461492630723,2.532180378912523,1.3235707339692293,1.8941518523099972,2.404310620182522,3.6219949900998953
2.5982416955384933,2.8871974281459307,2.1554296367563186,2.2786125511570163,2.583778397185381,1.5728956260417335,1.4950387782960384
1.5060072634711397,1.6860717760021466,2.740443165165864,1.0608586742834336,2.049531864767907,2.70444880794016,2.3878533077034496
2.6112719962026683,2.950726322284229,1.33783637749003,1.816363751973193,1.0635048313337052,1.9943231350321984,2.2701951644153016
1.933215740494544,2.391041923467484,2.3281206699779124,2.1210982050902523,1.0594138027540905,2.7432726289656757,1.4054053993653974
2.681885450752466,2.9426572637086266,1.1103446761612643,2.5913766443598814,1.2841213739075243,2.849044628865828,0.1221363194563247
2.701883862207939,1.1060721671227711,1.8167444274892264,1.1980233511371077,2.1372842729670767,1.33868627965086,4.102985550834261
2.904459746386995,2.928848825370591,2.6199207557784203,1.106650270044489,2.35016219690441,2.229767996163823,3.7924034642180153
2.269653146050574,2.4843426680307568,1.930764845101244,1.3602029098339987,1.2406103814445857,1.748922792066288,2.484265422832656
1.994981503482024,2.180357020556829,2.617469525823376,2.388762560336732,2.4724091064366456,2.394562464306528,0.48471251022765
2.704514159031323,2.9818948065951245,1.3972199986533742,1.9133330272156583,2.008587087812281,1.2653362019391596,2.150386710443543
1.133290870915712,1.6751375516470457,1.948634361752578,1.035913620592064,2.868147703109372,1.7582381569929348,2.0257505416331414
2.975722924031724,2.3571135738397446,2.112943481748256,2.546754191577241,1.47346977516886,2.7232529090902897,0.9900441084890536
2.0057533859712797,2.8728181613774,1.0038887218169716,2.81395774036974,2.414275864798163,1.5537600987461235,-0.4643533479075544
2.645690989214161,2.2736303257947936,2.05322762666495,2.61621209679109,2.567982543580549,1.843621139483114,0.3244038771187304
2.6461854012892294,1.7756227831454614,1.4899162464629112,2.4643231593756774,2.913242360418489,2.2802431613815592,-2.5318232259434432
2.531957984516679,1.977938550752397,2.56026956437866,2.3295832825240863,1.1351470156918786,2.435370014875524,1.5809376125173706
1.7660528477620754,1.3126907280451798,2.688980837704052,1.125783894006597,1.0047310219078207,2.666803766720083,2.3431333836671198
1.29597870193553,1.321303863998209,2.4899568410234174,1.3354897656195743,2.7856557533885637,1.7527009104419715,1.744370291026176
2.4942507631495143,1.2392137335162796,1.1547813006278425,2.103956756744795,1.3667335130946294,1.016596452995386,1.2633855043719098
1.955425834801933,1.585111949514025,1.511129125590324,2.8862831187827647,1.771685290010731,2.9060188346548346,-2.111385639381909
1.330123110364108,1.7037476568086831,1.9324259382400115,1.714368503146155,2.0991160764398744,2.2109034375965804,1.0618561553102654
1.3072106377161934,2.8119396234121345,1.8771287733725457,2.0749468350346034,2.1030680073907115,1.468517138969627,0.9377379363558648
2.8916442434582224,2.7382502561400472,1.1347340830261246,1.012354508190562,1.1512036184692351,2.8430075450800585,4.505531991572027
2.4771174833126004,2.863197756836456,1.1980442087746153,2.334150614237525,2.495011874802356,2.8129430847479444,-1.02679488940259
1.491928359438065,2.440415783811129,2.64802198417514,1.4691480066459115,2.430475285948023,2.3175981690902416,1.6238888652857155
1.6056781880664095,2.112877024936556,2.957434038063947,2.697887626183242,2.199553115758265,1.7482368912720072,0.7132522615557795
1.3444850403845066,2.013493657738646,2.7272614941107847,1.3513002567292725,2.00146268809106,1.9091156766223008,1.5481857411689357
2.0869462232617297,1.5425763580163434,2.0232942019748545,2.7781568106518213,2.395093610310328,1.11770729514744,0.4138554044463647
2.774689440820227,2.9759914911985472,2.427312155914444,2.2950141722373867,1.6226123118821851,1.3992571277441497,2.196875672768845
1.8619183299258963,1.6247153599226545,1.7186189316233698,2.8494402481898984,2.1442494438173685,1.1640800331571937,0.2680299578472929
2.878265256552477,2.176384593623467,1.9820573742405525,2.5972823339814584,1.489071870377958,1.1096155318728664,1.935118341131022
1.430474233386361,1.6024337806779194,2.221821255735841,1.183183294950286,1.2075148789248482,2.4331507798429577,1.8766651362238331
2.164169921936548,2.480570956124313,2.5330734754320217,1.5014843340126518,1.9858054825392384,2.381430102949257,2.276974585119476
1.906895697359527,2.259841702756895,1.158329264944183,2.9937500703593445,2.112278141234707,1.6076629199249814,-0.5399090748175807
2.0805788154762097,1.980424247855032,2.843670312592675,1.692400206829454,2.007385596162735,1.869224187551516,1.9124216269331784
1.958385298686646,2.17151271732477,1.5043884687158884,2.890512415336274,1.564310516851222,2.500149546568591,-0.3126776991331385
2.92086593778468,2.905425078956388,1.535647859121287,1.6147884381519668,2.809228029572531,2.0374206530204955,2.756082819628911
2.1367028203202194,1.911809979481416,1.8854748751002957,1.558561016166423,1.2092379363144377,1.8965699249453951,2.1533355464269124
2.291033867331607,1.3444938590337108,1.2424672351939825,1.8451197071502756,2.2209222649703757,1.1014722561446333,1.3821743909180513
1.3748577838424836,2.33525636482192,2.399194933882117,1.4943470946367965,2.880018227899737,1.016927950805334,1.4297477679249275
2.228064596350787,1.5459091639630744,2.6113158045675617,2.378319041870392,2.258331328717669,1.233123869567215,1.1174514038345351
2.816303554681798,1.6742776108021165,2.953481668512837,2.386389449701573,1.12628036250422,1.0530695286441416,2.3244548250101715
2.6058503493533545,1.389232122299404,1.4167381112877258,1.0972929705476688,2.557216862377252,2.9796869744357286,7.206241622518787
2.3773243210348323,2.51451907468034,1.4398245913375043,2.340704144312852,2.383711056727531,2.276784728482002,-0.1032475856317018
2.693444578132332,1.828769109785506,2.6971923716071715,1.9480722736100116,2.689979934092579,1.565555120948954,1.8462918170876272
2.541406070455466,2.2719961304230694,2.505216783315019,1.9840198138314165,1.3357226124755124,1.4861868750442282,2.1854755913566875
2.1215211336421365,2.722541067744767,2.006583735705153,2.873657304755856,2.381331321911604,2.4034471623421125,-0.0218185724492974
1.683429939297607,1.922995080854071,1.222198246678364,2.9923293957793358,2.906766304176905,1.4608527455309126,-1.3242787258891513
2.740130386297338,1.096231915899438,1.889932264444135,1.4437811728404435,2.313651490324463,1.2728665787278397,3.233520618856062
1.9325422577631528,1.6414858314806815,1.3624259495508462,1.789187738177253,2.560748837998971,1.1440923155954867,1.3840319527035865
2.354546860547023,1.916289815186205,1.3887042077299203,1.9249750006484896,1.1240691067748223,2.0528845794335027,1.646440912664479
1.8968087218839849,1.2878812854939694,1.733487499390904,2.9919142540873587,1.1801723487157247,2.433879041526894,-0.5163631683802032
2.866930953164956,2.3493851756537194,1.040241345247201,2.0033282690981773,1.7792958009248592,1.2724551615647643,1.753634877951172
2.9743797773160927,1.8421452222282064,2.64322635961341,2.358171866386752,2.8760287709648757,1.6847075319823726,0.8773817947435705
2.867667030275832,2.0706736353284088,1.2045137310846057,1.1890603411205074,1.4355719893214531,2.5213621700788984,4.418014962427886
1.999174983785711,2.488958121005223,2.17431126556391,1.854441046708008,1.8256804568671092,2.4370462094352217,1.539198571529566
1.764985452476718,1.956760530284256,2.140795058427885,2.151591067340768,2.74960641444786,2.780468697360054,-0.0024468350864235
2.206018306103925,2.1568290762441444,2.1894429644272773,2.3857794943711204,1.0446001760491452,2.65974094657756,1.261500951020634
1.379071803562637,2.9315655203700306,1.317811080752063,2.5651543675747237,1.7005992930444749,1.9696027291465248,0.3766031327848767
1.4856014187011588,2.0005390572444077,1.1879077855516738,1.1099353397490856,2.112809577089488,2.391214248791955,2.8901523597366565
1.0914042228454888,1.610984306017159,1.491594250081426,1.7042943324794215,2.085133229420165,1.7061662719827124,0.8763327480075643
2.185531202866594,1.76161701977489,1.8961525165792423,2.371383814624885,1.8122070268514547,1.9267286691439336,0.5457607388745209
2.986131277417221,2.801311330579808,2.373371388503572,1.658830337944537,1.7273501949027046,1.4446114551837013,2.887593526328494
2.767530581486194,2.888355812420254,1.491008539982133,2.2594206971285304,1.7904176868142103,2.933034190504214,0.623001244960117
2.356015212371358,1.66216630246597,2.410016759370693,2.697273112401084,1.0439049380023553,1.165451789782748,1.7099444452235162
1.0911848852917512,2.988650489525892,1.245806863741553,1.900562113252129,1.4253135771850616,1.0912507692612132,0.9435758020855912
2.23848289395784,1.9481499361066248,1.689606752149132,1.1881773703898488,2.8904408362477296,1.3276852297461574,3.2128501302614496
2.156797183176386,1.2922477649105375,1.281865685534223,2.6115347445297163,1.7744148318877564,2.5537807509623422,-2.9336826701485625
2.3809503039737425,2.227574945955148,1.0333233242733086,1.853696888418781,1.6342714489614152,1.6036216767823015,1.6242338108539014
2.572717821072417,2.662427967115871,1.8634556830357296,1.8325258853345092,1.8569086265112216,1.0986270930600863,2.2989899037794563
1.428779505098997,1.8619887555316093,2.5154556314454872,1.7339202740039923,1.2571608442538296,1.113382242431681,1.3594374691025517
2.9402112505720317,1.576615901986767,2.8393288946593405,2.270619600488696,1.7764037319468748,2.5478960639975687,1.0255064733309402
1.5910146693285845,2.7095361213884206,2.153733307137986,1.8638325604189985,2.44188337605103,1.817232482562751,1.2415440543249028
1.4694285949767902,1.1635547364103784,1.2174780534605831,1.5970408812659849,2.972299091798327,2.6279072576715183,1.256814320630176
2.6945973444360405,2.7638837808850445,1.2469568910037077,1.5541506452770328,2.8917333101282594,1.8219145591949504,2.763160441957348
2.3519940851198187,2.843270626440952,1.8442549422040708,1.0562867778528238,2.3037527629709693,2.8899862734537343,3.8215601152724994
1.0586509171649214,1.9922794047195616,1.3970921763858966,1.3161566251093133,1.9047420768608692,2.033477407932862,1.4297377586000852
2.002342693816749,2.479992684011421,1.6174652982471136,2.55598171841198,1.337420830991637,1.989313537108718,0.8955542845706183
1.0564393271420154,1.6167067042281071,2.492739068537666,2.5750692442256597,2.563070792720424,1.9023202647686528,-0.0220251056096436
1.030766919406685,2.4914829804786693,2.359950849724453,2.5498266949879143,1.777707003153879,2.3474049140879867,0.4236067017985171
2.7367042973817446,1.0168412887368676,2.498264139460616,1.2968468249545615,1.6652133215925633,1.2943472135945784,3.364880816739244
2.501094701765441,2.9172259714992443,1.9747979738008188,2.243508579396002,1.4234017641943126,1.1596899089270227,2.0545435354851924
2.8623995733615235,1.1179425173646294,2.6064343454478727,1.445374363482032,2.7449691449452374,1.3048191746264448,3.302534837215965
2.0696700794935388,2.31868106946098,1.3518881967659089,1.7256719361255437,2.4660142859399663,2.301137855929363,1.491703143548076
2.403797466770808,2.82026141327424,2.851265817897071,1.1704820144062913,2.99977156371248,1.990685035134253,3.0994632785856724
1.3674141652171563,1.2064628555791927,1.383293216562841,1.0403608583996136,2.1447642252197485,2.394195424502193,3.4959621573746404
1.6757460937572393,1.7145645038167998,1.0938917662254488,1.3673188342204203,1.9026248374948436,2.6818891432932217,2.5970213198584045
1.989757663708336,1.3118109448186737,1.7342745932246448,2.239569854175359,1.5515307836108874,1.8144059213114403,0.4631952847859851
1.6178620100615742,1.346191727419723,1.0454764075280385,2.0338689956753955,2.456014772433228,2.229109300591272,-1.1933779246427536
1.732446376041518,2.485920776313319,1.365254215566774,2.2722069977155863,1.6763087837675672,2.9006210053657573,0.1308135434873908
2.5765693010108963,1.9126669754371464,2.5926690005388235,2.8453923245754407,1.1966526187578446,1.394367315269066,1.747360169105802
2.01449343466149,1.0223664122110685,2.4677957412699008,1.722527229474268,2.467081735173074,1.2167804761441263,1.6522068963428072
2.2197936284649047,1.1261127787586072,2.526289218780008,1.3076678725115296,2.69037112424694,2.7721983053118047,3.733455314731176
2.1627016761304523,1.4638570585420236,1.4590733306944494,1.3022755506750252,2.752460006320216,2.5321986306183684,4.035046726414841
2.9956236308307505,2.119329125010473,1.495408846844238,1.8334589185408856,1.9833547073245368,2.342661049403493,1.8552907348063616
1.6411808725076091,1.0481072700936307,1.5546264024125658,2.6758397227306685,2.317327910199112,2.1261987400695066,-2.792890176772883
2.040326344294421,2.500676045314916,1.9464300417036653,2.972178627222204,1.6264354644024313,2.158880097775855,0.5895303350995115
1.6890900336440242,1.6922918314596669,2.4353015055632072,2.3864868194678124,1.9959893706766452,1.3846154717296693,0.8642641256665323
2.65681628321582,2.014954080772715,2.8790196377706305,1.394746684581178,1.0147533699379856,1.8956803085474323,2.8111165890180403
2.8233496761243577,1.280698320550443,2.7187701856733337,2.917148344838113,2.5615600018277327,2.396271917713375,-2.029021586433422
2.991925158329325,1.222190088801357,2.051124690984031,2.119582393267164,1.8836157965978424,2.858663183559803,-0.3604764580162204
1.0641407269077163,2.5847727232089497,2.219691960177076,1.4931864447967662,1.8252618151053284,1.4327005992726771,1.101745724031111
1.346131181529781,2.00195129719961,2.561670934391368,1.3368522805506255,2.520150943877888,2.891373042998864,1.78951974355833
1.5919451509888811,2.25838563600304,1.8995768400787831,1.2796276788972194,2.932906791965021,2.719062098114666,2.441479946146723
2.161093225191647,2.206777778767208,2.4722077341837383,1.6261867790343616,1.1288672167955611,1.4658960698850465,2.124803072790563
2.338599737409935,2.5097815799062726,1.1105678819163998,1.1158029589148852,2.1423180489648,2.9899365849865296,4.700363932394724
1.0458963056122057,2.3363976294038182,1.6146639782221412,2.4658066419211,1.4839893040123115,2.2767998325636256,0.3150434815670225
2.0871480944273872,1.0186460946873457,1.942146570920696,2.423609037069814,1.9273605271995973,2.2187753662017498,-1.310640525201201
2.1919984723744714,1.7082094126555645,1.95512753119394,2.5163392289915327,2.4984890282220205,1.5815381041918393,0.0891749452427021
1.6872783799372728,2.958809571332265,2.904600421687034,1.3436723808024391,2.337854065898976,1.5149276597641763,1.8438507910963349
2.6649767540076037,2.9132174462657323,1.6163439658866836,1.5795688760807067,2.517310994162733,2.723755297711544,2.630934998854507
1.6287484758828634,2.1667662773693803,2.6896972768627525,1.3973629645238326,2.5923345514963145,2.4227380861347845,1.9316415357719612
1.4208111916308472,1.1745700100760703,2.699697800526506,2.0865810001437866,2.9699606538577905,2.107956750745384,0.0372662848481332
1.9928464889061253,1.5884779972435823,1.3710524707766258,1.8817371690678877,1.0222228369129596,2.690458194790869,1.2228881361782868
1.193372407570532,2.111065498638076,2.979939951517076,2.634280876345061,1.3458658845626728,2.91669549921356,0.5424971628859564
1.6399902512212057,1.1520308188552353,1.337889018031903,1.1058392015353395,1.9697978552315352,2.133345968820521,3.6448804952456393
1.0799806036196442,2.8538078601903547,2.9779135574454862,1.506746852297693,1.6749009345511152,1.5723545050124743,1.101401484515868
1.4365455076453488,2.942111549883116,1.4807565856139886,2.450251117420841,1.1512896700232558,2.110306711736739,0.8193564957099759
2.545168143276582,2.5145538875776854,2.502652875325689,1.772743572911332,2.0994832431084225,2.3801277078434926,2.139800060631592
1.720691908593304,2.550538026853024,1.6842303247045116,2.833669774477799,1.950566771866072,1.0001058450589897,0.9760394275787734
1.5945916077099265,2.5759747006023908,2.460341652803179,2.6743238321837017,1.7460815135123733,2.8255437519907174,0.4863508812223919
1.243250675417793,1.033594908219155,2.300177822423586,1.5111771631272275,1.3570778135073993,2.429215976062045,1.3459686339925905
1.840173836670934,2.304693054870767,2.6296259531065456,2.422882910597867,2.8835846196726838,2.216142380425641,0.3797510556309203
1.979137745650948,2.5807132366439784,1.0919142344569457,2.201603301891943,1.4288968604731729,1.2411642402852368,1.2444882858857085
2.987567065448781,1.657729912681815,2.8993528803623603,2.1717321960455007,2.1807899438003533,1.1083819356855087,2.138047998625137
2.54330653390329,1.758456686969084,1.4674805697315256,2.420935158309175,2.7518856936754643,2.6776019520490406,-2.9133434793562234
2.3903346798058007,2.5899352704927727,2.7855212842763266,1.3653643109872795,2.332624150515749,2.7181661258074463,2.818876488700616
2.209732866616662,1.4065524743340805,2.3912555143481504,1.068159321104745,2.8367742259381084,2.875786928603625,4.791697493363038
1.008631176145245,2.491523764107688,1.1033990145423034,1.088970449823011,1.70768879230879,1.7308034569897686,1.511141919479165
1.1966509747204508,2.4915399520632877,2.7330128334473835,1.3249973983874015,2.735276548071562,2.498287021204771,1.488863988706258
2.118767340243296,2.4854185069621115,2.637457721327871,2.5594226448347417,1.2462166975389122,2.658873803564396,1.2241914869012729
1.89701389159682,2.5239973866989702,1.3560168697048345,1.7688009722302849,2.564371724965936,2.3537590895691887,1.238911671468806
1.88054107555657,2.8434231425584287,1.4653048818066248,1.9033635243280576,1.210860818413492,2.3801573412680987,1.455865433811121
2.098062891904393,1.986880292387831,2.232610226315159,1.9424619160585817,2.963843113368145,2.195790974286078,0.980202836851488
2.640064374689099,1.0456072541934684,2.237385514061981,1.2541973128335966,1.412500413752636,2.734336615044704,3.9970510521904297
1.881582172555616,2.9494741087052825,2.3948633577781115,1.7844267472529074,1.1955772218178613,2.083436226921612,1.740909293553127
2.1499850043357758,2.522416996683475,1.3848498862703749,1.1071495979724035,1.0721005450113157,2.9504209489633526,3.0206469843166817
1.5628094593660915,1.0965822184133631,2.68374662863676,2.3534552333656387,1.3677445820663523,2.434910405075228,0.3157033635036319
2.9216434182085376,2.464191108403133,2.123612854349253,2.4280858678798465,1.1204132246526195,2.3262086511560094,1.82145474921279
2.993911614941534,1.8277790266942413,2.4768498098842926,2.436695329073476,1.8242596258837105,1.9774337652306644,1.176824850461499
2.761293014335658,1.3739672767737232,1.2557104434595483,1.852342508550223,2.5866909345992197,1.179968655479822,1.4040475846909164
1.1648510405845456,1.3992078094951774,2.685252027632812,2.1185808916663644,2.431887527563738,2.2713559753700308,0.2729832551622184
