U,k,d,E_n
1.0558729670600453,1.8431635917745728,1.7920190597733885,4.196048916796092
2.359974169031298,3.164625400139202,1.4916441831659415,4.681688432779771
4.111325854491712,1.8516643164037587,2.630712512721498,6.922314733554443
2.621634625379732,2.7621884246639152,4.461188045488242,0.1549652500600208
3.247438618482523,1.1430768406365803,1.8779395968035453,10.03155608211582
2.881316396022122,1.4769077040124985,3.324221143696382,4.633712191062746
2.64440157295827,3.386913477222328,2.3580736551921966,5.988096554064338
1.3345587418147438,3.7533203975559433,3.86220245265976,3.606671154129572
3.220185024593162,2.363451571575642,3.698729688375034,11.436016125581586
3.644677340646585,2.0179553254943863,2.442981064310338,5.71683432123988
1.2613068444755582,2.516393707121033,1.761848169941993,3.2170494306098663
1.9087858842464,3.6850286664687326,3.4263108646011347,0.0067972250717833
3.4259844299782745,4.770481706959633,2.4045329423184407,3.717044109163768
2.7430455889580925,1.2698115014741624,1.3960217545628022,6.586159392070628
4.109544748162879,3.4070425948215,3.5065394991466063,1.527081978524421
1.3134382854481703,3.2731621507869804,3.0226627961550423,4.970238486022046
1.8633133023687452,4.337242248330586,2.07433856687621,7.117305270483739
2.9693389498036726,4.177291332469794,1.6020169810765,0.4896070756479482
1.146887885762256,3.9904188742014015,3.408273277191083,1.1209048684413836
4.455621867184605,1.6319365616746926,2.963772983801236,7.8064217392661295
3.873637911460801,3.832532733210563,1.152715475298974,9.99652399330014
1.9440758503264408,2.6031372996378703,1.2639420576160785,7.733440633834024
4.844797574416146,4.409570547405964,3.1287979395722902,6.453566345876081
4.220467635960068,4.197570669541195,1.477113756848369,0.0289853291650888
1.0218266612145324,3.854293054258761,3.50526237760386,0.8448392507512371
4.122880541101505,1.896350766637916,1.5735778651726964,16.38941226181994
4.834161357271871,4.634116847550147,2.3293622099320124,11.598953015706282
2.0983631924133643,4.368287603288708,3.868131833232269,5.759795940675514
3.1146343751257897,2.13947508253556,2.6016804044865816,1.5335828841112482
4.883368393510372,2.183317015821295,2.9239939888769606,0.0495963221549793
3.2354000066263726,4.189641001595952,1.2075804866454236,4.270589010824274
3.1100172802847865,1.1154619702551742,1.650474632758376,7.880584115441378
3.1591510374368768,2.317939281784623,3.902642047496128,12.188949300196386
4.439844633273383,3.3962489838218684,4.585615272941135,17.679690396361938
3.447089553763453,2.498806442931617,1.1637227980980338,13.600988840368766
4.50972950317469,1.3508503433227572,1.86689527773447,16.36179243333939
3.754886694275964,4.426544577024854,4.783094088802468,12.64095000005972
1.9256540478792008,2.7036117449509423,2.850099170822391,3.2817931023387805
1.2267473722037998,4.109057520443486,2.4341720070334043,4.50927411811628
2.28481413523235,3.07234475647511,1.837503350613911,0.8981948763610699
1.7324532006799704,2.724330842988413,4.455796645032978,0.311545879056992
1.2908342237412862,4.273412069293395,3.21324933806091,1.5629516777413224
1.8840590510893351,2.451361696665186,1.2299951416931636,7.506160626009153
3.991999839438004,4.821138018126033,2.654983743826789,0.2169843939516723
4.419117751145892,4.470153215594395,2.666679542281165,1.7804124636224847
4.686469035917957,2.1467423529573435,4.176645515402354,17.777415963218168
4.2041060728712525,2.2853387472428177,1.8180907453136967,12.85625628984586
1.90894979478694,3.4767407936343817,3.995398031692752,2.887386505265652
3.8907979224726814,1.224813286245039,1.7080502675768674,11.656529775335436
4.669668039555958,1.7158365422953703,1.0521055813271558,11.508892649172306
1.4500231357804738,3.145836623308489,3.451493196501318,3.298238433968143
2.905096949503966,1.2091020965988697,4.588628716292304,1.500265499920385
3.073819432707644,2.2273141720433625,4.507523477980962,11.169246677661146
1.27555350649749,1.752587496838501,3.937730132071844,0.471901812270591
4.720627088815251,3.218209927000721,2.073701098596036,0.7104615469407135
2.7454253475459494,4.228034048885373,1.4801986821901134,0.0016959405114786
1.068852346063475,3.449860057745844,2.058034735569684,0.6742398466233451
3.803919682464144,4.762554620484146,2.916915539154388,5.761053180932523
4.104509258124843,1.4650476687488403,1.582518702456317,13.79058755444126
2.2245571353461515,2.1976298982123232,1.303481434092752,8.728601260883877
4.172374560092964,4.090137657757508,2.8822116654564325,2.399036500121451
1.778589264812418,2.592978255821638,1.649778908335778,5.054752767393498
4.8627655708884365,3.400560316903206,3.283830792310143,8.067775468727437
2.0517572987179458,4.50639283058435,3.2543271884333502,6.171281900048254
3.676965023177362,3.373430312856668,2.5103809245252293,11.594520673404398
2.4350900108593185,4.929166528233619,3.418874392563512,6.885168402282679
2.4643158311826885,1.3867994998402478,4.99807421118275,0.9994912292468072
2.316693783500963,2.007431475038926,1.545192555566437,9.263119791981367
1.087136304022882,1.2523190381090008,3.143415082781242,3.6969355207220063
4.794023336746507,4.376177950171617,4.712556511407321,11.517639024932503
1.1414004288041806,4.841220743401495,2.1397231193825244,3.6400336184769
2.701420305698027,2.6041119211770405,3.797857732784476,10.231365051162914
4.251687477175318,1.982552457692848,1.822527111241893,16.078299803072778
2.46786133775768,1.3598160000114787,1.4150245550237068,6.643817509870907
4.572500020985473,2.7008199748564303,4.360412354913681,2.706268021206639
2.523767274247082,3.509450083553888,3.2845179045519397,2.4902767184218666
4.6977389571296255,1.3602817064953503,1.9839930820684528,17.884800828666076
3.465148618184672,3.2779349657803865,1.0107197653547415,13.758948676867142
1.8550350653600152,3.5073826581670144,2.6476998364003363,7.384725203871178
4.99463508928846,4.028129795937026,3.6834423279595434,16.42619135267476
3.699451917816493,4.048874318170196,4.473090638070483,1.9279378088082133
1.0200233614837653,4.138963865174556,1.846815058951499,1.614617495881632
4.206950319817874,2.4151690011031333,4.55702898074245,8.32622228178179
1.2170057785955493,2.506459638192986,2.5739602835218576,0.0344074942349472
4.465681864189608,3.076046450524251,4.533526552492477,7.228560376009725
2.209156305442757,3.754695017320439,3.178356109097896,0.8550077619946281
1.696305217922741,1.0913461881312556,3.2568875187537443,6.500246595800567
2.521084898113223,2.41088004406326,3.6444289846063938,9.090994456692847
3.847977392335842,2.902207770782502,4.062196219979089,2.208762797086932
1.9991323597741903,4.697403291688383,1.0555590236916528,3.0245918239351512
1.6405405817601704,4.964313853355408,3.456456193251205,3.673300576167711
3.661924371875593,3.7451308764830222,3.843416028532164,9.184924075628508
2.7000361764786045,1.4140706017158382,1.7693968103871174,9.732928407878662
3.6144351875307126,1.88270507134719,4.599496222050327,12.442232457265971
3.232514946444405,2.409432295690969,1.2143883720496422,12.780374346963534
1.9884535256264664,4.829844006287567,2.570067792876184,0.046665760084049
3.473968240481189,4.310605681694575,4.044805200176304,5.862954063357848
4.08339171080835,3.7440280995992,4.968140191198392,0.2512644434141404
4.136423835673819,1.5013288555101858,1.976650272535068,16.42079013895391
2.3725076009359345,1.371381720972732,4.242000217090363,0.5054872279210182
2.274303150059335,3.8104436660358094,3.746563948551091,5.17839578036176
4.370431644795656,4.066912895938815,4.137054330696136,12.572090023395214
4.389798302538054,1.2490604917860488,3.574938314198832,10.926810383523058
1.677697084213872,2.009873960445277,3.1696022982348597,0.0127827251992697
2.359529882364303,3.9196714052099537,4.967468316233406,0.8818523740469077
3.4303259418957253,3.258215042999628,3.016278481755368,13.171940303119849
2.1346445556261884,3.749454901023797,2.734524409277432,7.156201300372165
1.5591454653869263,4.831183331795679,4.411286994664504,5.544140660841125
1.4071025957755383,2.007028358129205,2.009055284658063,4.584103617081378
1.9794985451065328,4.600693080297274,1.0097474387400909,4.223462624679511
2.0940331881339738,1.0073918666668562,2.913317090231308,8.286948505637916
2.377939256838009,3.851839256592162,4.751168062145672,0.6984456503668443
2.5448936008996856,4.513617717039217,4.625974201370766,7.347230509907565
1.0020047054544183,1.3093808760008008,2.2501579219902568,3.9699297961329054
1.5980960508525888,3.688252093019987,2.934985169193908,3.7388500081923
2.344818445624981,2.529474443177521,3.174573359089479,5.51085330112978
4.192133103873626,3.04923394687728,2.211963058700809,0.8775167911887483
1.8974883177135051,4.924623952435265,4.967434185755775,0.820381959814968
4.672436597933384,4.441048665615829,3.310873290075714,14.360749560718626
3.692181302876396,3.361796061347073,4.321027214300136,10.18665662135652
4.155332711853587,2.738836026341858,4.487016012235459,0.3171864394484868
4.157611901231599,3.2381310308100124,4.737886714398432,16.07950566447157
2.3218090531505338,1.7087487641843473,1.837152007118412,9.2872232653646
1.362906730676598,4.1746852126635865,4.623530829540185,0.2740125316685088
2.99595239714424,1.798252519341324,2.695219691757962,5.189628899566427
2.2994346179043204,2.761783133652908,3.952855968674005,4.960166995774115
3.589340393840566,2.65719240243407,3.149154859350759,10.707736416241422
2.689950741708711,2.360465019498043,1.4356315598438836,10.596306757427625
2.088580955759248,1.4398344120923054,2.20403794806093,8.352204363441944
2.4357380437168263,2.5687596824749868,3.199937739225572,6.614392698310224
3.026603012694333,4.137154184263883,3.6612497009475176,11.179213659595938
1.80525496355031,1.2775911017735675,4.674256697435483,0.1736416483117931
4.420857259556068,1.8049953683139053,3.5902593211780665,0.1713891442724261
1.793182523101177,1.0907064589527806,3.267939890398549,6.856971236839198
4.613570824023866,3.3813044834040222,2.057172465909522,2.0104419914792744
1.2046952913917144,3.723266256187528,4.743287908784001,1.5117522207989786
3.8505279095373663,4.374481207936514,2.170526118107019,15.383172085127605
2.5594280431655045,4.091195563032315,2.00776093487567,6.922868445382109
2.0069894485194357,1.9516795765562975,4.39817687935019,6.690331905348147
4.7989894250512535,1.177355830197368,2.0532482419684057,16.787220786680876
3.639686991843119,3.0009481255510315,1.8505358482494223,1.8541127612772248
1.0031588632229949,3.193118482794524,2.4656441474686925,2.044660668704417
2.318380258752609,2.494571933200933,3.821440127098035,9.24646606111278
2.312752886259405,2.3670764905711734,1.6317864103446449,8.100025569264368
1.074507696803574,1.276440146829338,1.4651709343365749,2.782874640992653
3.9265808604477854,3.6560749758584823,3.108095359469365,5.029046082205494
4.30242485760897,3.405997640078011,2.6615257528667136,16.659229736794355
4.872000030211387,4.202687279495812,1.2209227011369652,5.781752478067971
2.5318482175292094,3.095979893883694,2.229263718787051,0.9382608962742748
1.312967760306829,1.2610973609538738,3.101428672870347,4.511833854427333
3.174938212227621,4.572476868105715,3.3305718747221955,11.985112787952596
4.547953862490265,4.471133705550724,4.437780688456053,4.1229967852268805
2.6882068817825107,2.4109367915295428,3.2443248076896354,5.203755241338066
2.164252481566636,1.23175788411287,2.3420123877536403,8.515067761845595
4.309006216548477,3.0563209491572234,4.432818798458678,3.8300915046561
2.2946039443775224,3.609473638005614,3.166615960735355,2.6584208950890185
2.047870422264648,2.738577554928303,2.4912343302607005,0.5812165765136149
3.641916243116108,4.58088844993306,1.9921725787936209,14.24479792903695
3.209585615034455,4.279174870058045,4.002756344184338,7.380123632327507
3.976065532287166,4.162546026574023,4.77873553706822,3.941359928666148
4.938735312574904,4.926168538290203,1.0531758550441523,5.3536880308401535
4.137263450251962,1.1066620109375038,3.2290354826437047,15.789365612368044
1.3329745678355658,4.23102504739661,3.416052181944144,3.4950349288318447
4.026063461837986,3.075229824886778,4.388884346191853,3.2412448846764463
