gamma,kb,A,v,kappa
3.672214285143721,3.801742720347836,4.681005567489343,1.2128381007877138,0.3686167924141637
4.836927731211809,4.137371098623135,3.841614067286132,2.7497007603133934,0.7718138325762323
3.856333526009922,1.5398203634223662,1.200426604623151,2.732559364361672,1.2271428887206006
2.991871660752381,2.977212565946306,2.4617211866162765,4.347991209690672,2.639965701949187
2.1179381703234794,3.445229222495524,4.749827066182522,4.368935633966923,2.8346417936883523
2.520167983318479,4.216037943882782,4.466941666936499,4.667351108824168,2.897831445428579
4.021022044396249,3.5252437170971795,2.155932766990256,2.481500482893912,1.3431187247401688
2.1241818473434617,3.169124359634136,1.0903547823029331,2.307150367821141,5.96500457537348
3.782115154436897,4.403579278561736,2.410473471646697,1.4797313862001369,0.971653114146993
2.463420797872864,4.1651414028655225,1.1599054562087878,3.964441744377767,9.7279196808479
3.110171020237879,3.771265882779969,4.277337526235352,3.5475111018555645,1.4822441299882871
3.782669425447275,1.968761455599373,4.109592344406147,2.490328785996162,0.4287354818477311
2.3565529904378564,4.301336560300696,2.0774639477628547,2.478944549297389,3.783554367316888
4.466286923507827,4.999521785917034,3.725302688475216,2.6561487133156243,1.0283827361628908
4.82003708466195,1.2366867386448668,3.95445412477257,4.1572306047614855,0.3403374173056494
4.732324234441137,2.237582502385327,2.5911983194502004,3.5076629982517726,0.811553024563125
4.069988319471975,2.887536398120824,4.1546213726628505,2.6398227693070493,0.5976323030093966
2.781036661152402,1.572828524567678,3.6266438758507618,2.185759170149537,0.5322380452283475
4.799017270203199,1.9809717412772327,3.946756219831659,1.097396001388729,0.1449873405552744
4.208294280185677,4.770347281351954,1.6641507857332094,2.867705200231549,2.5622271531034677
2.847140554250976,2.6562270062449787,1.1952414832134428,2.1432915557827936,2.5786407389827413
4.85326292171661,4.373388270903247,1.9453441629688253,2.094196829463867,1.2218290424483145
3.218683982660875,3.4060628421461407,1.8741648650002576,4.451395498977877,3.646242919778594
3.194526160064815,4.438236013711289,2.0617883152163308,1.6463881376134064,1.6149451820776994
3.5204944305982795,2.528159441963595,1.231436427007897,1.980294646998604,1.613008050604797
4.938052185923442,3.268339186398478,1.9786591405564928,1.907775016407042,0.8002060406893482
4.354433911280497,4.113158954771947,4.389173230103331,4.830931146285475,1.3495978551768348
4.551809665779087,1.795669373379111,3.0688678545533854,3.383418866872847,0.5573837065975201
4.978687960031328,2.6642487981630083,4.414274475956443,1.9887167507629977,0.3016813736467382
4.447394979975703,2.610132642186127,4.201392141684524,2.750340774902552,0.4956382578046123
3.466947095248333,1.161143169276066,2.2819283172976017,2.857889530424137,0.5894804080240429
2.987141987776809,3.6963193364010634,3.4506948946796463,2.2063039389258154,1.189321755567963
4.663817477603025,2.9844694519286765,3.860966476622212,1.4218083837325222,0.2999703624231548
4.85872479284509,4.915984997015528,2.016337066282912,2.3785135392263794,1.5028278594179596
3.753147366791011,2.735248659992105,1.8556316692427743,4.210234300356682,2.2541449784199914
4.88479642050852,1.276693473967693,3.827080262970968,4.672841581207821,0.4012655362682002
2.814428085656864,4.565309977785094,1.777636662914301,1.6532558844365175,2.3400632136136115
2.5420599117658425,1.1715564272826673,2.776971804254026,4.938371135970178,1.3510587024352108
4.5484141137599545,2.120965838765959,1.7003101543584234,1.987538607043985,0.6986936569870412
3.0628958610439394,1.2863580956760732,1.5517960402345246,4.610310546585799,1.8525934333451652
2.1159171495272364,2.352766081185704,1.162090938730025,1.314322155985462,2.384561417668692
3.1154956803550284,4.381078766479186,3.8851214443856046,1.463410770806317,0.780064594648529
2.3124072631092654,3.890533182891869,3.41127007171986,3.7593704347838286,3.2669276470257604
2.0755311565254897,4.136436111318805,1.460327150899983,3.5585750394265925,9.371935553322515
4.654662424056735,4.839772640591317,1.8296903458933795,4.295756621923385,3.1091363179481792
2.6786908219085093,2.0793157796207478,2.2205234800279885,1.864993156279732,1.0403311585728894
4.378873776371176,1.5186659155593945,3.6679004280979326,2.339508286705897,0.2866799552648311
3.215757048528169,2.642461205512116,3.996034001113504,2.130231792947647,0.635746777941024
3.323630727657559,4.398692829567083,2.386333282820319,1.4017349287232008,1.1119655209587749
2.249698786490031,2.366993132100944,4.537099426465247,3.445386532673896,1.438306042489519
3.336252182263271,3.647225301845392,3.229022197179917,3.3091226830492437,1.5998700562403905
2.904844748626623,4.310098552228872,1.8342284936215685,2.465647724076183,3.041621766637606
3.017300668540775,2.996749681065127,1.2597776515957833,1.7664794575560894,2.083025214425204
4.076396442393731,4.322560018786621,2.322372340806664,1.8964917851986192,1.1474079301458675
4.969237998600321,2.9638366592645307,3.0557561658525145,2.2079287482305108,0.5395273718074723
2.9755448239026414,4.449752688908158,2.1638415708997223,1.6478683120324824,1.7153234648327942
4.116938612290155,1.812659401685152,3.3036978870373264,3.2459008759280583,0.5713771736622685
3.900521290224343,4.542986694097133,4.192173837636235,4.81871651219148,1.800352313674803
4.661039775090584,3.9052012885937217,1.3377684256963454,3.4381332637955,2.741452600734981
4.625575140538343,4.053179732756471,3.416502128080528,2.480537129431983,0.8116765303258924
2.415496994306789,3.414207599285405,4.069939620332357,1.9448232847964024,1.1525855019140538
2.392007419865976,2.139011699075561,3.433477228655586,4.691490771329901,2.099656760377027
2.632731107841217,4.725737514064003,2.613335662620647,1.0845637296058763,1.2011985788576076
2.331496637036299,2.5093451692115063,2.293561483104934,2.463116844258157,2.023927529816513
3.723172037352773,2.766986442956686,2.3783997802395005,4.45270425199414,1.9022646902052025
2.4133462217141664,2.4987543426710497,1.3582317617428856,2.840155818217146,3.6969475132575207
2.4260201682324256,3.807057311657029,3.1465883574574365,3.7549508375914353,3.185870150216891
4.7032759801867705,2.8733448902642187,1.0846482139171083,4.504580278031215,3.222308413288598
4.204738893662683,2.3389233195424994,1.7251518092685183,2.7589427132381115,1.167182312645802
4.680928686936497,1.3645391427212483,2.442345667166764,2.073043001724119,0.3146514775280439
2.9313306276371587,2.911245115448648,3.133886537003568,1.5308078867006891,0.7363080820075958
3.2562085058853425,1.62760627815792,3.6028416532213727,4.427702196132304,0.8865502406140354
4.8916458061833215,4.750572762027992,2.166457315541672,2.831457116341486,1.5954107697269808
4.4436382530053855,4.520949906707172,4.097423767731875,2.885932079217884,0.9246713356295156
3.5004588310404587,3.8769003046015977,4.840263871830585,4.496664612320729,1.4404108462795802
4.7320047092426005,3.200514235856936,2.2194613319112544,4.584757781481957,1.7715213610990246
4.497772656838687,3.9139950292715873,4.094193704454045,4.87562799942925,1.3325725645577595
3.9453797437395215,3.64653510676445,2.664456403802299,1.522076042356003,0.7072400315591718
3.664788925817813,2.246755546777728,1.374870009359963,1.8858401335092776,1.156474984340788
2.0063565787177007,2.304002822836938,4.191839151359108,3.6756129441581487,2.007503353905875
2.2210475857929106,2.53970320415198,2.9321451689194413,3.4278086787193627,2.4315403645413918
3.4918178431058307,4.598843290893791,2.299769064308629,2.683339407178586,2.15339500114539
3.5025698595633203,4.982469059106133,2.698582302817895,3.106346012274269,2.291778086195666
4.781631213527274,4.126662494263492,3.428897957927284,2.298906593207225,0.7316216385673254
4.8212943156352885,3.1856414803127064,3.9935972236917374,3.047319182116861,0.6361215274418537
3.982616739576792,3.629683200673365,3.069008978578148,2.9532070288958314,1.1710272596275098
3.0290868709373817,3.825703926939348,1.3144983451754992,2.1276680066265112,3.051789225859986
3.1033365991161204,4.311696796648514,2.2230390798455124,3.1640759298828165,2.9176905840487986
2.2553955221309234,3.3741509407479504,3.156613113909363,2.5736058715144163,2.191314001356123
4.295300655767807,1.5672087451176555,3.075503145316844,2.794142942499634,0.4320800813392733
3.285443443400025,2.98217270233279,4.776460250886776,3.864798602948338,1.0558032913899635
4.350017814763051,1.6552324514750127,3.028136055496135,1.5795731645198297,0.2577366849603853
2.332740868113198,4.790926726311234,4.06850682624494,4.914173218055275,4.34199405980499
4.444892263123181,1.8882658085687307,2.235499965959481,4.295475871999925,1.0532321353202314
4.332705575772311,1.686632403507356,3.1269870323276643,2.0103812914462087,0.325368754973588
3.4616754500377134,2.717391246025477,1.2033335263938767,1.232419447601511,1.1305607490673255
2.537654869618502,2.3335358780707103,4.350064256996793,4.176520801019084,1.457050455965464
2.496675238379144,4.803362368315717,3.3412091282917014,2.278879997085141,2.1889486559846123
4.176995203446941,1.10302327360951,1.704036227678584,3.892534377807952,0.7930886782993405
4.706475590127279,4.191008583542901,1.1437573358416344,2.0004723107407623,1.9776801655431204
4.957748430867234,1.1782084296378963,4.948286602044895,2.4747911688747037,0.1488872992430076
2.011085441772812,3.778230415878422,3.5749169173056914,2.777147586227932,2.9029101224652964
4.048974793021174,3.788076125702506,3.416941407759197,2.201050756222378,0.800308426956319
4.693178687806513,2.671646585203712,2.3619191237609094,2.3727133035183754,0.7267063074352393
4.07479279802004,3.53489187731354,1.734837934232755,1.4645083694260563,0.9704948325451942
3.8223957374086246,1.1034024967277811,1.099923645038527,4.951193728322137,1.759800497628328
2.160155169897891,2.6919136599661657,3.240891447214572,4.7817967303176285,3.423510566418825
3.9821382263282312,3.096638978831196,2.3168711687375434,1.5849634062101638,0.7103627189204225
4.8227713224637,2.6778189521667306,1.966953249055864,4.931739356503797,1.7563415268829252
4.559625519991979,4.213807096558958,2.170236768466185,4.653316611263882,2.5381999096922803
3.58637179424956,2.5620500993083843,1.2871792888346285,2.491324786537524,1.9172907107974009
4.184747466245719,4.8023365458690055,4.200716303609445,1.442904729929726,0.5179548403097991
2.9068780614148824,1.2521453594221137,4.345045541578445,3.0424816625421736,0.4597962899523509
3.5440590562805,2.9054670665737383,2.9708929875683925,2.3825511460716524,0.915891423465109
2.1482970665991354,2.433280811396681,3.011858055575348,2.4922819171933357,1.753479294711521
2.8399001041954364,2.18258338889516,4.665569771153985,3.561813344442343,0.9056138792171342
4.094441403614852,4.003123762582593,4.6441760442670255,1.9255743775232916,0.5363748157300651
2.8100429222718835,1.3343898613086278,4.254382883232773,3.930698604653017,0.681125330799102
4.626500876201282,1.2129561919571883,1.7911794603654694,1.49037529695784,0.2783004266350869
3.866011781825829,3.1127500953374487,3.687175955881784,3.673906166258536,1.0821824350104718
3.632129632366684,2.1492443137185657,4.158273509924658,1.237350902490256,0.2429731811392465
4.440477445840929,2.276345841043583,4.555766208861211,1.1634200593424744,0.1689641810279567
4.422980673092308,3.070014780000335,2.613055912377101,3.278506126561209,1.1252870379139324
3.33362405809617,4.397585568328166,2.6442040942405747,1.427996710944616,1.0176903093558387
3.59693428986048,4.151897749724336,3.939800133965044,4.756627802039798,1.9302371410863504
3.553885583211064,4.904602558324546,1.5345237618712255,3.787609558684994,4.740170573706057
4.802415498169939,1.566668337652429,2.87764862891362,2.525251325744114,0.3615632977418663
4.095176643801743,1.6454623546254423,3.299945472665735,4.9270832022493725,0.7937534823684482
4.3288104106460406,3.945773550262456,2.6605279486925397,1.621356308045621,0.7223600781332224
2.896748879422048,3.664241411759763,1.8743803713462088,4.558969863344973,4.6987597096984
4.834505262631048,4.799298326460669,2.4487363982835326,2.805507649496992,1.4339626153979834
3.3711258867372607,3.512291928319779,1.8042338825975488,1.4869188286170294,1.2207603643963094
3.670022700502316,4.651026095210987,3.1021209261779745,3.989050722420741,2.2399826663111835
4.39590018148518,2.6777654542124054,3.645578826903088,1.602079339858983,0.3465254569436133
4.2093885384695255,4.019086346166379,2.739681669664505,4.37886475946857,2.00155011117908
3.9000997037064256,2.138076879116609,2.968707927387991,4.261047895846319,1.0581794711240773
3.595323460782879,4.442332800174883,1.2046583938237865,3.8789711652783954,5.511530796563643
2.048172592310794,3.103905864521384,1.3590850708945283,2.48207617372038,5.408093676644398
2.4972842688473724,4.306442927551194,4.754070340815741,4.059181391475208,2.4557677399214266
2.5558124938273665,4.093956937136302,3.2873164879499357,3.1080750564351134,2.487917617190051
3.682243277767203,3.304989648785161,1.099118104410219,3.8334983319812967,4.29756896945108
2.1687773565958737,1.679333259251747,4.345546218099647,1.0782019718785762,0.356501078920353
3.694747761515557,4.102119531258174,4.180515084176816,1.3644863804203085,0.4968549278856708
2.6166213410997563,1.9177350304635208,1.337062167064615,1.456697392697495,1.292403234564706
4.61541558156981,1.7008219730538254,2.8805131996295463,2.8227362383444445,0.4610001445876162
3.785453806279448,1.6674578274538645,4.235911762882814,4.063769270660621,0.574302934390964
2.0723368368832302,1.3132842628916137,1.3747170743474402,3.6193623513867137,3.2243802534888104
4.395044847266222,1.7667459839187196,4.133784642280861,3.926932192390133,0.494349560101402
2.082996902052298,2.5763660985493315,4.493722234263003,1.7581721671862938,0.930755342690739
3.88670980201786,1.6156629781253038,4.705989558198786,4.081879362086244,0.485463801764918
3.8407540536497065,3.037539041544624,1.381308120939618,4.3890247095092025,3.3975487293338142
3.3949082285972563,1.9029523817142389,4.32682265920191,1.98555139751886,0.3646288963384804
3.462745670444617,3.8799654498323513,3.201194487867705,1.4404393127138744,0.7089101579148345
3.692498709769556,2.2284506712849077,2.7883549760242303,3.762180001275416,1.116706464366649
4.628834940276229,3.8453655139725536,1.6746735497212777,4.425105067418292,2.8000374401009425
4.6058270946010005,2.375605674437216,2.5842988589536766,4.643289556560321,1.1837295455479646
3.094483206548845,2.314230730016916,2.339189921628098,3.8756937533665416,1.8306855031327796
4.785321959032673,4.023643576941307,4.415125772757795,1.3865042147342548,0.3338065031088502
2.596956707690263,4.686796273115009,3.68679278719683,4.007958574220117,3.190490295025632
4.098325119395783,1.2373560947367572,1.2309903189946725,3.054703845647324,0.991019472427051
4.524763342488367,2.590651680353661,3.040287679540433,4.444347713680804,1.0744158630893657
4.008093111886748,1.634790990229379,3.549958553565144,3.0297637122387777,0.4638274395035404
4.035808691883787,2.6708764361576427,4.069216255973647,2.713037988789272,0.5865762849251107
3.6582292935294234,3.325142920260564,2.0596383345865363,1.704711393936297,1.0353275592869162
2.167825465194663,2.4310706461298013,1.7498214318438237,1.554124728037089,1.8488929973743
3.880489066967432,1.1550923315779866,1.41224196796201,2.9091754257550897,0.8260593789216608
4.38769458603903,4.233883856013774,4.578249612298458,4.774694004633036,1.3034091550460134
3.6162317053556734,2.400224942511946,4.3592221405920935,3.853188217952229,0.8109367141879957
4.992093643356487,1.52108184735879,2.237188140017473,4.200198637146696,0.7153509936610258
2.183375540182557,2.770983488939769,2.938063785850795,1.1554317712996558,0.9208617517507864
2.523211618602343,4.532851832587709,4.693176916742786,4.828665928604934,3.0617625975234346
2.7776787023380107,4.1133387363004825,3.67994392119834,4.908569214239473,3.086419291399206
3.345201194764976,4.527370250536814,3.69909881767868,2.7538771969125357,1.4371911781719493
2.4523633972951804,3.19078686278862,1.6438701335480368,2.4116882802172217,3.2231177203646224
3.0872329646369514,2.551759427537476,2.3607750469062223,4.8396985880357,2.506296870052417
4.396013634426241,2.383439782207726,4.31929760078577,4.8267277238363535,0.7842859438443809
3.3372261063100117,1.2654362275297153,4.737030239027981,3.790244103053984,0.4332120802094357
4.099165666134773,2.883208855518612,4.209442327828722,3.1450577110901627,0.6950809185739448
3.6701788523991543,2.733877303418278,4.269183681013328,3.119788013241224,0.748202081279055
2.088903731772122,4.978705575462851,1.1501158254415729,2.4808455797602167,9.862456738940166
3.617971709558391,2.415246211417217,3.897081232106181,4.977533000298288,1.1783414364442657
4.389477220946734,4.125766284807733,1.403896546070309,2.9196750014571085,2.531461395403911
4.093750681684837,1.4661955948958725,3.1149955927057364,2.62783694172426,0.3998044055795386
3.9776664966523887,2.952798539774491,1.9608942125836744,3.778925162888704,1.9110492941963255
2.113765101588893,1.289504172596614,4.1118600668383625,1.262161821770198,0.3553905364240514
2.580462960164521,1.4573053311548954,3.843254911483507,3.725913171608872,0.893922298226784
3.4422488293448747,3.106478937144592,1.8942095734305395,4.613231512580043,3.0978167663627776
2.783055140598897,2.790700862771242,3.5351668944069665,1.3564279746973489,0.6005308592555708
2.499265143007182,3.437619370804978,1.6079372644791832,2.713013870476546,3.868675095845771
2.68473972206291,4.229182680363686,1.319434797185186,4.702628264564787,8.946977511667972
3.093884626104215,2.852774797134124,4.575734975804409,3.608714192377542,1.0744998670030246
3.9535229100551392,1.216955667316364,1.9162129378876636,3.2950837578698127,0.7085281407333104
2.719970273534096,1.5025679310433486,3.955224849505216,2.8377262369482543,0.6267761934693565
4.590101145384434,1.4681907730773245,2.263977829742022,3.927211075614799,0.7093946034106202
2.832467598001774,1.611429615756077,1.186098102683549,1.2512742235587306,0.927698648496626
2.860716861104568,2.046253678963917,4.399162295844562,4.176662375994582,1.0440915136693991
2.6385998817203817,4.070419576054448,2.441167726025069,4.942320438167355,5.02920732240539
3.2035104794086746,2.9049213986863585,3.3980372630113576,4.609018928306027,1.788132184645464
4.880467172783779,1.586361828978053,3.892885375618269,1.5884552542207755,0.1668098173219258
2.037316365383397,2.637964672085705,2.9201717158410103,1.8821169770941268,1.639064210553994
2.1964270467488376,1.8446094197556453,1.2922188865144388,1.2882180289053615,1.536991580735008
4.372933465036572,1.9390409696206896,2.12103112294225,4.8525215303510585,1.315223744391848
2.9946254590197348,2.36167408164762,3.3812513856773405,1.116697602143872,0.3910359881568038
3.746663174976584,4.773215680052148,3.9021730763212714,2.196527134675085,0.9782181089358096
2.202236760200397,1.079310497850985,3.2048610153728525,1.2528484015553292,0.3509503833301257
2.1455328301701337,4.4294772953523625,3.917685614421373,2.046827191261129,2.0202100883111824
3.337006055407655,2.511655382257759,1.7309391045814415,3.90949175211256,2.4273853407005928
4.432396530800521,2.349929375625164,3.944441813861717,3.319405497321216,0.5761454159714661
3.5950223166364026,2.310441753234368,2.293474028491496,1.612969136572891,0.6261612073733839
3.175039874795264,3.731432068760772,2.1524795457115817,4.90705683187479,3.9110230099136634
4.527063968157121,1.2167164670477677,3.240285386489624,4.269496579919629,0.4545372262652114
2.504946929257043,1.2667898951346928,3.2962420236641985,2.894336070079427,0.7391171344813573
2.575764590125435,4.012466498394531,1.365919015270296,4.071521606429213,7.590176503566847
4.215075437862667,1.3985430233793426,1.8864752882187703,1.4173430024540077,0.3268199106187037
4.374002060934555,4.480029115375187,3.167422487322275,3.655643103483116,1.5324746056999452
4.777616145998291,4.507221297195517,1.8783608374594236,1.2945618874919798,0.822308629544886
4.096515933028524,1.2209019919743582,3.1210860014585387,1.359392499832646,0.1717301767731591
4.035297894726712,1.9967509254683589,2.788831221415435,4.163266939026061,0.9820522605395382
2.1626508719129625,3.51733731310985,1.018959242346738,3.0685362645146754,9.110435650199625
4.85154434631232,1.926613100710372,3.935194308125466,3.320761198190036,0.4221152776612192
2.1804767024361107,3.8464406089654655,3.629380979898421,2.5486980900579623,2.2881655635690263
3.570986375380479,2.800407920783448,3.686846161581526,1.3764122965716794,0.4066446375196403
4.047158188842183,4.1708416145252425,3.2081036143617903,1.128481627958375,0.481476177493242
4.972494271223186,1.8317137861604995,2.6096984347288568,2.264499577752075,0.4001070957265381
2.2404985201035386,3.695095938769194,3.3276458365111696,2.515892403918471,2.2520832181435173
3.145277296199438,4.159639400431129,4.293113427059714,2.380133524909628,1.074982031984832
4.892586162080592,2.714882098747983,2.76183930649791,4.995963213153725,1.2616345251859993
2.299668554742139,2.65626786268461,3.1818275271306558,1.0924461504180698,0.7017180703061019
2.174165814534587,2.3185885325112463,1.794713522872626,3.000695076810028,3.3015735929613297
3.9113037162890487,1.7193284881579447,1.745364852447147,1.093262787955862,0.3699215945373924
3.979359394918547,2.837362170402101,4.935016105122447,4.868895853057117,0.939580057293973
4.735746415201394,1.0457544271697463,1.2515995080252913,1.984090530039248,0.4437602769745665
4.67549237761688,2.3509585532835766,2.47788746361336,3.192319496470742,0.8240512416740535
4.69075440228555,2.8264230323028823,4.4389019353200485,1.9752912313832285,0.3407827492234752
2.523271894509252,4.069149846959354,1.580425280513824,3.61277745812311,6.106515958785337
2.9770898078361623,1.4453016993313508,3.123137434917242,3.776650939639934,0.8839910473651343
3.864368763487176,4.723355984649235,4.871023356790774,2.5799069759758018,0.8733847087691037
4.41068332252835,4.906064411428129,4.568073680728108,3.975147322034851,1.251733791398076
2.0762957237331983,3.248054112580325,4.506502999598432,3.1515946146438485,2.110485275143582
3.117405924601993,2.210665660581393,3.526840365623522,4.109861451706584,1.2166350392030902
2.251818487766746,1.4817324002866696,3.2970290831991758,4.889730235629401,1.7554583833047108
4.872291624663378,2.3876332709066435,3.3440075535575557,3.868451369452541,0.7132954554994989
3.968793451579229,4.479166132291026,3.754073136725824,1.8312558724939096,0.7359757222892315
3.007225899771235,4.450439519773008,1.8880739339424517,1.2044504670647558,1.414414171761306
4.448682857248412,2.637537246622336,4.981761770776559,2.2111837747022096,0.3394589209711402
2.441541426129244,4.997594369934619,2.2284232521588483,1.3594629598117756,2.114966896168471
3.356607703148545,3.785488427657728,4.497303023512631,1.774579504056438,0.6338375150710797
3.756271717018895,2.0047581286682896,3.314335570233551,1.6037238279745685,0.3519435890275493
3.8136273142503248,3.748891461123842,1.7677441562331029,1.293090684209461,0.9746436735369344
4.952728894242622,1.604269438994406,1.7438075713770305,3.469093139826287,0.8074166169226314
2.4507837100469443,4.352037708108695,1.7485141765204757,1.319295203101324,2.2634077817120497
3.4694973044769104,3.1906790620058025,4.112107265451241,3.608829524768212,1.1339045508177914
2.5588045683692955,2.044625572835191,1.6659174989357624,2.2243347717535475,1.7513331947143456
3.607267132314074,2.170647489216095,3.919348786401572,1.8900556925915837,0.4014805017363163
4.111413695257193,3.1948437786505406,2.5521542419138923,2.5047347498178265,1.007735809070115
3.5766517170124854,4.912247604343026,3.7870038106955457,2.862244574516527,1.4409055984866188
4.554744296969676,2.6123404703269704,3.3368495402461464,1.0362116842971232,0.2282092653481796
4.19037360075156,1.0314076183927376,2.5033155912775915,2.269838770219843,0.2931353520710773
2.0271837002956232,1.2857555120803652,4.121022785669337,3.828010358589492,1.162728624144442
4.332073196437335,3.1895228186567897,1.6195509912197603,1.5101815980304614,0.8925770749916896
4.518408239925405,4.679084958653792,2.300658886117857,2.516637207928102,1.454732305641793
4.746978607918235,1.4493050444167417,4.834276573308268,3.7907359201386472,0.3032987549714269
3.7659265023481616,4.655428724150369,2.63598420799781,3.639736785796515,2.324054028635255
3.639736435565564,4.31717788938122,1.7854586173098212,1.3467520471904135,1.233608158351199
3.834235711148912,4.990908489953638,3.697122978827956,2.812122276315167,1.3394112580610975
4.135044979158053,3.717230951567213,4.930120137783836,2.4518190725493683,0.5896668120242115
3.6387571388542312,3.622123054369901,1.3077443335563674,2.118557393940274,2.223725449220911
2.822740318822894,4.940657564930387,1.0710246889904118,2.336119072197425,5.912286168378859
3.1968841093116813,3.3345163130805178,1.484663106131798,2.614765753916575,2.6731945729658557
3.801641230991376,1.489879641115385,3.322895435180496,4.278375050948064,0.6847008127505371
3.545716040814861,3.4543917068717245,4.450865058009369,3.9697230534538273,1.2102564480598828
3.561676892941684,1.0566607667867016,2.400974936921193,1.8719508427487872,0.3216014848167047
3.636467015807975,1.7557765763639406,3.894525643604328,1.531487619293665,0.2618821097377816
2.1051643394128923,3.976725450874629,1.178842315506916,4.695009373799881,14.331098884849231
3.744275984428533,4.229722359751674,3.9817141459390206,1.3044116464720727,0.5049270829537102
3.126383427837845,2.166634169428766,3.935962707523839,3.031711748045024,0.7848396597983123
3.408659781051204,2.117674963123059,2.050959414705837,4.739989747697458,2.031908639648373
3.773275911481212,4.558993375261275,2.608961007964142,3.264776650944742,2.057130148407007
2.205087296388884,4.538248463913204,4.863528122734846,1.3252456257637486,1.0261591192720034
4.703317531526608,3.544177908271705,2.931171375334364,4.041437663175715,1.3195299031991945
3.437718347393011,1.1507455950761538,3.81440409670629,3.682357936847347,0.4557168596143159
3.89859520307274,2.823195398874923,2.8775153391372164,4.732445555427901,1.6018481622700775
4.446046673109675,3.4879393507260708,3.901750782933033,4.227622966933063,1.0966915363927392
4.696157619054793,2.205234312577621,2.323516990037492,3.0793355248503547,0.790706698756949
3.576091127793751,1.453909681687815,4.121325934887205,2.8417079210585685,0.3891514764150722
3.4773040568606026,1.5512353993706285,4.350207688842124,3.5972574161565145,0.5177974626334432
4.30933002399158,1.8318830709207363,2.248904901988828,3.681211100931132,0.9061024436336664
2.295140280180567,2.8757500328454437,3.8510151524770464,4.0373924827211445,2.3278771933565987
3.78301025723938,3.602961695836823,2.574935825762901,3.486435938478178,1.7529120155362934
3.7670031411936833,3.279933532960817,4.95565129755609,1.2938787602985036,0.3094911499673162
2.6355082745049048,4.285703396606135,3.0257217672714023,3.0958679646850995,2.681160460618917
2.42614358871762,1.216157030590979,3.921894793094739,2.5697052451193683,0.5587451579477744
3.3788611375717856,1.616298845358938,4.302921118812353,2.612845162957566,0.4125749547898285
3.891163924647693,2.942928253401173,3.724579081536656,2.399997487010071,0.65590440165627
3.427870025349216,2.883814813835734,1.2648502593662196,3.566214161795517,3.3489621661631954
3.24141232552892,4.3197160117818605,4.511394469868834,2.941220378562732,1.256464446055685
4.418537253476372,4.4134817515042855,4.604567018481911,3.43345685209866,0.962684133137412
3.013732569584764,2.0133751153803545,4.242161099876488,4.548364884881434,1.0719907625825924
4.3786504927719925,3.759293797145536,2.031701173820148,4.866332940160374,2.665047703772003
4.085552129260029,2.6434180960936944,3.600270694860838,1.7298258384016512,0.4116235322148422
2.207310717705297,1.170354586629658,3.684205058135829,1.833709441405409,0.4824864620049046
3.807110721780053,1.0493895111099611,2.882784736994864,3.290479625510881,0.4267014985007775
3.769569606885586,1.409657729606843,2.6298005669788687,3.273950354871425,0.6336517919541718
2.839599901908257,2.4169463014138217,1.9871328731295268,1.6193518721512428,1.070675693888714
4.196804438698807,3.5804348048887324,4.3037533390568194,2.509097523477883,0.6529649500173185
4.225613705435434,2.436452535473928,3.9971328960570873,4.475389089819936,0.8457223551488858
3.893734879003407,1.2136351451371137,4.020103999263118,2.7982914969107617,0.2919342635495507
2.6518383154194054,2.401722420736331,1.28084084850213,4.0834499184537965,4.635401325742567
4.328494485456631,3.9540678586578695,4.190187488535761,1.536159446498798,0.4355109878378882
3.543614702057818,4.1859995762969415,3.1151544855669417,1.0974610337088997,0.5797721821745743
3.016434556980604,3.78313398288411,1.5727668375482882,3.240117526084614,3.8651291567842616
3.69553078522126,4.286799478446594,3.910643910114041,3.844599786361192,1.563477868655878
2.140634793356471,3.598715161643773,3.378980626495647,3.6854082286814016,3.4411274507115333
2.6624495012063467,3.483769849244884,3.241649649318501,3.37153344117596,2.1795276875988683
4.1645150604758,1.4627220891610395,3.9566660500993898,3.651951167741338,0.4266288477117607
4.824685790535551,4.197967945537819,1.267413784765096,1.6486739471844811,1.4277747740773026
3.1219551419617173,4.107328201096292,3.812305603112108,3.4730998017076504,1.7634078273642149
2.1917509112319604,4.030494121508817,4.238453603403392,4.070203790213169,3.247741989733107
4.965252317113249,3.853987279799463,1.3044966844440764,2.5137582196307924,1.8729232176675183
2.334141634936434,2.8883160735314,1.5970408246706755,3.186567788979588,4.319663565672081
2.324808298714141,3.672158028132423,1.238135758360416,4.110854361442367,9.203057742293996
3.2104817296744,4.371418747084439,1.592337691382621,3.039968038217648,3.775455216128276
2.3658308216439856,1.3133797409355563,4.656127484208474,4.771536019290259,0.9854321970989636
2.820545959214847,2.010229197035221,2.971883264275076,4.189464847737575,1.5565774475273328
4.103142154732543,2.0867470207333265,4.875948219672818,3.3323240416669697,0.4595748695025666
3.9816086000914295,4.322521332497081,4.856509467859166,3.507255631020368,1.0469590475017687
2.4103577544095955,3.4356573547993587,3.315801662617354,1.9271908791049344,1.4158483536194968
4.971412894795753,1.1041998597596612,1.726112483373048,1.6233674996596164,0.2614871789095234
2.2076051643695656,2.2286800124752117,3.0913702195066457,1.5473109767814588,0.9237391369189324
4.3141057103927976,1.4049269933996338,2.444060322147364,4.344420422927129,0.7535417611755824
2.477567470968066,1.239235264537914,1.8705520146933117,1.681348853583711,0.7538665698598417
4.057941713892175,4.12951502372792,2.8887958851283844,2.956653100096698,1.3821442227641152
