mom,B,chi,E_n
3.8249377807720326,3.773239220533996,1.15015805905069,31.031952460872358
1.0972554349998132,1.943924064519753,4.226461943486859,11.14794530327466
2.408105623874809,1.850562122047528,3.79119633224203,21.35124323999533
3.711984702227337,3.298208356632623,1.9310500152697845,35.884549197074705
4.857974958296385,2.1292667962986846,3.4734785057747253,46.27332515056735
4.200279412975517,2.585234342581165,3.990096663273094,54.18599550655647
3.7994317800470334,2.2277388896861234,4.831305540479049,49.3569977616672
3.306491376147179,4.3987746992164825,4.614686017015615,81.66286033829402
2.7540255630029744,4.411967949125392,2.171832093883575,38.53989304547653
2.2964392033750416,1.801162269734951,1.6033402427486054,10.768091195729324
3.2741890354699983,1.7691934249908638,2.001478801127803,17.386587353612956
3.913884671750463,2.5589587067340225,3.082737303772574,40.89052995413284
2.5429771721240835,2.4434605918464607,2.633048042815347,22.574541672417418
2.57955534368591,4.637598032917216,2.158399445549269,37.78374555094368
3.133320112658465,2.2828515210071867,2.964426086098772,28.3571615280892
4.649037704739857,4.516966685775646,2.226812271929492,67.76160058930753
1.4660341619107404,4.707326891543676,1.5463212079192323,17.572422467912222
2.178456748484128,3.414404265472962,1.1817236699274465,16.227948675365397
2.853545475247825,2.5092872424650694,3.0262861102822094,28.829679178135184
1.2945945771044207,4.446914804779292,4.850933153441409,33.68354009738482
3.133575686268653,1.7451522116495668,2.7089935632064703,20.282878094092936
2.118938031452336,4.216414998846596,3.307851035223498,38.487728696486165
4.0836023226349845,1.650501966067024,2.811544846110884,25.689788105768443
1.6937073522879014,3.4376286115576096,1.950028298256144,17.176058480779247
4.386961713580691,3.705277518813441,3.4464173504086166,72.27611657998845
4.967287151665644,1.5719700374755383,3.1217786430374086,32.18460587176886
3.4049308720819766,1.1105138937090304,1.1135821037324516,7.991925348760766
1.9953369633421976,2.426777286652771,4.629601799313914,27.25987413239627
3.8516926842603434,4.889788217645892,1.9696576817792648,55.93041846311068
4.868779413435759,2.5050387887043253,2.063580423199216,37.36490129450222
4.22499263822946,1.997751778450993,1.979626271724523,25.14949549127134
4.234228844479324,3.821545839216261,4.348955000547283,86.55304353331529
1.09905248830535,3.140163440745023,3.468996004685076,15.423418868174435
2.213165660199823,1.4765698140905523,2.62304439660937,11.839723623125154
2.8396758347343245,1.0967838286558105,1.4645287668612514,7.675800806132919
2.01264200221586,4.932063716427971,2.161488387399807,31.382446800452108
4.505643852897396,2.737229163983546,1.4496685990074385,30.21171324211856
2.9815570962899565,2.410763199537856,2.145623039455804,22.61019775382701
1.9300831328184893,3.2302052206291574,2.7388755859837888,23.310261416591256
2.26551290969378,2.954191883882362,2.5726587670550782,23.910947156212103
3.097187070469073,2.0239723752874177,3.9320551487208784,30.9171848321902
3.0067660489672416,2.204123167130408,2.8242538743303958,25.344411567265038
3.4242525682393694,3.947915194436855,4.9424817198378665,80.33438246141097
2.850597022226644,1.824276019441751,3.790260151561125,24.910673887929946
1.7510378553013737,3.1551491923089467,4.466801784258027,30.202908184948804
1.7404203180075823,1.4025915796114368,2.0464690869929543,7.436732285419839
3.213494271313929,2.044279520106217,1.2288723311638958,14.64208760189562
1.4904430597014309,4.247971448509164,3.353330768963522,27.56250239602552
3.483665672128996,3.988540337029762,2.423114007802228,47.563282736774525
2.478161336553918,4.717202895165004,1.6488999498611,30.96561347847916
4.210500589446288,2.267978276977756,4.33138816205122,50.91115224712695
4.43705535471007,2.5158295303209304,2.707230763852582,41.383353201716986
3.0562766145042577,4.287702912844618,4.651369019040718,74.05783488647504
4.575801610772491,3.165785128978925,3.759997684049559,68.95334878762792
4.200404012638468,2.38850892553385,1.8064462023189227,28.15623976005813
3.561547207709642,1.0075265429580904,2.63419522895059,13.040776608970722
4.44002997795521,3.428707183486969,4.143155362989274,78.29714804305269
4.760299820773438,1.6645793219247669,3.4242308413552367,35.05714793300386
4.516360820186013,3.8548642695249895,2.7979950027357168,66.12293330719793
1.75544218971099,4.405169397819398,1.1279370151123187,16.455379951463012
3.967859203883535,2.8018644512362654,2.3508424359804443,37.2526679312655
3.0017999916702114,1.894810240762612,3.008667954902154,22.80066741219325
1.384604257778431,3.676561388861992,4.250526640707079,26.72823931125616
1.3928677586807463,2.8184353097277373,2.4842415790060324,13.678113900757047
4.265374584905243,1.5484509250684342,3.2523792897741823,28.085788242902463
2.95382102817235,3.636764162570601,4.8036117624055565,62.34443147337812
1.835145455610549,3.640679067463053,1.5298507818253757,16.902377431523682
2.1977542957974667,2.9120445702300914,2.758449653907148,24.053921673202304
4.314825484912643,4.536583667166464,4.108016112249102,99.98720271466333
2.793561989306959,1.8965888453925424,1.2755918043553507,12.056628125942831
1.6742613354771056,3.192187816755419,2.898480882778286,20.835651876951275
4.976639203675324,1.4070059361883605,4.784120981483719,40.50134578805132
3.022608732762596,2.079107257804822,2.477061219352461,21.85099232240687
1.0405690882915597,2.404381575812161,2.4502824605300457,8.632348442757577
4.951967261600339,1.165903923977365,2.690247471034883,21.30571042618952
2.236162176706588,3.8842709283188896,2.5443794421054835,30.785982678157765
2.495287072158636,3.951991747313192,2.2913903322403417,32.457564943068995
1.7089034676285868,3.909561178858031,3.656221473413615,31.108507401558786
4.867983244702206,2.723470072918429,4.77741367859055,76.5958336750925
3.880003017809503,1.605910610766326,2.266208941360307,20.35154546126612
2.8876031747032807,4.669724326413366,1.0318470398452964,27.398056962894337
4.356383791179868,3.1575395369643986,1.5614413476571394,35.23378878211431
4.122170994931134,3.13232885630681,3.189887751713873,54.09981036291823
1.0791864168588527,2.416874393481021,2.0921758811480524,8.065192531046764
3.2946277342389023,1.6827821117601478,1.5389450837554013,14.076268560860422
4.909952983160572,1.83200797877803,3.3508583466086623,39.136288616941
2.688493507571427,4.9003057996835215,2.542939229179289,46.67624145900727
4.891738155014013,3.6067904948519263,3.144445989635381,73.12242788411241
3.766619740323061,4.706409314530649,1.2650965649417794,40.15394266256571
2.587146175293599,3.5155636632912195,1.3890463993002315,21.72903897171592
2.7939200071934183,2.442275446925726,3.187798179547541,28.575533990665143
3.6088799308382535,4.5220553704941935,3.134090321651623,67.46651385295714
3.8036835122574257,1.3350321799907363,3.5451108064645203,23.08025398589577
3.456859863383687,2.062978082745867,3.898212248426605,34.93123883480331
2.226857276527891,4.853676804717888,2.8305773256185778,41.402586297707785
3.943868180326128,4.342815202632504,2.623932439396545,62.06886911948606
2.6476622910899508,4.689664677067681,1.8886814101675975,35.867741188188084
2.2996523880776607,3.104631703995587,3.707242393276523,33.60770404796727
3.379752903371564,4.956714207680893,2.26075787693498,54.625746014808655
4.247781869137087,1.906966268280864,4.421894362251543,43.91938697578879
1.5717234859328433,1.950632906393752,2.7631023100158663,11.53712810769535
2.105928001937808,4.983311407286994,3.056430190344531,42.5701864923209
4.668640699856786,2.4427555214422343,4.466416244401767,62.34091232877028
2.2869443717619204,4.242964889102158,1.149214094035703,20.85473706701419
1.239273207576758,1.6168255716001476,3.953604978711456,9.925481885226146
1.5203928863666056,2.2085322236786187,1.398810321689194,8.05481329178971
1.9501873444018225,2.638093147278285,2.6296953150086466,18.67396886911507
3.908330928827444,2.5910143791668694,1.5011403587356846,25.327901978052186
3.0859798833101406,2.478917665696462,1.775445847711458,21.23185557117305
2.48130942198233,1.993299574505639,3.529867250527315,22.404691780230927
2.1413472202197275,4.090247984845494,3.852934986853602,42.505116085575054
2.142682775800913,4.179484830394241,3.8031164042854777,43.01339712442688
2.927556448574071,2.7066411607034646,1.606292240744831,20.65185517738849
3.551861040903158,1.2799238466274423,4.372572901819423,24.42431623879911
1.1786221091066786,1.225759662291587,4.633786400361617,8.139173119116936
4.770140576371605,4.032558722232524,4.572282463012264,107.18771213682102
2.5749341544120674,1.9205860733587976,2.101885915087987,15.340012869823168
3.0549974356348155,3.6922122902417662,1.5478346024136689,28.73880761703612
1.6257558622342665,3.796859159121135,1.4594409444770808,15.181553529662748
3.2787219476087524,3.027768212063344,1.5486321641170475,25.300806933191136
2.4902190752513587,2.5098967348432804,3.639382139550586,28.997032501836145
1.765648059612584,3.611037123092182,3.248570221344148,27.08812191836555
1.7953092856418644,4.937829821270414,3.18947345375082,37.13939614815192
2.573982504044387,1.7761921203579658,3.2582697642797944,19.468330058353324
2.5027282000840883,2.827369704459536,4.005395906275735,35.418871633927715
4.323487023211747,1.805986016503538,3.217107954728612,32.92784144540179
2.721669304013315,3.9222880764132535,2.373493869886232,36.01262412776423
4.599281840116137,2.240087447886557,4.23518744461906,53.937055276934345
2.375210198539999,4.495150987941376,2.894445383934841,41.58071479667949
3.883082405102892,4.614432146202285,1.8561676274260548,51.17744069471209
4.415538526289605,3.209796670916398,3.3601437621596646,61.79623409660297
1.468458750269137,4.579608250976307,2.37966994412681,22.728164819791782
4.604809420849981,1.5990029753458828,1.9657977368295425,21.83747707496272
2.595325015162566,1.485996186220428,4.343904688997291,20.60953300979143
1.631987080475874,2.331770891287207,3.867257170624316,18.52195763237645
3.4247232697396868,4.806819906216191,4.027639678146455,82.765145086511
3.694099085788034,2.928666414556386,1.2047467056120835,23.85267821647068
4.097419288267468,3.894838117933525,4.553372121372671,88.62507076091012
2.4057209187369666,3.1920911603178537,2.290692479292225,25.270150518265552
3.45462225556247,2.129481482204163,4.573588475433633,41.00240526899498
4.406844917779829,3.5965111293942207,3.840727154657055,76.72197614293697
1.6010766069210622,3.4271824472481174,2.538203071515285,19.414762946548816
1.1447713282995946,4.201556466540279,3.7490012292037567,22.841847632226944
1.3910234639771542,1.4396392740648092,1.152254984671778,4.310045590443878
2.2933035054745705,3.3531407442883787,4.865694705075581,45.10583978906973
3.4910509716906475,4.560403718974249,3.968657090416453,79.10401118832138
1.0447493152693537,2.1622099853475105,4.435691464692641,12.279049824224192
2.1388717553419583,2.2005795596810787,4.766655907485399,27.14225074401503
3.627796298888696,1.811099638266556,3.56883792302344,30.01863838530762
1.3420205946725177,4.277023238985805,4.566656369138199,31.9517907667705
3.4263210201209846,4.766524319907361,1.4762768353005369,40.44166793140749
1.5453369351394333,3.0939532600843123,1.539263249940236,12.140726081375751
1.0683990967667998,2.5887545979872,1.3626279419275718,6.534610877628444
2.340813716365161,2.7155795878441147,2.758350662113298,23.89057967114172
2.937310019873836,4.045073630130208,2.230751797245482,38.38661461554977
2.779100624757917,1.9943357476002048,2.704821577334875,20.533824370066966
4.483795599972935,3.2670904239744707,1.019279284991763,29.58035291940361
