m,q,h,n,epsilon,E_n
3.260069918957236,4.204796497948245,1.025084058661637,1.946586113066044,2.6707057690496363,-4.485373002115966
1.151014065054834,3.380236536224704,1.6389089806920445,4.9043863258492895,3.038291052880277,-0.0314949733253539
3.033590754090304,1.80872205380637,1.8637810653179876,4.89024662443658,1.47139178239004,-0.0225655734201403
4.096947377378651,2.3693460336593346,2.282486104801281,1.986324150223569,2.047068388056174,-0.1873713277339606
1.3072796632746857,4.146941894710648,2.6137729797046685,2.7618024742130247,2.220201398429221,-0.1881415070832268
2.2837468777037144,4.656832425435505,3.233238408330163,3.55516882279164,1.7056102290511856,-0.3492729247431025
2.223876337057281,3.420099447776722,4.4666056754097685,1.6433316637580395,4.3914909196006295,-0.0366054653985971
3.055997572519112,3.520940475470284,2.101286658393275,1.0825698896737168,3.936899761241054,-0.7319923499418829
4.935576514710357,1.8193440115910715,1.845063450455422,1.629556495767011,3.014129886779482,-0.0823041667965345
3.8354353836384014,4.497863183203636,1.708991877116246,4.40400925659832,4.04041136013755,-0.2121885947438838
3.7101070079420753,4.210170866589661,2.3720403233989726,3.9790813805662206,4.348145659180757,-0.0865122065989673
4.811061619983318,4.169223723573071,1.1018555557338403,1.4519129112712452,3.2083132006342203,-6.897437138365029
4.650215206691623,2.3511904248884483,4.029911508229349,4.939562068123211,4.702055425037642,-0.0020276401461484
3.651731582672725,3.870485735328267,2.7267492187930475,2.4371191275720863,1.77348526234019,-0.7375163735930385
3.2012293220341297,2.963641255679716,2.5145050562840923,1.749497848293026,1.5474324092719374,-0.6661531680816208
1.886140444807797,4.349631476326476,4.615235369707055,2.108638828912566,2.3130733405737405,-0.1665416941818486
3.069933923393494,4.278448463771813,1.8469510236943416,3.997154644350132,3.332015881872733,-0.212499286116067
4.533843594655507,3.833045701833658,3.7721130782158143,1.1386349407545433,4.031719122810195,-0.4079750269116178
2.4223261581444544,1.0451157532285738,4.9298951494680825,4.173217993226005,3.9408802139611776,-5.495361054112418e-05
1.2387028010606684,3.812722281008236,4.595371870788268,1.2180700180669373,4.320604911783999,-0.0559426303111734
1.2697465584892242,4.363974942409515,3.591581811787819,1.7846269896053442,3.1510057061344807,-0.141120865238792
4.111836025641543,1.803950851893284,1.4248471206315418,2.619739502900743,4.116780935528902,-0.0230502868090023
3.665219478787604,3.8081718961960034,2.689403490318414,4.55471639017494,2.614992441079245,-0.0939075888913455
4.391932770524825,3.034005738746972,4.676680331110738,4.971984856811508,2.3817601506230663,-0.0151670204962035
3.1081594350106267,2.697999807554779,2.809409228886293,3.9272600971761302,3.2717932062966524,-0.0157979205939561
1.431845283222556,4.171283716267471,2.0427763753682533,3.1030348378275106,1.4339521574281031,-0.6558442977164566
4.544600418546356,2.5245197992561503,2.102465885689839,2.143817469855483,1.7664210066600696,-0.3639978959650325
3.662941675870921,1.1643427501995791,1.4482801447865188,3.357760142757449,4.813846431611649,-0.0015355870259845
3.238822871199645,2.4296100130808256,3.643203572917373,3.549136313576404,2.711749175043808,-0.0114744588805998
4.137321383776113,1.104065729502023,4.730674669113832,2.931821105814606,1.9808684003140595,-0.0010180676604097
3.562051425709852,4.929894539459282,4.208280942675744,1.7562181213796304,4.204365987622286,-0.2723913591951013
3.1160774261239035,1.7116056314716537,4.801803847856889,3.00157848738218,2.2796387061163066,-0.0030966548124247
1.9160975535114015,3.264559242377756,1.1717746632621746,2.34365351589396,4.241935057233553,-0.2004577246838844
4.3805344594028295,4.851457795956401,3.880234871962593,1.594487563094662,1.5977167539342902,-3.104332739990596
2.274784517100262,2.008883203935705,2.3301198634857414,2.894786099358544,2.5488026841273927,-0.0156677673675355
4.09125188362771,3.768012147221389,1.646317473357052,2.7582366906428,4.273915589202684,-0.273699049541206
2.331376326742635,4.989579287568919,1.1879773769043362,3.724981612108037,1.3518727645832418,-5.04709946708164
2.814257287402321,4.476361173720559,2.2128351618021536,1.0687579271615657,4.114691936588455,-1.4915671727754185
2.1212223928321947,2.1925375538387497,3.595600417712671,2.103845438987425,1.7141971114710262,-0.0364411735945289
3.987427813590535,3.62721229113156,2.782421630702963,2.1032983195988253,2.0284328125684,-0.6122458621842414
3.0879419151635945,4.015563097068899,2.378268254569418,2.0535136057591314,4.692860459855531,-0.1910613422626588
4.110781237761884,2.8165095741200594,1.155664605867884,4.174442136520204,4.600472271292088,-0.0656468596127065
2.0581976021683777,3.522849982376893,4.337397844255864,4.220585560927969,1.0614647440934455,-0.1049442371287304
2.397040995513688,1.6026683195609208,4.941860759374744,4.554123331135845,1.307446477805255,-0.0022830827875209
2.280347582631664,2.100275261908036,2.60316401307345,1.2067661450453246,3.816915979422631,-0.0385781530123369
4.504212152667321,1.17993231739102,3.581095259581806,3.4067733613977955,1.9245333047821007,-0.0019796487545617
3.6403736209799336,4.633502590759442,4.380818435752039,2.593798431073311,1.7523503734597674,-0.5290159506618443
1.942522492752055,4.340376152169493,3.101331281409877,3.080739943904492,3.879888759244196,-0.062710548191808
3.342028944646237,2.149714539908383,3.008051818704736,1.8594662567350155,1.5301371659330751,-0.1217966763357683
1.0673536140344884,4.809465951664347,1.2262052795050256,2.8438328454489645,2.958131409720005,-0.6708668544475616
3.25277910752432,3.9357439522372726,2.427225136933192,4.041844440077269,4.785757241775315,-0.0442579496138772
3.590720032680621,4.404136308882004,1.1002448328808758,2.7317989568462857,4.0602801404429485,-1.1338260292113325
4.102188034940166,4.128340665360225,1.952943682529758,3.6813487644926055,4.777959246296192,-0.1262261795664744
3.6256186963299055,4.838097745979583,1.2430458561749198,3.1433547407428577,1.9137461723536895,-4.440797114924757
4.948165910448359,4.274913640203581,3.3234791863109336,2.5710381736942622,3.1768969725963747,-0.280320210691946
2.7728872494630195,4.580353391837409,1.062470975680391,3.3999188855662066,3.4689364755281984,-0.9715702664607608
2.5204911247856203,3.616494266793263,3.6525164780942014,1.851784993297641,1.0692967739514727,-1.0303488905857754
3.953491435773997,2.756880733311588,4.700748726278018,4.191661670938313,3.964698411395884,-0.0046777380511912
1.072832512632799,2.7075945673552755,4.713180885594913,4.066588100036356,3.372469911476752,-0.0017250104168051
1.0721165834363853,2.902319064719069,2.858610701018073,2.879993300174565,4.651263735691973,-0.0064848170609242
1.3209080313415549,3.923931489477689,2.859719368897103,1.637942189443118,1.3378459528923794,-0.9968092681768664
4.180720551356142,4.42577610186288,1.2715237610607133,3.3823445192456663,4.90941951082813,-0.449752904733913
4.830603100342733,1.3975566922689828,4.220054214915397,2.603242243289253,1.988149021178208,-0.0048286531598577
1.3367200098068357,4.0096758900615965,1.736242086959031,4.550092931526655,4.668010215143131,-0.0317587098011684
2.485183720119283,3.069863927559743,1.374479476129728,2.036041560386457,3.454295742567529,-0.2952406719530069
4.304897740194582,2.5305027384383885,1.7714328053227169,3.4294368896199314,2.392910895608523,-0.1044123927059429
3.75183534483368,4.515681256583998,4.4680266215947935,4.511521433601468,2.385249717112672,-0.0843532151196222
2.459302097371631,2.13782713209174,2.9781468622195093,2.6521122189288584,3.282380116564221,-0.0095534112064241
1.2078555780206002,4.200329510915823,4.011389253192032,4.544171332488581,4.307993051404663,-0.0076209563135684
2.9082438997894164,3.44818857328901,3.501501184527175,2.198277119107366,1.9904811527770596,-0.2189350518588381
1.1503069254705358,1.8301662342887093,4.433950133064334,3.4352727181884912,4.933303694661891,-0.0002856973085398
4.886605857849933,4.3371857465983314,3.531615266096632,4.389776523153701,3.895258221992334,-0.0592714172513146
1.0531261302964388,3.629275172993104,3.5299779193544905,2.3907015682532777,4.883167087074911,-0.0134484462927932
1.2007382965102311,4.09574349950589,4.8712368117551,4.304976966878245,1.564437522715782,-0.0392421487618964
4.875173099329073,2.4170380437592898,2.4975904383339227,2.077709815787424,2.289057829702141,-0.1474036507113395
3.1946548125739063,3.304793654913583,2.195632566718714,4.488879069008712,2.072434047820705,-0.1141707274491001
4.680303804229322,2.148353434333268,2.103926583386662,1.2370063778751077,3.559909364423887,-0.145185771877525
4.2233145003686055,1.2265080560269133,4.034403960552265,2.7753206558075574,1.1004815930593463,-0.0078685442653493
4.265985049198381,2.524322510005095,2.456777795201633,4.935940648669642,1.6873277660033268,-0.0517175784006321
4.382431656060117,1.6140444983010327,1.1522198284678231,2.4965669951066998,1.6908975522905232,-0.1571431484888939
2.582177347174855,3.64105177760713,4.607938767337563,1.767185899857008,4.327008094795634,-0.0456930565098581
1.1366571830168986,4.097869422969634,2.794605147960667,3.1226324288086214,1.4519536523841698,-0.249565086566755
4.16120078493096,1.9907354455604864,2.102244228702908,1.39418163149751,4.4328163619639565,-0.0483969898316322
1.3430850475901122,1.474329372407337,2.055566853886327,2.317176025242226,1.2207253896885586,-0.0234625050336246
1.3637994187756268,4.679944975810289,2.6019745840921966,4.416240862783646,3.167240679593424,-0.0617376030573767
4.277931266761745,4.596590940489342,3.4266903242319358,1.2696537886332275,3.968562938368382,-0.8007562841557091
4.393455556123644,2.638714947886857,4.655168607358478,2.621974120677898,3.571591190186579,-0.0140099001781145
4.008224277354655,3.662947174890741,3.0320040424935706,2.5117597374512552,1.561269550848547,-0.6379889085145197
1.9884942754829216,1.2574602472062093,2.853756396328577,3.1835282035415013,2.0982105686464303,-0.001710259753048
1.6207413688444952,4.981312758390187,2.5592006755945005,4.172675302336037,3.901493425682295,-0.0718620077798393
1.3256863796344431,1.3903727367430574,4.199401763719509,3.637513840017794,2.600249279106825,-0.0003925198730672
2.1093159853889687,2.4227375718646704,2.153227801682716,1.2770952292295972,4.888640724014307,-0.050266007273235
3.5753882464229867,3.075699739542563,4.654669556171852,3.9804050376087594,1.3241998696765132,-0.0664461218895914
4.865536538874384,4.097362430803333,2.5235054379160093,4.104337063487686,2.915021146700232,-0.1880530265341851
2.786437738091439,3.345892225202534,4.152639230725499,1.1652422033959802,1.8780853868530685,-0.5285616674273723
2.6810644406523143,3.3260935323718863,4.018711081454296,3.1239459789678063,2.8629808773878667,-0.0317495520898541
2.3921716614248867,1.4712526559857442,4.880731393829112,2.388636460230265,1.881948160951989,-0.0029104902713628
4.772941112406757,3.0560824818741152,3.0849359017851983,4.06550897710709,3.0282727477984483,-0.0360781500147077
1.140848777439452,3.803905885632404,3.337152611915324,2.95125640210015,4.229761153697542,-0.0172051886426457
4.065768649706934,4.089637210681327,3.958320013293568,4.928855170307685,4.436465108032724,-0.0189759598092053
4.365359550909795,3.426608778559719,4.828755349345913,4.780120773158814,1.8727625168887376,-0.0402600736680517
3.631590302243069,4.686349385339502,4.149338683850656,4.1979332157765255,2.529454416836096,-0.1127880221065276
4.937547696566169,2.301814933075238,2.1156417729140644,4.080781676727503,3.324619089408706,-0.0210304300443043
1.9592905159429288,2.210360220146322,4.777565726351517,2.6820371862968044,3.0914045986720597,-0.003725687673266
4.525934601278113,2.275585667837306,3.558996004242054,3.533737655731817,3.114190390530942,-0.0098895633398036
3.425380035736001,3.659147547414476,3.295056865805924,4.668552099835778,3.324984771314744,-0.0293405934617302
3.462041778826472,3.0628558509330803,2.67739784822617,3.650407455618613,4.319786814325354,-0.0213656157829558
3.076424365179492,3.1073163114702957,3.409737122316288,2.61841148973286,4.450025422732891,-0.0227120083249358
1.322498940569699,4.081741802890359,3.212735247310992,1.1323095737689377,4.492471354115181,-0.1718053149835482
1.9372839845294736,1.7594216339280924,4.278974138412626,4.607426218347477,3.645666964237931,-0.0004491929429198
3.390977576499444,3.171014277738444,2.847644826222073,1.6194372655498133,1.7246007670909425,-0.6775645439402467
2.827781074472956,4.551842375168734,4.982850201111772,4.5373391407396095,2.3346724646351813,-0.0544621255172173
4.653509032577224,2.3017433465441943,2.9547812630904597,4.475288765431653,4.882309755671831,-0.0039171905831922
1.8286363177750655,3.512402902358964,4.370212621661286,1.831799698439835,3.767503197180343,-0.0382460249339432
1.4655632250141497,3.962537388981889,2.611105425592433,2.699797461367311,2.2954638906119254,-0.1724868335996859
3.045157399730388,1.816964366603341,2.5673570861214143,1.843575217579484,3.770579886951388,-0.0130255127465988
2.5589837937067106,3.304202228154617,3.892776388832989,4.084195316135057,2.410282635099149,-0.0259642727617599
2.728857502948952,3.299912883746184,1.882785296496137,2.8378488077749497,3.421415739535392,-0.1210344410280955
3.902789067933375,2.546592169864852,1.8740200758329493,2.9156954958057746,4.698118961184024,-0.0311344975687608
3.003690388691917,1.9567734364509224,3.8015651916351754,2.610805377655398,2.490729289617466,-0.0090074200619896
4.03218356483656,2.962666094043885,3.6660989819339354,3.0267993407265616,2.580735659559178,-0.047349833637319
1.9842058190870715,3.526804102678815,3.802476329202244,3.481899866182061,3.013295271722979,-0.0241086619814719
4.294306811074728,1.0624697468222943,1.0625085321975916,1.1301365080473835,4.974368778692956,-0.0191719705775519
2.1207888616381747,4.227871788553289,4.769519136424012,1.2483690634381204,3.474860856140406,-0.1978721431452262
3.479661255053746,4.834113215279796,2.113801803193494,3.2043749951567846,1.70308680092293,-1.7849476666230442
4.0735542883892455,3.6088314339483984,4.318354608189382,2.109011381446338,4.477488144858583,-0.0519381610504133
1.5809954558004082,3.834731876217043,2.068174713184104,4.609409014511504,4.605551789319648,-0.0221693197297389
2.1611776626735377,1.29371639500887,4.930782958212996,1.3393454527802326,3.3003317913140786,-0.0015930324312729
2.429206605512316,1.6836802940452782,4.502088206455499,4.3129159630398615,1.07209198830758,-0.0056309139372561
3.5975824953139885,4.491738700893235,1.5890566516656883,2.1535904623455986,4.847844051795726,-0.6650838917698969
4.757267318164843,2.2932985697984587,2.806670225218027,4.686262228826382,2.970643752388583,-0.0107738983815257
3.619039969965967,3.3923956187849678,3.8814069675867815,3.2227072936969114,2.3584035488324124,-0.0688451010394975
3.426174343701158,2.072720983254446,4.642665973148766,4.16829848885502,4.7001696543935125,-0.0009554396943341
1.741931279066495,2.4035383375171806,3.226515404416908,2.442533091836129,1.473246466634686,-0.0539071076530003
1.6092896161191992,3.3038855896911365,2.32881780676259,4.695849894836856,2.633714725238084,-0.028893976729185
2.437631215856255,1.4789794572203974,3.492958812512529,1.91209141852891,1.397913583919394,-0.0167248294812243
1.259353194733388,3.9218859896739073,1.865108543631676,4.5130006160217615,3.897376797926682,-0.0346061766012983
2.043635953969349,3.088041630353316,3.594155328971055,1.634350384116892,1.6328250587739963,-0.2525124507088072
4.7996465917092,4.770379523475409,4.479376544586237,2.9247918101439265,3.341641443252925,-0.1621012061149885
3.077824399420268,1.7586224945652082,4.836978198603145,1.631778619275627,2.614940591504477,-0.0086387311231957
2.9963655386304797,3.776125590053906,4.802288530471246,3.7918867593249943,1.8986679892072424,-0.0637067209786581
2.288864283758422,2.0233484415811174,2.099415100189675,2.71427759337973,4.831211162203311,-0.0063269670967956
1.9934881784313017,4.502235538359057,3.778018773716606,3.3751885031978177,4.579209562702259,-0.0300283311865773
1.3861098071753712,1.8351469428294045,4.88973972488801,3.291796768881777,4.916989744798567,-0.0003137291752729
2.4137953789162365,2.604471582719098,2.442800425097811,1.5153771908528657,1.861481249509252,-0.2923843745528837
1.5031294902563186,2.8599933368807173,2.0835462528132087,3.769334517647405,4.041018543518025,-0.0124809933629259
4.433909155760691,3.5678734673027868,2.4402001344616138,1.6528978310280245,4.521702326226986,-0.2700148998776774
1.7433992823866484,1.1611831224276288,4.552085419628353,3.901379835043586,3.356261874326792,-0.0001115169236412
3.29427302723517,3.717598131734432,1.7845627851129937,4.149559733258911,1.3917692630923413,-0.7404865607809195
2.971435173444254,2.3348933551593025,2.572849998549245,3.3734516046745817,2.052298264353849,-0.0347924980828932
1.1340753098461147,4.540269162666658,3.091127463243501,2.392371423776526,3.894766382584656,-0.0726146826107403
3.529874683068466,4.911547307926172,3.4348335862311394,3.040413712298506,2.3985891374589725,-0.4092174404682139
1.143744842223259,1.8953159892495208,1.008985796603894,2.7542230550484925,3.6404312647926353,-0.018025680621451
2.7915640083104214,2.7939590837545487,2.5606941025996703,1.0562124729588818,2.821465841498399,-0.3651490631117306
4.817804670438266,4.5975958818300775,3.9273411646697225,2.0129054586025616,4.624411158510272,-0.2013378776663494
4.558394501527655,3.913907808425861,3.763729007356088,1.7812983536557994,4.807595479044702,-0.1287058912172225
2.28737315472418,1.809856360440695,1.437820835065189,1.0168573336266844,1.3587166498267025,-0.7773848565247804
2.2312873436294414,3.242126215941448,2.5022233914058485,3.911209300812312,4.864300307465843,-0.0135978471505149
1.4375158779360189,4.379678635181744,3.171297120076033,3.133935673257987,2.6945020881549926,-0.0921893114001907
2.778336962292252,3.369449261370403,4.336650891795953,3.513750260712532,2.690986899092305,-0.0266229845960436
4.487034969238936,4.100305131202479,1.6953230279920648,1.3436394186636975,3.618694304148376,-2.33324307313238
3.629799523604235,3.7390108227943184,1.932722305241632,1.8361297895917332,3.7701727052744247,-0.495394727829302
3.36151417925634,2.6876099940608893,1.2180687362692746,3.929513877985542,1.009339025974874,-0.9393221688437172
2.680731735578909,4.124751140746596,2.726919065454683,3.6912192449499015,4.095771267380715,-0.0570688083757321
4.998054573749217,1.3888918401058703,1.895014867899075,2.679076143385661,1.2698792176314502,-0.0559325376134682
1.6777589694153217,2.7395022642861337,4.518964121774712,3.339625156643079,1.2356126677013783,-0.03396943306539
2.32241137748238,3.31816315518502,4.517180557510019,4.512623900004014,1.0338232341179334,-0.0792418040954089
3.1152221174895054,2.602212365273967,2.3086887981401243,4.063367975348078,2.279481275169591,-0.0390476425511102
4.47665097648358,1.018528107613999,2.3206154654866062,4.611395381962714,4.1081361259224,-0.0003115979457087
4.83349096556327,4.510720826216182,2.5571953349211007,3.769597973083761,1.6325331804192529,-1.0099800812776358
3.891463277423708,2.3799108144279275,2.255190074371732,3.1393318432814707,2.9585284054416734,-0.0355691460929875
3.98002464631269,3.732205308225132,1.611592652304132,3.6232682220990178,2.5604276769561083,-0.4318384673792837
1.5476950079381546,1.6838177101806695,1.6309640793750866,2.8573116718736333,4.899749679589039,-0.0029827982377601
4.742607125365604,3.849031719720727,3.4689230173074064,3.1347148784419505,3.347806853392008,-0.0981808799657213
4.223128568892109,2.4686807713986543,3.9222556515809104,4.1682734435659725,3.5901671849649275,-0.0056910252137402
3.29980531136793,1.0794995633061657,3.857758659584772,4.671080733183345,2.3506066534066745,-0.0003121931971497
4.859278142028829,4.895698632341555,4.65636356536538,3.574423063518201,2.6037004147311285,-0.1858030240943152
4.155962322515466,3.9693317700332806,1.1068066483410235,2.1783859988483627,4.688677661058674,-1.0091071181614384
3.4095761797415465,1.8522950284849344,4.270232319910579,2.581153546719112,3.5239288621179923,-0.003325570069841
4.865554651796861,2.7093412022772725,1.7369121277079178,2.0137876487719297,4.032111731748233,-0.1647589506696413
2.0652805951460245,1.4053087736864345,2.167631350360326,2.795686007071176,2.404044617902957,-0.0047439863225795
4.199599390367502,3.738005242348244,4.132567578343766,1.2105666106989172,2.961769524674158,-0.4668288316355405
4.738545802876793,4.834098394556583,2.6706988853602813,3.00107058337811,4.659808976480261,-0.2318881427008591
3.5693057420477188,2.31579895223166,3.3830105168168263,1.6541802816783555,2.598828129808173,-0.0606693976622145
3.3977916386726856,4.894261604149996,2.705885324002006,1.730574765319195,2.2601985907830926,-2.175518424994256
4.374636497499207,4.382212368557202,3.170093897476318,3.261122392147905,2.8853796803441942,-0.2266424617936119
2.588150727061078,2.4594224573969323,3.8771381910562326,4.104444214289449,3.2286545897410805,-0.0044839180674993
1.3641779778265164,3.141052074215488,4.557232169464708,3.0644418967493,3.934465054489257,-0.0054980048304447
1.5794849616465805,2.7709765697390645,4.718178385091691,1.0460219119469365,2.112066912142193,-0.107130047900661
1.0780798338548512,2.956267347844157,4.919898506700665,3.024082721927094,4.697275614487921,-0.0021073858222199
3.9249424167957017,1.7604441643451652,4.8569711474706,2.039391643419336,1.1340225869735416,-0.0373470751783886
4.141422391388554,3.496550962198518,4.508134679771498,3.217403725027993,1.0276097958214665,-0.3483033361480321
4.100481864047552,1.3066187213261076,3.8982234863132974,4.254767030379536,3.036495454724644,-0.0005889929623911
2.045524527424394,4.2507367924310016,2.749601628153532,3.967436392851949,1.751895099361816,-0.2285577053204861
1.6296053366944632,4.287219363303924,1.016997640177011,2.045059912277144,2.7019845558248687,-2.179102139179964
3.226386030985695,2.568096270759201,1.9433544709280963,2.8848475378812317,4.312018709300856,-0.0300165303287645
1.969966950770197,3.958269105636743,3.339957878302295,2.7594653172592256,1.7641065218819856,-0.2286697671247267
1.1618396098967845,2.5118353463153205,4.707106810725955,3.508465124368444,3.780935474110229,-0.0014827908457389
2.640257363597602,1.3002183153927245,1.446794506289208,3.806067780270125,1.911021622180891,-0.0085177218329779
4.621366103261467,1.1975843768483672,3.8953324618555376,4.407434576557394,3.713693679801588,-0.0002923020818489
4.500496874097239,2.1553171376664864,2.869532363525045,1.120779473560904,1.7524751247469903,-0.3821632224127452
1.425617431488971,3.097314729036384,4.726421427266118,3.6219087072411065,3.397388359028932,-0.0048486863165602
1.7700837229980897,1.5200777043729086,4.811031338232503,4.167557584579899,2.297569132103662,-0.0005566602518771
3.2445584497195195,3.0967244792561863,4.62886161486996,4.806519820304741,3.499693053054142,-0.0061518551841736
1.370737155208036,4.003707215809762,1.9512443345050587,4.4284968825751765,4.63973221268258,-0.027389973574376
2.745573750673108,1.1249713866107176,2.125523777666328,3.9421217127463257,1.694139790132175,-0.0027278378669086
4.726217053998246,1.4492106882021774,3.330652968934836,4.620996683136402,1.5411288962285117,-0.004631714480069
3.862494685724519,3.949049447752933,2.216185568940172,2.949868105339632,3.3941034980370857,-0.2384957205672153
4.740449743060773,3.4175729566084723,3.2050709884244197,3.785896093684186,2.491760207986497,-0.0884250997658188
2.971602517449195,1.4524185474187647,2.5644476559697957,3.388752538709456,3.7431342563177834,-0.0015621749771134
1.119153917532978,2.105422110829865,2.1739562074553964,2.4929938451695417,4.721822668946572,-0.0041975242072009
1.982666777938317,1.0818787008559574,3.9795696119513617,4.58350757108243,4.296363300484328,-5.528456688278416e-05
1.230003193731854,4.23076228861353,2.9456203510622734,1.2787224907756445,4.789099706668326,-0.1513829072732506
1.0777618152573147,1.5878909713898255,1.515191111291967,3.1524288843568526,4.564344346304628,-0.0018019108335045
4.141672177001572,2.9753534499390497,3.231907992050398,1.8429484690122944,4.213694240580473,-0.0644124163784705
4.523271637028351,1.852493988435937,4.1387152041072905,2.175277308280597,1.8063074932419645,-0.0251794477450088
3.3121545892869664,1.3556712916800475,4.625693098445419,2.95387394184634,2.947853259615917,-0.0008619636292512
3.385259964199565,1.3356677990963923,2.0048445761722187,3.313460187999276,3.133716405989122,-0.0031077891468082
2.703150921782654,2.742916490501877,2.4444080294880357,3.843048881875735,4.8781665862987005,-0.0091078983342207
2.742287492352875,3.777153208524634,3.114958765529605,1.399646991733989,4.377912685672859,-0.1915162257451082
3.1053819642085982,2.529646813016174,2.8563415125939944,1.000919212244615,3.6684881029015752,-0.1445013995704955
2.513840945375214,2.168078827279925,3.8563855034618255,3.4455205608996478,2.817564229797556,-0.0049537017659674
1.8733019935235364,3.0483435403269987,1.8245074537752868,1.0241750289706948,4.219790252260152,-0.3252011454804659
2.866830834756703,2.755382444959375,1.69944354552275,4.702475953313466,2.64264902409082,-0.0463120496887359
2.6778618067577256,3.768577477775488,3.649370891773599,4.136947114471692,2.2854661079127805,-0.0567103661396707
3.257566230650319,4.891088123513917,2.3323937277936304,2.0026601485276445,1.4275155733894067,-5.241375410383749
2.7787547600866254,2.4775022500727397,1.323333264189471,3.486090248539776,2.238028080452291,-0.1227636209728346
3.211496984409735,4.666159397586252,2.2311683066915204,3.245099178523253,1.638003534142724,-1.353024094807992
2.9610292663364435,2.66413153170022,1.2841422923133528,2.968623454032945,1.690536054847517,-0.4489417148714439
4.109111321243601,1.0974081283002897,2.346180581312618,2.5787275576756303,4.91230303882516,-0.0008433862472339
1.0001350160172675,2.891563111574021,3.792149527509145,2.2218591533797007,1.850249265522387,-0.035961260868131
4.370841859850685,4.4760466100337855,1.024412982519105,2.6250077636349136,4.193205675483706,-1.7248440946771255
2.1871841081994154,1.485824046767494,1.024285284343184,4.9343056185590415,3.44140112522482,-0.0044045377448815
3.3878959668495856,3.580045169078095,4.50546422116963,4.353245477110025,3.909311008729471,-0.0118328198610667
1.186471918767035,2.9476701770400924,4.561758585024531,4.466279538700618,4.387182403146516,-0.0014013778389337
2.844536845793429,2.513562604149338,1.5824875384224315,1.8965461740129528,1.636144314919208,-0.5886128627498194
1.7724896672742996,2.6328980134485183,2.313592438122505,2.539999133844716,1.4481336301107763,-0.1470184177741501
4.886655062437357,1.220559406783777,1.5215166200286885,2.745447197117902,1.6165143735280072,-0.029731625420999
3.088594626283966,1.837606649108576,3.737211206038797,4.760828437742287,1.300956348385459,-0.0082166604798666
3.531273148082661,3.3936013189715912,4.004023158330979,2.720786167797211,1.3484547044073336,-0.2712875703353602
4.377767500311602,2.0621466930390864,1.7875948127273418,3.724680074783045,1.937847861980708,-0.059440910185879
2.773268153651211,2.149350189267335,2.101965072527604,1.2103364623798505,1.9388166275005505,-0.3040842326651229
1.5326706552681046,1.3689987097395693,3.34597333096666,4.982095790310043,2.768738893136408,-0.0003158914787584
1.2904748228815222,1.340595963516091,4.546915337003773,3.684395656973786,1.9008249609931909,-0.0005138077692553
4.016287043077561,1.937879802885417,1.6453004484575593,1.8152121736450944,3.692031724032196,-0.0582325799432121
1.4848135482619678,3.4294932916713057,2.946771766560904,2.742665825404257,3.5365894032653906,-0.031426331855199
3.823926351413585,3.0880635313254783,1.9790883377463224,4.957172818219116,1.4108049179874032,-0.2268987117504338
3.5563862356889566,4.373115412287581,3.740257175608228,1.005610024616674,2.1191205167065505,-2.559229658148064
2.8858157203333765,2.773802559627636,1.1816618949099351,3.4406664318949463,2.242813762289957,-0.2568164028729972
4.246754430759914,1.2798609408601886,2.110457519233372,1.2658917165166996,1.1637511737908115,-0.1473505269451832
4.698371939738694,4.599221834698205,1.9811587766860252,1.2532600319560578,2.691774463751442,-5.882968926764352
3.946741735864609,4.92404770073915,1.5050396006427855,4.874072209897424,1.7556906998820794,-1.7484851057437227
1.0704299306783551,3.1142427815772638,4.103886410108039,3.5772850604346456,4.478443580372439,-0.00291156270328
3.2521828784966598,3.1027142687566496,3.085854374708055,4.501715397405202,4.188847021507847,-0.0111264386865031
1.3529823584614804,4.033193504947935,4.668729982492091,1.16304174418958,4.440354031673295,-0.0769794967427804
1.9028247443690711,4.623699495034726,3.267015677534484,4.858130580845309,1.4881682622189127,-0.1948598321152098
2.2420234689683105,3.7936139076665,3.1348563491435915,2.434977731669969,2.887096233224168,-0.1195129276876561
2.2128368561310428,2.252712244772911,2.480041487649212,3.9394707676792864,4.4617625073992215,-0.0037486572376199
4.459721599325762,3.047480112733235,1.2193404631063256,4.481315122820305,1.4213340845769014,-0.7971278821935923
1.151047909698811,4.712980128604715,4.371815098549011,4.958474310175489,3.209135707842289,-0.0146686442496502
3.35995765616005,3.7461444685970697,4.024988267981898,3.8391647741048742,2.748288732095503,-0.0458621539521634
4.0070735744089365,1.831148210670612,2.725843482956294,4.542863347302038,3.0507182659188525,-0.0039460804591113
2.6822518932890964,2.33614100693925,2.0612407118520446,3.87941731232618,2.412287058596383,-0.026838447394229
4.384358973183426,2.20582702829871,3.0329489640662826,3.372024747227266,4.191805592087897,-0.0070597278096468
1.3489377834983909,1.486639183600683,1.6090885099984575,3.14746558707802,1.4455083274555691,-0.0153674280975843
1.849642050803853,2.85917715330755,3.7742916031191527,1.184875505224999,3.356099920451542,-0.0685923770066564
1.5396905127754716,3.3459640315366626,2.900287744123102,4.733815683909032,1.4357496160187253,-0.0620820770201355
4.668080038766757,4.841570050913456,1.9538186847781225,3.720435512358839,2.9045971816442746,-0.7192258426731527
4.585013417073787,2.7909777100578963,3.001515696591428,1.5641567148544002,4.36356884794817,-0.0828610946381877
3.7121354550756447,2.679768424481729,2.327741294596085,4.86805938763036,2.95741349717209,-0.0213067706680652
