rho_c_0,q,A_vec,m,j
2.2626952462797,4.637427197895228,1.0936768455325336,4.984187516474753,-2.3024903239088923
4.935300303790167,3.3052611166704007,2.929652941714867,4.347097621023146,-10.993504043229294
3.1334658933681108,4.038288744976578,1.361974476938062,1.041652284662879,-16.545067329137556
3.521662697486726,1.2996261051203333,1.3580617909417474,3.915144686653315,-1.5875883293150332
3.010569970076448,3.30223594833524,4.870603207471719,3.734323331519443,-12.966646122356549
1.4807563222481748,1.361198890968803,4.301989057100107,2.651424513187594,-3.270357395315855
1.5624486624948473,1.4680024513643088,2.183533364109508,1.6910345198736052,-2.9616920291462043
2.0248199845677592,4.079396857788423,2.0603323300939653,4.870077040963727,-3.4944901570075952
1.2247688157047003,3.124336924400945,1.1593725529669858,3.678900576901321,-1.2059156883344393
2.922871419925169,4.907012160261639,1.9080218965325304,1.235038984076131,-22.15794770121489
1.0387019960646242,3.290092832494369,1.8274746905420856,4.86478619930777,-1.2837685464386126
1.8115369996488917,2.5303892738242,2.1273017737709807,1.2325553491191612,-7.91147059131737
4.864468206995516,1.9704721733024029,1.872828794938612,3.096132537286948,-5.798080091277052
3.9839286738334834,4.0524577043559,4.844372222733277,4.513105099220238,-17.329742242501993
4.293027984653859,3.654875899443831,2.2515890924598474,2.933304123327495,-12.043934862521766
1.3535282887063635,1.934038432231234,4.294805936538589,2.853076993688136,-3.940601241511581
1.604796755438235,1.756911907981238,3.580903268737851,3.682091567669032,-2.7420036531326053
1.962003234510758,4.703439991892612,4.7795920761006965,3.4484937537428317,-12.790181732346689
2.7336670601440427,4.922808721042578,2.6408003916067395,2.682605666149244,-13.247603436795892
3.3577855240235657,4.202294737016206,4.335184440374912,1.2790018164479608,-47.827301705199794
3.557939963108737,2.7104043241728597,4.762771560778297,2.4074511279044803,-19.078093337296323
2.146957046335225,4.972324822998222,4.286893114370301,2.0449874192948183,-22.378700401494395
3.5844855211351963,4.771564051401714,4.1566762750353385,3.624809740487992,-19.61320532734181
4.156587948586851,1.118108250711546,1.7749199500070043,2.280579647999088,-3.61704867264353
3.438786148816399,3.2830062550955863,3.476235542443025,4.542113272861665,-8.64028591657142
1.6449463317419055,2.3698130966072264,2.3566681865320005,4.783120016838007,-1.9206710455187332
2.2509974285728207,3.799311003380982,4.909328169186624,3.0788969949322103,-13.636620312115632
4.264916871293597,4.687871314755516,2.9337580583168643,3.59606065953141,-16.311110831243194
3.854261572860191,3.0459335412664363,1.393427541549412,3.4809451674534877,-4.69946929522621
1.2017073250940955,1.6898849368122135,4.165947829659107,1.2569101979670552,-6.730780382904239
4.068466065301074,3.5367464492196814,3.2658279136382937,2.9780857631314936,-15.7794085358539
2.375411901732486,4.005122658127196,3.892685850546406,3.038179091918841,-12.18963593793488
1.4668069120081566,4.79854247702928,3.758238148718073,3.267751573125445,-8.095013094371225
1.768317753806981,2.3027435741905644,1.9251294422698964,3.36366549794841,-2.3305210060210286
3.2315454634577616,2.3126602218703343,2.335011256601411,1.435123641916281,-12.15966920229355
1.6935884402790946,1.555224292521069,4.362147825063454,4.697656687365594,-2.445794794279459
2.632070704276349,4.00475406731697,3.309694746565068,4.342166058394975,-8.034427105745362
4.462250172570423,3.641590989558588,4.641393747263459,1.6260990147640435,-46.38168338852064
4.904112861229149,3.1974649236823174,3.489976585571717,2.075191242917609,-26.371244933387715
1.811131894992096,3.924058999654085,1.8609366251382016,4.583809507712754,-2.885297700147459
4.689072039876065,1.555829650658537,1.4629696307262434,1.1025584072495225,-9.68016265067457
3.827068741808807,1.3090854774497704,3.0972405382850856,2.9877447401936803,-5.193566686790077
3.838808432863724,2.0341222653950704,2.55101063340026,4.458340044829741,-4.467993914196017
3.591301243081443,2.882227448301637,1.870538843459648,4.292210397029057,-4.510927161685957
3.145224319534308,3.294815020423512,3.337368067870669,4.088065837308809,-8.459971249491003
1.645098413028836,1.558111068281557,4.100629213972173,4.3415810037842615,-2.4209894065434527
3.615524470013674,3.367269680229051,4.480556959504991,3.4910205879054077,-15.62531559133535
4.6634641871284686,4.466053770655192,2.901539198320348,3.086699353770814,-19.57792698967049
3.4818263971168184,1.341220290777151,1.8019539858406917,4.654605172704184,-1.8078736609976065
4.058144767917645,1.4990270404792874,3.485404308041102,2.907859008010874,-7.291499009905915
2.987982059238498,2.1141864626898568,4.884268032224993,3.379205617875721,-9.130743508865784
3.959426260845615,1.0251633314682267,3.93556249971679,1.0242884097471636,-15.595879756457224
2.7134128613097976,3.4930231589785303,4.746818238589952,1.4354178791302157,-31.343074519321235
3.9973590186658137,2.6805940361667338,3.729057024764224,1.5971536912098787,-25.01822637512544
4.178096869464798,4.98934621959129,2.3955269127305323,4.953916385406302,-10.08032486493698
3.321085626630798,3.863306721813065,3.6484897316307454,3.701260776539065,-12.647442283078703
2.722503675246254,1.846333648139629,2.820637361510359,3.644916966039635,-3.889898543121818
4.303233045289787,1.336279448858006,1.2928540322012148,3.284898341733456,-2.263183227692392
2.159272148858149,1.8598393748890685,4.918674116395234,1.6977958441314156,-11.634437863544028
2.695331274735716,4.101347315151007,2.2642740283789933,2.555095899068439,-9.796263969804103
3.880911847121125,2.6257410004209683,3.954516112737259,1.643872515707162,-24.51381355695998
1.1870753457624317,1.6290789311733709,4.6643576282958765,3.289365697827703,-2.7422061125086654
3.8879475822634992,1.0083789660915343,1.5485601512690574,4.188636213996396,-1.4494379078298991
1.816758476520313,1.781181273653691,1.3767281115548935,2.944563863653101,-1.512977669246129
2.9257807949379577,4.333544152616634,1.2380681105658486,2.8245609768288023,-5.55748876347984
4.550010431998244,4.669937108990952,1.3694823020480025,2.498416844826647,-11.64702342970501
1.9397098786660472,4.064352585231571,3.087900933774082,4.170000649077512,-5.837883043976046
1.6847828059254462,2.978123437815018,3.249808183443887,1.2679439834652355,-12.860097962619188
3.093269880804923,4.197260806114985,1.4609177925512404,2.323386155593672,-8.163720923821304
1.6859708628786023,4.778310402201326,1.160059856448486,3.5080308921115466,-2.664044116567799
3.808115997828326,2.452842092021714,2.720674114654533,4.2199357328661655,-6.022134442237332
2.069188032952266,2.97773898777924,3.253031313155879,1.6100721501092572,-12.448857367256242
3.3576194363238363,1.8857376210281596,4.849870028788415,2.532680900813674,-12.124458755713766
3.6546743459283855,1.485688116981946,2.9709147614536926,1.6146868614383525,-9.990292746761067
3.982261152514136,1.954030433020371,3.835095593088943,3.290665650951481,-9.068876677643775
2.3281995935045803,3.6574437801086095,3.4375306353577604,2.4892123688156147,-11.75932775643669
4.710853131380208,4.760537104795981,4.541183851477129,2.2031643715492213,-46.22508348084613
1.4444970473269296,1.17486647789179,2.4921424649449357,4.271966010079852,-0.990034315008049
4.980977758754786,4.959128708755024,3.5100699893725142,3.7224373038641874,-23.292085038227054
2.167756875191556,2.079214570642628,4.550968248323235,1.7961814921046888,-11.419930756439152
2.223986220465672,3.819533895235282,2.8440828250335906,3.3295760716022205,-7.255974677491853
4.795346855853001,1.2275474562456543,2.405524028113514,4.773384366112724,-2.9664812628144244
1.8976573905677905,2.359463956813039,4.141035850369685,3.322953221240724,-5.579765103506071
2.464094286977568,4.364777314256106,3.4378576040471143,4.8498433539600985,-7.623942040773957
3.651546420597696,1.6002801721948163,4.772341988437912,3.64956675677557,-7.641226904012712
2.177602085094544,2.45585294334694,4.0861944281444735,3.824375395448455,-5.713988910493821
3.0520651643518435,1.2465117162141954,1.5882462479148391,3.2817106166350207,-1.8412286450071036
3.003876419738728,2.9373352076267536,1.6235908299184474,4.431185704766768,-3.2328995535171487
4.7709060112443975,4.679672957423031,4.400596208414841,1.4121458351302685,-69.57421817347344
4.412965648707317,3.9100266919346094,3.2408420015221044,2.2544136393832,-24.8047311584346
2.070907391637136,1.4873585165629564,4.303644780976116,2.0737601972223283,-6.392256979970177
4.423047621623057,1.8753782626019904,1.3102371658926684,2.4052195827663123,-4.518618503332545
4.203443442285188,4.258297088608472,2.424068679247003,1.145757415537997,-37.86983469069804
2.8425394803654043,1.7871027027165831,3.719183635922081,4.649575752928513,-4.063406879047487
1.7216930172044207,3.618313702404429,4.784729372434359,3.954583597168754,-7.537347755593863
3.9578341272102135,2.7346621463911123,1.521098368029873,2.8584221757650035,-5.759598315027259
3.5753598883864988,4.876489840029237,1.0365790603621376,4.294798457232963,-4.208106575677031
1.5982086119094632,1.3463121395665985,3.8246555953454022,1.8717719465704383,-4.396616931442194
4.182587116112899,3.7369764658371607,1.436225728947591,2.267121358484342,-9.90178044262312
3.648975292262972,3.282464273231468,3.3150769740343806,2.3646272217943367,-16.791978231314452
2.6569841809637955,4.710289612507086,3.9727318714540263,3.584593736445661,-13.870301205844711
4.611607581960016,1.4984150491685573,4.86536162946175,3.8095814091321833,-8.825154917825135
4.315432034602747,1.4750422679343482,4.9815059243691096,2.2611745061823627,-14.023464432136851
4.632983770241424,2.9222864579385184,2.66578347990436,2.479989826536808,-14.553201327341784
2.8415212673829537,4.710469354037128,1.1173704218361489,3.2942391238683597,-4.540013493438722
1.2701086350040662,2.14819518126259,4.229210374734435,1.260981712186033,-9.15092735071758
1.9529044179300168,3.139515813014624,4.386343571806561,2.427596908395141,-11.07821355825464
1.715984374640756,1.9665763357275143,4.996643677823576,1.562170042159483,-10.793796174861006
4.373208191064515,2.4212764309041046,3.2888601319871023,3.2915658114316595,-10.580041931593394
3.014467869584352,4.3406147179202375,1.493521880263596,4.093728141326851,-4.7736930346896775
2.5411785829132127,2.2388058523232117,4.633366919992655,2.341224220129625,-11.25914223010805
2.1384164989660666,1.6637396001237397,2.727315263365932,1.8906068068540185,-5.132296948204975
1.9364839819895647,4.392821695159993,3.117405629379254,2.4071140716982558,-11.016766081374428
4.221582128854474,4.461319984326149,4.7889075054194326,2.323486023660956,-38.818164938298594
1.5809397935453815,2.903879074312873,3.4751330532143303,1.3854303657789298,-11.51544149577183
1.6344387576592818,2.750585935340103,2.149685324353232,2.8561581342296702,-3.383658406358436
1.4311860293468075,4.888851068627214,2.6461340497085004,3.819784205042957,-4.847032236891376
1.4717531769445071,1.7768558236903895,1.5019051224538966,4.8552305293838565,-0.8089465277176954
2.58971347396175,3.479726306405401,2.7513427419631133,3.5367251252832244,-7.01035789094216
2.93831200959486,1.6942676242059085,1.4186361709546946,3.0703814980135022,-2.300162986646096
2.600293219981937,3.103716030715354,3.2423278085013534,2.23210765165109,-11.72319766959862
1.5237034058769323,2.024850495207468,1.7004314194344097,3.8261810315305818,-1.3711564392772375
2.8841692729138755,3.0042512800073906,1.6456789294591614,2.9784932848959,-4.787463588586374
4.961638882821532,3.642088442810894,3.3541352893669703,2.3830704490756256,-25.43427336791628
2.182791953043784,1.9676157100645044,3.5253938267150904,3.758825646308072,-4.028172718826972
1.2678190920383132,4.045432289488852,1.8731633312077167,2.426050858848692,-3.96002539095083
3.355438971239566,3.894743315129761,3.2491620319090835,4.975185741063587,-8.534739212903729
2.774013583293334,3.265818905183675,2.741938501448504,2.5077509829682545,-9.905444810461676
2.544752455672421,1.2004510802080577,4.306046501336249,4.078472683022866,-3.225307797643575
3.23083292938552,1.404488386979033,4.3091694518145625,4.152145316515902,-4.709270978882752
1.8090547620170596,3.725504127311644,4.826183538537556,3.0814314204369166,-10.555725546678543
2.022475704473568,2.4462658806299977,2.644851885271124,3.651104889792171,-3.583967128038753
4.313598791775796,4.725104038274596,2.914797258853394,1.2116083711223422,-49.03398742970142
4.416975416298734,4.49606028222297,3.840651110854037,2.564584781766616,-29.740269791020847
2.334076367386799,1.882734394628946,2.8902107355686315,2.520871671307204,-5.038286849781136
4.37890821546287,2.1593825898688017,4.90878271678532,3.601320649180968,-12.888650745400415
4.620508758880037,4.7729584593464285,1.4932176203152006,3.539567912091908,-9.303584556898446
1.1432881269836996,4.805278074180633,4.349847450143768,2.588221520732463,-9.233084294741351
2.895925789105036,2.862100017543744,2.7656508923287504,1.941957720403765,-11.804016902842957
4.68963670141094,3.319799051627588,4.634201557386519,1.930437316855944,-37.374054198195786
3.087353343951217,1.7761694025667536,4.751911316603836,3.632461664176876,-7.1736140695810295
2.028607553814923,2.251099433950474,3.486953644108576,2.16836302566571,-7.343564229824548
3.3687746124061038,4.572564101092874,2.815605310735955,4.436353580918627,-9.776364405213169
2.684140950951343,2.1431003437857523,4.197859093162155,1.042253377301408,-23.168737532463403
1.363387941109592,3.457202010887272,3.1715540627109724,2.613091001538152,-5.720866189788201
3.332357309262221,3.491749494146493,2.3378981714501883,3.84152224779072,-7.081363360576924
3.849631542140388,2.244476623615489,4.820343733674681,4.719396114636925,-8.825225850040244
4.070484350405394,4.283284547078672,4.309643861542822,1.5017588645343922,-50.03388133506191
3.81906931030436,3.185540398882669,3.452179764469341,3.895369255165832,-10.781654923375353
3.838931235966572,2.880827052560453,1.2977110756390706,4.159611001603468,-3.450267860380752
2.118383882533605,3.1992959810713706,4.382418240567855,4.794867926310879,-6.19435736932174
4.731244376690458,2.473621084248182,1.9735852898366293,2.83965837295183,-8.133891202542024
4.44283230821425,1.4540053477380996,4.310603336501597,3.896427027362976,-7.146566492840248
1.9475771739227512,1.0390099484072066,2.9452442388878968,2.7877599797121118,-2.137865199020735
3.5318864649832755,2.560555385097721,3.56809013837658,3.183369421422236,-10.13653876150743
1.1912798357891208,3.3925849431356245,3.0509184730958743,2.166089908705477,-5.692442395673869
3.695794503184175,4.95166127148962,1.7411809824351954,3.340589263276516,-9.538488875313735
3.2270735594982707,1.6474288962463666,4.7885251577853065,3.961909726053006,-6.425586022778207
1.309038450959958,2.072142351806044,2.3799581894035344,1.0718263375277417,-6.023055896609382
3.329944334981189,1.330969726712361,3.3207136121023915,3.4274585422411734,-4.294022968839833
3.969584417499174,2.335340979464414,1.9255482271425204,4.628164918360823,-3.856922538256868
3.62274620097789,4.154643190253944,3.9577353454248057,2.484126811022073,-23.97974875865908
1.7664424090970825,3.77958006309931,1.7926531610225571,3.228503720473168,-3.707131676135184
2.779496707988707,2.461918217710832,1.194730951353558,2.9411721600397054,-2.779645771733433
4.629383961405024,2.3426945923847864,2.2764536254786347,1.6606010434111085,-14.86730937691337
4.989284766131477,1.6114837082529152,1.3805903644323192,3.748127871952266,-2.9615198678310586
4.256698891276455,2.41410159497087,4.742566737453847,1.9626665401907588,-24.83106836752926
1.9138610785796768,4.480301365430353,2.201122369703384,4.092937035380652,-4.611335937871727
4.952262963964185,2.600723422227315,2.229900090917993,3.91448518349258,-7.336832735365693
1.4137114585306096,3.063983584558346,4.236281939436656,1.0301959623264,-17.81198107875384
3.220886238048456,3.801177319783306,2.669652281612582,2.9640489572377424,-11.027138804377245
4.985906404607212,3.044372749784009,1.1702201046169196,3.421633283786843,-5.191298969550626
2.6646723327016444,1.0789547799701933,3.718008689510334,2.577155239883386,-4.147791111344682
2.3565031146606747,1.27323045332377,1.2442853962723102,4.745590367417227,-0.7866921052608635
1.1910135388433338,3.62859300473246,4.261817180028976,4.62703031404462,-3.9805898228941934
2.966291323308041,2.626176587729637,4.182595631337522,1.466400865739276,-22.21932686562181
3.430697973728608,3.1866021083907423,3.1755629514353467,1.270220825912951,-27.3307671877932
4.401168267984957,1.8522220380537704,3.457948862170563,3.784956639281321,-7.44764004052462
3.597942457530812,3.4071632024558896,1.6888942073154491,1.8026903987355365,-11.484932590157417
3.991651570367919,1.8273265420269191,4.413964867796414,4.272881912249158,-7.534887437990871
3.898908904527935,4.391946756310476,1.913063261168161,3.558751147286815,-9.20517111791973
2.153962014276816,1.7870051720144953,2.108503670386264,1.0961489387105685,-7.404038071455154
3.721278510428507,4.437454146238856,2.583411338184547,2.108765288873904,-20.2297898068025
1.8625187161104293,2.0078199976374047,2.5152671340125634,1.9089596823821584,-4.92734283866614
1.4498137301549971,3.207738863767884,2.052995145943216,2.799033432262865,-3.4110732920715243
1.4080788154078363,2.785825036162915,4.509405850206305,4.6697278711283685,-3.7879876360725766
2.954464646946592,1.4282819916027505,3.79466140295628,3.3341879984082463,-4.802592121347471
2.4685635354089643,1.3019635469034614,1.0752554842127062,2.712844805658165,-1.273883906081234
4.703118455819082,1.9524756010819924,3.770503256334053,4.668199198668071,-7.416883770092081
4.050112845421412,4.670248339935181,1.3715286266134226,2.398519218457011,-10.816052149648783
2.561755284563384,1.9414103954297297,4.559237978700679,1.5745913457160134,-14.400560400245432
3.5938409402786555,3.5394457295919524,3.365039022818591,3.8018484411721314,-11.25873026264285
2.9379657900160723,1.0074230267244029,4.562042672936915,4.955393461513003,-2.72483248159553
3.3383986717100083,1.3010344055670715,1.1230835927145444,4.285366753895213,-1.1382851419982505
2.509692094586658,4.4231031139726085,1.5222580901042928,2.311401431667546,-7.310724524383955
2.1758317271037964,1.145728382433302,4.373219916861671,3.028125299391686,-3.6002648680933
3.223370722729616,4.0738606164288855,2.45432055555374,4.288401089563998,-7.515403625088055
4.294278079358235,3.274998533243413,1.5082142646774694,4.992551624492502,-4.248559977605702
3.675145979855427,4.948095434672358,1.1442457785151152,4.002431256935042,-5.1988597187593495
3.480908157030889,2.523649576721082,3.641608151249716,4.695033422804612,-6.813592236274531
2.132367936119017,3.314986646090306,3.8260773098933294,2.3710246322181576,-11.406741564420642
1.2344669767683092,2.9502566283973923,1.0721830716659615,3.7677200199329057,-1.036405226896483
1.2715620977219837,2.1619562061246653,1.5165295512416823,2.851499142166954,-1.462049574337813
2.064611922701179,1.3056302737602978,3.5932432581115354,4.3381506843105,-2.2327527291879234
2.7100205537127025,2.810899204285965,1.298211152584125,3.906640944739865,-2.5313937034081326
4.542027761243583,3.795590623418028,3.566966031610454,3.10251896518837,-19.820457649817104
3.6744095008382,4.376299048488734,3.561579054492889,2.8986378722679627,-19.75800873140058
2.2945711757759644,4.304916233044783,1.1877388827325084,1.9084465456639688,-6.147622803141072
3.33490576993195,4.131470688520352,1.8847269610643929,2.258549082605066,-11.49759887941945
2.9294404207939726,1.9300400716863375,4.074038580504743,3.7846867863621214,-6.08619957174349
2.0920819502304244,4.215550247404215,2.3981937556879465,3.649511488651118,-5.795387710527265
2.449158191512199,2.3175359451228754,4.66532989250454,2.546921239911565,-10.39705064735689
4.843016677838144,1.0171582280769509,1.4379196301584267,1.8783121039674835,-3.771128548658626
1.9458687150696383,3.2742296208986224,4.676519157992656,2.016591068033276,-14.775001967273434
4.893832854919168,1.053307084820649,3.106404819105612,3.432491570220683,-4.665011402296527
4.723957081802229,2.3778205488699298,1.5768982496598123,2.090453358301937,-8.473214644567877
3.098547901569245,2.515606456430515,3.505172561205304,1.8397709638430344,-14.850687457084572
1.977518720147629,4.902812810487779,1.4787092400722783,3.5257023326126355,-4.066334108007065
2.176133815684807,4.753986616278064,2.3349154972038684,3.8551161628153614,-6.26581042926735
1.1027087458802214,1.9670939372440293,3.040162058703358,4.6357849083589295,-1.4225232598737745
1.706700011118571,2.2446843208684726,4.295593315689315,3.67028887628521,-4.483687901174255
1.2920492375120136,2.661582033878734,2.8012652220010352,1.1652785543915938,-8.26691354973628
2.898027521979586,3.6498334879410153,4.249598675002032,2.298201146467541,-19.558495215469964
1.7905175692839266,2.0100608782993934,3.822368921376573,1.6013973158067656,-8.590556586769864
1.7614454493283702,2.5144842558866545,2.986456999192586,3.2398149768803752,-4.08276305150301
4.274958704585758,3.513813393850382,2.5169590687556576,3.2664099361562755,-11.574868954462715
1.7277249751299446,2.210251335255419,3.111677177344025,2.1960976680737407,-5.410771036288655
4.365722351260279,4.667169249664024,2.190714704710261,4.515629335412049,-9.885011985821494
3.228173138949399,2.823432642018822,1.118163172724131,1.5386423138845364,-6.623716919876169
4.4845008207356205,3.452160085546058,2.429353653850687,4.2001836567650646,-8.954214544085808
2.324353873638541,4.327752312324221,1.013162914725288,2.7855656443811445,-3.658731443025128
1.3182403000081746,2.245490478179021,2.4793731754758537,4.809267061757276,-1.5260501502995594
3.928283975148082,2.893179641922622,1.7905006067947418,3.6661647889991658,-5.550610672234658
4.612727275927407,3.253455582136481,2.280902832943781,1.650315153351857,-20.74161444443102
3.75680774542464,4.909464039225792,3.8502636978550617,1.3234612566519215,-53.657730060300125
1.5318670892838808,2.655762474392441,3.1288731611899863,2.6493251801492,-4.80466383160179
2.0369367338802222,1.3259866146628907,1.2077592781518414,3.476527536028682,-0.9383208986309702
4.646708196588964,2.184347251424738,3.838857091195214,4.519316125665782,-8.621767451005496
1.715807722909071,4.342232414478431,3.013504465349523,4.345122284430865,-5.167155356786492
4.269720092486164,4.7503026558834325,3.133247702929121,2.1098474082744434,-30.120652043507565
1.7177507901290163,3.318210168669081,3.475206707615292,4.422716036553255,-4.478737742498937
4.870126983943559,4.781213755354768,2.279964265476321,4.560540660717883,-11.640996362965517
4.862169497752158,4.304549651804942,4.27814655312111,4.456890172719096,-20.090074241389804
4.253819790181331,4.2931146198973655,4.838549527552891,2.138009862927466,-41.32920559268853
1.1716171429598976,3.677755238142556,2.9113667753590216,2.508914185502404,-5.000111106187489
4.166052262018635,4.619815921750465,4.9392515413225455,1.9147457491798443,-49.64773212841894
1.829366184486799,2.956086690594167,2.728158735455726,2.7066521839577846,-5.450734118639841
3.674064833434005,3.720418550923077,1.2965157194502344,4.528793276090621,-3.913216774535653
3.261382654334718,2.2754354314373826,3.2447222902952824,2.314636246173835,-10.403058866312664
3.3071300584119805,3.2282652474327285,1.1293061476684332,1.1319195737631933,-10.651643137623411
1.8350178090498748,3.3506801091808587,2.9110315089665337,1.2991759705027075,-13.776921315149693
3.9421527152293896,2.115761029845664,1.6839810430866913,4.739743951464457,-2.963346086194359
4.085883878680891,4.960518342786742,2.629604104815522,1.0817779620157988,-49.26804380811877
4.66040060802646,3.047949648062194,3.4425626531121,4.575392286682048,-10.68770740533307
4.472127723778824,3.3076068023124034,3.7318797888606015,4.422455632005068,-12.482231593461638
3.1809968499072534,2.4818849295329537,3.9834629381680906,2.467813661390165,-12.74363422980667
1.4931337549343136,4.956337253558109,4.377862451350026,4.83818424397656,-6.696367397589013
3.642747708763704,1.722196587985227,3.227144248290664,3.925610146764978,-5.157307525635681
3.773335580070633,4.210012323982603,4.210369296330558,2.7160741008808658,-24.625631337654
4.991056124620853,2.617520050900786,3.5496222695976667,1.1066992480920774,-41.90202351474176
3.852891287222189,3.912533391794861,1.4367902803887755,3.775888515030172,-5.736130598030023
4.756906643514746,4.203905598207214,1.9204239543340704,2.9940531298680915,-12.826707616000842
3.135493546486136,2.6879101481707544,1.768180969248987,1.6293930489228972,-9.145796018448737
4.740933538391996,3.463242883620893,4.857855884608858,1.1701784529619317,-68.16153266502333
4.451369774423407,2.824672684986646,2.739920773278953,3.76754892703442,-9.144098737836694
1.80368897392949,3.727895513354823,3.86672158853026,3.182673290936518,-8.169137863596289
3.087593590572068,2.4155971659467816,4.778821103450444,2.107043366695869,-16.915776592520817
2.5215375085312743,1.2474062708411076,3.31581431360305,4.693009401929942,-2.2223483420512
4.699307588018716,1.5708332683905892,2.4658430368410063,4.844512259716343,-3.757329926613531
2.310005569035384,3.909642031674025,4.814274655025297,3.2529508033146377,-13.366059496390283
4.209165920937481,4.684918453437021,4.436327179524096,3.4769852166502204,-25.16047322333768
2.23812820410778,4.615425809608167,4.486840670922091,4.408227581916965,-10.514130780487951
3.8330749435833873,3.5215780835703536,3.4217674355797083,3.586338007853749,-12.87905218685408
4.357882263036709,3.6849977978241104,2.774118103805326,1.339238003470653,-33.264416300279606
2.6135458492899004,3.133856184220868,3.780904456363242,1.1651682289930352,-26.577630206113135
2.7380291668876144,1.6302844741943483,2.9091310769376912,3.0652002007411974,-4.236487283799351
2.312150689226548,4.984302162032051,1.9839796092540916,3.092552100068004,-7.393339967611999
4.7827275791140575,4.015938358864121,3.0562713692108345,2.9018864765195023,-20.22898894501255
2.1678557061996204,4.497135662243226,3.3915121933884063,3.733909743718349,-8.85515011016368
4.167219645225234,2.300477390990412,4.3943177736854855,3.973826265706343,-10.601002691776952
4.986955287432039,3.88947735322798,4.452962585490675,3.859838171486173,-22.37724778785025
1.433013084282623,2.7458630897612504,1.08468390811528,4.744492992108487,-0.8995854506006298
4.564659733789856,2.4759826787005275,2.6750274428032608,3.0272620712713856,-9.986981226261696
1.103831376018864,4.0919859645009256,3.0681310092903766,4.939883652087065,-2.8053952016630577
1.6119595289789626,4.009097964435622,4.722361602149718,1.2513199034100442,-24.3888705715523
3.1262498915679275,3.2249213626022715,3.5563548325690038,1.9804871635730823,-18.104055518973823
1.393137935036609,3.773992440991585,3.896354141262962,2.4314502306209427,-8.425354498438733
2.7167754472095864,1.2196354588185043,1.1429939970852714,2.102990811236657,-1.800903160866172
2.2315090814537677,3.945919709311175,1.0819166650721117,1.8748631951896568,-5.081256627892467
1.9812877079911804,1.2478602410292257,1.478018101599543,1.300389828770072,-2.8100864562462418
3.464825840959808,4.32504861139413,3.668677193274741,1.4568714784137398,-37.73641693621465
2.975249428885837,4.406737903742391,4.668017278722024,3.9986973385137534,-15.305746739049903
3.8884288504079216,2.677760660235181,3.2943592032503592,3.084303426258637,-11.121407868487278
3.70217764313663,2.206351982910709,1.5343927964599278,1.814184619849497,-6.908553439614509
3.4902897818759007,4.052309967170471,3.657495349067559,4.319849846776806,-11.975103472222637
3.870675581338782,2.1110356393998977,1.1880724869998014,1.5890478225041331,-6.109255791560584
4.522228826098049,2.0239819321565364,3.5745581343302657,2.479387880468503,-13.195840448728603
1.0867037519302278,3.0587252541434937,1.8073428894010863,2.2524794435726565,-2.667051205286881
3.991374379243714,2.8634979951256665,2.1436944512895573,3.181209448561907,-7.701759780614045
1.5905689349510084,4.023090042813813,3.088351595415015,1.0986092075563114,-17.988533172314074
2.078492301150073,1.0531999199740714,2.1085855697765616,3.069165857692287,-1.5039386114793358
2.970083195737792,3.8230410368850607,3.9765103780557856,1.5133198522050404,-29.83657480731146
1.6794051900877922,3.117141141031586,4.199581289907547,1.306716718856427,-16.824280583019803
2.204080595061935,3.827199116621261,3.782949798003017,3.813425071725819,-8.368042729866383
1.9929437833202608,1.0624335514507228,1.271513702619154,1.1782491593919016,-2.2849712060864444
1.9209711720574731,1.6066103141755432,4.967263363815005,1.6787406240979037,-9.1319806997755
4.529459238240712,3.335141952138101,3.30663120478354,1.5009022177332016,-33.280821633792044
4.436243978839175,1.8317932649988071,4.962647800913346,3.80185596907095,-10.607417809226328
2.4969935820570632,4.2918469309300775,4.808622928485055,4.554877448504982,-11.3137265279427
1.9166976399112547,3.3332664184514624,2.7775307962458737,1.7834701287530246,-9.949853314909973
2.161162457984913,2.973675077689864,1.9216593166332547,1.4770313815701357,-8.361180537570368
1.819937469669267,2.088591536804444,1.0869763648926347,1.4171867298734917,-2.9154325903085665
2.787756923413995,3.92596694781953,1.7258941201831326,3.617321488744168,-5.221900386782052
3.6157098338215095,4.286519909524228,3.069553520046858,2.5343221816159467,-18.77205426313324
2.730762367289059,3.457258567132447,2.165867656665504,4.16120689495367,-4.913923342721045
1.6084590451940803,4.65088122338551,4.413955653530165,4.695376532073919,-7.032387548340462
4.920798874324674,2.093422529583208,1.983628173150444,4.017915446556021,-5.085714580654061
1.2530808713738155,3.469391900760846,2.5375132055972034,2.170494733577065,-5.08255439581172
4.218467809216303,3.26435419452658,2.063734790703997,4.212892744791934,-6.745676306076963
3.03632861736559,1.7979136799902773,2.3626367213755666,1.0701284275617455,-12.052542132877951
1.0705114118909744,3.4234515637079377,2.03050427469959,2.950195745332793,-2.5223686777000403
3.5978787056544705,3.472053515968071,1.7441107477110611,1.473704203981347,-14.784160354303992
3.844581937909299,3.810772692620864,3.449039849299259,1.7350145378457462,-29.12441828255452
3.8828405623667135,3.2967142188358864,2.19650383236656,4.648934835480011,-6.047966344524595
4.604927384868138,1.8993504405597976,2.7036083083550597,3.553410666892807,-6.65466593483966
1.4596646568833769,3.183356980552719,1.274296020360656,1.0390169282559034,-5.698835734807929
4.360339215033724,3.3005699608941725,3.795749973883996,2.0429436203712124,-26.739324748395077
