r,F,theta,tau
3.8763586044858096,3.4375822918560397,4.47832637063701,-12.961949751207516
3.807879072543453,2.943063991932698,1.4112863792534998,11.064563734196552
3.5517830919604023,2.373535880331801,4.501200084241985,-8.242983801976452
3.0369476981491443,2.4685661943405983,2.167760108281016,6.200287862667741
1.6139595323888083,3.868680200179142,1.9538299860169304,5.79143029479155
2.033336677098546,3.5212515815073004,4.00005216158068,-5.418866720221877
2.539975071275798,2.097366797775601,1.6769999364288029,5.297243980229259
1.520068468774209,3.3626246364940053,4.701957474324482,-5.111141581843174
3.477106111652752,1.9013302906229976,2.837646742733265,1.9786281792019755
4.611893716848069,1.448357534701687,3.5182529319893803,-2.4568960541469376
3.3969814578022977,2.188535573248929,3.658898872545601,-3.676620108233548
3.5455619259884608,4.715805668409157,2.18959568160223,13.619849602904532
3.48476839866208,1.3380957380410208,1.3607996004662235,4.560516096018947
1.1997258663675725,2.083131742607071,4.509930441162718,-2.448141589398354
4.841035238090422,3.262850247698551,2.966124514326957,2.757419087991517
2.7337292121483183,1.169078898100889,3.496409355147405,-1.1103304337601396
3.5932073735638523,4.874392789244844,1.5902275629131286,17.5113976768612
3.2304206002506075,4.438143539860696,1.1681340263131867,13.190405519037128
1.1389422544299723,3.946676022214316,3.481109054626907,-1.4969869830819649
4.21988767015792,4.754387812638422,1.5198150516858848,20.03691540359693
2.148521033215492,3.367752960348142,3.473974020398216,-2.3609687034377997
4.996371200941361,3.355376825433836,1.3540067061677863,16.372296933204314
4.340317840509318,3.6344615526258233,4.403810584956836,-15.029619692232124
2.218182765088158,2.054405136964738,3.4993575328261013,-1.5957932850907317
4.742441382404566,1.8811554022482788,3.7315051297050745,-4.9627976349050265
2.955495216030672,4.6450271793863775,0.5006738381416065,6.589841030088548
4.379997294717684,4.350099440666165,0.5289893815197982,9.615522079272024
1.5476247204331584,1.2470209420702938,3.51592490148928,-0.7056775288194482
4.533999939072,2.2913291178441355,1.1664884018846404,9.551280764982092
4.041635718552065,3.1011461877252176,3.3582110329249844,-2.6938471033114237
2.748058250019806,3.9984938607964655,2.977168680620333,1.7985762854415963
2.307947500893944,4.573973825472931,1.5837535771017497,10.55560530560622
2.363409660334657,4.964687584229949,0.7771940847206738,8.228554592133783
1.0258210709151965,3.867380079655745,0.2796147924404313,1.0949003996523432
3.102526808353746,1.351539645072831,0.6432162700709948,2.5149571809402893
4.628275182882358,1.9323227152124152,4.1449025412142575,-7.541497801675767
2.217320357800032,2.693543030852348,0.0334417846726198,0.1996920872965128
3.864936597521071,4.342835327746582,3.304975606440355,-2.7301630164429325
1.849979728908913,2.242602914272477,0.9933146056407404,3.4760057031581817
3.3326153901727675,1.5871123355627996,1.599731632470081,5.287020938849899
3.3685323325833005,1.683577476995448,1.097429648672879,5.04757322870866
2.6878038519790914,4.134485881206513,2.128135976883068,9.430951382271346
1.0809730532070423,2.3433743400299667,0.7896979483170519,1.7988746703509797
2.4015097642044,1.2935846465285463,4.331989295046909,-2.884488061778255
3.92738872475389,3.991527740925681,3.964752180914393,-11.49538041600898
2.336230310839256,1.905959674772824,4.988166254505543,-4.284508035089148
4.97428982597572,1.1709986418879517,3.06021760246128,0.4734774900488687
4.372105180978307,4.199812739604488,1.8890385003539076,17.4400090246875
2.347244555295114,4.709188893606353,4.688461849762598,-11.05045400128681
3.825908562627976,1.198793546592666,4.2804639292429965,-4.1652598702153085
1.0146967903828714,2.4208454423741395,2.8321471458239467,0.7480561282954099
4.924159252336491,4.8195786501303335,1.0265630362401368,20.303626742200176
1.3139852012054485,2.6053024922861034,3.051400311528862,0.3083396162353535
1.7880809980066226,2.4625001833165245,3.554305473982618,-1.7660850716867362
2.479663593842095,2.2376561064265013,4.021789267386912,-4.277243253278398
2.1079138840719445,4.834620712682562,2.297952820147537,7.613339471604051
1.7304213165980604,1.056127064432593,3.2151018696351823,-0.1342204291825275
2.8758899067632533,4.568093984902944,0.7363387941306054,8.822767927383559
2.046424886126446,4.34971267328535,1.4680507703722112,8.854417311029582
4.449958002543378,2.6154561313168903,1.6903265902953035,11.555625232861674
2.2462968893557904,4.956165694608968,2.6216717575984068,5.531012028418057
1.1746776350976216,4.831805867872834,2.8206978036215595,1.7902418332648629
4.213094430609928,1.801911759065156,4.433661445656516,-7.298635621744872
3.636544705302263,1.2813829294165022,4.270973905700134,-4.21315465303587
1.3440163841969244,2.2279608789415084,3.38030095098212,-0.7080229039887406
3.723785354648332,4.286847418506646,4.666732936135332,-15.946664979964458
4.807229240886016,2.7863223610697405,3.872928035127292,-8.94569966030842
4.946859146774964,4.529681274188018,4.744908886376196,-22.39584772232395
3.33715489433574,1.27530395753825,1.2560957362418628,4.046876403125877
3.6241575395546257,2.007279425843926,4.934605471879195,-7.095821878545742
3.524529901785217,1.9253577552328367,0.168063125521295,1.1351119321225136
2.7905896336421554,2.7565230613761864,3.903233076270611,-5.308546762350886
4.371896677491432,4.652787244548472,0.8991423018681505,15.92319731518351
1.515430960901583,1.68488440129483,4.476439907086554,-2.4825807755630107
4.699643931944966,4.645171922183021,0.626596439706012,12.80130299222846
2.197905097370553,3.6491864356422297,1.853256851148685,7.702730911039672
3.301791024304638,3.845510318877274,2.957228883517784,2.3276413963775244
1.1980186557249124,1.1303655976962332,2.067919915132438,1.1902840482645347
1.0924094957958743,3.6127774658512855,2.8440911048451136,1.1568859294392937
2.5266200591597547,1.2437884807865935,2.165496000271134,2.603052566456675
3.0662661631489945,1.7794693674015436,2.5400845682353914,3.0876616648735844
3.8115593385377182,3.75875181105412,3.032355105298948,1.5619035365481626
3.533911840383273,1.2416962200056716,2.750291687884304,1.6735624755579357
2.598935699371634,2.7135100270497343,1.2635720817113805,6.722028795180175
2.4129356562463,3.1958992875127445,2.67522744163692,3.467418916464718
3.583489048041277,1.8562929278763,3.976389987920407,-4.930203443836076
1.182668477574842,3.5467830912812124,1.117352620963494,3.770771599080084
4.567013686471739,3.735282124812236,0.6897981674603182,10.856085952575588
1.4490226492045224,3.312558678240579,0.937442627983786,3.869004213928773
3.135866628340408,2.496486350351133,1.9025941865217404,7.401659910493213
1.7846300365314978,4.319415933164498,1.1940841027969888,7.168028426531435
3.808648464814889,2.870545499899263,2.892192499901574,2.6984877562836185
3.884030630553273,4.272748829031983,4.149884487208968,-14.0384895413352
4.790916909899295,4.750464118091943,1.6853717657307583,22.60985696430065
4.549724978259752,2.048357856554029,3.8581984169128094,-6.121295484321728
1.822710431087524,3.458796364397273,3.945213968152323,-4.538364650128028
1.6000011176575215,1.3612863283436003,2.5946456460236758,1.1327697177201632
2.6856821059828317,1.772448894327697,0.4816860325182043,2.2052928743396207
1.1333015519494292,2.8686181798967314,0.4801286610762029,1.5016194550431166
1.94456360534804,1.188249684760335,4.184785587142845,-1.9964191374260003
1.1697851419610743,1.179913970464029,2.9411899555605454,0.2747572362525466
3.632926394178464,1.3693951572544214,0.7109072796014659,3.2462371604926354
2.820507194922236,1.7004106536072352,0.7324515590295766,3.207072366327651
3.838044567811357,3.312089324462564,2.610300113225961,6.440483912396981
3.969340129590014,1.0087239442779443,4.545422506196712,-3.94828704585148
3.4807563282074376,3.468967054813911,4.632386784320196,-12.03600869936682
1.309964776285355,4.233684199203628,0.5810446944598746,3.04417292579621
2.9886192763759576,1.73285380662808,1.3924142448813726,5.096662763490282
1.3695285394200027,4.366633375674037,2.9461412913176592,1.161416231826258
4.841606721443204,2.2872870433559105,1.3778805189947811,10.868712137332327
1.994528932002308,4.867867211181594,0.7942989540228701,6.926206337285584
3.108239984582937,3.062665709304213,1.7622547013333765,9.34555746539822
2.336077774106452,4.388398245522585,2.4179642838529865,6.787694181964206
4.619784483848232,2.193369514306641,4.43422228249324,-9.743390712563055
3.2585364386686626,4.653573936848775,3.783125567387242,-9.074410223322936
2.4277163671257544,1.060927385236388,1.400007322592252,2.5381578597703176
4.339737889995376,2.9241141260237247,0.8288301159065975,9.354241682832898
4.07430252305639,3.99223678002417,3.5186402889877506,-5.988614220113544
2.86675139010014,4.850075131663226,2.7395220277569887,5.44096253488688
3.6897782947412288,1.7071822963972498,0.797702721406478,4.50862125121806
2.4610658517503494,4.158627291139254,0.2563636107157008,2.595147276043069
3.6187308079502416,3.0007364319339827,4.262522422209278,-9.778456845377008
4.33742853584147,4.520026820406928,1.0406862394671534,16.91449449823743
3.960538107303788,4.993533393800004,3.082120767030117,1.1754869993194113
2.962730300748979,3.8315975897287537,2.866955817183011,3.078630262937814
2.186384061579981,1.780339892464895,3.5736370820549017,-1.629902527920635
2.9760409646118138,4.906294222980931,2.1657498377072533,12.092452128896818
2.8465604573166847,4.9646073070970855,3.273511303626113,-1.858879097780375
2.6361569489529804,2.9708185109465317,0.4667069571810717,3.523786421117307
1.4101316712505088,1.3249304095560563,4.437258205992042,-1.79805797776743
3.160120635505799,2.219968657511924,3.021871206903439,0.8378851460394371
3.084145619230144,2.8871755051375185,4.316518840081139,-8.215810269799713
3.434737399199193,1.6746977363233824,3.82707561501788,-3.641379093854712
3.753907548422841,1.7570980656494104,2.735691944564688,2.6044007071269832
4.992535518533527,4.577946919446672,1.8720758751841728,21.826092627804982
1.158336953987043,4.159642259623339,0.9674727442628828,3.967623561460177
1.0770354844356596,3.23045494873789,4.670621017425583,-3.476280110558863
2.04787360873651,2.7219962595162706,4.335253299943062,-5.182560365127062
1.0948970315861692,4.204010494329506,4.763870000180662,-4.596860358009834
3.3865050792999623,2.766329042501126,0.690218695909553,5.964779554564725
3.091880054931952,2.479153304135337,4.907065561693438,-7.520450374603107
2.7904146892730246,2.898654387645221,2.3308301146444013,5.862609944135059
3.972093219096741,1.4607702930209627,3.372520562485279,-1.328039250811828
3.373632438230396,4.722186951995655,2.246100056584433,12.43435812528042
3.3080218899235416,3.787279652893921,1.6595156518726344,12.479130050725852
2.015840335100016,4.677006556627772,4.432132936777481,-9.060257881382151
4.529875429010495,1.523481036061551,3.874021137944773,-4.614662026058704
4.721081437517351,2.815688863131941,2.175336898058985,10.937072101116147
1.3749682911333476,4.618076620961845,1.1213383896718137,5.719073283497931
2.204508481517901,3.321941512088337,2.658423385232357,3.402293081734986
3.0638009366626964,3.490336657942396,1.1019753417035594,9.539864255777694
1.3158397445545664,4.497596129468088,4.233289550182492,-5.25179762018971
3.455072756365153,3.51453364314024,4.367808836007844,-11.42917368220711
1.0667040151952003,3.996358156958134,1.3240352475462762,4.133801390555043
1.5844948069882665,1.3481112178765715,3.262046665153824,-0.2566770822564203
2.184842255400432,3.086163164998947,3.480038115462753,-2.238745410946597
1.4035697005729588,3.254090398955726,3.225921241707056,-0.3847012266693763
4.224902009630528,4.48338362897702,2.036618501965488,16.92365059107307
3.5414932367099614,1.2545581015886196,2.3545047906255534,3.14698582627775
1.4410174534138078,4.088000295670616,4.737394024988183,-5.889038228644126
1.5910032734911557,1.0522335576019315,4.076171672579152,-1.3465663535781691
3.3594233304403347,3.103132252030993,3.0646372951731764,0.8014476167930613
2.6633728626013844,2.300347541203128,0.4405539618880222,2.6126664520020486
4.574595055588258,1.632889154203232,2.429025557924972,4.883598304805563
3.7422715652885135,3.8429374126483538,4.931610579793141,-14.037127726172436
3.008474697889576,4.262677604557378,4.700941987226063,-12.823317529633655
3.4112506034900774,3.759702582837652,1.847272450505737,12.338225759695442
4.969193852467448,3.534752577144028,1.6621987050483815,17.491549911518973
1.386003926664955,1.7356071407336873,4.676404030704807,-2.404000981567078
3.065691940032099,3.866600138975644,4.539392696049856,-11.676868174939225
2.035100795555467,1.297614090793611,4.23813862436578,-2.349327109764707
3.817389138981622,3.312422346794639,0.422043963371802,5.179639922683764
2.5883032369358903,3.319771074277052,2.4985060661491505,5.152694643220911
3.2720076218758125,2.9327555833100307,3.009177194127126,1.266948563576027
4.541157868075411,2.1819599366045503,2.498187500632798,5.944414060710346
1.3095746836204056,4.649430940913881,4.833619108024414,-6.044089225816899
