m,v,c,E_n
2.8067792025766165,1.1845422499125533,4.991130495684063,71.97719803687447
2.907989973800903,1.9077861577461968,6.167346484116512,116.31366211776384
4.499574588719865,1.1540765960611703,6.099374933105372,170.4742711292819
3.868688982303898,1.3016257439365828,8.368896753452455,274.29481874562384
4.800410753047382,1.1330535341738766,8.545444006608097,353.670781294897
4.020276280540649,1.9065045492588029,7.950018159125394,261.7300848290348
3.189887555454185,1.4839564793171984,7.225600321068748,170.16922749461793
4.728360335974831,1.1034822985779709,5.81685843098565,162.94695908210133
1.5504339230837516,1.6551472438356931,3.649841908140084,23.173677543751182
4.482461604873415,1.2049618199520342,8.596734842556927,334.57403392339614
3.529004004354241,1.554269214165585,9.28403127445292,308.5306249811457
1.756668492638077,1.861235868623224,8.181021046151272,120.73842873013572
3.8243379322054687,1.068053338434383,8.093073210543771,252.69604723870123
2.0560419374917878,1.0572028770696766,5.873974619489054,72.11848955667354
2.2452477891129123,1.3630801172815197,3.617297618425061,31.7166971014402
1.2180559338444903,1.5741379657192822,4.670051082039188,28.21627771333685
1.9259203217042156,1.6447394294090374,7.644832512946738,115.25649167453358
2.1269375648922737,1.1070195266209797,8.35634500113396,149.8415454169677
1.8468994247715853,1.4177509954322178,9.708306845153704,175.95890385863305
2.218937910494085,1.1533961155498298,4.647554840491085,49.47636763411418
4.127123001872802,1.4450090455490898,9.042383063963152,341.84608413228773
2.673381794972682,1.9492076098341184,3.6769559855417775,42.62651770591288
1.586195595172069,1.860456608176936,9.599747132899047,149.0010660102652
4.758615253188523,1.5780867910528005,3.284406694964625,58.5317668331392
1.438839962097244,1.0786679262395853,6.106478044844973,54.51018546557462
2.4431264113381856,1.2621996004196308,6.146176972091934,94.30023512225011
3.832324774694332,1.6908424574013976,5.1586223812758325,107.9467164965864
2.261179440707,1.6709610398011487,9.812789018660276,220.95792616026145
2.8709446371014176,1.4189493242976303,7.857568063418844,180.21894229998784
1.2482213793615209,1.8403135543258975,4.806988196210469,31.22145420224021
4.954178797292279,1.30048492841073,7.208539061249342,261.7286937717377
4.007419438765268,1.93069053034149,6.169213599867994,160.58575112940838
1.130258420622945,1.2144390236536018,9.613605681787856,105.30367947256974
2.522042355770972,1.016652984441459,4.739007367490771,57.99066513417004
1.1979149435099576,1.8715325336727784,8.568800076151527,90.13221033038656
4.75476434198364,1.2220542144562905,8.685891784408579,362.3258624866231
1.4779932954529968,1.7161178797815049,7.567074756905002,86.89492395596267
2.0092344960794124,1.3201916882727884,4.4045128151244,40.85713674465982
2.877287165879296,1.978992774833339,6.172686824650048,115.74014338080056
2.833018096909325,1.716783672543138,7.040723750997273,144.80862388199745
3.985618368599922,1.785270098330022,4.77431632352658,97.95457770725004
3.860978251141714,1.258481214657772,3.7090329431412106,56.4648180904635
1.4704168178186916,1.4819183123329802,3.3516915741091604,18.416297987203908
4.532716233606276,1.895335256036253,6.975904397573018,229.198490339108
3.152332026804844,1.0789503857343998,4.739428705840387,72.71767953382263
2.2709730143866285,1.9120460696153183,8.234045008362148,158.29787896193488
4.2043350973298175,1.0251885151542628,7.075656791957631,212.7345048997616
3.81498035324548,1.5016374041697196,7.909005390123172,243.05717300864248
2.0057737785133027,1.922858901668568,3.015050826019891,23.67253725937117
4.773259468134986,1.316127143317988,4.031952394101267,82.09399489540783
3.6107005363267897,1.7624994973208046,7.495919485815295,208.7329045622235
3.6772063458434783,1.5359164992616168,6.71513237910524,170.33157017237122
2.6053803374630347,1.525804231469205,4.72010008634787,61.33939974431807
1.5162414692217263,1.936149648784231,7.9957759164008575,99.91036966360662
4.454170677814584,1.3079052605579933,8.466596945591577,323.16874942064663
1.3776274855956254,1.7553955711199245,8.98260215765271,113.34213935626624
3.2944336880719742,1.926114638232479,7.615385604657717,197.47850203099412
2.553102462519606,1.259872695286994,3.720173119076612,37.55320047970479
4.0542499492812425,1.3309126281524275,7.406226640809826,226.0645786915881
4.280354696824096,1.6731080814691146,5.004897862832221,113.76357191781636
4.348321072442972,1.4296712280457626,8.021434844787553,284.3384905901603
2.741048070019317,1.132060175005145,8.597725319342116,204.4002694731259
4.553185821525769,1.8789621510074928,6.031086106526692,174.29191438214573
4.641383846344515,1.8099767207861648,8.695921269425849,358.83593929438086
4.742031959557532,1.966624036739277,8.688338044294188,367.5010948752315
2.2011642228199606,1.162226912105112,9.428030565187946,197.1603537882752
1.0856323225037974,1.9990968180470208,7.316010637006141,60.40626795247026
4.113680802473125,1.8775835869625084,4.412303819529446,88.49940809714984
1.980821576220616,1.740225659971237,6.069670527433065,76.17316008714971
1.415167777255439,1.9899358360937085,3.3871552074458013,20.06352464655856
4.280903044895533,1.983140833563898,4.909957087190981,112.81413768448704
3.100065197904406,1.692534774250408,6.930667378980088,153.55836131366405
3.5771302307772634,1.4432182421036717,9.200037908834672,306.5663601116294
2.026137341781032,1.8722450220981608,6.170896951325592,80.97197928154847
3.704803153165519,1.1553894227662087,4.10425341066748,65.03724606651362
4.318997940433158,1.596825797629876,6.876964190516164,209.9963686018513
1.9748118507789552,1.357828121143993,8.256924413709378,136.4946071553835
4.671422574244307,1.8391563340277584,6.390116048472056,199.17882989759696
1.2737355670263515,1.1096672146459734,4.358694721748765,25.023226888646725
1.390653031903351,1.2947884454897145,5.688990057552202,46.22097403440707
2.0278814218540453,1.7931290407860758,3.7190510447257488,32.01532594132127
1.4617730620930938,1.2979861250719482,4.4724941130577225,30.55519755420505
4.790962918340616,1.839038933987092,9.700156079102948,459.1230383058384
3.83558838159728,1.8722915206033808,9.761315638562852,372.3816087829956
4.2192433517546135,1.073464459628461,5.963323092012035,152.5331444226601
3.778337015369407,1.426506007555778,7.031731965404242,190.78802168751773
4.308996692750616,1.5826706570061848,8.569673095183422,321.98847131909173
4.582759138926161,1.4838622787957023,7.720229428129251,278.3308502886349
1.3226540052536069,1.4911560028917443,6.842786462510157,63.45661572387029
3.1330974586525997,1.6244574266692886,6.017026512758664,117.80711672813987
2.0163818268274687,1.3127261514533224,3.853490185421657,31.8468942251869
3.3814085392935254,1.0661920631586486,4.736612169621756,77.86177091683919
2.2109315779543905,1.978648819758132,8.93518190190401,181.00912264036936
3.401940537807252,1.473798469800568,7.918166536718465,217.0861977471125
4.621122383012956,1.495752362256796,7.320346383221429,252.97133438360152
4.335915316910874,1.8662774110029876,4.036793796075364,79.68378287707836
4.971657675398821,1.8103971108620347,5.244332030123617,145.69194980480614
3.117011711376868,1.8088146942356216,4.588636137754968,71.41301491492337
3.201032191416621,1.01880208730668,4.4127922731165485,64.06362928526472
2.132535116282676,1.014879973523456,8.903900824341578,170.1752648163961
1.6373492356466488,1.0791604873979683,5.664755127018286,53.52181723194944
3.1850033583351376,1.3343415670561711,8.731698765164264,245.7188647602157
2.447495693569224,1.9705884788586177,7.274673180055163,134.55429613374596
4.022878707565496,1.273134625632847,4.552676195526503,86.84652935470237
1.1066519695713797,1.3133409127232634,6.620979464406524,49.49624441910947
4.08731327596848,1.5595511478658868,6.817845971257399,195.16523746336856
1.141491886548183,1.9999475652021,8.164383780753266,78.47963492829794
3.054690435777704,1.996465694109288,9.16906548208516,263.1264062905961
1.2844788556344882,1.1110470620542454,4.161830651085728,23.086102639904645
4.516353727625628,1.656378017772914,8.488108535170786,331.7724521679613
4.17081737163144,1.000956755076806,3.831165769288859,63.42139362964328
4.4155099508588345,1.201859157680714,8.527326758698992,324.312475894531
1.9674840937396945,1.946090405485609,6.58454369318028,89.29168751784876
3.036205523728919,1.480727314956706,7.028122589164681,153.41547284960382
3.564986513734592,1.7470641899348145,5.88765318930931,129.40677288023826
3.9541885230780807,1.2381254510210442,8.450917542024326,285.4807410431636
2.479189479488822,1.567666693637482,6.114687837211009,95.9007343304256
1.4630697901281078,1.220132460051652,5.176934143047583,40.34784889252827
4.067874609830511,1.985231765070001,4.730968091677138,100.305880366865
3.494182335051164,1.0453736249609369,5.338077092072585,101.53292295503172
4.058455168180731,1.914863952264566,7.899028602097816,261.01135153770696
2.118038215415032,1.7851351188883458,3.7880931041187065,34.45929531133424
3.993972569472024,1.3854739325304524,5.717259059182837,134.5620189043137
2.5684651101735008,1.638770358219041,7.12637873257022,134.03220415757968
2.421935931854291,1.2547158493173338,4.609165314635677,53.47198403035934
3.046686434050296,1.835703207634224,4.602392148174714,70.37521743050888
3.989535973987973,1.9105030213427967,6.419308102350822,172.202217650577
2.2525166644059182,1.6843408534680866,9.280046469120588,197.2614488867042
2.1694966006613403,1.126931801874691,9.675013281004926,204.4694244253165
4.797076492478,1.9442798535663792,4.441995969447316,105.27269719816614
2.3498491272990845,1.5515151584065492,4.806354070877961,57.35439681569736
3.6921447239349634,1.0017884181530603,8.604600625879538,275.23499526609027
3.439870838543425,1.9537903817967197,4.410902704973511,74.64888625238429
1.6038652984186608,1.0469892251098458,8.56192806574242,118.46298245111568
1.0295746477509495,1.795752739651764,9.33273143937974,91.38343856857944
2.868643640656026,1.7793066499988537,5.079068430196615,79.00905784703328
3.040139884581585,1.5804419382993538,7.15975932632428,159.7855817025753
4.908716493453995,1.6174609219573788,7.249732992996231,264.66655808299294
1.2213192120245604,1.041841978906802,8.495326933742396,88.81371829330325
3.307969618376588,1.5424376934379709,4.105911998464844,60.17486859662064
2.601272214843014,1.4691942218040728,8.401677347856024,186.4926148856192
2.2514006850889263,1.1661044642961709,6.6139701646582285,100.0539895813354
3.9260784767322057,1.0192350182106271,7.300435625377876,211.31528143967864
2.9864627267178045,1.2305584095782631,9.255481438510774,258.12374158579127
3.5902552069897347,1.9714641553553265,7.107051976029148,188.75187765165936
1.4896642351705611,1.1760515607627464,3.4995030068593653,19.36975548665794
3.1715842342005818,1.6877670123958484,9.922252131431808,316.86358651149243
2.6054432828919643,1.0010874261094864,5.38759179836004,76.96634235836277
4.93532944782855,1.6214844392459131,5.653658845657152,164.67001096022975
1.4356750232239532,1.1064906999883586,7.645442905023006,84.81213666915619
2.198331684814244,1.878383518156572,3.540172281270838,32.5039938752541
3.677230728087355,1.3413974568778917,5.826152595567459,128.26604715429252
1.4013093589930596,1.5166588657253324,8.35969298241363,99.58235138353513
2.1038277387263298,1.6589687762585728,5.403214905651131,64.5379552770741
2.7004635246221467,1.0486218706808237,3.0293268033167653,26.41471497365936
4.662092029646238,1.2427262816022129,4.6432203649408,104.31807313651332
3.4056843582270595,1.4110201459614151,9.786738670530982,329.64142162474144
