omega,c,d,k
5.485129016080107,1.1639019696774384,2.6572780791932447,4.562002832304228
5.226242587219519,1.3713921184020703,2.6776591103916205,3.62580225518464
5.356180981032875,1.8393558143044928,2.011587292972896,2.4577659650283947
4.663963566334968,1.7391725650784102,3.04681655368067,2.475562486166248
5.2229423288578944,1.190277213116138,2.1016040850945688,4.12552992794789
4.93479856142016,1.924904629684445,3.1347015458883,2.3596492536007463
4.647669030669322,1.5275801943570937,3.355910606894853,2.89490561239855
5.031514360497749,1.332580765101787,3.926497031228181,3.690020974817207
5.205560740201614,1.0279366357003703,2.813386926138034,4.939438489769754
4.511754366964652,1.3750975102320644,3.663423913214757,3.166992522536583
4.148242765042674,1.7681912483070716,2.3170246471989677,1.914549046544392
5.328575540850048,1.74690039787099,3.7886339781112826,2.9354302412992888
5.497004259985847,1.0751972482901633,3.08199103884037,5.009906148573282
5.415678695275344,1.0815336103435405,2.5473482732398987,4.853158120527906
4.558523447764811,1.1349169134986037,3.5942078844698435,3.920355855454401
4.883545349420867,1.936039150081396,3.091150228960537,2.3086376451217734
4.942179531606569,1.5981345758292869,3.1139412489293825,2.923271759823381
5.798751356486976,1.5513387778905323,2.612610272778728,3.539204148769413
4.7763488077002565,1.8952365476228972,3.3166393849604,2.33540341748583
5.265199883661103,1.5528151058507875,2.245683914286752,3.0887049623190355
5.950619002980983,1.6580920524195597,2.876296567266765,3.418590296786159
5.218953824988311,1.7201237258965087,3.3964220166939905,2.8896248008285648
5.957313401398237,1.857309947396614,2.498360844205962,2.9507318134555
5.777443979071679,1.1836561856176284,3.882655261058813,4.813482208575652
5.112387356674502,1.6114624514774452,3.234095546159816,3.020137819167632
5.190965003783365,1.693523138563349,2.59632593769536,2.8162448926914028
4.6310626640904005,1.7150840450118938,3.5977490543693724,2.555104765403452
5.784290748836128,1.7510056042382938,3.066831185491141,3.140568978309685
4.0549905566824815,1.881224680318974,2.932384543999018,1.8704082144027407
5.227042634182837,1.2473900496929344,2.2305740869795816,3.946600713104289
5.258764472827828,1.4756030690646185,3.52106317549011,3.450311350106225
5.90039655756468,1.8062329289050412,3.6270459606640064,3.1497637157090086
4.813442039429182,1.1850384141426922,2.4150424064659357,3.847907008079213
5.465923391941886,1.775762283392044,2.2305053350008435,2.7369227080904217
5.256897824580491,1.1282112292674662,2.507477138714905,4.487893433157212
4.888698304949357,1.1839809996608637,3.325820451223434,4.019532714792284
4.852933927576428,1.6834576220278603,3.88271294547218,2.766836473140612
5.129279779780852,1.6275114208094723,2.40714511303013,2.868679822258448
5.330853662136238,1.415534770744792,2.203285216299661,3.485597578577476
5.315765827737889,1.1132754863452303,3.1343491222590742,4.668503894908088
4.626905459806053,1.1652006422123289,2.4304108429551787,3.7546311934088688
4.416175153213224,1.063091377708214,2.726114729724189,3.991040746792197
5.049885351416795,1.2410937021426227,2.7905550800751238,3.910054697821427
5.022271615224206,1.9516540797220825,2.333588389819925,2.193101929324073
5.674575357305592,1.5777288353755623,2.784300415528029,3.415105396175869
5.112959513399021,1.853335091636144,3.699104695760156,2.6248103900184256
4.336381627734206,1.1211450146121935,3.6733262100591175,3.7720750631036735
5.279404419583167,1.2472981010835151,3.8909024272550217,4.1549476134949055
4.592764485383042,1.3435844598742357,2.9463923352430994,3.2477426359487755
4.222357635192942,1.795788173634932,3.1464209939152328,2.128725277219925
4.18423125667551,1.877546907391606,2.382365464386897,1.796540786494164
5.762415352266041,1.2215291715265204,3.6003403191915577,4.635974499806593
4.838198204142797,1.117658207012579,3.562278780904498,4.238085316376789
5.702465572203426,1.7575778191149845,2.798450116502148,3.044096473953891
4.3236926918288034,1.5479178638521485,2.095961444537528,2.3570114524389254
5.540713770908838,1.9166228529090643,2.905283950492021,2.6810179667711824
4.9985943632766645,1.4302989584653547,3.440439486937227,3.373386618336891
4.4239262520828735,1.9316595948369015,3.3004710699311204,2.0830430887374125
4.761623708742215,1.3262395342665338,3.2064958617128405,3.454050808918417
5.444005967997809,1.5442674365404143,2.701906761318721,3.3280316937812118
5.291874589169788,1.9383586098413108,3.16851202947642,2.543670160931501
4.649465831167898,1.4765572612532714,2.92191371913384,2.9596069970394967
5.6409414890228575,1.194252575721345,3.1142070602046674,4.6144244379536765
4.2857919923224985,1.3971187875691102,2.63617728244985,2.8266454139100907
5.80431726092341,1.79313084444136,3.261638552743879,3.090348596016895
4.77762485064281,1.6906286273261593,2.364029535092921,2.49398403936779
5.580472041239048,1.6016413023439968,3.015406764236675,3.324808226191468
4.73941193662886,1.8604366190653303,2.7895320728932305,2.285010821232178
5.6447473817295934,1.5750214731471517,3.008873339273415,3.42845476100867
5.58285397299647,1.9040148948355544,2.5202495348796417,2.6539839288293883
5.500441644045795,1.198254244809417,3.5636357060006327,4.5049326884395295
4.753777379825559,1.7774700112703683,3.745954165845221,2.53956605278096
5.285054924937615,1.3363119531030938,2.3752241176720554,3.727233676169432
5.092356998271276,1.4582249041825532,3.421287932353846,3.3692747259261298
4.879274643646905,1.5744198836851853,2.6208417271365434,2.857885429117641
4.884018996899776,1.2663833155710067,3.1213090288528478,3.7230152830842633
5.615356399232711,1.0751664386876465,2.512122934306093,5.07084659752663
4.853578916302809,1.7811949045000957,3.716259489036188,2.5904521288973994
4.548687507538904,1.1367262916992225,3.007321428825078,3.862804221769344
4.988304436734024,1.5920269181315128,2.075625991024308,2.7434865866530567
5.185235789387846,1.08134537061061,2.8794475201878287,4.669399846915459
4.880822956971837,1.6400215558171298,3.472683481205696,2.835242523517127
4.692902082770052,1.1685545673730964,2.030788727896261,3.7060780320693527
4.404812818890729,1.726631080769628,2.743264795137727,2.279613110398911
5.258317494974395,1.3055137784296438,3.29096014125202,3.913016301702985
5.783784331294837,1.6957705048302658,3.8882792711931926,3.313630540215128
5.517493623485659,1.562253129545091,2.2725712921775973,3.24996431951198
4.978090857122952,1.5520999079688245,3.0277619124011808,3.0348537405315748
5.180536488320659,1.9347651556528171,3.4771404817084157,2.5205668474058847
5.375777545949081,1.182125129009742,3.983373064825021,4.47864202435234
5.551469472512308,1.0800863697586696,3.9521047717420377,5.0779964057403015
5.323095233491159,1.688126507769812,3.856452387862402,3.046210351908502
5.918394342941579,1.3217359873152172,2.289755860938996,4.262363569513698
5.643559486123122,1.8048028524694475,3.3583078883479374,2.983759765410837
5.267960574437084,1.9827122939181216,2.731599761528366,2.3951308852443467
4.1293141347403,1.3116182414092408,2.873926870771474,2.9523871003355526
5.4563455296954135,1.930603888012289,2.431664781748544,2.513658945985328
5.346694739846691,1.5358652439016525,3.281641908767287,3.3470090526928327
5.146881149688375,1.839299005891037,3.0511965548033366,2.601972953749712
4.876509820297252,1.558567795457661,3.761713278687371,3.015322112318504
4.286073765847483,1.119796439121012,2.09108074617047,3.520366416817887
4.733372885557027,1.966209920735141,2.59977635931269,2.0820962661618068
4.069672799496877,1.235172202784332,3.2265556268602484,3.1476697369130258
5.123098436910674,1.686035649372174,2.4790743397011727,2.76167693127321
4.225740948316536,1.744477282296122,2.444375955515482,2.0532835727670435
5.046818017190323,1.1756608769506656,3.970698113411189,4.21920762871722
5.540698486435532,1.896192882333288,3.9575442279244015,2.812116349119196
5.978379807708641,1.6283454534065582,2.326372036796863,3.4140671324541283
5.370018571071172,1.4058861634323483,2.658030228612368,3.632205619565705
4.275813449229,1.943899248405552,2.314698941062575,1.7309475290647212
4.586431869958962,1.8056800390923304,2.537329443336729,2.217791511802297
4.954624572201619,1.795861461278856,3.4606011208993785,2.6052766114027848
5.128608755035331,1.3749530748250556,2.309208048366349,3.4730711330171826
4.439530483010988,1.038990762169453,2.7936794282172324,4.122294801934292
4.713516722303074,1.591721202677737,3.476848641783365,2.8200486611015223
5.067344354745468,1.569264805189488,3.55073011818173,3.105542047078457
4.81138639638514,1.58382625853897,3.6946786306636894,2.9163958746802243
5.8085975809419805,1.976028044529475,3.4506277904546945,2.7949857766238018
4.445774989494151,1.2007354501831542,2.6749340168976747,3.5113358776906667
5.804593660513894,1.1382304883134091,2.8540426416899303,4.979450154685673
5.579731030282517,1.3756727954741326,3.370375480997092,3.947442472627366
4.902086442185361,1.3476150123464403,2.942258814337049,3.477363647257955
4.295760633294982,1.2536887375342418,3.311435408531066,3.292541606892643
5.028453787358178,1.505434474322573,3.385439144313533,3.208708612024893
5.462134131291371,1.0899530866209155,2.980437913179185,4.8992389866185455
4.011305354775621,1.8413344367457989,2.919313573278739,1.894118361217953
4.499217615446703,1.9953250098869764,3.0747102966695032,2.0101004759643826
4.145926726151212,1.6673951919347472,2.032868021720933,1.947888638590147
5.569010464737477,1.601081302136432,3.5812502246768245,3.365843015575168
5.239860088375836,1.778948160982508,2.927706334817965,2.74306692844746
5.950146004361535,1.6779258324885244,2.938087567857684,3.381083199802659
5.379966139259035,1.9436096439987205,2.1553154476855245,2.3531628324897977
4.9214785187537,1.520093235502749,3.655088621617577,3.121441632901345
4.632728973027246,1.0887998409655553,2.4825340803059013,4.06235107895291
4.787440532769046,1.5866053099863962,2.371286356986605,2.7110052081438045
5.768052138003869,1.682235071731521,2.53924473778675,3.1978095589884186
5.744923999852567,1.93322602953996,2.5668445930524406,2.707933705924032
4.627396867348932,1.5605645496145752,2.9647445770364245,2.769403084808665
5.041367287883572,1.884155172872128,3.697972983730917,2.5372140524921645
5.766240551304103,1.569805469979497,3.852652327980889,3.581564934310089
4.053312224392782,1.4468040185049496,2.9586728131452302,2.5925434439565107
4.810304474690098,1.2506054511390206,3.4291055015233263,3.7356797281994223
4.087224345047748,1.365882611902335,3.071740801771522,2.8121651595163977
4.494909548151348,1.379227300583131,3.4412537853879077,3.128528902916151
5.514548310619926,1.5966972073929822,2.528822889631587,3.2225535184545238
4.214086364333544,1.9032571008843688,2.77084589289473,1.9018221546695773
4.302151535006527,1.1773150655284756,2.05448085711027,3.318877099617661
4.668983664706492,1.0485681715287145,3.987473061888336,4.382466248377633
5.453970453499084,1.9141407070032423,2.327038674636791,2.5091698522595483
4.177612104384676,1.380042876935212,3.5115532968266443,2.8919396763538465
4.744806260013144,1.5415065084147606,3.901599562092051,2.9708455631241546
4.404222663304682,1.489495150951927,3.489263604739913,2.816442722100371
5.2619582243172855,1.9223136024474283,2.443236330319268,2.4165000103974688
5.285518765606792,1.5267263621873828,3.763857647270055,3.359870255510489
5.747810200116062,1.3993026210069937,3.2199736308234987,3.990071866007301
4.711694394875488,1.4619326383815785,2.638591966771346,2.994932225185942
5.529793077495555,1.5165545847516948,2.6243917196904967,3.444186462657608
5.001339712662889,1.7407331248900768,3.6509767325439215,2.741241991263068
5.455843141978598,1.2318630493230422,2.73269785780443,4.277128450854006
5.10865530118256,1.6241892893631868,2.5628654125995256,2.896662695048515
5.23246534084948,1.6164835369468498,3.995272281412961,3.1399824936288305
5.434671090679036,1.273143902842864,3.4182113091520847,4.168586363249389
4.114042301894994,1.4062793450458215,3.390245612766821,2.774840909086065
4.808834375387666,1.642989579029852,3.7956821559917486,2.8074158401489933
5.314901154641022,1.824157430982137,3.821637887267686,2.7952472897218006
4.5488500911578384,1.659899155411707,3.775468845355504,2.6110528351687283
