q,epsilon,r,v,c,Volt
3.21982516324863,4.506272776298924,4.03309551655847,1.9172555602683128,4.096777226455963,0.0265001052831607
1.1328906725659489,3.594406968927552,2.320475049049292,1.175591865357062,7.643704334815744,0.0127732173833134
3.6428183756120074,1.047965686815071,2.179770178173688,1.34159780880562,6.041059767649379,0.1631303917442917
1.0900814180919216,4.980339399561299,3.600892357941049,1.8461117400539009,6.746556426098064,0.0066592705407194
2.855983862500985,1.8354326156656544,4.652076986407556,1.3343727379411292,9.59281938071209,0.0309177903046205
2.1940603866051576,4.330307607292317,3.5620809315002595,1.927697604779277,7.9833926920030365,0.0149224342604094
3.529363905769866,1.5490646437531446,3.4522718268801174,1.6821748963197225,6.687365053923536,0.0701691958828442
2.6435288364034744,2.363583102284294,2.1889921554054137,1.9930077654088,3.8836107579523858,0.0835207645009117
1.4907738404141826,2.1143676827194864,1.9265275989156916,1.273873232499885,7.678453028723714,0.0349163825499705
4.806035381872064,2.125163763142858,4.307666546931333,1.886831474493009,6.101583969428804,0.0604801885091408
3.450831913882155,1.6526983774240147,4.290462324783828,1.0175124400174735,8.28467512645582,0.0441496076544369
3.4023339589130743,2.813824166089139,2.261491373064749,1.1523256971663365,8.473113544137878,0.0492448013813474
2.122920565660302,4.216796417945975,4.694997540442419,1.057069424857981,3.452615230977645,0.0122984273320592
2.726575185941376,3.654076777487541,3.990994654439748,1.2087791075945833,5.251790683085628,0.0193264115384949
3.0629921747154927,2.022987591855121,1.1721252606809744,1.4813402513071137,6.777264507539583,0.1315471518313033
2.249496389029092,4.231973150554599,1.0555147378439926,1.3267103544364152,6.970343567551237,0.0494952628934673
3.860684753815112,2.350166972586417,1.924471132723548,1.0092173479103574,7.62244537634648,0.0782934047856699
4.951586018958079,4.964020624255083,3.5351121921310757,1.5128215124071691,7.2147903150582176,0.0284116569502007
2.941364484553984,4.405425072890213,4.526900572845621,1.1109579487984926,6.697072047880239,0.014071013318934
2.9654970174313022,2.45540872752815,1.684986155496207,1.2574908487037384,9.313265815735228,0.0659420080626548
4.025301323904792,3.2740264646881063,3.9543745709245264,1.3727559867374977,3.2392194333120963,0.042938752438927
3.848934029715162,2.6972716073751224,4.51740723517095,1.5498106682605104,5.909494846149149,0.0340731282717724
2.559906321626983,1.243453691458963,4.234696538578392,1.7741299345661168,7.978804616232839,0.0497486286102149
2.411846989266887,3.0432257778357945,3.8455887922721153,1.460724641411718,5.341696535525379,0.0225725999648669
1.77907688990273,4.5080933483371,3.6219941263739215,1.7800367820085596,9.10185651851495,0.0107784215450081
3.599606287187874,1.6785062678128178,3.1830242742375163,1.6865468902591574,4.929204611978854,0.0815000652959216
4.56860635392656,3.230002364075331,2.950708346775476,1.0940620640725156,7.801763782767934,0.0443673822062845
4.729868089293133,2.0239628934223868,3.219887410810074,1.8007182570173992,9.915750088585328,0.0705718134734609
2.782834165992521,2.574459796436443,2.237301374724254,1.2783660518721909,6.504134936715774,0.0478526731161276
3.2256377690917795,3.793429765897668,2.871899189120352,1.266206300576833,6.401647299328269,0.0293709836729913
4.876578771798905,3.2060614096292084,1.061122160063559,1.9562255067451084,5.822566527610348,0.171783901082896
2.709061750606124,3.436911901422432,4.028580481406156,1.8148649612891483,9.665179580542077,0.0191695298489693
2.195915004603291,4.973568251947844,2.879205508047676,1.6039769587131385,4.289184118412855,0.019492242619392
2.9574243966113256,1.0132748616450358,4.309311354048472,1.896982819017069,5.855486810186937,0.0797261082634162
2.9669563387764164,2.1404871419920397,3.2861265778476496,1.0853631681516198,8.54014354274214,0.038453395714341
4.449898874277354,4.118544100125394,4.707418768447779,1.9744903868937589,6.303063103540191,0.0265962655050181
2.9525590174196776,3.803619407564308,1.1676205909558508,1.512795692387877,4.618190559765897,0.0786764837136475
2.153482417568492,4.078968591311484,1.571843675821368,1.0044836672897923,7.106460676027193,0.0311282383483452
4.390247661071434,4.319782171308479,3.330493139714409,1.7012796312412752,5.105978630930392,0.0364174082575814
1.7338654162939666,2.0192778811337764,2.761332188968836,1.7952229473320798,5.426783046676542,0.0369777090007628
2.2543837632477253,4.444241315448245,2.855059209124934,1.3002022667288848,8.514055614929983,0.0166868516773561
4.6349165289836165,3.302160144381864,4.782863533048534,1.0302949854991823,3.531263620301946,0.0329737110155515
1.4096104787247112,4.258344791207412,1.2263388073592831,1.9313162630600216,4.318550181026716,0.0388580457512539
1.677142736920358,3.2042850504871803,3.774862014109471,1.6556697472303803,3.089412297108251,0.0237756628552318
2.0377046387423783,1.6427990605862508,2.865117276943684,1.678154928667701,8.030668493375751,0.0435522521802814
2.638442032263858,4.851912251247066,4.460413413031503,1.2552303021338382,7.782872430702436,0.0115673324425084
2.989367966432207,3.879721314243901,3.906290244228616,1.4342987464756378,7.310555298400946,0.0195278347247847
3.900552530846163,4.460535352049758,3.3136613226034384,1.9145670326629876,6.373698942701516,0.0300166615849272
4.300906811451736,3.6193247321000537,2.265417450697452,1.4804683667998475,3.224885488506152,0.0771681935603204
2.349499836463558,2.77544910832106,1.5410981274968862,1.6544366143970648,3.031014922560624,0.0962474311033868
1.2579538857869532,2.5309789142705448,4.503179175443249,1.2418433510022786,3.017738545555506,0.0149248983075943
4.104306880555919,2.147879450833781,1.3270318183050387,1.3309769683909225,5.298047253326595,0.1530328459859266
4.467843903864148,2.8144645551866523,4.935795993706289,1.747541080631228,8.408566194491964,0.0323084422502543
4.417962581440881,4.02685527547798,1.065132811199141,1.940585644910139,8.034797546036938,0.1080686613435781
4.223482968174784,2.4374411533664,2.18722426039569,1.4526423229028829,4.6484606141558125,0.0916981358337317
2.8175194301800155,2.953445477322666,3.832411691152252,1.2408893264265326,9.002193899262252,0.022975743698745
4.81839084465808,2.2408183114329794,1.094211073684503,1.558410182329271,3.5843548493868767,0.2766736687321219
4.237038511825826,3.396979074024395,4.269128523167868,1.6416026041577054,5.231390004571529,0.0338819826461985
3.0944568268380506,1.1204953004040783,4.563076816094058,1.1796488280669757,4.178059910351303,0.0671104627476767
2.488409160425883,3.780666134555211,4.036651144104288,1.4715837185617076,9.399030293822753,0.0153841004645308
3.07029640427682,1.341674904185254,2.8271119333745,1.762123078612831,3.187621384318602,0.1440390226663242
1.902291365202295,1.405116328384445,2.7299251147465124,1.5115236560689431,3.531481917741271,0.0689951795448473
1.6977773212828589,1.882709993352211,1.6061087172474928,1.6966405613229822,7.433636278192969,0.0578934297312557
2.7829283129791014,4.855565847445899,4.030806097765964,1.1211476153164572,4.033938329503429,0.0156704104992305
4.9708549682439696,3.209292597479787,3.732803312212713,1.2719717639831365,4.448510316987655,0.0462420712389392
2.173085586193257,2.584592740985335,1.3832006364101908,1.2502345884309969,6.391032061281688,0.0601353950524822
3.5004720664284474,3.135572229883152,2.716339092991707,1.2937422006419947,7.843153709733541,0.0391655659569085
3.908079007859387,1.0822536031824956,4.037996613229744,1.842368441635149,5.6973763134808095,0.105173933490733
1.4529420100856396,4.088344906680442,1.3110722236049952,1.132337935051159,6.616443026013127,0.0260245412047771
4.7650350116596165,1.6420729833025742,3.202620316369982,1.9635838634909424,3.283906631669591,0.1793366323205795
3.379463711851653,3.329899814124395,1.386140849638466,1.5131762386622298,9.484879440470907,0.0693234372279573
1.8389925971206649,2.4199590188653204,1.4665526713481842,1.3200309522346942,5.016477163211995,0.0559601524340623
4.398188806802287,3.421509820365808,4.055078312711865,1.6468510459543593,6.89875175051548,0.0331360684782594
1.6469934131917947,4.159894618515719,4.309095325617095,1.4862801628176694,9.67712978475225,0.0086383576442807
3.254429137936196,3.1867325704059364,2.524855197784561,1.976228001144137,4.405191354238109,0.0583749707731222
4.965441541574893,3.450428216735412,3.08928694456768,1.4595497894588287,8.472320262439773,0.0447846828399775
2.595738344465196,1.1102287173455183,2.006857890269273,1.7880143976017062,9.369988513668243,0.1145720628741172
2.8569269446897723,1.06955096453312,3.402198121886834,1.468868361538588,3.445289918165199,0.108911660145562
1.228484440670584,2.5697339750710926,3.2623835732311988,1.962218862353955,8.992206530387254,0.0149158606737762
3.719360801993909,3.1668848230808715,3.051397306739507,1.5415131114541327,8.952474986936581,0.0369995085547842
4.267895384378127,4.072779008094599,3.850047154563775,1.740217894247618,6.54121751245814,0.0295103205123967
4.875127624303534,3.105471764983349,2.0758220552986426,1.6944187435315214,6.8891963673160586,0.0798104980912152
1.5428336683375816,4.076993759139524,3.000214185802668,1.4917124593793774,9.028605027681191,0.012023897528763
3.182068016043363,3.346319164870961,2.7153341858459417,1.694969464257869,9.064336038579292,0.0342779454795863
3.608944676123975,2.258961513045115,1.1158130904901045,1.7049646607621205,6.508835946178063,0.1543768018381678
2.008090918617351,3.730073453870845,4.908599170517839,1.0417721003064742,8.491424455558121,0.0099481677064941
2.3917809391934743,4.040018153890769,3.585356879979517,1.5576259941977313,9.259707658623093,0.0157973771021395
4.496091852849341,3.612990541896454,3.1320989732795845,1.031523578915056,9.633648595857474,0.035408543259626
1.3488504169037876,4.919687896139889,1.9036594090807892,1.1566797486748914,6.306322894754536,0.0140354452175514
2.414243094079296,3.4994119584727867,2.57523363214668,1.533489060390445,3.556533639247588,0.0374783872811855
2.0084019339380914,4.975350608651803,4.722546961309081,1.9649390450894344,7.310377889803648,0.0093024480418713
3.027241212304389,1.78546862782188,2.346070496316913,1.4004224866400596,6.589327023380049,0.0730313388618332
2.031968321788662,4.135417805692171,2.7668531817658635,1.2381875143548704,4.707116999065647,0.0191761351757297
3.780703733978687,2.2442075530979846,2.460899168522952,1.9194073035293853,9.18873349401724,0.0688600670999117
1.8607106179466948,4.450911241370507,3.071781967150088,1.6626573259932609,8.391508406974648,0.0135060629214943
3.502552224875121,3.709579834813557,2.1412226197937074,1.5138112405939834,3.906497174923064,0.0572914783429317
1.0076771544784706,3.70618610117352,2.135558019970155,1.1608315882146636,6.613505600663276,0.01228839440467
2.233517025149768,2.4298529205089765,1.0956269219845,1.9801247464213687,9.786298390044433,0.0836983636429011
4.461079012565326,3.993464264211592,3.402793133679757,1.3983807435290196,4.293262857871042,0.0387437182024072
4.605706481328101,3.320975888044837,1.7655459727930092,1.7396694824524324,9.96029678920562,0.0757371503014506
1.288455268358506,4.251779569359947,2.5560851045124044,1.997442306678064,8.284506363802672,0.0124317475386673
3.305935407884157,3.4167706436243925,1.7259866767682528,1.4475776751537146,5.087412809797948,0.0623514417717746
1.3144691530874757,1.2935853710701588,3.018454521951237,1.5142159041807628,8.855226632676668,0.0323150345260602
1.6922315246982451,3.0529608924410043,2.755211267437741,1.1283571491233668,9.832788473739464,0.0180846481512144
3.1956588593239363,1.70962822677181,4.7512527193861605,1.9732891137384876,9.538110693361844,0.0394733881985472
2.6701795482348816,1.944454668978484,3.572706012675619,1.234848201803612,7.113030363210909,0.0370123891289551
2.273966957656088,2.218944810831933,3.3883893773070595,1.9970066205376236,3.606873719028034,0.0539231664047835
2.292498196868788,4.64418054395011,1.054595436056092,1.0081974989146314,6.4861147910318975,0.0441035264339768
1.8717686121854715,1.718206705955834,1.3480419732649498,1.661159470988092,7.687056661571323,0.08203550128846
2.2163133399724666,4.948777590488245,3.1719816513027563,1.187906482721146,5.407853396570502,0.014398280034589
1.6182332210669856,3.356717109559584,3.3757894193405416,1.8446721381440756,4.128071599551282,0.0205450160943616
1.233614923112834,1.5920541443979892,2.9423364122621227,1.828793666831376,9.654162414990154,0.0258540973452422
2.6138571632369745,2.9354548663435387,1.032159463564973,1.507802143987488,4.407645660876135,0.1043474623597859
3.4259549415510997,4.979121203051159,3.482492775628985,1.4965610376866338,3.603731921580838,0.026889429028048
1.7317744910006885,2.4587159367484968,3.891394403671837,1.5319100197872326,9.069720414742434,0.0173307181156975
3.6454994536667824,2.726431387781033,2.173300160121623,1.6126391895927996,9.065308460804824,0.0595529975078885
4.673126744799893,2.1704426742433904,4.608763639183101,1.4027076286205526,7.9526965754979475,0.0451376335339427
2.7132713233871084,2.447877997073333,3.2419496557681606,1.2712313381064473,6.882364475611738,0.0333713995254296
1.0131085403306104,4.050199572650703,3.97518331946911,1.3423384634890558,8.125017148907345,0.0059984020291453
2.9667234251301053,2.282431298933247,1.9249169663018435,1.1533573606318996,7.269626114318598,0.0638679529874357
4.530312762059451,1.7299955386777572,1.1160014787830272,1.3212642703671027,8.193995501494761,0.2226255109142312
4.975203405359695,1.7267350498535778,1.8553743432254624,1.7645510055693645,7.700445975685263,0.160314718270682
2.928901047673216,1.629217817693419,2.9044580090018743,1.0909192775525658,4.220283727612342,0.0664256919292568
3.006253832226313,1.0653033345428873,1.5629446793467945,1.7644221534769189,4.876893634229939,0.2251317739611851
4.193343461638644,3.55816244442573,2.985747993815483,1.600552336439979,6.5688089340532905,0.0415292666887318
4.011177783127111,2.5800272610145623,4.253632754666031,1.8116879437727416,9.37777460915597,0.0360500805657274
3.9142465382057625,1.9350123308945613,3.850003297176472,1.0284829201933916,8.744747340892161,0.0473842093302956
4.204577160119215,2.742881478686847,3.0468321773547395,1.9649192471071,3.9833403084957166,0.0790119043325348
2.721596709383931,2.134472518646634,3.713531623762439,1.3524744355303848,6.597603816303515,0.0343689481031814
3.612485618376424,1.0628672785681936,2.277255520697482,1.571488661968356,8.6439073201154,0.1451602149535474
3.5351608873481184,3.3768055634947105,3.702119997641875,1.4288252416431335,9.520633000361846,0.0264766504165161
2.8102773607306544,4.405174687905343,4.208146321146872,1.5837356019033728,8.644017365655802,0.0147699474715878
2.778306922807834,4.035265301296865,3.8670812178901257,1.8022115183445329,7.871616049497074,0.0183752302057946
1.3716894120755043,2.775224511041536,2.6174565076427423,1.84821884593234,8.591397327328867,0.0191455336088799
3.92967269102344,3.6577238215688967,4.9226095820557845,1.4132897845428538,6.541962395831544,0.0221535473563696
2.8272918918073806,2.9659137422358093,3.3493673627329144,1.2256811586556082,3.5966162942931352,0.0343568958322907
1.2279032542131565,2.5013633622272256,3.60711092982741,1.5238566449209356,6.772959645514632,0.0139736994054443
1.75335405348748,1.9018143621456176,3.5757893435152885,1.7284173432465864,8.984743567002006,0.0254043797739956
2.9225441322335204,2.053574974809923,3.325524002415661,1.8023418702949947,8.130238713307689,0.043754675808659
2.3532237245635965,2.575070728744177,3.682483919802548,1.3337201480214835,4.755909318422328,0.027444345970662
3.0680888760616223,3.9941383253955656,4.848135965138429,1.3885785242458712,6.026611057108317,0.0163832309378258
3.7239012165057206,3.790709843236208,1.5390142691240611,1.6242013366668238,3.4967525559825097,0.0948541406618733
3.2354892002054,2.5026171887531783,2.164772167807387,1.707520925275242,3.787555758445797,0.0865390052741039
4.412161953970241,3.830810975370815,2.1081910189261173,1.20428566872387,8.345487063216385,0.0508067373319489
2.0495095234691862,1.3668996997943683,2.7140677257865327,1.8333648897724093,7.271274269236871,0.0587842942118268
3.280318396785976,2.998274362890508,1.518417201612127,1.7042575922326306,3.110156289570223,0.1268445564420604
4.284284317758724,2.6407935894882844,4.048013523808983,1.7950518897819543,8.552336565166863,0.0403649646389126
2.35460423672478,1.913606658143887,1.0347969295534734,1.9042533216521629,8.86249146161998,0.1205193537014912
2.6308984054678395,4.810684451519913,3.9795282457875127,1.5830595736768185,8.503847656694973,0.0134374131798409
1.9810698258207045,2.91647657733136,2.754268471798707,1.2160386796168794,6.327868071890646,0.0242944024096837
4.878156167986121,1.6073111936456317,4.016109341320227,1.0242864730700063,3.6121115829157926,0.0839395377623137
1.3857610822438915,1.65244148713183,1.0599192166176752,1.6617759926377378,3.326005013872656,0.1258315217275373
2.2196886008534595,1.8168300927546497,3.823912067387176,1.936155829953364,9.977449935733992,0.0315466746619555
1.320734625819869,1.884232063761948,2.654852781258658,1.7074099233905184,9.316330303794375,0.0257248413353503
2.4652434778193286,2.821918298084291,4.589600441221831,1.3353699386088866,9.67347747015492,0.0175729944974187
3.3566904060363263,3.8743142190325943,1.828051818748144,1.4662991102831064,4.554989348320951,0.0556200136078617
1.1617200440829412,2.936669494388456,2.584107514183745,1.5940490199800594,7.562565401042895,0.0154357850117468
3.6694783710391152,3.5131662578143628,3.734576752955606,1.644675531504805,5.237794297141129,0.0324437646085465
4.955350999339808,3.66991230021932,3.011084270043354,1.7269469436314575,9.765989172365632,0.0433508772479401
1.3374491850376988,4.379664916493696,2.838194539551536,1.5533607940871952,4.496613283060522,0.01308104383488
3.567621126914001,1.8063619466983347,2.4083287957286905,1.524161984322988,8.337204531338445,0.0798596980363186
4.395600399754908,1.40056388694141,1.7744147592595048,1.5712879071948265,9.35884879555424,0.16914970722248
2.164059578660367,1.866167298095993,2.1925188622137592,1.1698632681322971,6.703181171128202,0.0509871540156588
4.051087080018743,2.116281675837695,2.2102915793560425,1.3247611532372958,7.264133821796238,0.0842911412745202
1.4193709968502728,4.184029624996251,1.574248082875517,1.4922613702990164,5.988593679296811,0.0228393944591113
1.3842650429452483,1.0618566148146265,1.3640961488913232,1.6581249643470808,9.970479687158164,0.0912200934889889
1.3262969078315543,3.885757019444245,2.015462920615557,1.6749410069090973,8.105104412891126,0.0169870139970096
4.608812121687025,1.9857262601089756,2.840657206167005,1.4766095960223415,6.876829988950682,0.0827975975858593
4.28947759343639,3.2885658937221423,2.441384124395838,1.081914633035426,9.744984790595671,0.0478256861112034
3.6075297643753297,2.666631643949068,2.970904249511695,1.206542560792101,9.55638155679762,0.0414728380340547
1.249499228242282,2.7093627679072267,2.001257824575787,1.7181738414467445,5.878165182477625,0.0259122596136353
4.786521520833689,3.123324350924792,2.586547862151121,1.0706052090681546,3.763208926049272,0.0658959062010817
3.8362784639523273,3.0547797383156623,2.0423430824846847,1.6794488944735493,7.722535715444183,0.062530622389212
4.629388843162365,4.866301910701293,4.481559846586456,1.847107046124468,5.217078616189352,0.0261509030622976
4.063010250665231,4.008712929204977,4.7933135473996735,1.0761365493733066,6.883030968766868,0.019944954612514
1.1511562121930687,1.158966956234615,3.066242596444163,1.2093928548975963,8.763628578494497,0.0299047558813318
1.941207350970392,3.3141815526871685,2.656819991195654,1.1946943620337385,5.8364381019395015,0.0220592306038898
4.389839211728816,2.071868186661765,3.0851998429102965,1.2183073304342136,6.673856850794992,0.0668546642129444
2.6406541900226066,2.3639622293386395,1.9490139669315336,1.4393545090589712,3.1444019225477557,0.0841100276366969
2.2658877404129845,4.51401461896447,1.983786906626757,1.6233827389246458,5.345751774093396,0.0289174442403962
3.445114904597219,1.4870826001599011,2.63434203617924,1.993250788170504,5.6027073461819885,0.1086282322480867
1.5519241296926594,1.583149924165752,4.331434499821423,1.9250093926135248,9.028703623802109,0.0228901144109527
2.897129289839472,1.7270437856826746,1.2653942554166906,1.9436283964686076,8.71111537884963,0.135792299556978
2.5706665501390606,2.543727803591292,4.89910787631969,1.9191207681966764,9.19314610759115,0.0207461539257804
3.370281686239269,3.5767867549667502,3.718232461116426,1.0142826268276326,5.626380684853483,0.0246012588719551
4.771483528000104,1.602132281947946,3.060187603844644,1.655355787561822,9.453929467852069,0.0938845913394542
4.334866497469518,1.338893980396032,2.6966554700535545,1.2396377723124437,8.778467719428315,0.111252295220139
1.788227722470883,4.8527969039344665,4.746993747757401,1.4013398970807491,8.071321259410311,0.0074751893333208
1.5231387263640386,3.171528489610017,2.646086321524309,1.899648201977444,8.473920877854713,0.0186163126123134
3.492493594674564,1.52880391835147,2.736948851001204,1.049017541659671,4.2750278993738,0.0880198211457066
2.5843437859735063,1.3132304490893851,1.7439562347301458,1.235886166919285,9.769247350508495,0.1028027834735474
2.070857144160636,3.6257489833871537,3.312624658291346,1.326427566696403,3.657389717329377,0.0215281311393529
1.6673950418669294,4.297928051792199,2.955622117075599,1.157749555164047,9.684072683631696,0.0118636095764685
1.7967261985331704,2.5060279244206987,1.083158934790896,1.4710514921103894,3.046353310974207,0.1018615874582731
3.086975094375651,1.3500487479670735,2.603320635904996,1.5320145663484277,7.812334709770621,0.0869451196203538
4.929322789962187,4.700795501978591,2.741463489429912,1.891099556292364,3.5287488654073447,0.0655878529846997
1.4102181937429603,2.25132999901248,1.9069448058368863,1.8505741263801965,6.119213781731133,0.0374718641816504
4.01198785295133,1.6565203452519437,1.610938233952163,1.5573783005086796,9.839993251645923,0.1421351233128481
4.049740347770925,3.428639890639821,1.6792614705687536,1.5689772041640992,7.774685933086576,0.0701243073168955
2.9034858335618536,1.0767648360140476,1.5531342636624652,1.2094494093020252,9.519509781103256,0.1582670063996755
4.67348211252442,2.8513312122930503,4.3114920330518895,1.154881376435505,6.303497033130675,0.0370379161739004
2.614728615821935,2.1484036095324885,4.608719192712526,1.4598890581020294,9.390998747176532,0.0248827548732797
4.177726392566262,4.901397476289747,3.5634749708981817,1.2992390689808273,7.291795201201866,0.0231610820929179
4.0032082180362245,3.5511036218821155,4.551966489679809,1.2444892591474674,4.860400625928145,0.0264905030546996
3.202678008398651,3.386049133490174,4.194139137489193,1.421410609924506,9.156675984325092,0.0212436898938226
3.49397924964038,3.4140602268571905,4.282632288257391,1.0785985960302988,9.982480404515371,0.0213200182519194
1.5567533006669776,4.705561753614959,3.086482320499803,1.0686964444478702,5.772333411751632,0.0104677242468155
3.872765745396152,2.646158342155392,4.666375698513365,1.907840067499088,8.973951941062897,0.0316970660427313
3.5156960537733544,2.871624687130054,2.077947369985401,1.450434501229874,4.517343916866671,0.0690591840151242
2.3915345109761126,4.304412672326897,3.4559991825464267,1.451799509197934,4.732666292975704,0.018454256049922
2.7632042562571875,4.85336150895918,3.4657115547873176,1.9825080853413188,7.178463692468103,0.0180606819844831
4.385439541494438,4.935346609508204,3.214681287022156,1.1839392710525614,7.222656942162683,0.0263087337218436
4.9721114429561535,2.4042059777398297,1.7511482452664562,1.4502933148151036,9.69838355523449,0.1105051087181428
4.30237376604722,4.362189619548006,1.3585037991949562,1.628256533024679,5.181967562953126,0.0842452562021732
2.817436350614752,2.125583289611798,4.026448511072379,1.608971909551245,7.365191350426564,0.033518970020832
1.244119222438969,4.16289513076463,1.3734480137347616,1.357208318311495,4.42666913211558,0.0249723497575128
2.0957777385105443,1.3719659666369894,4.144705751553037,1.427733199855663,8.129470092301776,0.0355773159761233
2.8265591223878235,2.289298391467649,3.2845491694573408,1.157213726291534,5.61080317902606,0.0376864208602277
4.896456066523989,2.8416547887295223,4.105490089956837,1.7265341638844791,3.4301935696817925,0.067246784924743
2.1680863940371915,1.8569856917831804,3.1242655812989373,1.3380748117335322,4.888998076644007,0.0409438612825575
2.125805237262706,4.054210222476772,1.4799391664055688,1.509163111955551,5.879290681260342,0.0379310005360693
1.3352149883430964,4.106087766627679,4.362640403482149,1.7549410520444475,3.8288821952757823,0.0109506340712864
2.0182939567971867,4.481264916482969,3.352699606975874,1.9531386175400904,4.500235720576868,0.0188872641531555
4.894685335414783,4.196583419089707,3.087350826552502,1.116959873714847,7.218188169680046,0.0355667345925654
3.377183375758333,4.436675179715843,2.303927964755089,1.7156245918556237,5.496003490943824,0.038223453048906
3.0900346421512768,1.4510422849260656,1.507579665398259,1.8069103497958885,9.401048249363887,0.1391524789197299
4.407447790561246,2.404729519159951,2.818549142669916,1.8799656212885585,5.619360541119249,0.0777626461151186
4.032288944485803,1.9545466801222915,2.4132057202225954,1.4011019139261869,7.90972364259436,0.082674897688541
4.66108034894578,4.5078857496150615,3.231016800079654,1.3901801075245792,8.885150622023449,0.0301897470696398
1.164291543075476,3.1754194196380463,4.644678928798733,1.4686992935129706,7.154168266318757,0.0079047463952112
3.6062246899265857,1.9639214789781676,4.294480452030024,1.4925109800405596,4.755272415386086,0.0495904728339551
4.06965325072639,3.6980218995167,2.565372900026754,1.320979098926036,7.34889649185806,0.0416181144646012
2.237097262484833,1.771018103876028,3.249323571926609,1.727265738683546,6.501102750054418,0.0421287412746163
2.3055529160459622,3.833980754136193,3.962447833322281,1.154232541143649,3.942365125899486,0.0170763546800147
3.6886800015239127,1.887199880327313,2.2186238652931887,1.857684037231914,6.937977500650087,0.0957422487076829
3.86032418236588,2.932341929044604,3.5176215547181275,1.239062820152428,3.830732615854286,0.0440202354683968
4.497748013442571,3.0884087741834705,3.428882832400475,1.4510845372125436,9.985145045903682,0.0395454474322589
1.8247619619083648,4.57976348050714,2.919043208047412,1.6894194784474,4.084410342520611,0.0185241499639642
3.4978740703846016,3.7392919577634,4.478394814654413,1.4941898521794292,7.031778035947161,0.0211070262595274
4.893775949411376,4.156004403601539,2.3266718348639057,1.0051835495602206,4.994635834405904,0.0504212537219844
4.909225104431624,1.949325676128601,3.545134308821853,1.8192920992049575,7.7151496604253476,0.0739747247880979
1.1035368601130733,1.7722936144236567,2.228299093309136,1.671793207391108,7.776912561774985,0.0283257149858163
2.519808748249427,4.2848036547161765,3.885162877060056,1.2893692199891578,6.571630948333973,0.0149854852092556
1.3207491727252654,3.278869684210622,1.664403926720146,1.1236247165147186,5.245591446947972,0.0245085476172207
4.6457093794909605,4.452927550524673,1.5932477872360202,1.8715716975536487,4.927532467215977,0.0840223725892414
1.929944677573379,4.573176693367523,4.892590973363016,1.1848789841909726,6.5834090222418205,0.0083705389363941
1.4106046726636658,1.2042411104085362,3.115923539261081,1.8840667165548333,5.673090795105614,0.0447906723918433
4.264459324644143,2.5222486150680834,2.778762295012761,1.9818483348089664,8.792402921357409,0.0625086222202957
3.3086508281461064,4.482592412368121,1.3508659633392457,1.8324156777540688,4.992078789553341,0.0686973862207324
1.5488623099960406,3.2957803648847936,1.6754507166904808,1.5892897478162633,5.083048818857527,0.0324746408017924
2.346285767861636,3.9779289147126966,4.107056240295915,1.3254677005321391,6.995140497948027,0.0141000878971465
1.20319179111396,1.500503222896306,1.4304150225664305,1.4403729177569875,8.914676189991074,0.0532060304190688
1.9659750318535112,4.539593647777547,1.163196278592022,1.5334590494941134,3.1700692615071566,0.0573880733206598
3.347193758490691,2.95703158658701,1.7087415050722776,1.5622363338750986,6.977142140750778,0.0679243234100966
4.415728079985653,4.353410802898046,4.065182925552524,1.282637172399657,4.574189010345632,0.0275928221281085
4.493286485583203,2.410896038878957,3.028124024593851,1.3129835552692946,4.53465412526531,0.0689390256160316
4.623013046682376,2.3657533548902867,4.171741438745945,1.9750806506466263,4.0708535401380015,0.072405184861141
3.941055927415137,4.583586712430262,2.1609247860904635,1.4421836807079575,8.325894483287826,0.0382971025176473
1.450435898878709,4.839831395544185,3.018367365095733,1.0842923841136012,9.939815650333133,0.0088685056796706
3.652264040222211,4.093262371489333,1.8148615138944768,1.9126891175436824,6.111802548376941,0.0569443890617367
4.364204840972139,4.194009781167976,4.808133825298231,1.2896674651103823,9.694605726216125,0.0198648321777683
1.841124078313909,4.810776657200342,3.980024762959105,1.2318794404814362,5.336841138888591,0.009948266037083
1.2375652534371977,1.484921273917883,4.439796794793988,1.130106049213102,5.1333660289802125,0.0191549118632455
1.0317035133425527,3.3554923326254644,4.414728598398153,1.6670140148595194,4.554779778991835,0.0087415854138956
3.3622582094906264,4.834966412034175,3.6729091267690026,1.4700914864391244,9.47482015260542,0.0178337187633933
2.370231818536275,3.3695950440876112,2.5654288727614687,1.945238004582924,7.1321944871709375,0.0300022512668176
3.594135730958832,4.292806134040465,2.819390665947836,1.437969149783732,4.545299620677844,0.0345671161844243
4.3631005276820085,4.65351305207664,4.231661339997501,1.9680088982489363,5.857852350962697,0.0265521573310611
3.8724920426819054,2.4800843815837013,3.410547452497424,1.6237836794450584,5.091886016470262,0.0534905280583157
4.387395351729788,3.980886848030214,2.9292926704732127,1.6393913332115746,5.627039378769406,0.0422490981382097
3.80769599014826,2.861264233846741,2.991255363887002,1.7206764645557635,7.557331333079301,0.0458400830524793
4.0816293599010525,1.69297242794164,4.11247905981386,1.4014509294383974,9.823072927234628,0.0544153892815418
3.0968523652710305,2.765048377280865,4.425290182868426,1.8538782626209844,5.837743749347284,0.0295125347023706
1.2226747600761492,3.397771574543308,1.1149247188883966,1.051238858161346,6.947651666645361,0.0302629677662583
