g_,q,B,m,omega
2.583775215406794,3.774065455066141,1.9464946475835587,4.475715381866508,2.12043475038444
2.648642348618598,3.4195539614392296,1.5974635231742045,2.0467980024519465,3.534424834330243
4.600505586828959,3.003234007846192,2.683056597862344,3.239087955538401,5.722315945194973
3.814250204491219,4.726723015898811,1.4119029810961985,1.8866622942796063,6.746057231695945
3.5718764768271214,2.968759589675573,2.943952806998805,2.161264121623721,7.222116098576918
1.0183193398789832,1.491784700988218,2.251258380999811,3.6471905513525695,0.4688425655229265
3.363962988674708,3.664518343663036,2.2291215990972986,3.996093482131368,3.438240359604765
4.70652051958255,4.219653635524047,1.4174302340579157,2.5450780826133856,5.530282872373282
4.90172248968271,1.973484937979857,3.331465670988318,4.604874832630861,3.499210372760328
4.498791050855177,2.9556658283322155,4.173019263162841,4.780391272064817,5.803742054702745
1.5073202209300307,4.446151635745019,2.18100188313329,2.757632966476624,2.650204445607016
2.607022094073148,1.2848081300382463,4.034565271581572,3.0931836533260784,2.1844596732123147
4.658341947324102,2.1571404326419312,1.3926809235201252,4.273136719772406,1.6375125112300162
2.5518093535779656,2.954467396327464,2.754750794533664,4.888637081674954,2.1241831053997213
2.1889531953312,2.178453902007386,1.0729428593946555,1.677284608716695,1.5251925884134403
2.813540864613952,4.804198504399329,3.4820122107548586,3.4038789148326574,6.913538130741666
3.733460319686265,3.628504477592085,3.991664437876731,4.268565596472405,6.334046869678604
4.523053641958857,1.987022363096929,3.2330988423549325,4.152451106094172,3.4987986658866657
1.211241494410443,4.014562191117417,1.5139389335332163,3.1163422993591,1.181142068606752
3.725913978414874,4.36220539997662,2.169882379376347,1.3523728969766076,13.039131763533176
1.1880909512459028,1.6493041344779944,2.1421536456439854,3.1680045034894397,0.6624990612875994
3.742564914317393,2.717871489747995,4.071496154993275,3.16258426524561,6.547570559670306
1.3417298207187418,1.204432041695505,1.573990021596917,2.931157731537466,0.433890521317425
3.6955107822110818,3.1541538462455008,1.6881883298425744,4.641560302913177,2.1197480636013526
4.018056519453356,4.467381638061092,1.373494350165826,2.057300239466726,5.991951662581252
3.9448501536531713,2.360582890293386,1.139927510461365,3.753561868752128,1.414013079356902
1.6001122593885229,2.6002318572775867,1.8023945473260965,2.2094156977336787,1.6970903396757469
2.9013301626721795,4.085138360158704,1.2958656318601776,2.3408819115087502,3.2806084095087624
3.3620134905377266,4.861099765647287,1.6695752386135605,4.127248180919658,3.305593156531053
4.696074512392631,1.93341615743527,4.130611862748831,2.4835748864618283,7.550356458109814
4.901434293382287,2.1746355321489803,1.2859739655393962,1.4110626324842204,4.8569714936122965
1.7244676713090064,4.840220544659099,1.0742505624059064,4.900434223371248,0.9148738992103396
2.7408953502793896,4.029992931742692,3.783895740862101,3.84149838752935,5.440079535693458
4.622045480853583,4.503553740647416,1.3178724346255342,4.5386586114002805,3.022076302507093
4.077731482467156,3.12636550068882,2.5988664453406884,3.5115786264654587,4.717478646915256
4.624991419185832,1.720384290078434,3.680518909828436,2.188800465147117,6.689740705125284
1.213793784592426,4.801594226545222,3.879475140807726,1.2231314025279416,9.24272914730865
2.655546489607196,2.7672978888488484,2.4394730817210832,3.7784979214460126,2.372229310293343
3.637464470047748,2.406523831835091,3.806464119923395,3.990822039706136,4.174633074423727
2.0404844901007086,3.979902449133304,4.761074213974903,4.70777373464685,4.106436383747743
2.163416237187699,4.903267580371742,2.401440067679518,3.905439688376085,3.2613506892760644
3.0359289137468752,3.7825437005655775,1.1332838709859967,4.9419514515071175,1.3166968303543516
4.764141069721678,2.989259547164371,3.109275128231941,4.138158349098912,5.3502033599191705
2.962958290274069,2.3783944337721312,2.750843096300764,2.3768282133264047,4.0780021249186
3.5183893302774107,3.340732425604009,4.940406105963764,3.0291048683174684,9.585260771964714
3.860756012429332,4.405838532119524,1.0546563369822834,1.8183381550024815,4.932956119585062
2.880327070547569,4.263770882960203,4.4497027613128655,4.24234891755616,6.440658707968505
3.259711332897224,4.00478339813147,1.6067318847063303,2.5801697536060435,4.064651456935063
2.373097856206079,3.657677353092657,3.809997249417575,3.3660834673713667,4.912367235171138
2.126706075000333,2.8042958497109263,3.632280979409335,2.545942295876531,4.254339907725912
4.803896866122592,2.377937602609834,4.93070904109574,1.5686970448537585,17.952892534828138
3.4985685371047577,4.118852032519314,2.514895767015105,2.918291330906226,6.209089583820092
1.997949402414278,3.317355036645229,1.7998159225730608,3.056808303081103,1.9512204058274731
1.3461775458888288,1.4802273396272736,1.6866852843673097,2.7200041271601902,0.6178246912976783
4.228910938741201,1.0807658208646649,3.053016112936831,2.876526744097119,2.425441617348521
2.793882635519382,3.628320619046209,4.387812376460619,1.8744826048618664,11.864527679813603
4.771185572344255,3.6824383820118727,4.925334105389995,2.4445169679472243,17.70004787494829
2.2464239136585484,3.648369085839942,1.400039173656325,3.87336143808796,1.4811964009314749
3.063608785768905,2.491204797736281,4.577707611352931,3.134265092816201,5.573462280007911
3.7858708396931706,1.693564992101492,2.5737113829153047,2.2817223194605023,3.6160524243163383
4.898257826649289,3.9970895509295823,1.85930215293476,2.657792075190337,6.848327071481047
1.013102845025458,2.011020934247261,1.715736760775818,4.6704731945385145,0.3742225065559119
4.006590509459405,4.448621788334656,2.5454774739054966,4.972516536485591,4.562086010700244
4.426850964129071,1.466122587896702,4.957196730320432,4.789700336158003,3.358636488142848
2.3913064046967474,2.1183639334696,4.784643627625574,1.4900831301893551,8.132890088354454
3.0717743256774948,3.98236094784292,1.4890885605771809,2.794616079251977,3.259104641717095
2.2490543413666053,1.601702623373347,2.396367727312036,1.281127280394899,3.369093184587638
4.8377574132930015,2.209825565971689,4.814079993569008,4.145608596269419,6.207219332319991
2.2188305764456904,4.299655721348245,3.9202427952325256,3.5638417533468005,5.247136745907325
2.8204748299240805,2.3917322406856965,3.581187051755731,1.7991991186553586,6.7135552372066405
4.667914020317912,2.2195309031676334,3.8984951236130914,2.8223594945706547,7.1554790291475845
1.5462671353014603,2.2884961420708585,3.791295191933901,3.3938471670544472,1.976514630222208
4.022716319828045,4.704074334183716,1.055329583671146,3.1994424310480096,3.1208823725174493
4.234009045181326,3.583104555524867,1.2965585250152525,4.817800626397881,2.0413833499734757
4.776534058397031,2.75205691401897,1.2912877909324307,2.9123339318641657,2.9142188886635547
3.0714843828187526,2.714289497032329,3.0059585673626983,3.38410772881158,3.702655378777293
4.519212237187895,3.4134967318078253,1.2362257135177712,3.7928750651581766,2.5139779753009863
1.9346445666377927,1.380999146085906,4.279677831745516,3.093980291582741,1.8478135036895864
1.7930898216076554,4.433790480573478,4.875196336766182,4.029192079712773,4.80973728520387
2.213335723105955,4.648184096524657,4.571291064427285,2.4621531186034784,9.550463195500669
1.5172141275086024,3.0069695329705173,4.2131342497624455,2.498969427179292,3.845831613805904
4.82667763013149,1.0591613449477206,1.3203770143249418,3.832760256487562,0.8805757497524821
2.3641296415394155,1.745838787648451,2.6397634872316003,3.218794629082912,1.6924551944365995
3.07345664941359,2.659565265316661,4.366211940079532,1.5124790871654858,11.79840182235936
2.0758243361657303,1.488313847812092,3.692272014597448,3.1571334226199617,1.8065745124348611
2.4948987627565,2.218012433840381,4.439606414523249,3.1920512344788734,3.848234467844636
2.7537213143577546,3.322184400280886,1.4212679317148234,1.29085375031856,5.036312167704019
3.0711627094605127,1.962817087728819,2.919720800159592,4.654928501260355,1.890518664944944
4.4902786351495365,2.28675024969706,4.795279210550982,4.287966370876214,5.741489295809444
1.3200782110526248,3.160899531449372,2.928200362260635,4.213577229223027,1.44987376272907
1.5330502811894409,1.737887778689125,4.03357223998561,2.31329961880575,2.3227693450835045
1.581960411044275,2.6984350352062694,2.8407891370766998,3.794683920739794,1.59786827364214
2.6752382632121807,4.395223135108749,3.7845464112040608,3.641997908942179,6.109245016221926
1.5468131443749211,2.0039005553885603,3.457733495331516,4.51710809339173,1.1863560726524316
1.015886036510261,4.185514572966159,4.518347540648192,1.560282464852508,6.156590370175718
4.577544974445513,1.5264764432811146,3.6156380902197287,2.0432970990598966,6.182244337470263
2.053760188074914,3.45797957946486,1.1675225466675685,3.6572590072898863,1.1335788059884584
3.059723833297955,4.243870723197287,4.895341013891772,4.498228165395247,7.0657106684129625
3.6026781665026717,3.0254526485272604,4.080597816560356,4.662685765458519,4.769506852520811
2.3957239480542416,2.7702369287904416,4.968561922533757,1.069870804638859,15.410724737590463
4.867021148075697,4.217222484214188,1.090645985482905,1.8749513291017417,5.9697144437336975
2.504741853952438,4.2239208944141176,3.531184814423088,2.0499381948555087,9.112308911628825
2.54913482007641,3.953441812929682,3.916058071935449,2.504522269398126,7.878841913540151
1.4473237651510655,1.0279916979498962,2.534486042762634,3.573044264511981,0.5276875070545731
4.198313798257328,1.0291073803937318,1.8486519626415752,1.95258605160816,2.0452696180974663
4.118123082975151,2.383436704435297,3.622567134423693,4.737364020848322,3.7527759392327016
4.020612991029729,3.506814456066433,2.2042657805875336,2.1590063462705507,7.197556849234905
4.480267821788463,1.837846899675755,2.551316237665784,3.3006855734730225,3.182317071039358
3.903991211901376,2.337458147573776,2.0285932135826834,1.9485417287722164,4.750156701778699
2.5304653819955663,3.37379794036,3.285306781114353,3.627149031057432,3.866339651656434
3.706955146489628,3.3679056027802603,2.7739969698281,3.254893579657714,5.32005882703462
2.8209760927895124,4.4074508009664,4.6886796095372345,3.862825346766923,7.5457492251753395
4.587474863490224,3.525087031685174,1.0908829480383182,4.124228178450711,2.138695786393316
4.8918202896715,2.641300693598306,1.3246012711330637,1.9675257083334412,4.349337361536337
1.8868667091641456,2.0944713922818354,1.2573780681861426,4.284067366973986,0.5799562708814148
1.6767816933356388,2.077785137813775,2.775618126412174,3.2275207301416144,1.498089769669084
2.914496086697947,2.4450588308826866,3.829899811717759,3.898651322752751,3.500223784817017
3.6672712897551576,4.073303980480338,4.668316385686898,2.208167179073099,15.790220538094264
3.849572811061798,4.445113375920233,2.009546428220127,1.3460366622650324,12.77340083076914
4.516260578301456,1.0985564315106529,4.760185388143018,4.063661173409978,2.905880459646044
3.3446709328830084,3.979403272166644,2.521767132900353,3.6842291014465367,4.555118761232899
3.751484868697183,3.325895409192293,3.2814605706494806,1.4473023782721088,14.144568576109256
4.065322856630674,4.14397330136777,4.375950680363984,2.064659349011262,17.852786294150963
4.984742176274741,3.205278413223139,4.058395713000162,4.713992360428175,6.877711897926213
3.343322449792601,4.225261224439798,3.612626142625573,1.3459836879843543,18.95767425728512
2.119910398172478,3.827882766839846,1.0596179419640808,2.953202288955714,1.4558017764110815
2.671005307386648,4.638884630077188,3.5674215750281357,4.717549811417944,4.684856222832233
4.231151683982169,3.710956830314746,3.734241908072109,1.5191470958858737,19.29821418363253
3.211466501302674,3.0267657798343244,3.254835223094963,2.798201711092485,5.653302248331281
1.2406815634245931,2.740196420168496,4.218761307807642,2.4324881403204515,2.94812742157585
3.0587744287638974,3.473403128800583,2.902285649388732,4.878054041182864,3.1605756763232677
1.9886597185775077,4.842206539848666,3.8531532998015336,4.411032391680816,4.205811771974635
2.966860271221503,2.338530808872123,4.685853878935475,1.495262981613179,10.871296816802772
1.6974930372558106,3.750564055243845,2.6677482765518707,2.7500451124727423,3.088016575696801
3.1238026586332883,1.4475128781003828,3.87299259488761,1.265917870015775,6.916990303066642
3.5044770026660035,2.285442495253656,3.689759436587518,2.5386440853353416,5.820492735991605
3.6027758385154383,1.4780847096165846,1.046244084739438,2.3696901678116187,1.17556871340832
3.596168440130553,1.8834564940092904,4.008158665663759,2.144676443717502,6.3291989290343125
2.5231733074827205,2.0607739085594403,2.418880026013487,4.956278415247508,1.2688376790599638
2.925744399848785,1.2105125602331177,3.7077542217136337,2.5500659306196294,2.574750883360333
4.572193520359235,4.897362285533474,4.834235000483398,4.493601553520396,12.044535000050278
4.919094548985585,2.986618716680734,1.0235691824355362,1.668340115625075,4.506792531604588
1.1505569074482014,3.8666629477986576,2.3311823034426475,3.537270569232183,1.4659608836597269
2.126823194494928,3.048703315892526,3.465694111100106,2.9618009527747358,3.7935945726665095
2.51420537727589,3.387396707977268,1.2180480769665445,2.59637511553809,1.997716279682441
2.105201314789789,3.8025301177792254,2.622992943838096,3.2442933669492886,3.2360356927034832
2.4758520108445112,4.17433523845785,3.614946203392332,3.451894987950705,5.411607297383087
4.819459185509793,1.9950984797490612,1.0776655684763456,2.0985621121117792,2.46885070510396
3.185077600320879,4.043874338510966,2.893435516601952,2.332986589316141,7.987102162891476
2.94032876526388,4.708856519426842,3.8949941108124686,1.4245609607479477,18.92810433882061
4.152286998654691,1.6349177803639052,2.8042301597154333,3.197070386390748,2.9772461542969886
4.743422782938376,4.017062415977179,4.085441666430375,2.9324577494796977,13.273262078130724
2.8058078464096368,3.2864933871110917,1.1418499483066853,4.5680400866536335,1.1524970506413383
3.915356858913345,1.1160074649920548,2.51434615765186,2.6194431987718185,2.0971260639982106
3.904857523831788,2.8817596980790863,4.550050438185657,1.800694295436092,14.217039902538644
2.613936522462631,2.4192311591420257,1.9473754259121856,4.1185266304345305,1.495031060163288
4.992542521105124,1.355334329708166,1.7583227442927267,3.1030608140912697,1.917107748107888
2.423924595832535,4.952068682394707,3.327520879115667,1.0986426353779923,18.17774930951832
1.9376560100086488,1.986065275736344,2.503316285513741,4.551414444255057,1.05830182150687
2.288360718861378,2.9383123938308056,3.931303644115505,3.7990035973759735,3.4790393402198374
4.457964352676086,4.807615236150811,1.7084548316430594,3.4378155516333195,5.325461239308669
3.802185862445793,1.8562258511695071,2.8953829720633943,1.2256417348888822,8.336363410852574
3.4282349359104254,3.451195242673857,4.810547363613509,3.717998382339398,7.654122494510997
1.7823260450045728,3.171718346359387,3.450283717575945,3.625812482382777,2.689683885497089
1.02612121115234,3.219682669184956,4.723831151926794,2.368395560339257,3.2947454496473414
4.724248570731331,1.83673618687718,3.688904851441449,1.688170396683788,9.480488163270094
3.5581180904462717,2.623997399255078,4.72435996319062,4.705123945790048,4.68733155787607
3.039178984483658,4.62547041657351,2.051290373199132,1.046724229011451,13.77453840464057
2.036602737512245,3.674740045278732,4.660305474015436,2.1343200075694644,8.170672416169674
2.578863623233649,1.056658276086822,4.87708411503495,4.6287295146263965,1.4355931663232535
1.3029818595803988,4.930466836221263,2.054538136105219,1.4986512877669145,4.403621987226069
3.1780849725824063,1.8039420557905288,4.161693736245146,1.8835976087846296,6.333446101742571
1.04926556661505,3.034987099996281,1.6646881625362906,3.4544765741943992,0.7672959646551869
1.3593950213381714,2.876268029309522,3.891003270139396,4.68594310176053,1.6233404789879855
1.9519322326517048,4.237191818313969,2.85088153422978,3.1190001233199744,3.779868090446929
4.055833362399735,4.09662714604616,2.944035207108436,2.478494118280561,9.868057078586316
2.583327304123889,3.304559352073468,4.845293793190846,3.057834346608428,6.763463584375782
1.6677650579065473,2.827678716967557,2.496753477216249,1.5155785191409148,3.884473473382106
1.3743325764257737,1.7444491870721173,3.213968490899808,2.1495739207772746,1.7922946117472045
2.7886435052158527,2.929257983984987,4.7830169969418375,1.9400233000156728,10.0696784661947
3.764610989523816,3.498586117428783,3.6106839076779504,2.2105212229511526,10.756660458492016
4.600189438133924,3.0517137185851584,4.842439508622981,2.098981042051538,16.193666801376935
4.011584132970054,4.822904452059909,1.1055237565816078,1.2111280444180514,8.830241599672155
4.9677378348992445,4.857785758469713,1.0854417691374714,4.460604474982471,2.9361608539827064
2.4877069877967,1.630837435023405,4.516701546652465,2.369206509145501,3.8672155510333233
2.119860136502138,2.1641350416044114,1.6103320585230447,4.066357834854442,0.908388055897648
1.4864455792570546,3.801910528876848,4.374530972791293,1.8440552992725696,6.703142711114828
4.209673480298704,4.705956777237166,1.9659566241083115,1.663489799466339,11.706313195492283
2.378584396195396,1.8956162871541715,3.555033855185279,1.8812117164146,4.260347923152681
1.3626272693934505,2.446715151038358,4.553909906089355,3.092337328350694,2.454867537774269
4.183652115790654,1.6700787954155212,3.7116486959988224,3.232742973629916,4.011051315053092
1.2627425661524727,2.020155078823123,4.733851933979107,2.5601516410782192,2.3584056927772368
1.814590720445449,4.662563210819652,4.476917976326694,1.6670891269945731,11.360403086535545
4.207164527465849,2.4144311698394416,3.778168425338941,1.298424175455786,14.778795876439538
2.037475467560196,1.0970460548855885,3.557240742213116,1.6517919138550248,2.4068286616970638
3.76649005812111,4.0553511755890135,1.5030967081334463,4.283315630242374,2.6800453540818534
4.755682039173152,2.68452258592039,1.802414060728959,1.3630020298257932,8.441272901366192
4.685881909664939,3.969049706944977,3.113090218170849,3.8285603069255423,7.561432789455727
1.1533649680940337,3.641788321001183,4.578591337545221,2.8902972864505543,3.326908268789482
4.751080975123954,1.7192433205463682,2.029991934589926,4.810412627534706,1.7235018899788777
2.170724848815373,4.9218599896624085,3.52111124128532,2.04498444657866,9.19800780917902
1.992296049166196,1.034179222989993,4.956426422430772,1.6140049524476026,3.1636139870786595
2.5141788954151085,4.276819690119654,3.5413941199520877,3.726836563274656,5.108825112187447
4.413770301193295,4.963599960561069,4.896562822106464,2.432681120261619,22.04868287405028
1.7926188626113917,2.792996328116521,3.335788897134873,4.504526054924047,1.8538636394690653
4.874284300490698,4.53375983138449,1.3182766059959032,3.0235059928486057,4.81764819326153
4.270939397723183,1.3172027469386265,4.212096164268208,2.322640429814929,5.101082382761364
2.28842215106608,1.0991230952878657,3.6017647508106565,1.865814928578744,2.427723714986767
1.1022520781278495,1.4453840476448874,4.438446886300442,3.2179089873927498,1.0987312030147
3.6798551904842727,4.516141213786282,3.6167082555727967,1.279609681836705,23.4857377115957
3.3061451223275,4.2499169762168085,3.7743322050220063,1.4811827005602791,17.90209489673969
2.434926767749812,4.1900260195683146,1.1669801124508772,4.085609810725556,1.4570659033696058
3.018228317297861,1.1968082622395868,3.840378751404117,1.6580485206396705,4.183343196650856
4.145068892644128,4.035913192062713,1.4273402422426744,1.1209663596128985,10.65070865106734
4.728932393619211,2.337308393461534,1.0803212724520033,2.720972631246072,2.1942084467358014
4.1122085663165215,3.266661556322814,1.867005168565349,2.304656399397714,5.4411238815797365
1.9239218876817348,4.231142566417515,2.312975601773938,3.046872427221358,3.089810749372065
3.268467352713343,3.286896319328078,4.533287115942759,1.9418385031006231,12.540079178126776
3.251309052710905,2.808164939068043,2.225337456839987,4.098003862329573,2.4789877743723148
3.821024835277337,4.604938390556951,1.006624505374301,3.76274770278292,2.353618604645716
1.536104415774331,3.226812517933237,1.1215470643320806,4.177358026378066,0.6653961431708603
1.4935140714487591,4.935090313316693,1.4592281198492,4.6554547924776095,1.1551423444142728
1.771514568666337,1.3331277643011763,2.514395907942331,2.8614869682282422,1.037596253010635
2.1609044656504826,3.345580088605524,2.6254446383315666,3.574072694268552,2.655317669846585
3.913701675614495,2.6411232176831407,3.253885099416737,2.1250949660403644,7.91353005665344
4.152407579187031,3.6129936715815743,3.975675697298605,4.836460003708496,6.16624151235754
2.7893183339738075,3.651850901507291,2.897800837708571,4.2650715015941785,3.4603763955681948
4.380032580405957,1.710374098678014,2.89498489428449,1.583668378103654,6.8473182476470615
1.688632542924723,4.912392569973388,4.96358264118939,2.509201265101854,8.20461079367038
4.081310901298039,3.3577131867413827,1.7341556475451505,2.7667499286498844,4.294686301747572
1.997013576899083,1.2787631116949916,4.41887028634548,1.7443327713347268,3.234618266193873
2.0180437988691318,1.1065461311882188,4.628088731268461,2.211792850228909,2.3362931904836555
1.0997392171794251,2.589114655670392,3.1460818378470927,3.1656427786417853,1.4148783764147508
2.567802507775159,3.3541287362765924,1.5167194357710154,3.166097146895201,2.062967404472518
4.7620549057383,4.866543815889606,1.5711195800099529,2.9139429304730053,6.247600339582341
2.7042505456413943,2.434643181196225,3.300123555350538,1.7507684799843442,6.205170678354235
4.806758829821533,1.4809147777100566,2.8107466613255503,2.1999453804715405,4.547390069017789
4.975727776440325,1.5864348161290978,1.4309220651262828,2.7512847982228275,2.052717953563754
2.233820237999037,1.5932855699097184,1.5623569059777247,1.0774453032975893,2.580458431860959
1.1944100111685485,1.0387474012576092,1.0443848813561427,3.4716911900636647,0.186617719685925
4.801489841092385,2.7587756887059887,3.469446426146021,2.0796578926649056,11.049196466738907
4.5391520011238224,1.5736297122147156,1.2341132036053426,1.0011221373096992,4.402660643871491
3.735209613566236,1.4661803746494169,4.413714252142858,4.235441163878599,2.853500447567592
3.709066056597266,3.7303279045749247,3.2130127495313703,1.687147487891775,13.174707457585658
4.216954717478936,1.9638127167708976,4.970214448700611,4.369192522290341,4.710239126358816
2.873848269041,1.84327919476458,3.25515319531824,1.2544816660104083,6.872774175826332
4.532520251130542,4.763648006987603,2.9684212468628206,4.562500278504773,7.023798570628804
1.489517689451607,4.822392695754516,2.672576723708198,1.3323573947982634,7.20423195582806
2.223107011316455,1.798125971724264,3.6572653049249215,4.18938434264104,1.7448445746488792
2.2199198005516827,2.4492776516744565,3.9596848814634815,3.103491383647053,3.4686093502167363
1.1927815785107223,4.827804663627186,4.897467020080979,3.212187519434465,4.38986583335598
2.243313615977545,2.733081043741404,4.444808993311645,3.334781942322255,4.085998174559259
1.8546577797186048,3.4255029410021685,3.4530879168360262,4.578496435092566,2.39575768574967
1.056053692847664,3.6624930675481417,3.076007167309474,1.6564110225948625,3.591302984403528
4.267246874861485,1.4091360903446604,4.90181263583599,4.881292354202895,3.0192049779108943
4.377847834519029,1.0884411368014404,2.542110563036699,1.363143711774664,4.443123700819126
2.386888432168251,2.4861966319033053,2.976860262159773,2.741719034036158,3.2216110000454123
2.543450399004394,1.2832479918899238,2.960220665312938,1.5739981842406334,3.069189681289025
2.7150836106793657,4.695905095697912,4.392871916086873,2.5307259872232057,11.065624775766675
1.2045429143051227,2.9823720782777814,2.7456381730353776,1.3951807527922688,3.534816994020804
3.511441641688856,3.409178367543587,3.9343450500626767,1.7275584221783804,13.63153886185084
4.891490041584459,2.54659505742391,1.3893867558428328,3.9080514815323775,2.2142871943282096
3.5434239053136785,4.389208743487021,4.656269543963422,2.131165955505568,16.990266611256175
2.0079990784673294,4.692259709953338,1.3143094568615932,4.967965860827184,1.2463344088824462
2.775872918364724,3.32201076234224,2.758493513769893,2.151239742719619,5.912263394319631
3.66146407423292,3.163787289479045,4.622574334485758,4.874643767283702,5.492538106669956
4.384888871117108,4.077726009320255,4.230136804942096,4.631388912702937,8.165631895939166
4.666939159340984,4.941845045794363,3.0743653150584875,1.8153298884397748,19.529502538814608
2.07047366607918,3.468212528907337,2.7095032865469206,4.582259883038774,2.12302634705418
1.9238044182771672,1.8506957223550529,3.25860066515354,2.034742205215704,2.8509374681055446
1.0655833671895003,3.454568248242359,2.146491799521224,4.933112301805632,0.8008652423807933
1.845710411024468,3.118488946672872,1.082476338836187,1.0342266760461325,3.01217675017462
3.659813870933269,4.844065760717889,1.3882615329982757,4.007215540258497,3.0709137614411053
3.1875474456166737,3.5518695230132566,1.5187892952489226,2.9286599060659526,2.935703912745593
2.612591973456622,2.5237303768844934,1.0148044166935648,4.443858112045529,0.7528469799016463
2.69975638811434,3.7617330091616714,1.6895433919043286,3.67241886623013,2.336144435246422
3.796049213326679,1.007968045108802,4.6079231437709,4.805008580978711,1.8346771915370776
3.1331106615746296,3.537903293680962,2.031125619028288,1.9431660362035437,5.793200632127899
1.3481120003316058,1.232912668409678,1.6980761460233451,3.596561572292533,0.3923719524014781
2.542869658903781,1.2690004257406722,4.515618212081487,3.511144994623969,2.0750297312718846
2.4351139231073025,1.1795686294902423,3.7091662869435353,1.6487848566175236,3.2309096687113112
4.371941587719125,2.3573043311571613,2.862317241510781,4.042443661719094,3.648663397128367
2.153204117878981,4.389789777978487,1.5940453725869062,1.58823186183306,4.743355813109972
4.408412085873347,4.164415621921108,4.7007455208347295,1.36128701668077,31.697374727360643
3.196025231709168,2.247315974018078,4.270083667701682,1.30351480455771,11.764263923529782
3.096472529795611,3.0693952260423503,3.752485856101052,1.303007763940062,13.685545399706314
3.2982343344706493,4.236595953051545,2.993846697099274,1.3988732022513592,14.95270506678522
3.155539209608952,2.640198992995963,4.794097025390807,2.5717053960874305,7.765436084584536
2.7317655111318024,3.0548385348377374,3.192085194241585,3.544475652361501,3.757717771522904
2.1980116727835872,4.416571666924006,2.8280752654407477,3.6973435674088,3.712670745819729
1.3636410194687172,2.8240113826913027,3.188207643301881,2.605505173181656,2.356086130533193
3.426374121485137,3.2474215564580957,2.2300422964678326,3.826859168436013,3.242007946050595
3.8235156708975615,3.2324730008710865,4.391527314210242,2.3256108393658708,11.669340983881051
2.6467465437361017,1.4863803055012723,4.750480466937585,1.4493080303648922,6.447467169570221
1.4589723641687842,3.753266237144166,4.584217361436362,1.757239261485691,7.142672630142442
1.939246480173596,4.405855125473503,3.0252373394720973,3.763310037880109,3.4341770524267106
3.5155767957607504,4.867435582719551,1.6871907841794005,4.405518896031099,3.276679261378402
2.005216642429915,2.080094688154675,1.1770350329219732,2.474495577324562,0.992012437071219
4.531423992236109,3.6464203961496335,4.173242633753237,2.807629788846657,12.280194205273093
1.893645821368353,1.4382652762050427,2.860856417389358,3.025811772065665,1.2875434894956612
2.088076171624609,4.279716735279871,3.238594105149273,1.457084272300626,9.931234055796905
1.6115468892924647,2.7919446911822043,1.0215406248202767,2.50189858775264,0.91855613377848
4.163637327703963,1.7802639555186928,3.3431712317557194,4.064633152966802,3.048348125456653
3.0252085167076386,1.279630468354306,3.112187383752823,1.0037583633793266,6.001315401338538
1.7070186616524468,3.941512458689476,1.694668624278905,2.214452842019972,2.574480043286591
3.3204137277046155,4.348375806766104,4.895925632060256,1.764844751482808,20.027077593363888
2.4876802992661124,2.1549059826581405,2.388007409383126,3.1100813572261563,2.0580542479276445
4.427694439426144,4.74635388575366,3.379400336905602,4.83191169599133,7.349002860260572
2.1001848982231497,1.4222852870045417,4.704053718802154,1.787638315053488,3.930129593563629
3.847708669464628,4.183829643382737,1.6064123340159462,4.839601208827897,2.6717365535191586
3.916681244637512,3.820983439302708,2.738588048199257,1.926414431097772,10.63751960700379
2.0231954308422853,2.6654801975458384,3.178773635244826,1.662753372277144,5.154838521363081
2.1390197690714383,3.6352379405604074,4.507531400573988,3.60196020799468,4.865388174263588
2.661450443491701,3.5238938451237893,1.4659725136279698,4.7916510297094455,1.4346694536080518
2.175792902230331,4.531626514936608,2.2316798698957805,4.642868713355252,2.369666134723804
2.821748896890088,4.182468332317302,3.580691968248138,1.799723546690851,11.740381055598087
3.878115716073801,2.739723550668432,3.110081418347379,1.5809959280116148,10.450534851418483
4.818739981802329,4.994214510632656,1.5583308937165858,4.392934937805786,4.268503073252999
1.326145030786396,2.450760056657284,2.167862008088962,2.0166906367419584,1.7468442011523793
3.65276714846803,1.953785272985515,2.925513120903156,3.0178592959443225,3.459169851138823
1.5303572642658558,4.87447640513963,4.270627829483043,1.3917300428242774,11.445309197623294
1.532748349373473,3.026172728761707,3.661297543384638,4.463222907350144,1.9024840368193612
1.0466941146279094,2.162436448624844,1.596078370305948,1.440218058490116,1.254177772329322
2.784118496558534,4.655637554774351,1.5994837305266016,4.004758600999996,2.588453495838816
2.6043613195659714,2.491714118703638,1.5034170376960874,4.80065523384559,1.0161279652781392
1.641983582003201,3.9622169708777455,1.8570686849062576,2.7122096574384598,2.227315693870313
2.219657984413973,4.308581461584007,2.494588755702244,1.3991310039329932,8.525717815870534
2.6615250303233884,2.861464504199613,3.8519749608814897,1.6779058459084326,8.74187898891133
4.89079944320371,3.954162672330064,2.1294972642603147,2.931378982065492,7.02440441631476
4.990709978164949,2.2196465266225607,1.441429903303009,2.0530652902611704,3.888722236050162
4.819983648054788,1.6311031927974065,2.601877564829504,4.241354764788244,2.411455561913717
4.104379530073951,2.4648433405589083,1.833931364211438,3.537511249382085,2.6223586453427985
3.3219861980032035,3.7980664243648232,1.8841372517381056,3.256578360145085,3.6499035433795206
