epsilon,p_d,theta,r,Volt
1.3161999648131006,1.5168334611246106,2.1127522457581662,2.532991116235769,-0.0073727717399373
2.0643925623564794,1.8496742194559168,1.7007827530891055,2.752163623124166,-0.0012201659467268
1.4722830897108348,1.7441602850472215,2.6632105135854296,1.258542227453381,-0.0528367174989369
2.4537871174652195,2.5201323027830047,2.5421255271473626,2.3854058120857804,-0.0118588034292477
1.7877144663466804,2.63635456549361,2.3596055914982363,2.0914093060290706,-0.0190361496579827
2.513201780875231,1.904072591772664,2.2292146835340274,2.4769742921842983,-0.0060125683611229
2.410155950044488,1.9788806165507369,2.242655791976904,1.324694071873212,-0.0231756845007029
2.139502375826355,1.2704856953961488,1.0700551671885594,2.66216511876253,0.003201009857184
1.1593362997688357,2.4731871788686304,2.7724891583882054,2.8875437524145404,-0.0189888986477375
2.9123391373483054,1.4192359102058028,2.4062350311244107,1.3825966868006394,-0.0150444440212356
1.887020193210637,2.6977474064525757,2.2000792892280847,1.6000892893925076,-0.0261529709187808
2.1421876925083017,2.647695092354228,1.2324957364729896,2.2103189486956234,0.0066815564701044
2.0209500064825803,1.762578372282984,2.079943188498503,2.210534538833392,-0.006923136160635
2.6869672053216886,1.6512021794447338,1.8842843024329812,1.848565993765652,-0.0044130838812569
1.8675109079833108,1.5794112250010546,2.075090850633373,1.0662019690786768,-0.0286062612805641
2.8117883938092776,1.1730065686374744,2.862417900241917,2.47378331984034,-0.0052147797740605
2.9412187459659123,2.6752819127605,1.5130533829136117,1.6245626258701424,0.0015827670562943
2.1674342866635943,2.9181647364685688,2.6027816915032758,2.968345623185421,-0.0104369594760704
2.466956974959411,1.5748503407469374,1.41071347489047,2.70887340993894,0.0011035162819046
1.7598462316868504,2.148051117870353,1.6121654892727102,2.2124156236307115,-0.0008206905599991
2.940654788596205,2.4600520320920074,2.35534297297252,1.2819345126809187,-0.0286202605010887
1.1753964335088898,1.6152194309754258,2.780144976048849,1.875002657160193,-0.0290953995186981
2.5122803681245536,2.3056373164051847,1.1332186783386025,1.540356626605628,0.0130429755060942
1.7934943523552944,2.5598692045110534,1.7334440919592315,1.019156475693639,-0.0177075201582508
2.7643108806846244,2.1663626758157584,1.1478489560630727,2.387499914682456,0.0044906357680598
2.879854296238527,1.3001422768716908,2.93139935351637,2.0555058666602783,-0.0083158709426545
2.651633204344093,2.8572693608520474,2.667671726229913,1.75336618204714,-0.0248180722211329
2.9675316370256377,1.1460575152610346,1.9886842746901945,1.857383543152532,-0.0036152911718961
2.2234536899610884,1.8285379398939807,2.6240655633822128,2.567549545026754,-0.008627217663966
2.937725892790893,2.6996068570751013,1.9062198072517191,2.251747540091423,-0.0047474349946778
1.313366272725537,1.685898639035592,2.232504580007888,1.2232938790770305,-0.0419441704274122
2.4708091106587027,1.531075796932417,2.4624867015454104,2.275817268878752,-0.0074084537031403
1.1821485880589797,2.0265333292381507,2.710637413771438,1.629965304483146,-0.0466521986757777
2.618966825704266,1.606716405068525,2.6472200698994044,2.949122938247679,-0.0049411475864346
1.9896318840963092,1.30016684667548,1.4668752956445608,2.9447049956239333,0.000622091649147
1.5351437585324832,2.490586957475638,2.604901183369569,2.5179802533022277,-0.0174999190438538
1.1326591366325869,2.5605100356057093,1.8606726948922347,2.304467739996797,-0.0096825474122247
1.2287994345037558,1.0717102649567205,1.6781236276131233,1.8564516236199955,-0.002157224547133
1.3003205815542198,1.8622040029540063,2.4753798867595216,1.0067296254448808,-0.0884008704005212
1.6995230161297092,1.8990785142863411,2.679036459254105,2.3474349058265265,-0.0144411093806728
2.830806829147422,2.799825846487871,2.008132206635752,1.6533615749872157,-0.0121943019759851
1.847676412313421,2.774301676972428,1.8935693997082168,2.822974011304864,-0.0047559152017611
2.0972286994436526,1.6303483675139163,1.2027187290485408,2.726394320865852,0.0029945783762635
2.433632036765704,2.086894036765883,1.8985399332389457,2.1779358392999573,-0.0046310197725328
2.9053467196527247,2.6547831491918563,1.7900478759228264,2.3219692322856686,-0.0029333633701661
2.46334656974944,1.0425507408752404,2.1351845010838195,1.5490996999721662,-0.0075071457170029
2.674255974181873,1.9338385659234223,2.908199429555641,1.70654033158683,-0.0192236902463089
1.393847557359868,1.143352197622686,1.4708014416990942,2.482266899239794,0.0010575763505993
2.854628147351088,2.482955313882287,2.397181472411991,1.3862793294061413,-0.0264900628169152
2.116297454749009,1.207081433574849,1.6294134739776789,1.43341766051283,-0.0012941375549489
1.390931737706787,2.367335341150775,2.609626849919932,2.889048957598887,-0.0139844904209646
1.6918666889926472,1.3287697482658187,1.326330768810073,1.504561533177524,0.006682470208849
1.6705599778638711,2.543284082757838,2.728334701759447,2.1362859997539467,-0.0243115693866725
2.5824052703345823,2.6826027230065157,2.857992311572616,1.5859875116240985,-0.0315513785777246
1.5084375803829904,2.247066881040644,1.3771101742328606,1.5288234926214552,0.009762114271636
2.380228829847855,1.1434740509138968,2.209267784234912,2.9091362003062304,-0.0026921117617111
2.553989297250974,1.0751371358659505,2.3286945359852536,2.7028200252852765,-0.0031521579274048
2.8756868788048595,1.856156594734516,1.9238368888976496,2.845663607514279,-0.0021931143959666
2.023309231759362,2.454694315432099,1.291186043653742,2.5206695565316792,0.0041934626564292
2.926250793922761,2.287366481154802,1.9264484415211172,1.9321381500957855,-0.0058018825790063
1.095152412049584,1.371806157543281,2.197200234710333,1.9265869291327744,-0.0157435621382621
2.5471904058375245,1.2704322381490485,2.821789065045337,1.0507627719324983,-0.0341250321439599
1.9089381083530208,2.809352345929518,1.3361701190874795,1.107480870654706,0.0221981408985231
1.9309779959033824,2.9931523421813773,2.006025394581843,2.2141674743433475,-0.0106081578087252
2.2211805022311992,2.931646732249695,1.4635116380601028,2.1225858835212312,0.0024962707045864
2.661171007107213,1.5675188508729898,2.3083094704361558,2.169639042550874,-0.0066959890841972
1.4089821926675163,1.5079714778977549,2.0399081738542595,2.549475151292884,-0.0059238654134299
2.72497737779834,1.7049472467997746,2.750045507692893,2.926141684418293,-0.0053748915985593
1.603636550856644,1.0110662006833997,1.92601382903348,1.6154640350106733,-0.0066863891813399
1.4488394713534911,2.831629366067832,1.775246018192452,1.6764711921552713,-0.011234939947856
1.4791114167432562,2.601639958593492,2.8738004950572886,1.902714595650858,-0.0372844018871653
1.3903065393290088,1.8405256361497369,1.367872449017368,1.3895461752307274,0.0109957271823568
1.8832908685952925,2.1531410285074237,1.0374172032735671,2.878068103382732,0.005584546327537
1.644576657792114,1.4854030966515082,1.6684499584073138,1.237447620572219,-0.0045764067029542
1.1950705069642586,1.9734836714198731,2.4371382313090777,1.7266791739440073,-0.033584729983982
1.0464473855787055,1.40447210357018,2.784612299069587,1.8505372516505043,-0.02922197246588
2.220490758115808,1.7815906526027907,2.9465291410433627,1.109166126386284,-0.0509143914563044
2.631009029586901,1.890005333611599,1.0013147604404138,1.6876025746460006,0.0108227277268389
1.973202114572976,2.251900109666151,2.9916303059959155,2.992402626662329,-0.0100282662733765
2.384396467458973,1.748977349063107,1.956265125070186,2.6520304242496917,-0.0031204646941683
1.389301696208577,2.053803810115252,1.74103614699451,2.527759189779633,-0.0031191947633349
1.2424820292692893,1.567181965417881,1.804091857635672,2.2673018771789364,-0.004513988557292
2.483804610668626,1.825789807971203,1.4917574232220765,2.450104594330655,0.0007693834947142
1.891061746576694,1.532591904995778,1.1593949719913916,2.796352431796267,0.0032981635724575
2.927097865258931,2.3287328996894754,1.2449056679879813,1.0416617238614008,0.0186799761815226
2.905079583550239,2.4495137390079167,2.9915787308689183,2.486549485168042,-0.0107303183998311
1.939284691855983,1.409067632082233,2.644317572055295,1.0787674466191637,-0.0436673802150346
2.443419488179579,2.550655086750324,1.2080572963567329,1.0759525053328514,0.0254616033905529
1.7774316251621405,1.4146427075074146,2.1767725690013755,2.454779448448324,-0.005986350709316
1.7895595339542505,2.0092049044544824,2.849665962170921,2.7659040611140853,-0.0111845745206008
1.4622508726912822,1.933921066242552,2.935686947518497,1.905772329363649,-0.0283656494361789
2.6985535858174066,1.6620140738051654,1.0610105572818649,1.2182253325171442,0.0161157193018393
1.5790489163506818,1.5699187642932155,1.509453596845611,2.506376331261677,0.0007720934469559
1.4584377890584632,2.601515550123456,1.2552559335783455,2.5797683233526127,0.0066189839045945
1.1724516572154096,1.861404918320495,2.826227104624001,1.7801121352382274,-0.0379033052475982
2.1517628965106192,1.651272804364858,2.8341979390731784,2.7742178160465123,-0.0075628126905934
2.744895898857496,2.0925368669021407,1.5102814589644045,2.968214772799559,0.0004164316408694
2.843460105636159,2.513211963566305,2.7068193192937664,1.8899519530832132,-0.0178591742028048
2.7540693146649837,2.896003469024014,2.26972698516943,1.191215335281806,-0.0379414981548364
2.042648913103978,2.1118957771937725,1.989454057688694,2.4690548729119577,-0.0054866188003845
2.411651185907646,2.873981367450205,2.52685154582388,1.3437982687122283,-0.0429014971776357
2.740550386145732,2.524628578201768,1.262236645640568,1.881033575170966,0.0062919093075808
2.662913239073312,1.6819002937211749,2.9001794604440185,2.617780412593076,-0.0071217488364609
2.880507759044176,2.131565755655904,1.4348922956859136,1.7187924378478112,0.002700645441724
2.419107252005605,1.0723971740997753,1.510264161403449,2.374150535690082,0.0003786126556264
2.13576000362224,1.9337987412203947,2.1438751321722966,1.7332053637325695,-0.013005458702913
2.7343747884374414,2.548390747806036,1.9879212706726732,2.696402392753554,-0.0041326341359813
2.820086961184898,2.4442008875534964,2.388166544166503,1.9156662474410824,-0.0137075662977421
1.671548434644822,2.676144275871075,2.2339904801865944,1.598933073127327,-0.0306792606818171
1.788035605854477,2.607771972088994,1.1076934619881602,2.066096018609401,0.0121457433936608
2.464151269469027,2.739584525688696,2.9999007196060905,2.9599239321973143,-0.0099970561165827
2.506107644563923,2.601274167338814,2.3753915809482744,1.0524875729012275,-0.0537287506605971
2.1416146994931387,2.0683625097207345,2.197882553951791,1.0008900592461991,-0.0450177532607775
1.8310526853691127,1.0848224089877443,2.7390575715254784,2.0890294352356484,-0.0099398558320968
2.38621220372141,1.4691593952669182,2.1444438186676136,2.6908372652523687,-0.0036722679971143
2.218352712407137,1.418441916131471,2.069680419403875,2.027160979202248,-0.0059241697035332
2.071282885781756,1.774162169669294,2.636661758056416,2.99502278641806,-0.0066505108128528
1.2344427455137934,2.225878615642845,2.712948250892288,2.153412537542476,-0.0281438317855845
1.5650596855551775,2.3558596951889035,1.4653960900704386,2.702508617729236,0.0017254868563595
2.35465078698505,1.0334654128614609,2.276640467359036,1.684469337458296,-0.0079847537025664
1.5447162592450614,2.562536512219977,1.5374423745015742,2.6246969537072675,0.0006390280498197
1.3561162157590458,1.2962551916953338,2.8124260343282748,2.6934178248031664,-0.0099222611564282
2.0134807478876016,2.668171202366461,1.6531154358955265,2.9734145445223072,-0.0009807435941645
2.6008515828524885,2.664017684676833,1.3647769246083363,1.0022990897836606,0.0165977249428505
1.8991734806521792,2.1515471530126757,2.1459673401965667,2.4417035239404115,-0.0082256850943644
1.8741010887294955,2.949458148424958,1.3055534138383091,2.0078454143880125,0.0081436336786936
1.1630861193167692,1.978719250931605,1.399024352264945,1.0710060683378373,0.0201740501130435
2.44569477717074,1.9705091436530051,2.183041214291576,2.085210747581188,-0.0084744628625684
2.158609645517146,2.879303362362797,2.8419096287201286,1.7211006400244158,-0.034236537838307
2.414474576626377,2.009882088526444,1.103305068259085,1.625998594581944,0.0112910761942781
2.4756189849393424,2.833469931895174,1.8152249012908044,2.040874675905571,-0.0052918933740012
2.010826099373129,2.7341157086883854,1.5008716809136708,2.790221680719277,0.0009710272148337
2.0975017386294503,2.067950062883358,2.802364298870334,1.3867616722657148,-0.0384716916573534
2.2485285380445488,2.9260763998003414,2.229156229119213,1.16115224541625,-0.0469918982071233
1.7981588452318769,1.889979088187285,2.9745291505098623,2.586553609687896,-0.0123278426665101
1.5223962564053832,2.697651883247376,2.5311417253037334,1.7882817409537666,-0.0361299120021625
2.0124167995679505,2.55134817243919,1.9049659584830632,1.9381467811177076,-0.0088089142764085
1.217355817863091,1.3178600603779065,1.3909572892979356,1.1186221935531877,0.0123144629495027
2.355752167632485,1.5927751548574254,2.006915562408832,2.552056942496783,-0.003489667459214
1.9624982705715897,2.517020585545218,1.5469551408963946,2.300126790412374,0.0004598866248899
2.37273966338125,1.461736472095326,2.6077471507416456,2.6704428343856588,-0.0059179787954196
2.804889845497045,2.616038308903493,2.581859881415972,2.951517690290664,-0.007219624014863
2.7306835006494548,2.9248059864171885,1.2521782021506536,2.161738456138954,0.0057135614634541
1.9707980865204484,1.8126922007246165,2.29709252310644,1.2613777411155496,-0.0305505161154873
2.099997740706126,2.847081907592268,2.777758765850008,1.3598741709729685,-0.0545219551802439
2.920995270960917,2.7798207702788496,2.676321736976885,1.8860313197808185,-0.0190269885963052
1.9450661266404967,1.378459998678102,2.111995014711046,2.749301943498205,-0.0038437076532293
2.0984676278207965,1.307030338699372,2.768975298509277,2.5877125253536346,-0.0068939368275531
1.1894359796443768,2.394451356630411,2.5254206670283663,1.2875222222158906,-0.0788655319621854
2.098967364920909,2.424166382261844,2.33021884042326,1.3478870723287424,-0.0348293633222319
1.1508993603753948,2.385383151604784,1.421076362943852,2.3207756875386742,0.0045677315579387
2.2571372213978966,2.8374936042325563,1.118106773910302,1.8552863272531763,0.0127118808747438
1.6317870068906537,1.604232695543609,2.853325851459429,2.3835458112661327,-0.0132022205813347
1.8038721572509453,2.477811898566717,1.4548525935338623,2.190971592656872,0.0026342260001886
2.864386250073179,1.311263051335833,1.4577765106852374,2.5046530355416974,0.0006549118697902
2.6699361522807354,2.392208735650807,2.1695077767201854,1.849965747616766,-0.0117412784665906
1.107122317220696,1.0905129709798047,2.7989941326205336,1.9914755915888689,-0.0186154367440157
1.1930521787521382,2.450801276875755,1.1086786537942075,2.246548206990643,0.0144407874906166
1.180348779301615,1.623195714998116,2.354591552176545,1.4704711487291948,-0.0357293726281454
2.0871431502592923,1.9448426448194416,1.2890653807837642,2.334182705082621,0.0037837879504382
1.5025361835093596,1.171894771865199,2.4647039999224445,2.053387958496596,-0.011474718275898
1.6712957447877956,1.8984886433923884,2.231322095736911,1.970443002183704,-0.0142841493708425
1.2925300203499137,2.990349286760285,1.7514513520681478,2.251889841432045,-0.006523224338128
1.704603354887673,2.103385033752657,1.0310640855717144,2.419638725478965,0.0086192301443232
2.4155911412745503,1.497531990373235,1.291633987661874,1.0636593414582154,0.0120154190901173
1.6660499907712354,2.608850389988255,2.3489919717325085,2.3021284598478315,-0.0165054178637002
2.97749853125782,1.893116622046474,2.0625574746881563,1.333876769103413,-0.01342737966864
2.285511086346694,2.009117200672568,1.8969616502517732,1.3133551095551026,-0.0129944444369464
2.4786538743598427,2.627913973260611,1.0486827811693318,1.4541707420412944,0.0198978180633137
2.899510184818925,2.5978300653196107,2.3866270978506945,2.078060240965545,-0.0120245099417767
1.787472227313515,2.191747509428508,2.3022144938904936,1.1064043378841435,-0.0532404600309235
2.693187689344956,1.1415112819419413,2.0411435301064698,1.9424599417498771,-0.0040512166613424
1.295905076563877,2.457282449405118,1.3782403973786812,1.3524629789057174,0.0157866886502694
2.1688384234445666,2.663629713103741,2.131804599736276,2.8653988265962664,-0.0063330231039622
2.213380819807222,1.0856961722000145,1.4220964274967611,1.4457797993864296,0.0027666039541216
1.0514909337313223,1.310441138920655,2.980928215405625,1.4199661908371544,-0.0485530589788298
2.9652370557355425,2.9177488045840567,2.095007429384298,1.149019186562458,-0.0296861815580068
1.715972840677524,1.3697907143354462,2.91128979544483,1.243756968295194,-0.0399799506207541
1.0953336264295388,2.3611380967731543,1.4520540372526491,2.8350180929676005,0.0025283535327899
1.1006164774642386,2.0442561692496115,1.0061296774343438,2.814726092082645,0.0099834329645261
1.536583553732893,2.217874293064196,1.496036598774568,2.913767807004789,0.0010104715538124
2.655748203683702,1.269335710699704,1.935179623751464,1.1269268487488149,-0.010673165935549
1.3653017468962576,2.38714942478986,2.892515386822848,1.7802845160464518,-0.0425450381682612
2.387775047598551,1.6017534915361311,2.3792553669256145,2.8284642523301096,-0.0048257380306236
2.601594912255768,1.0172959672585558,1.5538723220491093,1.699748795331019,0.0001822681168186
2.182186030666114,2.5144573178246787,2.6137325404834217,1.6721771842187183,-0.0283292399746007
1.5929230153262857,2.431827819129049,2.0488591609241107,1.7096795632005852,-0.0191211168872692
2.284356548188572,2.887305763655132,1.1719092596215164,1.6700591964529312,0.0140064060175095
1.5391682057568703,1.1211286895884771,1.1221071616230087,1.240941035967272,0.0163279469079137
1.6184440198675054,1.387136411678432,2.013520600678458,2.3786970873330597,-0.0051639914643887
1.8381791541756207,2.477146386503211,2.844600366094925,2.7020598190535816,-0.0140450190514176
2.871372591456239,2.2357529198981294,2.617288375644278,1.8268428478439855,-0.0160722101902025
2.7469059940580447,1.1879669395127854,1.4174184875504217,1.9854101159328892,0.0013338553401584
1.3120391907832851,1.8891638708260223,2.103906405893183,1.732240928214292,-0.0194063223527104
2.245668307138532,2.006681413311423,1.210888434809852,2.150083518993858,0.0054173498470373
2.361187833873635,1.1131340079801926,2.2277012094940245,1.1230777080257073,-0.0181632336036289
1.2248670345037422,1.573605241250728,1.1849077656513347,1.201661771267444,0.0266478344555166
2.3009884744665143,1.212700965923021,2.1605249095964307,2.506329148785319,-0.0037130756857407
2.903851178709109,1.7191524447442497,1.8112508076368572,1.1189998504728362,-0.0089600381704256
1.2086973401061774,1.4410452811267345,1.797821067411246,1.1740135984868996,-0.0154931631411132
1.8670078813403284,2.058143861106552,1.767219042503452,2.038716640372097,-0.0041190914904883
2.4859174120807457,2.0484330000902657,2.004167734130852,2.6718249019514246,-0.0038573508283778
2.4778847577041656,1.9183292413392832,2.3783795564666463,1.8712745670508724,-0.0127135356602587
2.371727617810232,1.4512096080162833,2.3504030171651538,2.1858091140988107,-0.0071645048223084
1.1582341445291429,2.4989671751287466,2.34903152712855,1.103691723264515,-0.098948799439991
2.3446799295303373,2.0778200333001644,2.602321410030749,2.651804663336461,-0.0086051967560633
1.406650826550022,2.9015237985977373,2.398684731509297,2.804984208911374,-0.015365426746415
1.551528008914461,2.34539894705058,1.3215316762754672,1.6668283092198757,0.0106811870683338
1.0319514483391306,1.769152667542091,1.9870757541292543,2.373358524564278,-0.0097935045552894
1.3786552897014914,2.696816225856436,1.3028660211456728,1.9616337175477223,0.010709352642373
1.0982219327265337,1.4719464706133372,2.525464200123038,1.8025312056186116,-0.0267905398057635
1.0119825273000735,2.226972537218561,2.9274231172634275,2.5991437029290885,-0.0253299349135381
1.0800357847255937,2.245740640465479,1.6387927090979488,2.033902830615248,-0.0027177048063924
1.4567675664120074,2.148601678168652,2.7248963814674587,2.3274117507701595,-0.0198134598046287
2.426748107956186,1.337793346251516,2.7194656540501283,1.5714383979100537,-0.0162053766970034
1.5490912467381728,1.8498303275239008,2.767201861305211,1.2739158421524028,-0.0544988753568016
1.335394166308693,1.7894079691760636,1.2021883038023136,2.149083180593868,0.0083189535059849
1.624417191961061,1.5573265442046051,2.089063103878296,2.520109413334688,-0.0059506961088823
1.8511177879080571,2.176640150975981,2.035851283809329,1.0031204487716172,-0.0417034331611743
1.2761608529594224,2.8421373289167,1.3482801999468448,2.856894338583828,0.0047919588118189
1.7065050195355158,2.8555396462439533,2.9573366108151293,2.263779805051329,-0.0255439520065523
2.637536638133551,1.53127252256947,1.1851830620063597,1.6618790189852168,0.0062918785548813
1.9164632457589663,2.2620449632041604,2.1590520431630704,1.5278443325229405,-0.0223283084000025
1.437136098885057,1.151253923775188,2.3777619361501188,1.3845767357375591,-0.0240149537629743
1.7606971805871594,2.1935387424267283,2.1940929652083634,1.2013432610644676,-0.0400975135492921
2.5132390889001384,1.621886416622275,1.8320517240357723,1.741606767624298,-0.0043731072114629
2.850447507143911,2.48914967180603,2.0208238231626066,1.1995449478520597,-0.0210075116679699
2.902707187187797,2.8086484506061296,2.4612833299286363,2.4846386455611777,-0.0096959455135131
2.534119073486461,2.710348848282184,1.801732770825925,1.3667851573907186,-0.0104282904412728
2.0513190513016912,2.872527823292352,2.1145771137347795,1.1608949381684222,-0.0427800092439282
2.482243445832134,1.5311246416484985,1.151383361601951,2.503020415037277,0.0031905186200329
1.0324911202312312,1.3331696967817417,2.834806183729236,2.753793349682802,-0.0129169574300418
1.2386931449848122,1.826855406065697,2.213790125403776,2.1348482626819223,-0.0154402342228257
2.6842258192575104,2.320568153161868,2.489526128329412,1.3524718571882088,-0.0298939974135187
2.3406917600094435,1.2766766654203154,1.574097806328361,1.1200825861024466,-0.0001142180023161
2.2313604449584137,1.0828977035278706,1.1359683214011929,1.1273178364801224,0.0128014613887565
2.0132506222153723,2.4352168410952117,1.50660589813896,2.2698318784877767,0.0011984351540465
1.3844844285317903,2.559320589521953,2.4054836676980367,1.7056840341748674,-0.0374712825356863
2.935166479687605,1.4044023960033962,1.4697960378703292,2.61421638943299,0.000561758794579
1.2854527011877055,2.5669669347465054,2.3661387508837333,1.9816915559334152,-0.0288963684736591
2.150140597442324,2.909398170497074,2.8594484832233373,1.377283608837604,-0.0545204295029321
1.9802939890565607,2.558913357904854,2.198995719760254,1.925370110855148,-0.0163017811356171
2.030305152815214,1.4059899730571468,2.739389052171973,1.8083932709698711,-0.0155062866044527
2.711298840777965,2.94602470604298,1.5554729315580746,2.6643733689490707,0.0001866366675733
2.4875990224956137,2.4342020488321223,2.4802621844512114,1.834417136116928,-0.0182618152011212
1.3392430125447896,2.360271410239207,1.5567428688887597,1.5167554252230702,0.0008567033797307
1.4172610311471718,1.033210042983671,1.840597814231853,2.3106124993322275,-0.0028962579985444
2.9360693865273064,2.463521541876915,2.822121489475921,1.2612566027862688,-0.0398495349148932
1.9404086154409967,2.671842767567924,2.181451162259073,1.4662997757028282,-0.0292228840780693
2.5119620085338075,1.9279836586885404,1.515080102550045,2.259858552903514,0.0006660009698461
2.0985697659534988,1.2307719336922407,2.152184024110292,1.1506961853404218,-0.0193571300857782
2.762296436614707,1.4607841513899482,2.7007492537264373,1.8396872797092485,-0.0112453933801283
2.4867427203972188,1.506325580042179,1.9973442596355455,2.271156671829326,-0.0038663529396218
2.161208191895935,2.938911301471736,2.3174670487894167,1.4679273563124875,-0.0341089157185954
1.1005632088703248,1.7068570451781433,2.210422237771291,1.9024627019108544,-0.0203534569906019
1.5871416295023593,1.168333263120811,1.424935502237351,1.7586476306395968,0.0027528410720417
2.738257164365866,2.2133259685675384,2.9606179795197303,2.7499783404548426,-0.008366650010997
2.4629897832730907,2.653809124673915,1.9431417825402963,2.584412582672425,-0.004670222844467
2.703148097458358,2.170175349219274,1.1042968686075323,1.6762281995489925,0.0102266200859344
2.7884648769507185,1.42366096093299,2.424586177465521,1.995107385633784,-0.0076938094403302
1.674493339854661,2.798578435779267,1.3500600997736392,1.4061221664926382,0.0147278434498397
1.2976502552045197,2.578347543128742,1.8024070554191205,2.9313944735944286,-0.0042237116808444
1.41825170951585,1.452365846754963,2.6429449761165564,1.0046580681326918,-0.0709062653787431
2.800601174811067,2.689541678663018,1.590082843109426,2.6722666919932414,-0.0002063879871952
1.1666909702070016,2.134541110719423,2.683319013703113,1.2011541075056278,-0.0904993526458045
1.384160203821976,2.853555078192064,1.6669154980180168,1.5900685128741157,-0.0062272949991869
1.9575148170410688,2.646214711236599,2.499152738085883,2.589318396389442,-0.012846194746272
1.8360302720127173,1.1210462205060734,1.7819640606831166,1.3187117016255885,-0.0058563791085136
2.105065538552407,1.301843216676716,2.212696715365839,1.9152138384372368,-0.0080328831104179
1.195593527088808,2.912209293582862,2.047735525385688,1.4625194135123,-0.0416003826558624
1.3982229511509563,1.0430739659916504,1.5375198646815658,2.63141836464606,0.0002852370957687
2.536273375545825,2.8551364988379326,1.850280240290896,1.4405726654811566,-0.0119079978994182
1.1372319879302093,2.414509735006364,2.768656281432008,2.34171633150409,-0.0286928114508947
2.006718873793467,1.405469876725562,2.315732615642333,1.8206752802114488,-0.0113983446703481
2.104571654741553,1.1969754122990182,2.852186774514648,2.400257160660871,-0.0075292040436678
1.740927517451723,1.5219409019559915,2.9189145729979877,1.113855941483918,-0.0546879500006166
2.4739275051232914,2.922999459722732,2.7933409919912107,2.137851660140231,-0.0193370900510163
1.7255231472876127,1.2029670294494017,1.2897128840966583,1.7232330993840863,0.0051824647850286
2.214252501008453,2.1338549233885784,1.7485742312939818,1.9338001976930528,-0.003626539429564
2.5543585350782734,2.663544345406483,2.924223765406562,2.3550331827582864,-0.0146093966484066
1.471433373728107,1.3251618224970114,1.51481994156301,2.5823757968133005,0.0006012534623173
2.6983191341169244,1.0576967822062917,1.1068319951134222,2.049981681611936,0.0033216053882014
1.313481304876905,1.2887061990209796,1.533735308132108,2.9279549645849534,0.0003374498985509
2.530393852533112,1.806050246917784,2.388040309598277,1.4726888805684628,-0.019098264824069
2.302012034720553,2.5957802609769085,2.4816212156675457,2.374940242948664,-0.012568329155766
1.4588020793241243,2.765426161192396,2.4764604962828223,2.086092405149333,-0.0272754887834959
2.430017747350888,2.0665048117085183,2.898696713264986,1.344724447084385,-0.0363254639221398
1.1276691038512197,2.364190858322672,2.232616407959183,1.9684033490102448,-0.0264619975592249
2.7208865734684595,2.011430508168812,1.3601654218696173,1.3058270733831503,0.0072130584667169
2.910605804057437,2.75584892641148,1.476605461989378,1.182789904750536,0.0050653954545966
1.173677903742125,2.06450988721082,2.58249015607944,1.0925438147984612,-0.0994119918817398
2.1132111607984854,1.3034635085642636,1.2584704234576205,1.508915445524505,0.0066243076050827
2.5839785202095222,2.6790563246302224,1.2947020741738295,2.245404294255928,0.0044608712853048
2.396861456743556,1.658856123743633,1.005613751712908,2.933145305043652,0.0034285068142934
2.2419240602820114,2.1382956352713416,1.2290369432171622,1.2444702570445514,0.0164248345401425
2.1861126242418214,1.2999470809241125,2.1025651276059367,2.815455709204525,-0.0030269420177003
2.547415631873489,1.2541944029493723,1.0101167731701657,2.918431618894177,0.0024460948979268
2.0036244373167094,2.37477449441782,2.2627886702002096,1.4908200550255917,-0.0270779492477734
2.7317288330621223,2.6092447009595867,1.0349959200626788,1.7578286779149943,0.0125584216472783
2.1950765272567074,2.3966882979548414,1.5683486854937976,2.4890943177234472,3.432548308645061e-05
1.751886626652219,1.4717309999209465,1.2583218103321288,1.4030766701488515,0.010439357876406
2.4377528113827545,1.4990300557891316,2.577453548380692,1.3342245221576725,-0.0232292389311568
1.2915178141767674,1.1628853468345202,2.2104232407061306,1.0021796275612374,-0.0425828054210934
1.6649736923193803,1.5913332066519774,1.301364187072361,1.521435334153029,0.0087461920618173
1.77770262339346,2.225187559874139,1.668682761795566,1.0339122982376718,-0.0091066570836106
2.001422633013872,2.81662083362749,2.526890045562859,1.486780251716248,-0.0413884311408264
1.7657976095606696,1.8302738791408304,1.124987842621266,1.0991087480994848,0.0294408342476854
1.113780979503742,1.1170335416256667,2.074140429975949,1.1283700300018538,-0.0302358773263781
1.0013092695121757,2.166627256360504,1.1059723378047837,1.9806891827374085,0.0196747277053175
1.0945008200259632,1.3316505968361836,2.8940089390843635,1.076898484991878,-0.0809405078825201
1.9787098499103255,2.0194024308117493,1.751635244948556,2.155591041223505,-0.0031435499692203
1.0307181583630214,2.9943335855746507,1.0488115442074375,1.4561036366110862,0.054365010566849
1.3594459649856063,1.4650474332764591,2.950055271181718,1.5168229018052768,-0.0365927070079476
1.8439644270636868,2.480934529922545,2.72697658579421,1.021557688352885,-0.0939024306110369
2.6659042290423565,2.949954886081695,1.3003866492906606,2.9869343710644403,0.0026364902683284
2.5211161136535543,2.589923120268748,1.9237215291724172,1.6194095134574902,-0.0107745725848324
1.4527495082834787,1.0182426985420103,2.1693563496652035,1.9475570259849209,-0.0082856838792095
1.468995619464445,2.936385863491929,2.6841521747978208,1.0507542018379177,-0.1292596296860288
1.5297188229085354,1.1661018588334946,1.1092281851225922,2.451596133733367,0.004494912530234
