I1,I2,delta,Int
4.104296489693103,1.3719997949605376,3.101276058682166,0.7341676640407968
4.52978262956303,3.920684771484056,2.469144189315591,1.8568713861626491
3.5942147641120368,2.4576044598582047,2.681963938489181,0.724590938589456
2.545779599178664,1.6350058147920086,3.6492884808998687,0.6150804644793109
1.0416584265960127,3.849324753075185,1.5997602877118058,4.775003430197301
3.149614999315557,2.6316970651172604,1.978532472890103,3.4980539609067347
3.0197522621132675,1.900137909047359,2.2126648956247754,2.0516697898662395
4.986375901778384,3.374569324976371,3.099267862824579,0.1641786197158907
3.3221288758649745,1.7129427262895298,1.7670617796904566,4.104688643697067
4.505941986926473,4.508435246089199,2.517130525447448,1.7012141982253377
3.5135345362117527,4.389517944307207,3.751265554623887,1.46377458082247
3.8545769183728527,4.089121415846755,3.438541226530988,0.3509772448810526
2.749425106784044,1.0316657230376096,2.9285687156346034,0.4888542670217344
3.405272252771529,3.2204773310096497,1.83036214375735,4.925840028594329
2.397699359445563,2.1794197444440497,1.6376497515513542,4.2716987983995045
1.9130968452348989,3.304506503916697,1.2584421855305714,6.762907385437636
3.946720791541621,4.598842330504926,2.699073404001936,0.845663146022301
3.9710337439341754,4.795913174963831,3.304383495750832,0.1542878872583148
4.831515681998623,1.8903540035472357,3.651527983015981,1.4465826336435963
3.5056657758737555,3.425139716643072,2.4463828563639494,1.6088651999308097
1.2505284846978657,2.0686828054076165,4.244604967715183,1.8687267652140915
2.664253015092437,4.6458433095369065,1.4564077499738757,8.113225024053856
4.927633174273819,4.732073596786995,4.630757060057263,8.872203271935643
3.4581424825754508,1.608271272745144,2.534176047036799,1.1934763103703636
3.339528926964418,3.4823640408419374,3.3828043056746484,0.1989511161160866
4.653266999558694,1.6212227002941977,4.626794760596717,5.804872139943655
4.8529304520195895,1.045568872641335,3.406263720515699,1.5502340027741104
1.997066098307818,1.7935214755777684,2.7890722570888062,0.2382328662962369
4.230107954566154,1.9698101445708185,2.934686814843203,0.5498363410681497
1.1047942880105257,3.2810179690415056,1.4448797353554577,4.864012441837435
3.373029855711048,4.858527059823297,1.462805792902503,9.104193950594674
2.396151346395777,4.040309358069476,2.987960170451434,0.2868329940856
3.2907268177765125,2.699454801245134,2.8581462043304025,0.267109965143967
3.528095583438922,1.6337983462718837,2.4711394264598985,1.3995313907049334
4.961868611857902,3.073909071314835,2.11342942832524,4.002313744750492
4.988608680247545,3.3666620645362517,1.4460617272551484,9.374987727141267
4.787429919349295,3.3161224471824884,3.644196486779742,1.1201866623602914
2.4598742494434034,2.2407604469998623,4.536053674910448,3.8769321056756594
4.365413967937212,4.936237295575864,3.687783939465661,1.368286570223102
2.800917124131609,1.048553812372485,2.669462988932141,0.7969472589086428
3.6881990435643512,4.560822851491761,3.979867725935132,2.763472155398346
1.9879833977717127,1.641144121407545,3.342181884963893,0.0890452068615208
4.8947432470205765,1.5213630204809316,2.9020790339213147,1.1141836225707404
1.866684932605696,1.0204432970386126,4.921937444980182,3.461325879915609
4.61215135476064,4.024329322018385,1.0139926574759217,13.19006400796223
2.3164988926432817,1.8293089427622384,1.2848319397664527,5.307166026659134
4.100427820959776,1.3638409074799762,1.0162967971611088,7.954499327140855
4.508652819390216,1.891946233541549,1.1367337888621178,8.857206782843928
4.507493468093811,2.402360919203732,1.1836439766496016,9.394672879095015
4.971191173585657,2.227072162228853,1.849380168947294,5.368263003777875
4.615598079980725,1.3167035060380643,4.693896622394772,5.841130836906693
2.88846502578283,1.0070406347567045,2.5267572693538187,1.1091333071003442
2.9909834282861487,1.6494245785370754,3.5455373742783864,0.5556783695312406
4.752132525109444,3.579848536968253,4.7799354175167945,8.88875480133666
3.905441663088028,2.824927702388393,2.321721079395232,2.197703302763726
1.395180385703053,3.042729287130104,1.1751226754064188,6.026171920892796
3.1271920271801106,2.8943609522929377,1.4118010659358535,6.974209754798516
2.225770853928194,4.173657841145069,3.84712651457546,1.7589286498683103
2.427231299341482,1.0107799466648464,4.648590573058957,3.238287791303616
3.860485284824287,4.622782624618228,3.622964659919664,0.994453150700604
1.149065804421963,4.748505741249853,4.4437149837524,4.657436562735106
2.8785072280765407,1.6772198881414284,1.6554133434814735,4.184321912414048
3.9564263395436554,2.632364585347433,2.1096961465969613,3.2764542389832467
4.810443810438862,1.0111873976596075,2.914793918884321,1.523578317995029
3.087800280956831,3.5939962768157754,1.7552271166989697,5.459963222684946
2.796234319125363,3.006946850944644,4.832956255918356,6.50070075256664
3.1287779274634357,3.242519643797232,1.514376539427852,6.730516891418219
1.441632048920913,4.070812334395481,2.571816554026853,1.4328115819707143
2.414700889437072,3.950495277767217,2.8614997236874147,0.4287808993486619
3.5265842414620763,2.520265475883324,1.6335922107772989,5.67267366763428
2.64736386188956,2.0550577742230742,4.319832931556435,2.91783147272123
4.670989331409715,3.712878305697263,3.2519606019273737,0.105602832105724
4.451938553407072,4.207159473287469,3.0918830883818607,0.014152466370799
3.59469719652166,2.341581993820209,1.6444931398192555,5.509039739190289
2.095865018441714,4.570696079065204,1.9026182316466551,4.650012484215439
1.4874728742032186,4.294402715234856,2.6958744151403837,1.2209028999223523
1.2742072217739002,3.247630055860088,1.6054262113838496,4.380974080772604
3.94513257364408,4.668434486186264,2.364481981779967,2.4942778404631465
4.293914155696693,1.521681362710004,1.28991172387456,7.232761373870977
2.6174322859676087,4.179974072049332,2.0858486620718337,3.538801953719392
3.113624533903846,2.888041675758222,3.077875040906416,0.016411413985752
3.3514376911956782,3.444516982365513,3.3018716713506806,0.0877344418464574
2.0835865885383127,3.373751727985772,4.29944762837091,3.329360518488383
1.747230990593775,4.768434722740311,4.315730314966476,4.285376511399591
2.0897575433215425,2.331983190810797,4.760282463066973,4.633114473617345
4.278541621143316,3.715416468519829,2.679203164043871,0.857226090390057
3.99102606202474,4.636776029917001,2.251732362041213,3.211657224558887
4.045100127753182,4.194799001359022,3.458703263546125,0.4121305424618224
2.467881396356696,2.470048884841276,2.81691630529137,0.2579874496078265
3.010661386960469,2.723996959629466,1.5028438539248803,6.123555932269596
4.360488379858182,1.8755708740773365,4.267419955371149,3.7741799553086937
1.091122894513357,1.6511325030113078,2.729786902473757,0.2822126422671083
2.630456252018571,1.3361874655933272,4.910496410842523,4.704608290106312
4.11323008491676,1.7853481555042348,3.178079560685564,0.4823893002078758
1.3791012393856563,2.058311697998437,2.411650976261268,0.9263116231341502
3.571609019544998,2.0930950572863622,1.167925586638343,7.808630695265742
3.9248305720813454,2.66034091226608,4.285918578432093,3.911841608188977
3.466873922288848,1.5758221283161524,4.799352285314388,5.448710149567501
2.3617429629176683,2.6206786643818045,3.773760816013678,0.968293520922554
3.198183344481339,4.888269937177603,2.439427283522964,2.049229673858747
1.3847817220255645,3.91858728181976,3.33669138661017,0.7328337992749105
4.31700324109344,3.209850636125096,3.672924046811976,1.108288250695935
4.560475177658805,2.069222186603505,4.592028550422811,5.892008456635097
4.875831846927687,3.088795765474281,1.11897552601967,11.35335792487527
1.1241738747671866,2.1159960992044446,2.4458187388899577,0.8725319878650839
3.8562914629766967,4.003889346041831,4.207697124122097,4.060156903034832
3.0060144648027936,4.96917078192047,4.16667350691378,3.963195949201001
2.638355785582512,2.309615593218067,3.664573395589247,0.6708456754821617
3.9639963226429455,1.381271672122216,3.79090816158905,1.617741135514395
4.143759388731357,3.726439985100848,4.608950285495691,7.058710402544972
2.784346893773471,2.381212412933363,2.750653519216077,0.4042993718103504
3.7448990985645385,1.8084384274611256,2.7807215114271058,0.6838046841085932
3.814311105671299,4.1680046224901925,1.4766744617072305,8.731780549166826
2.4139574358852305,1.2070335909513823,1.0550946725302248,5.304554288113072
1.2019887475517708,4.003872636497452,1.653410170902995,4.843802649882924
4.188463132820377,4.9973974572645385,4.3686067269220885,6.101790904941602
3.9158558271474937,4.535527371418175,4.299597118630644,5.070082548759423
2.6449668588310256,2.0850441822588626,2.248641819621065,1.7846006183530236
1.7863031344496392,3.638799308028542,1.6077952758040377,5.236487139830182
3.3760742990812806,3.107963573880684,3.9828619419514695,2.166011766345819
4.105350535981861,1.4624269872464564,2.53273607295124,1.5478682172866725
1.476140844980999,1.1799122885691178,4.199078171644533,1.3598982417751544
4.758571578987022,2.957916841508472,4.020870895522439,2.9314806901845323
3.2158790766226866,4.456420301231253,4.669135219510618,7.344912423453963
4.074437467163,4.368460719250579,2.424217010701736,2.0847497417051875
3.969203308581507,2.2075892931589407,3.9689076795558034,2.169636828105224
2.4796398571187543,2.8668280152800105,2.695631660458081,0.535568233885864
1.3995292175272378,2.915252312489906,1.685675618552255,3.85171314167218
3.740801102438506,1.475615638481755,4.998534604651757,6.542720972307971
1.9713011692289952,4.228295367548867,4.794684011545118,6.674245393901881
4.671002284082744,3.1444103768756984,3.6557480816792935,1.1415482877011636
2.0092479649225226,1.9716130265656264,1.4458060779208433,4.477113080833119
3.327230885036933,2.181675043020165,2.4578770063312096,1.3315871471436784
4.399525782671356,3.5232060768280813,3.894269655672941,2.1757158321787413
2.423618957002951,1.9501356788875164,1.4721875419866115,4.801816101749776
3.4318845159763667,4.522521121882667,2.954198244087529,0.213066555068667
4.99877404012001,4.077031356733142,4.853110137700423,10.342170331564745
4.0981638459861935,4.118374806748202,2.402433745824727,2.144243799408998
3.7097667662770655,1.9763838129404372,3.741894746069445,1.217465566900933
4.241184556417785,1.8758917088355456,1.3187226441461064,7.524082193887067
4.581695751096789,4.77606218644439,4.683068978423594,9.08348694759241
3.1292500262933123,4.907078212612941,1.038339996035377,12.014898164027402
1.4716683203448793,3.2318195993430794,2.506952124233037,1.1910548023609064
1.5505364669172277,3.942886389837156,3.088586516788198,0.5552336483507991
3.921363582086814,2.380997452123633,4.909604538081172,7.499791462283198
3.130708237710689,3.3203601754077,4.3014012105637445,3.874883559667079
2.4362418036145126,3.919278605187729,4.206104349297325,3.35861185322388
3.768835845078232,3.110113731392106,2.637370773357563,0.8837585403708355
4.862405604844107,4.314607320456158,1.9482608485456807,5.800721480685662
4.337103205228996,3.2550402786875177,3.632025239193805,0.9632620550077712
1.2812218780949736,2.812940255178056,3.602885740588525,0.6941756489463571
4.255738933052341,3.2695122939630235,3.689358587433896,1.1564275842002978
3.192047044347727,2.287128373453996,2.8786016306079065,0.2610479175016138
2.868019810498532,3.751899936114651,2.801842253245764,0.4342929641192885
1.6095346867133156,1.4377340431461143,4.634411862222598,2.810269781318542
3.375670370168013,3.9684807135303255,3.72754747087479,1.2450854372950158
2.5596414181154072,1.8499746917098672,4.939460994670936,5.389393628680713
4.015291464755168,2.0204182380228586,4.180792532038767,3.1480890585457426
2.2550983261124005,4.451646821578585,1.5048658178835872,7.124233954298303
4.996244562124701,2.7190303990000118,2.1514512465375044,3.671451204082196
3.5501538587092223,1.4908699320569752,3.4387524906908427,0.6414615591091684
2.5749967867135606,2.6805928603368065,4.177017485295544,2.5749361790793204
3.58754473198833,4.746765325295908,3.824939553654661,1.9341755491091293
1.0073700833635368,3.878406232849641,3.0172186209113616,0.9630912385683046
2.735755204134741,3.664155778749513,2.5657945883678805,1.0887157867704724
1.8157601598115891,1.9468868642855743,1.3964115403468798,4.415078341934815
3.5248006073361635,1.926891641775136,4.955925050058063,6.708554565428294
4.195723167533116,3.206156652487824,3.9805169796301736,2.499877923800107
4.100623653899438,2.904076202182211,1.6466136216243892,6.481929337500877
1.8092401977082024,3.414807384125086,1.0907215201017886,7.519973961168343
