E_n,d,k,h,v
1.0037351167510216,2.0299217729458343,2.931128633194444,1.9624611145672453,77.62853749289701
2.5179621311380447,4.696702527475066,4.355009327648587,4.443169364213632,684.13433733753
3.1464506024742147,1.0781264096766652,4.109232972735602,2.370505105315249,79.66912006364716
2.249428543832205,4.741183805601725,1.26762332080275,3.505336242322002,229.78209658265584
3.946176495601972,4.077393620126644,2.314132182410368,4.6480755591937,410.456020617675
4.76681472477496,2.7725877994783543,1.6174315199056974,2.680212718618926,277.88518288630013
4.972555409410051,1.1652761552764517,2.7470922193271,4.499358626978967,51.80478109730208
3.3359364300250323,2.2252203369318684,1.2311649865535732,4.25058918812643,60.12302090085688
1.75091093745079,3.4763289864739737,1.3683682599580274,4.332342020854341,83.98387632561928
2.2309770566427387,4.288203098673163,4.772845475865903,2.3011159061713893,1069.2876238441524
2.987135170053126,4.473250188556499,1.38383040503501,1.958378804214936,530.7589002031265
4.100380107193752,2.1017127487299563,2.975598468681093,2.951184413988268,229.48731095485655
3.0376695753621226,1.4855704285436473,4.364815225737967,2.308389116878265,159.29191471355838
2.8865127995372117,3.7385644477034288,2.938760229697163,4.021586368331212,370.4758036332623
1.9729823179847683,4.872173861924113,2.1926231680866435,4.375566414900321,294.92278797619383
4.005325575301949,4.378373716622729,4.633277445750535,2.388817444306996,1871.4519850268543
1.9106812901327248,1.491381677743724,2.35312010948539,3.937820599601554,31.912725033740724
2.436354208366925,3.8010992463410864,1.4498423841927623,1.2709856770687256,504.6018585100985
3.936613028956325,1.6384907685403023,4.2861236589738265,3.2328132713101296,176.0778244799699
1.5107281142909406,3.0728510179181385,3.818870469246855,3.2105055482793152,213.22625931726697
3.830065337796269,3.080840572248688,1.4781603167857431,4.824469862078657,139.96725255087463
3.142632541659113,1.7039344232952685,3.9773842816748624,2.3297025253786243,195.75204302607256
3.5172669532955565,1.6736317022500864,3.3454418269302604,4.885853226859549,84.77114499214326
3.147451452548473,4.912129076379388,2.743064299608544,2.0375128208323634,1284.8253075599714
4.500117775743592,4.476334166707131,2.5369412016261603,4.510958618404805,637.265346345865
1.440002575360935,4.423951833668296,1.866616260813568,4.029391650082112,164.06255674031706
2.3551498117577347,3.9003218878874337,3.11269016668468,4.71566978711407,297.1815269796644
2.927149551489515,3.603981577467063,2.1356366766935038,4.570088805571247,223.26602053066733
2.991606228422854,1.8648197965066775,3.773699377106879,2.820808646603909,174.89673760315688
4.389670958239556,2.675441661055678,1.460555864060901,1.0550310227606237,546.6202861315717
4.683952135502496,1.8685214804496115,4.062064968476642,1.5475723512467146,539.404301347749
3.842992580071801,4.027219142715298,1.0043353224733944,2.7084547235087646,290.4337565555087
4.212893093890554,4.606078057730348,2.4681272210532117,4.373349401030286,633.8788417861065
2.439674991470402,2.355142216640262,3.2786868176928,3.4909122516657187,159.71184079951743
3.412966332977365,3.377943665898688,3.843023206326917,4.917874067995758,382.42147898962565
1.200329951284853,1.6424647406890096,1.3133834287006074,3.7391716157795134,14.292847220582958
3.128271124465332,4.4475419074677465,2.9893857726261355,3.3806854815450524,687.5931518121926
1.88234922271013,2.8977583495585724,2.7004200022968936,1.1547493454833029,464.4917301938942
4.578744656173079,3.1050632094802557,4.055397561151464,4.015475828278598,560.2651377383175
4.5138924341053,3.879788843426066,1.0340893743453572,1.8707352316658572,471.9793519111429
2.634818208803634,1.6735520298702804,3.812520122896689,3.5188766663870865,100.47246492733444
1.3211691781965411,2.984331370289648,1.2052297103729632,3.511491099053829,50.75053709226485
2.4138775300875888,2.5995835241788425,1.429949249949351,1.6634226330233963,176.2181613941263
2.51503537315698,3.722583126496047,1.2760505938157878,1.0878449018930385,513.740357715075
1.1695922501631029,4.701340915251065,1.3608214917894292,1.523779710774502,290.1127453741843
4.753010006284922,3.0996635367557666,2.476872262158768,4.414284439395093,321.9963858968785
2.27074150579769,1.5882647848142164,2.494706210335457,4.906091923279854,36.60219268262888
2.071399098023298,3.267976894608653,4.643908448437168,3.7492361392990414,344.32809208815127
4.226346430200262,1.5451364000668488,3.26719155739704,1.2500817077949296,331.3941229435407
2.302481885698638,4.018498575484742,3.1479258283858065,1.5937242951703603,922.8795473271086
4.69817686976303,1.702908900257158,1.224260241984355,2.752660133944583,76.14531890681772
1.4571473863941864,2.368459232488122,2.9443585138784085,4.984517522147878,60.67541229256584
2.805985145628153,2.5884248314936227,3.3931569365051755,1.798426031586339,445.7360016407948
4.796620599831858,3.435766637904825,3.6155735560232487,4.146952659731769,620.3555507885254
2.0209571042338648,4.199999777244415,2.780959506452722,4.628454114345933,269.168476771366
3.60953009504999,1.749184285369981,3.280720640336917,4.760879152740023,95.63431651872064
1.9459886976505116,3.057053848863048,2.2733619853687905,4.486987321170739,115.7897473252403
2.634932740998849,2.2508024670569395,2.7953100906150268,3.9641049288698,118.28754371029162
2.593149287356644,3.296103676912581,3.745076540811093,3.041565104973209,435.915882084829
1.2012101020586656,2.259425533672075,1.4682198173764256,1.8253874159266277,61.98133614654043
3.19019791301624,1.3037278897336742,1.3012177325093257,3.584623132173029,24.734769807678997
1.5983645347141646,3.126661790544832,4.245950874823697,2.647860482043006,314.8671683492728
3.89540848284448,1.6626350698774257,2.937443490667486,1.18021828880604,336.7936725391797
1.8023771501682084,2.860562276347867,2.38915199404921,3.1740354683729004,139.50518693661837
2.5320670583448592,2.021305510682762,1.6025253755866986,3.0067057475322083,69.28878958637303
1.6629626115182865,4.2744548840440775,2.262333207402148,4.155841116126174,207.85068446522803
1.7737507317902148,4.287103079518254,2.433175990767978,3.678206596689347,270.9990115782557
2.312035806551154,2.271836092452084,1.6628209647860746,1.423006995108937,175.2253216838683
2.5848502673829694,3.024616063172357,1.8689339414613704,1.0768586708999934,515.7283496491469
1.0218900967475553,3.6109454734977886,1.6858827231912987,2.2292501067495025,126.6264639395048
1.653896799915456,4.006075626054777,4.425565525452995,1.7362452682065237,850.1866050724047
3.171661795295305,3.0179317845162457,4.351731124194052,3.5561452160141287,444.22003294519567
3.6212554104306993,1.750722277383404,2.4392355644731403,3.494394451687122,97.36107345077374
4.409940681721741,2.3331360492946684,4.499147581464348,2.559244286240099,530.3239449783136
2.6226352302807907,1.9772001736785343,2.1712385959905114,4.64765536139244,60.1897679415127
2.312401958002804,1.7098692228631962,1.63851646722473,3.900576950993947,35.68789588101277
4.595333359539634,1.9701057651843408,3.5732122797900248,4.471602296968216,179.10248721892037
1.918153825450481,1.4225422884540686,4.321173384270303,2.7016976033864597,78.01688795771312
2.86006250947593,3.930341316600844,4.450601863430041,4.688546723762078,527.0191786802937
4.4867596781534935,3.955550377363436,3.5960319068550493,2.965803939930913,1069.6399400854225
4.464454284395673,4.342763692261842,4.922099296642065,3.26894007459446,1593.140404642008
1.648275666606989,3.538553676364925,1.8836214784225431,3.932437006053594,124.22904494245908
4.004046756629982,3.1821227248237247,3.739408083246764,4.955688889535548,384.4516088155273
2.0557783659622357,3.207860991078827,2.2938611989282567,3.144957924078668,193.8963045750345
1.7834154778480262,1.925330198542806,2.7554713046971933,3.133812656116686,73.04587629570645
2.6473878587329103,4.524144071475385,4.73970522230133,4.360125496016936,740.2060539075474
2.8791491689494344,1.88143132335162,3.644936995467708,2.050838268718667,227.6194573315212
3.316423982107179,2.71884065302096,4.771260588463026,2.9705375986242912,494.8180165673306
4.191922115811886,1.5622339157878065,1.9624552905396475,1.5093006670295352,167.16263192970396
3.5838016492192595,4.47148929216397,1.615660284903972,1.0663668785688238,1364.274059135181
3.836658036710763,4.344719332907582,1.8403062535341927,3.5555594332723675,471.0516922334869
3.86423842236805,1.723439250226757,3.205755648587946,1.8644924202121724,247.99077822029912
3.932595163458924,1.5430224915003523,2.6990586256312765,2.5897782381207124,122.62622488394231
3.986999453143482,1.6188472882077225,3.703167496192992,3.5273225436981925,137.8465769837136
4.163808948715332,3.2828875683715424,4.536506517404343,4.095308734701632,624.6655686541101
1.5884404615282892,3.4765348969047825,2.3997534030043832,3.33188884664314,173.7601180066739
2.7333818159606422,4.827267110313059,4.184890279055747,4.885395976535574,685.6415557749851
4.395752330394265,1.3166112171271394,1.7645201597759272,1.8927849085519823,89.26547918529552
1.6376044480873708,2.549739019258215,1.4897000548680874,2.6916240300450687,74.04483512438699
4.417668256822757,2.001675393728679,1.6859772091650176,2.035557838424892,184.2292216362988
4.916162019463119,2.066716788890952,2.983602818536321,1.3212029764136468,595.8946023294972
3.311911178447545,1.1010237355937749,2.6263619323796616,2.997745327285253,44.20198249120666
4.851037070017298,4.053611271430841,4.070881010736389,1.657429551335749,2460.265551466236
3.1085843694185926,1.8813021900234213,2.969481871645557,2.16088405751442,189.99355020156696
3.014379813083913,3.8516866504803895,2.4708058936969417,3.900098212250385,356.0187069373904
3.966094935947941,1.412559093883312,2.678428560809164,1.4077929851779838,189.20277028416865
3.5109430764587364,2.695122622467229,4.20309287712387,2.967776737761795,453.8668585762622
4.155047265308555,2.0312924460230786,1.8093169271047669,2.283854967929777,170.6777324060929
1.943745950925397,2.727580607077692,1.2527019398212245,2.5049602259617894,90.8764742107098
4.05207227010794,2.383169334994809,3.2072753889609613,3.567671406791848,259.9849777549408
1.146438363848822,1.325141376409197,1.2016316188513585,2.39263118346075,12.705173288705316
4.562368455280715,2.2697510650984394,1.0075933014113263,3.181651089105277,93.53828369255756
1.0229608720799837,1.0602854485323676,1.0853645091873174,1.1221261454585965,13.978109024262071
1.9423570639255447,4.02142219401073,3.599338075291409,3.765849700674053,377.2749168016551
4.199324744006384,1.114382651316968,3.616828119141253,2.762735510250587,85.79195616618127
4.056924824395989,4.417445320285022,1.1593740116380205,2.9430829155858693,391.89547824983504
4.013015145903142,1.5454172623681028,2.9939528651508525,3.423702807701732,105.3224809615289
1.0032576499193913,2.4586601365082794,4.77711473972426,2.5193665741229045,144.50858655681313
4.253146831640488,4.963705155323612,1.2054579586367304,4.571302232361568,347.25165636866484
2.529774029156276,1.0903228467028052,4.461286542411283,1.764402133145345,95.55740838911257
2.695035167722431,1.732121040036266,2.590907022502993,4.3610078670472525,60.36646335770296
1.7520423930005975,3.410541255566365,4.147818858984547,3.545295387685254,299.61837565181366
1.1037869066002344,3.055166007264237,3.3330572951894246,1.749780086089722,246.6175836853592
2.820943950473384,3.1847212446253086,4.614728176462306,3.699499733421262,448.4874508194169
2.4552371991336472,4.291212969920746,1.724917358677719,3.3241678405912065,294.8144771472759
2.412020602389238,1.0429937155765563,4.897438499490692,3.3472035487469856,48.24375774796044
2.9384143368482927,3.4281631535567096,2.900623835773354,1.0597053358925126,1187.8241591265455
2.787022001031305,3.817843712473773,3.2232327400805856,2.7225093451671167,604.3782682389771
4.208943988236151,1.0487139809130794,4.576786344155918,2.6495514071814115,100.4813392154512
3.813810541693962,1.5203430786680037,1.9613866663811472,2.863021029356025,75.89110252087035
2.8946362828443357,4.760999940765765,3.1758080122214607,3.77004571014373,694.5569187170042
2.473998875461044,4.823372264459795,4.2245093406487,4.476341346185414,682.5964159068634
2.993020999676228,2.172207306414606,3.0378754809767776,1.3734861258508548,392.52548614519264
2.9746409232487623,4.685664965537148,2.0624777154945324,1.5882976249498817,1065.7227963065802
3.114366290403201,3.5046048769682496,3.6747159824351727,3.1965574473842904,552.5848073965457
4.53318237565793,3.0023574699440547,3.663350687082275,1.0271209707285438,1831.4486784972291
1.1394840536211666,3.575741896070868,1.856551293654244,4.598013324929465,73.92429119486879
1.9001619156965317,4.211654117067769,2.533006950793849,1.149207530956363,933.5633345220916
3.914789495852292,3.241096230088002,1.7387580757866203,3.0574861475326283,293.8845748400329
2.601339028531916,2.263947934219532,1.8391958545436853,2.4256366157344837,127.0404226851846
1.7072160093059057,1.4021586485969646,3.821815964481994,4.933445492463502,32.674735813726905
4.975998119806172,3.86776740863043,2.095554564255825,4.1556461216801726,471.7057677024397
3.960858547663683,1.7651630156301148,3.853554237155462,3.203778342004722,186.53822949255428
4.066021572978798,3.137888774585539,2.4759376508522224,3.740402202990188,333.02438396368217
3.4320296189154176,2.0422175370466698,4.83510588510174,1.4334483360078305,606.7207360469711
2.212805132244642,4.922961397958125,2.360173307631075,2.600231322264851,611.6990468272364
2.4726172211553235,4.649528675538122,2.21268426199876,2.705454841466719,549.3685233078471
3.7329808773210447,1.813486582471051,1.3161162622483111,1.8449285175823589,110.05481145207511
3.6918704779555713,1.0871953724763448,2.525073116549816,4.188860989961615,33.05594068717266
3.382128374448325,2.289903347696455,4.992554483024393,2.468172689389446,450.79752863179993
2.865909883446704,2.275646306806375,2.102028818186977,3.699992873240229,105.9545710487455
3.177081586129653,4.67466813308338,4.974919253823498,2.969548803245405,1461.6230047603942
2.316962759101568,1.9763681842789564,2.7429211952528645,4.599463750903155,67.82202541490423
1.4340022492892448,4.673963925844124,1.7825555728178109,2.497095368042209,281.0207302840102
4.425249767657265,4.315891146776753,4.145275821566398,2.780387117635527,1544.3181754880443
2.895482105155803,2.854915181808668,4.967972826996308,2.8210069129820528,522.2665735835437
4.672747629217386,1.950016258558204,4.961656315509066,4.795227107357245,231.03413555829997
3.9020066931515736,3.916500131537097,4.159678710056379,3.964830029052481,789.0951577574009
4.576306565489545,2.310046468133607,2.794875077138221,3.952648285734368,216.99045750996527
3.9323848362961953,1.8107274044102435,2.414000363123748,3.934585052330252,99.40550113349984
4.098415823121755,4.649343245475639,2.5342303629896965,2.1987516045155924,1283.1547144574602
3.8451168873055854,2.932894247271418,1.3904425714571604,1.092524053027125,528.9739276817771
1.439366125394594,2.7504641988656817,4.059036713607313,1.922061139171626,288.9674435144415
3.4691496527062444,1.0513800018605255,1.8192920871714189,4.197936661903517,20.88424945444981
4.045319213363309,1.723908897746163,2.5438819456934576,2.085955464610349,184.23969448075505
1.8956468099448704,4.131824298469761,1.319164403532655,3.5805204622882845,149.8317123082124
3.9247520229339137,1.4447584938674254,3.7457665884623887,3.705053797105212,104.07796500024368
2.715640710353733,4.407323079230823,1.3658550996082228,2.166536220313863,417.8983192556237
4.092637776647037,1.0110626151486866,4.856340457560938,1.598058463195946,159.7665067245308
1.0554061093329443,3.9414480083466623,1.2490538662868302,1.1016559731894562,233.6018332125617
4.811482789303169,2.3462429162244622,4.863090127669253,2.744815168365442,589.7038496082529
3.564035410036466,3.0544355741337696,1.6934776340205122,2.345307936724761,301.71257030108933
4.44125864174476,2.033266511562112,3.768442518032479,2.864859923350624,303.5030418542218
1.8996203784599657,4.401683391904545,2.8286582564816505,1.5102459878892749,866.2576377407825
2.214863546694009,4.04624848185577,4.029572828775459,1.161121793413825,1581.4052317033204
4.371172620428229,1.878824885714231,1.4142793488496657,3.686681332631831,74.38408571276123
2.5824543570313545,2.544800031274833,1.2721296899852832,1.7917770679090608,149.2097683100456
4.234086282036331,3.8336163843640336,1.025410656846303,2.789199904976992,287.478293202243
4.707247337468994,2.823561159577097,2.469452593670532,4.349594794699948,267.74611256253644
4.914604814295705,4.424524643087382,3.3442773459727384,1.9747341121099,2047.506838780882
3.697204902290277,2.19851727710268,2.1140096136832374,4.325341460976538,109.75636360358494
2.285123895627285,2.949663009022169,1.6338647780465556,2.008592707774329,203.2303890006758
3.022448562658937,2.343227668239896,1.2976028276824478,4.046674901976122,66.87152440674973
4.867466543932506,4.288802784021503,2.336795905929753,3.750497212182629,700.9982398879022
1.192244869589839,3.4045014905591406,1.4670283605008372,4.817609620888094,52.87973716139952
1.5045486466615072,1.2513475410729558,4.418961199226459,2.9229098227494776,44.758627328514976
1.7049156211465974,4.817619970583016,3.237099004414532,4.728014283308361,340.45132852318187
1.503633052812385,3.016928861130946,4.8865152604662985,3.865872309276261,217.3870261748093
4.730126574001135,3.3011691073594074,3.1445005726190725,4.474862394695803,455.1873288424425
4.762177420965193,3.009582899937357,1.3024084910038027,3.331193429977524,211.9216977054028
2.9090965472842805,1.0434251810230344,3.288100623852962,1.6587087335110713,78.89792723901009
2.5714900789401773,1.2092420482148136,2.6154560965829536,1.223975423051319,100.97083189943822
4.273775604307483,1.5789346724315978,3.1942607125580333,2.2743733379926554,188.0435785713996
1.6237529846911571,2.366191066001529,4.52189965310175,2.68935186111885,192.08910837010475
3.5105358258332005,3.112660562306612,3.816526350394148,4.195032543977581,388.8478756994589
1.490720331085461,1.995551965291664,4.371096745636383,2.0108716921444545,162.1579256419051
3.742690387215085,2.1127957186674253,2.05196555582742,2.711612811007297,158.87339327514934
2.133189192631908,1.299960657652381,2.379237451789001,1.2670620335017335,85.06277885343374
3.983651889487178,1.7208508676673486,1.4869554391435758,3.722820324840388,59.21116315757534
4.17410797652966,1.576461513993566,2.173967330129039,3.799188460154208,74.5937541487774
3.259384738155438,2.694630459166626,4.2399634180568775,3.682324445645352,342.43959863309266
2.486193371103752,3.55178811064287,2.260974811388109,4.301559734668263,207.161302207234
3.2962574399298896,4.723164909092751,3.739174519897887,2.401788504980238,1438.593783096634
2.464201196926054,3.00609819507597,3.3448431112619583,1.3160167337359343,711.2244768011127
1.3906488073761158,2.211271207393451,1.8366139651527915,4.160130207761702,37.72439749716959
4.366823740365934,1.920831423087476,3.6402061343019487,1.809263957706928,407.3597127613067
2.3826732353542326,1.7246816079269398,4.584557794541859,2.0927463492113354,195.10709989013023
1.7381716398992686,3.763560105361807,2.277382558531293,2.9391959400653285,239.72188686942835
1.7135764952326862,4.35699024316539,3.5551837204202066,1.1752091019041575,1236.6119455706855
4.31044164383148,4.267345226068935,1.8326216535835824,1.5969421561030877,1131.9593184690868
4.948136816007992,2.145022935720927,2.686610994955563,1.1906852776715198,645.5401337392634
4.682379534802119,1.4664042094388954,2.6514524780822963,3.620020178876762,92.673748636703
1.0635329262375954,2.865095733680856,2.9163740079567826,4.082197917562635,78.37692886024031
3.1297461805694784,3.43740030933608,2.156832488719329,3.168934539409488,316.2877372288083
2.043040938206363,4.627678846328333,2.4076229749288625,2.693456957901499,491.4640963502067
4.435612720978647,4.929594835394493,2.3587662502781783,1.7351713845327126,1841.3165833698245
2.7300613124869586,3.6660191615976343,2.292658915497066,2.404573342840188,439.6156515981198
2.172080783828746,3.0034525187530785,3.835239141970031,1.110081408627674,850.6776027513937
4.35546994492537,2.936915983969808,3.9320155331147326,2.311623373933699,803.0194761830288
2.357113934466456,4.596194268637117,3.919025064846772,2.1362819539553266,1147.906889016528
2.506885046654447,2.8839055024634503,4.223197951400055,4.942940687943194,223.8527192010296
2.1508082505603827,2.6499624826166124,4.524895483737161,2.873881757438334,298.83445219318287
2.378226037183195,1.467519709679677,2.7120164690651816,4.370106016603966,39.94213073073659
1.6920643678474314,1.084185753172198,2.9121768655759994,1.6717902747772468,43.53816182511881
4.555884516114574,4.701066265751948,2.321718853401949,1.2606364214185164,2330.2101772044725
2.522380130830085,3.796308997982405,3.642076158683017,2.1646455989434137,768.6094673807006
1.9437291531023524,2.5409515240023217,4.155463199725631,2.962639299905793,221.1968983830234
3.1280272116365517,2.32398332599103,1.4112878969394065,2.533278823918535,118.2712062779342
4.644263216396382,4.162981752219071,1.903976116545607,3.1478108164094443,611.7705646845591
3.329311928026108,4.1000529392205936,2.908264996970687,2.888207927995968,708.1883854099004
2.328602623161615,4.102436245051839,3.316825714325701,1.5305216575734208,1067.2645879275897
3.822507057031106,3.679875991566429,3.364063949962824,3.82639061472086,571.8728352824103
3.76008603021138,2.6282419303793243,3.732172269163239,2.7586971308542028,441.5663634934158
1.9796461111728831,3.3784894002159955,3.972057214496526,2.664249601336485,423.33398289651296
1.0937808536820317,3.2674914298598576,4.448352435127472,3.2735546162540774,199.410807644953
2.541866338806361,3.5281704890150647,4.75427727309495,4.7270999122454125,399.9000190982164
2.834368906674063,4.582407427197936,1.37102619453746,3.00352926293418,341.40315038007896
4.694802462232016,1.5511614158301303,2.200222031509569,4.151253770670899,75.23646821625367
1.8310199573959405,1.226226521300485,3.747163349426966,2.322549375884167,55.81899616762382
1.9230342176964883,1.422717496949451,4.282630904731599,2.0869418978703083,100.37706890200572
1.181955720851875,4.609009426263875,1.985913738072243,3.467385477185976,180.71097041089035
1.9317182493677836,1.9519065577589672,2.326083687653385,2.021820862910442,106.40311812395572
2.7571255258087364,1.5051630838121597,2.385598687377842,2.024707038438217,92.48444907232688
4.004840013476988,4.000618178771027,3.984404756887279,1.219529277188144,2631.6035441683216
1.132373562659622,3.292597913101103,4.854369608197317,4.086028239357417,183.2772074226308
3.925873342065931,4.728933938904415,1.5940023167568378,2.5892149473783497,679.1934440847722
1.7598865129630283,1.612806234335805,2.914543891703816,3.884576702146116,43.1604349850791
1.0810656432435062,2.5623234605539507,1.4965216771692855,3.78190473180866,35.294112278972314
2.086444720250509,1.3512634369899974,4.085176209034242,4.760428447746868,41.08294330108404
3.85410377907509,1.392548542293921,2.1470338161950893,4.035871382264167,49.9638069910697
2.7900828166078084,3.164826962064576,1.579310165938789,1.2974702680585266,427.4614103560371
1.9504287434700176,1.5877207314683943,1.801543440060884,1.8639067063985968,59.71848084240995
1.9118561180698996,1.0982592398014446,2.9312500457060886,4.630174911022582,18.34553030017886
3.917231656742002,2.8500082616802547,4.04987234484237,2.988357309998345,541.8638369537346
4.967864926611731,1.3573517584221897,1.6549231744910888,4.835030616750164,39.36797461602765
4.117605417849712,1.6006517291881024,2.4639023328317737,3.8891365378054137,83.98826025166
3.621177784573695,2.3856618211490126,1.3999837926722851,3.9050462570609055,92.8483729107838
2.1990993652466564,2.57675441203574,3.964810259034562,2.7468333968963394,264.844441987193
2.9166704925186853,4.828646854639212,1.1331965855145856,3.848681198632343,251.6178455591854
1.941512661932287,2.335566942494581,1.7887661732777749,4.486559184759928,53.06093553044813
3.674480873531315,4.124355374541649,3.312915925302474,3.281516486122621,792.9646690670954
2.6381189338932947,1.3480513826887766,4.321885882273072,4.746774138979265,54.85192266283899
3.4035634688934486,3.507303095128712,1.3501388189771215,3.25463424058274,218.25617997606776
2.9389724110618687,1.0895946633261788,4.8443111991451016,3.6330917716126656,58.46432965158072
2.6234789097925937,2.208546340650755,3.441588437411397,4.16854803230652,132.76224805062162
4.708695799740354,3.654982345353418,2.646119079468624,3.2061805894692093,652.3827498187774
3.7328829519367295,1.2339838652547137,4.441942638800141,4.646444104691929,68.28501791961375
2.1000543880449576,2.843052329735933,3.914925510444338,1.8378383486746015,454.3874283491796
2.663855084241073,3.3705960229639094,4.735762373568009,2.0139238111179165,894.2948570417168
2.140152031088548,2.7250348259450305,1.3622173344734936,3.4705737794861244,78.38694243611057
4.459600601589502,3.5514592183660527,1.6208789334842022,3.8487154815399713,297.68315805449384
1.836188541338216,1.7243511069965365,2.726129411011709,3.391607234969932,55.14669025151964
3.695567190874253,4.818169326524208,4.526236858904207,4.086821830824652,1194.0064039922124
4.046831800537311,1.7115164151088034,3.139995282351179,4.365384334454717,107.15036768740516
4.046769809702955,1.954351647225098,3.814246090788752,1.547482794292335,478.74766029056224
3.1747819921468494,3.795655549202378,1.3207912217112194,1.1220937482209394,676.5538833593255
3.38461072342896,2.8233719523601923,3.3754319425895827,1.515308955432643,755.2364606141285
1.1220253939061502,4.585001684026556,2.3480093329254927,2.3186975065316138,300.15616850665765
2.534373622808002,4.662290738403986,2.289327667957726,3.292919203071307,481.2891720105106
1.5299408000598684,4.280083233900109,4.475406437727242,3.0791786908749423,511.901626617088
4.48142709653404,1.899792500587829,4.8698860398720285,4.65269083081148,212.7419527541264
3.624582835289513,4.375819497334287,3.485461171974645,3.887954593274808,781.8541692249252
3.7931144623655104,4.191565600530943,2.1849046224401407,2.490574014770398,734.6684307008153
2.3682417203512145,1.1313863283394363,3.599836233500396,1.280880471949959,107.06114503978355
3.394025134173724,4.359593445611345,4.753042833759151,3.3478223606547086,1150.8698757017146
4.583780480197833,4.268613741613635,2.2812414931408025,2.0195828389081933,1185.5421023426888
4.513509766989225,4.528752951611994,1.601113887156659,4.851560340264458,383.9037001486223
3.6584040777561833,1.3475033005033992,3.243387416730002,1.2052853248515092,224.63124820559543
3.552543151734349,1.284811067913417,2.4714912939421887,4.493501083325429,40.53236999763174
1.2018200525371654,3.443611768969868,4.004867602982554,1.837074817522283,390.42623811502864
1.122404240014688,1.407518645649763,4.631319097989682,3.1080934797467905,41.636873284499366
3.381231705670624,1.3886970005291928,2.8300189989704685,2.540349397605989,91.28421590743709
2.160124612328345,3.2174690775397163,4.148126884794955,1.9344989213243409,602.5609361501682
3.4732314312100137,4.465457714118761,1.876703133794137,3.828220386146965,426.6524033881316
3.927019535698797,2.0193372717215063,2.949425264834589,1.5944104861515194,372.2441681486119
1.520853786980355,2.9160084171312453,4.264800877330978,3.076927563058878,225.24562310860355
1.531143154446125,1.5639451011111225,1.3457049947706627,2.1914423363403297,28.89937736102725
1.790106681852328,1.856648530106832,1.0650548513959857,3.0920222642082336,26.710224383401936
3.3519411330295994,4.710551838139633,3.527226542892281,4.400346510432476,749.1974644604372
2.5887632993436114,4.142820021247966,1.7313947823177251,4.047897785707367,238.81461803156716
1.881082016573504,4.029874620700056,3.174028468420508,3.593955639490913,339.03049969117075
3.3353707843801823,2.13403592202556,3.220503821072123,3.3031496081232787,186.1028439226858
1.0365041755378046,1.3642029878289774,1.9265006319086175,3.580399758497665,13.04297162243292
1.9645722858669756,2.7120308675294766,3.739096965889213,1.813303129414484,374.4238033390439
1.0346472461363323,1.969257853754496,2.303547370464117,4.790426998183151,24.24545082169314
1.5642066158695869,3.810804215967619,1.043570109007756,4.189130228407045,71.11071182586231
1.3963786525006685,3.7132401853887576,1.3717327947005375,1.656803907987472,200.31688578588265
1.5886533373772007,1.208356055253088,1.7163943269247564,1.0886917996801595,45.955867397882464
4.675123677843878,4.876822800867858,1.4742373422813153,4.403742970339734,467.7592287222433
3.4904028626501358,3.569332239571825,4.311577275960422,1.5064815118043278,1599.306630396289
3.3257075474871893,1.0399901886840714,4.01310973854247,2.80407618846916,64.69096514581229
1.0629271547274015,3.001481293470936,4.356966596847089,1.868101686018758,280.6521451958272
4.937179211162317,1.4949915321997187,4.652703328030135,3.470118840223552,185.920481029452
2.919227173753564,1.7817875621146588,3.442534439087954,4.975709643721062,80.57732903724558
1.896917368293983,2.852013380709277,4.205290048162032,1.121234314983841,727.2118869226325
2.011920875951533,1.083588569191556,1.3158230780854114,1.1751689623024162,33.23891029914947
1.2008823055734354,1.394553035464634,2.541521947062802,1.4745104247311027,50.58554081537814
4.873451690891285,2.9805351402466247,4.441706457859465,3.5839680568523984,674.249675011508
3.3100763699232854,3.2746966636147605,4.879305248128876,1.6973810306503463,1282.2380980739356
3.406685374549092,2.5132836094832705,2.5597288265941773,2.8694916886166006,241.2203127136868
1.8725893900556128,3.2451038079130683,2.3207507122185302,4.879671295998849,117.8548704507222
1.9530881977481416,2.5046786353321298,2.174193241097261,2.212125357019715,151.32969250018778
4.713580041439503,4.750019580804162,2.6273398551871727,4.397181455420823,798.5340072619325
2.781443609442769,4.37424143818731,1.6802227688865323,3.780514376691455,297.2361285636844
2.28705134752468,1.4965635642916228,1.492201295818505,1.0024234765385054,95.81914648084478
4.612490511234021,1.4192621843969668,3.2538850270373287,3.593770686533927,105.7115532281282
3.268481303160171,3.420107051402262,2.3095111187341386,1.124216535929116,986.973193729546
