p_d,Ef,theta,E_n
4.238026235158617,1.3462787334747892,2.2129240746428627,3.417066889272455
2.576402471681372,2.873077196695541,2.153424410831327,4.07284272570226
2.198452741090411,4.465252721277049,4.798531928914787,-0.8445894583797267
1.643163884317595,2.1059152932221137,4.968641415680964,-0.8770539722276093
3.965708183705321,1.8532412001580671,2.9347654357876443,7.192778594969336
1.001708882487665,4.334170128672636,4.431640195799956,1.2029432131416813
1.5651354977154734,4.700475869399644,4.771571536515944,-0.4351449354401814
3.7451959301551936,3.4625754211495847,3.1751474618296127,12.960723548234045
2.683493643558104,4.540379058305584,4.272830347525815,5.184813866681881
1.0989419535543727,4.210370598774674,4.525396798001483,0.8601706950968236
2.758004451144996,2.57852976205713,3.723585516439624,5.940806262920121
4.691020281620636,1.7721493139822644,4.698053695825532,0.1191678393304998
1.0835059347991214,2.4196353365539127,1.0497772217024175,-1.3049832568811464
1.7379400613994291,1.9168758186102692,2.178437943034372,1.9020143331276889
3.1938106688465013,2.955445702018021,1.6639086871661442,0.8776306007288587
2.049698627341474,2.332122353539491,4.675589520280145,0.1758671656365718
1.091147143294573,4.759160721081711,2.673084270990264,4.633367604208634
2.402507353144524,2.358291838431101,2.186422793983644,3.271837826306568
3.712512947742727,4.312237389021837,3.3393393665870263,15.697245099762448
1.4288191550337457,2.327580798659989,1.7914874936930718,0.7280075505843325
1.265331787261185,1.334581681162828,1.6082447359643437,0.0632239227656782
4.280916462236516,4.151624872614963,4.8695332894359415,-2.7814074072652923
3.627100408128541,1.3337252331166392,1.05296253466667,-2.3945855226298582
1.9875200982550256,4.676730941169623,4.982771166410547,-2.482718080172856
2.3378971314796964,1.208030763455596,3.93835781556202,1.9742185344319132
3.5408662790398284,2.252386700995745,4.028120558308046,5.041300614126981
3.1820398618137453,1.7489082288383275,4.34671210068004,1.9899752791640744
4.176308583084323,4.593921112887223,2.3968213628369903,14.106100635450453
2.258757588213158,4.973405351705621,2.593166399992516,9.586248017911986
2.702407174952429,4.045753671347409,1.3341088111190231,-2.563675426485527
4.745917409380627,4.584803820970036,4.212468256896209,10.430354517674392
3.230544764696332,2.681963781126486,2.8034696715566927,8.173627857140309
3.575293722345492,2.2601627415974708,4.1458765794225885,4.336876074111197
4.484118482728313,4.961385194142539,1.6583262678644957,1.944831422757618
3.1740391924002447,4.337286820297381,3.8130665201657217,10.77804040441495
1.908928726312061,4.433006140809083,4.452916581636233,2.171175934952713
2.568091468690197,1.34688450966049,1.246033484756333,-1.1036869823064417
4.380154845948215,4.220210914790524,2.838584507664641,17.64305176778578
4.137509718137979,1.7203945911738203,4.544304128967063,1.19082722542944
2.860150230080003,3.0737107301650624,3.835520901753326,6.758200760229835
2.643445301649655,3.398285893036573,1.196326984749568,-3.2858569213000908
3.765200577676911,4.740271081874669,2.200967520678341,10.517566472335057
4.041408657233517,2.6548922390213816,1.8064369676650407,2.504974172070678
3.293709010023933,4.899497672936121,2.694742970241154,14.55302355401157
4.4606360995517225,1.6864896582964055,4.868831036550714,-1.1720902396498332
3.524053007305032,4.313145048687304,3.0006627302774254,15.04905845672634
2.323917376984153,2.776401005953004,3.036324478666368,6.416410282712226
4.900520931422074,1.4073061500223627,1.801862746316324,1.5794145994283604
1.1126719174993238,1.2876843394696782,3.503137421870225,1.3401437947079176
4.54617751435309,1.9856632659141795,2.105823314449409,4.602635235862155
4.809129546515479,2.8087041527597107,3.992132675181108,8.909189585186216
3.07956037035825,1.0812080670200563,4.114195512813325,1.87509172749412
1.4411732196824674,2.580243891629093,1.715780354014499,0.5372476548350447
4.051460853601465,1.691750155334948,4.149529583395605,3.6573718247706606
3.9110661962693767,1.288342720756182,1.985832396190264,2.0317571843901376
3.154010135188419,3.2985986634412865,1.2174119300231694,-3.6005002921569
1.8787852680437185,2.895724680827707,2.07713959778675,2.6385210983573204
4.645907638189842,1.121706616420616,4.170930186861827,2.6858578882980373
4.605921896899586,3.1031235733242664,4.972800873613702,-3.680075633047207
4.05042410362919,1.2219611596555031,3.166585980225336,4.947915134323898
1.9491824004177007,1.2900779299987328,1.091903757574015,-1.1587178562883562
1.7951360047135014,2.695588008248791,2.0019699326095868,2.022376396314096
4.839146623753794,4.301714812333915,4.135128955673762,11.360258693205845
1.9832913572498885,2.0939273479783367,1.534404476265213,-0.1510971954555774
2.281793609619007,1.5607861989228042,2.267692290879039,2.2858455697641387
4.56526135302901,1.364920227721219,3.349598747492508,6.096901301566411
4.62970099620145,3.986631963997381,2.989407640809588,18.243592537332518
2.272653244919705,2.1128580617184127,2.961387445673013,4.724037966210639
3.655211055894279,2.8556632633759698,3.534869021687578,9.641194979748253
2.2673756807313845,1.254341058316741,1.5750469808945988,0.0120890891425243
2.758489026843694,4.587683805378941,1.111192511607399,-5.613703760374508
1.312644604425154,1.918155908162852,3.19456754619817,2.5143248489842143
3.261545454171655,3.715810341465968,3.5141705974457094,11.287804763490357
4.135475774597192,2.3920040669304496,4.555747054729601,1.5431847693081624
3.394422063265262,3.608929768591441,4.898679283498321,-2.2689224088518656
4.322153638556854,1.3292259876551733,1.066267716491932,-2.7771608408571744
2.436348060873494,2.7330516061919097,1.489894824801735,-0.5381085581953643
1.1290995335750518,2.301424067210646,1.5012587773155197,-0.1805502944036441
3.7531814507443833,3.306301504638732,3.1307804461026185,12.40842414628942
4.675279307535359,2.5071917680623628,2.20465688973921,6.9423638422113845
3.877131780219364,4.8246835286583565,1.0028689778536428,-10.06165850583002
1.3029695049586376,4.183830306559823,2.5495705242078874,4.523650492047613
2.1063464780088705,3.9107932171678015,3.5954957280534328,7.403378700767953
2.5478671798599097,1.7431329721913138,1.6439651271897544,0.3246726129499909
2.1361561916959024,3.485387721700771,2.6434135506280136,6.540382848589139
1.2349252144492775,1.5135726305963413,3.634558519162076,1.6465953527223685
1.55688609063571,3.7722211846487697,3.0722102136401723,5.858788473919035
2.1672518097977247,4.827382512107897,3.25140642987905,10.39913495598408
3.145887764153366,4.916988371319254,3.0761371756810694,15.435169053007115
2.648045275365189,1.693108594232497,2.90735486697916,4.360992670540645
1.1904312623737034,2.805189334537486,4.676226924413835,0.1207327126019754
3.2049226670143844,2.9458128894361804,3.3937864682403336,9.142455242215725
4.232861065144189,4.298620327405308,2.686615974630841,16.34446143490256
4.483102897820688,1.6825902565109447,4.560079604105088,1.1444670096931626
3.00882158198621,3.4017464813331704,4.318922678552607,3.9241137082615807
3.9523512336658086,4.99676441171441,3.1414797313867897,19.748967861063125
3.6307372960062376,3.3443347301098805,2.383276531398705,8.815322805481705
2.5033610436094222,1.392338249648231,1.6229816632356011,0.1818107648264798
3.949732900170333,2.605890577781367,2.506651300573941,8.286616243768986
4.273882122283327,3.1224681740977576,4.272543465302305,5.682322790390843
1.0858133132627348,2.573340279277971,4.340187457840514,1.0161466411006128
2.985741544467482,2.5581590990573457,3.155778362767369,7.637233398146381
4.073392836211836,2.826300096651913,1.1829743524152945,-4.353766491963667
2.3522473114755664,1.07685838645219,4.833168221364781,-0.3051950391822145
1.410920444770365,1.3314435090374317,3.0394122098974603,1.868762518050043
2.3074002866122263,4.427878098004724,4.200428467064548,5.005123637028656
3.3398477142045717,2.9926520734788324,1.7784547131997503,2.060661204535623
2.892452192757361,3.971984988724607,1.3467527691278995,-2.5525066207950378
2.4604708481933426,4.637029651834918,1.6981952276356784,1.4496005342311775
1.2448913508795472,4.634958525039492,3.758321554190692,4.70703628591564
2.7925926875308096,1.5949097632333933,2.6089576204623324,3.836938772982004
1.1928347223902596,2.5270953893160657,2.417898704824057,2.258890811608034
4.038613159605524,2.63584355445846,3.817130009225441,8.307168768092048
3.4310942109236096,3.1108873903409395,4.115625353827237,5.998309211187344
3.5140321593852857,2.772396697354965,2.1737717276604878,5.5248111744200346
1.6693277946113303,2.90870500535478,2.981967323049646,4.793852638731302
4.081065084114593,1.5685747004057826,1.4831366945280555,-0.5604308411961584
4.017233897868479,1.1932922790104137,1.1752340498499674,-1.847155731499907
4.910514159710338,3.216038770461324,3.444119859234422,15.075217145868256
3.141366466397196,3.3551542537406243,2.1255224048071844,5.551406758851203
4.7903393916779855,2.73525571421486,4.601763747739238,1.4465459760194028
3.0677961987184847,2.1362016782162256,1.8660251487216784,1.906778400323712
2.608506820286965,3.9917958333973136,1.877789440677696,3.1466302083193955
4.083051064552317,4.774522356699114,3.7424266109679136,16.080417651248695
1.9438361740557464,1.578673163530039,3.4848656187485525,2.889649344515844
4.148340508439234,4.941560668926488,1.2124379277737312,-7.18986266885786
1.3071101999608383,3.5847814393111386,4.675048958469693,0.174923649093904
4.839343726319724,1.0443671945488298,2.748893803637244,4.66933549105324
3.1545304376183743,1.7844355316206713,3.355529653776061,5.500728524172184
1.0694544176937333,4.345819684435565,3.310102067185658,4.581825975525411
3.6441393179548633,3.785581819087901,3.917917424115503,9.842775876977171
1.856120188800065,2.534668969288134,1.8808113733021703,1.4352616030874032
4.891951108179696,1.022357097656078,4.057757478843316,3.0451390999896466
1.1910032272734783,1.580867717931155,1.018361161307357,-0.9880310941518125
3.2289955795220022,3.350014105224783,2.905632032476244,10.517439025295744
4.675693789179473,2.0161839593549624,2.0214513651295305,4.106005130474609
2.34670505884192,2.1889095657395368,2.9868682120096355,5.075362007254151
2.6359179420893937,2.3189460995151685,2.3957868829337605,4.489922073375073
2.78674996597312,3.273887998699943,1.7146497848214914,1.3079261578428507
1.7704553944675316,3.9587870996957606,3.3938920427330603,6.78696248446244
2.676923758238143,1.6888044628763343,1.8922274039292943,1.42823248469515
4.467106618886782,2.183088183200496,3.449982465135476,9.29201866958988
3.07963033654018,1.5165344926311204,2.0047501295432184,1.9637084991531504
2.6456363887690757,1.025509729881683,4.65587986860196,0.1532347484516814
2.799523929319165,4.647256241638911,1.616958078619671,0.6003559705482506
3.2981523323899813,3.914767396417859,3.168822931204049,12.906712654046968
4.791481440588938,4.744823781909085,4.056610380287739,13.863107778525189
2.5491242702074413,4.137614060245244,3.1007291252722,10.538487565218114
3.741807054951131,4.3567437782868215,3.644673179349041,14.282289823536637
2.891827276721983,2.415480653497176,2.7114990846983305,6.348992196329846
3.965868614069176,1.4950422055361416,3.228560866637085,5.906732648577137
1.439533875621159,1.0135945564057345,1.305702903795435,-0.3822843360460774
3.4430064202207693,4.5626277612467705,2.25250378317636,9.89865032105423
2.0665885265434585,1.0171592680407842,2.454759355619113,1.6254264489735484
2.867520529677394,1.4610943331118271,3.735771113593224,3.4716367806766746
4.1852760834250144,1.6642749076008865,3.7452456634347233,5.734428358889203
1.0680166640053868,2.3401436541908747,1.3538368554257332,-0.5380054272646168
2.2447504177433766,2.960180576052654,3.424468410065743,6.380777883885558
2.5742849978965205,1.2834310249820031,1.3751546914406765,-0.6422681950708425
1.8172091898850515,1.9642960066502124,3.7194997476614695,2.989871755736413
2.2966050690342987,2.520147051722194,2.5348182652956788,4.75461469302165
1.0800953473816135,4.758810490196447,2.645758329603233,4.520973251235456
1.5322999871886855,1.886989297474572,3.796200068936761,2.293736785992802
1.9991682321816984,1.3964416863748066,2.4892166835399703,2.218424041289076
3.879100866574639,3.1872250329493963,2.633013886370851,10.79880264169894
4.639451971516044,2.7294673449500206,4.212665597813107,6.068002845349718
3.3584450737627614,3.164512773875568,3.0729677499825345,10.602826895627771
2.834087978367983,4.298578142851283,3.4704049925009786,11.52988722885192
4.567798594549348,1.6512370912705163,1.1554763337165,-3.0432760213940684
2.657900106931746,4.768587898410525,3.834490888518335,9.751680604555569
1.3441320081089536,1.131471616842861,3.723461753504425,1.270571850306415
2.182368089755283,1.8290256315441868,2.485605850496565,3.1631348221568607
