epsilon,c,Ef,flux
4.095260739136787,4.581392486649907,1.097017940070781,22.579094272311007
2.740945819626571,2.167062038278789,2.432399983600521,35.143238425197545
1.2264604274844522,1.3688005191461086,3.743572154610393,23.52697644856761
1.303845369950412,2.845880716072971,3.294944942794509,40.28460467977594
4.3475352761835495,2.253116686590722,1.9957139521003435,39.01426104856288
2.680542657050592,3.391040930581908,4.9343164920487625,221.31444399682323
1.1553548812660757,2.788795306555688,3.920059072992998,49.51277478620392
3.46473264711805,3.5273538695203035,3.254444682901702,129.44120503984928
4.462820475960996,4.24871973255066,3.4019366771774964,219.4421005278888
3.300277050680396,3.915368301515046,1.420264714458506,26.065233196866
4.1787326588509766,3.068658473752345,1.680662365987418,36.22047106852066
4.30894967177248,3.8837104714667263,3.708496411560725,230.1515975665109
1.344132068254844,4.598428989449316,2.3901512418055675,35.31036382185317
4.280274862928013,4.257267284194398,2.8478184552162014,147.78391800456433
1.8273551983257188,2.232902332981071,2.454834589993021,24.588790612095625
4.572284497896851,1.2612517569809496,2.8050913777566207,45.37629745537515
2.75997291676006,1.2411345719741829,4.484058973763196,68.87574746672016
4.694407653848016,2.483569440553148,2.5408139959774227,75.26669627440404
1.481615110158494,1.4177476178704391,1.5277143257218635,4.902511566584538
3.535814529805131,1.6063996055412453,1.7741435535728942,17.878067804708074
3.937705659959109,4.6723814287859184,3.827661236621,269.5557044413321
4.220569390424183,1.2807149714457506,4.311488758632732,100.47963470707064
4.854461156607699,1.010467959222722,3.1702424575179555,49.30018323415106
3.169923416693477,1.7971845073323405,3.0920778287971125,54.468105458412616
3.940552072723549,4.313640300264794,3.220245382386768,176.27021374983994
1.4041348237923068,3.657136800881084,4.563228394313299,106.92873496743913
4.777692245381473,1.6863425818659992,3.0605814852429125,75.46956924398094
1.4614331923002912,4.767081267377072,1.2420505609351644,10.74756482188828
4.054489728788079,3.768598836425582,3.4537734185140065,182.26521811838032
1.3385589213316726,3.838631820527467,4.666619962521164,111.8970973758352
4.303933401265089,2.377138436772258,1.7314920688586146,30.67333727470656
3.6775852147285617,2.571562128102854,3.594434114872868,122.18582370343265
1.5442805732977845,4.185874564798937,2.8330238207751397,51.8815414056107
1.1984190700153925,4.771416451072985,4.040455583564459,93.35051295419376
3.135697309890101,4.315094436239631,2.7311256078709016,100.92709819887835
3.04636015473588,4.084717670774648,2.0878227256692505,54.24135517911214
3.2613284540773053,3.6172403869311376,1.2276867860575875,17.780627086090398
3.0009780518692897,1.445381096792112,1.8261368700268807,14.4647802367763
3.1879316597154514,1.6681550784418993,3.10946953101474,51.41833813810275
1.357989733687599,2.248559791143245,2.9454104238564365,26.490647027667208
1.071357195582487,1.9073088002816372,1.2755569253494403,3.324719368419521
2.112255377396061,4.108685897498368,2.317369195805316,46.60578477019327
1.8241677312237337,3.1903741451595757,3.488580369332053,70.82781615782294
2.8426950121185386,4.076190740802377,1.5822263302308164,29.008280115942732
2.69305794769052,2.8911838943945862,1.4228893064960897,15.763899062565814
4.282973768145473,1.0361841253102293,1.6329055559075396,11.833262055861136
1.2789642518472646,3.81130674185176,1.4078417019983651,9.66139769846544
1.0220514562926502,4.538300976365621,3.41268139922205,54.02036902597455
2.9968373904368586,2.0432801808696994,3.829427295579341,89.7963653367155
4.73835811789864,3.2152334792702733,1.7368754991094466,45.95976233001906
3.001408115696785,3.776044256826587,1.5788624000635676,28.25209727693388
2.6692132321711037,4.968533162761288,2.7259261377013093,98.5461427200754
3.2568998375019005,2.148652221702367,4.318871309528087,130.5302158609526
4.417696108094065,4.403043144093324,4.891979948041265,465.49831687697394
3.8107995470138687,4.760919910166212,3.1504526777642563,180.0747836750255
2.368988522832282,1.575252322789337,1.3235360426591585,6.537092502450713
4.737181401436832,1.4113175928314097,3.211306102569735,68.94585791512431
1.4111036041010578,4.54709859183691,3.696044985014993,87.65319860053543
1.4380859111885242,4.460225325949164,2.5146235596516378,40.55903292245191
4.729585012537348,4.138352708775712,2.9286795501185767,167.87817836774786
3.4879998538810817,1.9732884219095976,4.6310825197181344,147.61553504427218
4.526606420220182,3.1628061492117534,4.742083482229596,321.9464940777907
3.8487950295883984,3.129625145541864,2.975269416092484,106.62761656705892
1.675910157017482,3.459749531764085,3.812329189491719,84.27061840701438
2.9181795365028376,2.0944621071651155,4.633992450185087,131.2487448894089
4.78894401615746,3.5418315268986507,1.9256751496243023,62.897547449738894
2.0943983449902728,1.458599876934794,1.297195916703263,5.140514688993663
1.3893723196534191,3.779296943211545,4.412212887464985,102.2215768563194
2.4801140272705893,2.2801195241399874,3.4957877682986225,69.10657652051076
4.938222555240529,3.1794694607683405,4.33022054869102,294.4051140975382
3.308359987438998,2.4555505622037197,1.1801902793408905,11.315290476187128
3.220337309027653,2.3214616795741687,2.281391531768086,38.91011667233187
1.525337299698709,3.1120140312936453,2.4021016167256257,27.389883679206108
1.3043441719547455,1.1393613150316997,2.608425219399131,10.111380480029572
4.040063347593774,3.7642850260357865,2.6238242710970843,104.69842900213692
4.007526275904816,1.1004444353629288,2.4719795098121464,26.94847727265004
3.150657077085026,3.4527681000233543,4.09122502264803,182.0854655246851
2.9339867444793444,4.7346139649885775,4.445312876290908,274.5031858381742
3.913049042433211,1.4984874224121052,2.4162564560991364,34.23374787925101
2.3392306529321214,2.017502364447465,4.9094341183373,113.74962444860424
1.2840415427170129,3.0542089370176924,4.211218049697472,69.54938217777345
1.0306937294873926,1.1100281032479948,2.097597003890205,5.03393630611853
1.4256376868875318,4.776108707623166,3.083513600915294,64.7403595910019
3.2165414477156524,3.088021819300614,3.7836272910561175,142.19561732031875
2.994004911926288,1.045276225641142,4.692463922514395,68.91051025981666
4.934351338160779,2.929534603529589,2.26221854541436,73.97718783990408
3.661657310865945,4.962044292240943,3.780532297707875,259.68342994985863
4.953848980465736,3.049354067336967,1.069985689332734,17.294442049779995
2.7154288544686462,1.0696313568529985,1.142669221087783,3.7923954195975407
4.719501099524062,4.643025117228719,3.011456494250199,198.7239959917432
3.603563638189983,1.86644323996225,3.374444644267019,76.586390116368
3.9770779045297022,4.77964586861817,4.119291416967044,322.5557976668069
2.040129932122673,4.973543680816137,2.896812695945735,85.14606749220108
4.352873467265031,1.2585050074598474,2.6916871806125946,39.68991447983828
1.9725584913772656,1.5726087861419562,2.166264038365248,14.557049810526484
1.7072000245677077,4.373649330196237,2.1765741408398744,35.373277243022024
3.801290822316337,4.973501137720794,4.8148664740415255,438.29025464437007
1.6514377098717872,3.860344263701945,3.4829288223215,77.33523905852006
3.30999039608647,1.3244548914137635,4.591365670393582,92.41610712332682
3.761219691214163,2.470399547520247,2.0613048776420784,39.48029254442627
1.9286739206174728,3.3636952845440558,2.062140151825943,27.587466024981225
4.205808393341547,1.155512009864236,3.4672689843931277,58.42503975030872
3.805299311787068,1.899987761049423,4.812994746539873,167.48287264749106
1.620748954707537,2.633574224006284,4.387303107339226,82.15927391670681
4.634722004299697,1.895503472357002,2.6239069508598267,60.484644741364654
1.4142392001212278,3.99480860533364,3.8077751505943542,81.91462328882547
2.1219108375747577,2.0359314700597206,4.765399154260688,98.1044829518404
1.533122879836767,1.351155082664267,1.6833905268432052,5.870186806699371
3.401577498968712,3.459036969941215,1.322650941578568,20.58382422945437
1.535397202943722,3.466632822917581,4.283251779308032,97.65079824029216
3.9651374041496976,2.0334288093245902,4.423003164414507,157.73269148446002
2.2693134378236475,2.0941478537602407,1.809517900972284,15.560644951013192
1.4922877719313932,2.1325051768775265,4.581858582361584,66.80762544803213
4.856313072725953,1.857611783269094,1.5615334300675006,21.997038070356734
1.760619463373967,2.2787800088446826,2.254489176286956,20.392205953194853
2.901296786058082,2.553600249709431,1.2444378271048588,11.473382616977734
3.934496142491244,1.2465495825196171,1.201141401959502,7.07598584012529
4.309942629956962,4.2717427970881685,1.571055279866783,45.44221773363231
3.212721583825553,3.447896125565157,4.13833852997438,189.7052253226432
2.854853877536295,3.5038364857078474,3.6864027055485113,135.935618396971
1.5201281000359037,3.400427618693787,4.033500007985307,84.0964854784842
3.217366806692093,4.448666061206943,1.1015800216064946,17.36850689578567
1.0314742491510942,1.889118684986757,4.573533520609022,40.758797894136805
2.260586760679268,4.352965565780858,2.481837876100039,60.61124820891027
2.032720892292781,4.137096245500802,3.151797865380931,83.53915718627357
4.511794752502967,3.6544601994962536,2.7229445517805497,122.25036561991922
3.8333571497051016,1.747610758566312,1.248543339039725,10.443143304706124
2.264327832366407,4.028538448069165,4.430886364898204,179.08864149883897
2.952263368150577,4.814161550722536,1.9847919799179428,55.989391887146574
2.122069833603287,2.852610850985946,2.068235241858947,25.89417445691663
3.8069761140889007,1.9125661922603323,2.4783796217319365,44.72313978398352
1.8545755629803933,3.823880075762451,1.8305117773175572,23.76259418967274
3.472770620079361,1.4481787878715378,3.8344619410527554,73.94471572005132
1.6579699198076563,4.681573204620475,4.448738317430957,153.61802836246548
1.4037609327172684,3.899762916252272,1.211231543481616,8.031297278537881
2.0852734241206967,4.870230999481011,1.1589540136175245,13.640961297831176
1.7111860687004177,3.911682386693489,1.4476685593845846,14.02810814550894
4.937710937187818,4.383235895782214,1.8902985920142603,77.33593270143083
2.7903350817704737,1.3538476060797318,2.412195218663598,21.98118215858172
1.2420613361390402,3.45532287556146,2.4896923007922456,26.60253546626284
3.4955423693435668,1.5313316685779506,4.389592611870405,103.1412206876952
2.7516224182767743,2.4528278784920303,4.881729774072299,160.84345149325745
4.086035700954497,4.721095607751643,4.382103706433795,370.43349998241166
3.2159344315384844,2.61275928280376,2.642588380030966,58.6766926909049
3.864089778658101,4.987957292306523,3.0233767892244705,176.17913926626247
4.65523432953816,1.864597874042272,1.3174532043445182,15.065971022804495
1.1626682746814163,1.4995578315657383,2.1383855031419,7.972436054813768
4.8209506587283855,4.386179954801968,3.021268011900744,193.01792278190268
1.4422065618156323,4.605603742820412,4.827562593188992,154.79961046892402
4.5750736794797096,4.32664492579635,4.824798169546902,460.7948848266718
3.328352580306552,1.2214439975868068,3.9391336795064618,63.08183590334498
2.5088671949757644,2.641795393333508,3.256588524759489,70.29147033410369
2.164460139180801,4.600954806269391,1.2554025450797963,15.69508127937559
4.475000785068272,3.3881325225357712,1.840848608018129,51.37947373769458
3.7488335216342943,3.6633105295640713,1.0435204182154898,14.954496357846017
1.388759604037832,4.685969085521732,2.0572048700535364,27.541119016571205
3.5880180533867168,2.0428588904041565,1.184233537304003,10.2793984538345
3.083744871002782,3.890075202204929,3.0216144740436803,109.52532274317085
