c,v,omega_0,omega
8.418379327159336,1.884835771711085,2.814291857834652,3.5341186201636234
8.380810403226025,1.5266762441627266,3.456780011860951,4.156015795924166
6.993770042113818,1.3684482034604772,3.5252854219158407,4.298147813146871
6.043546465126371,1.1241813534961,3.818272309543455,4.608961944939182
4.618777835214633,1.6410057614812077,4.724916391921846,6.850591345000022
3.5311097867671486,1.0056030568194547,1.0532120651975272,1.4116018081463175
3.9996103221794135,1.4528067544018302,2.609187985854813,3.817703358248641
5.594182082801047,1.669457076347722,2.055623413685143,2.796508026080388
3.7143058822647874,1.154610170179826,4.585476832359564,6.324212823367575
3.7171322961030855,1.4168817206727828,4.930703041413338,7.366306723012046
6.079042400318965,1.7670648377375182,3.8103998537362616,5.139956286416648
3.437945957585155,1.884138905857259,3.180331591450216,5.885925446866895
3.831338707543742,1.5277043847630116,3.4892037917935346,5.321856869159329
3.754706023601423,1.2393820371222295,2.735513768254169,3.854517633658756
5.58862303160342,1.6546891632963403,1.2035161460455122,1.633078253500373
9.076519572527726,1.551245665181284,4.700203315100143,5.585685311988031
9.357403035273483,1.3116598656583696,2.701795066652864,3.1112324477937783
9.47025593774694,1.1190998961294327,4.301365707476556,4.843595200338952
3.2556533052417254,1.8861218755844944,3.515850184541049,6.812411932533967
7.617953415754568,1.6542583389115522,2.2983716361513973,2.865854973416066
9.158700654854847,1.957866709024119,4.900387210954712,6.088696853797914
5.7895590959469,1.4669966005058488,1.2180129555282866,1.578143655591653
3.374544704399,1.9865051478888949,1.5552796307684535,3.056556904825083
7.982453919026581,1.1756444641416155,2.5766790951878016,2.9887610146528885
5.754922982547806,1.3998350240395538,2.334684642761407,2.9924522961246294
9.333608305094511,1.9395772406394511,1.514010447391381,1.8694401429125924
9.054561812910112,1.6945226807288938,3.338948909568197,4.035110669412928
6.289092471642185,1.8692127229468136,4.9578405570223065,6.735770831620656
6.993762200814173,1.5235264158405102,1.1259542544493422,1.4049743808361508
7.867671480709863,1.258894829461226,3.893443051170904,4.575378173702579
9.287230264679907,1.9906640789095864,3.4455856231436823,4.283687631264143
6.7902075255244565,1.8047489711682756,2.0588393856885685,2.703284498691917
6.278664551342208,1.0262240550796502,3.305595544295424,3.8983061472518794
3.967765549777897,1.6683913571408646,2.994016941149289,4.687496587777989
4.603151385497383,1.6927935352574748,2.23636052285496,3.289266646743616
7.516796431202871,1.4484064546762865,3.637908540973036,4.421759284799086
9.267449955688225,1.196142564557706,4.574554385357127,5.208555075541779
5.1004794860285845,1.215554955641461,2.044264979630022,2.6065624847078177
5.129653958691655,1.71274193057269,3.056899844509158,4.3258196601754895
4.579547965612103,1.7356900400308597,4.264123925629249,6.354344131906658
8.169122432248905,1.4344882444192666,1.257118486785748,1.5011928269267418
5.00514492208909,1.6337321449955196,2.694607226436903,3.7812624276662
9.818078427290716,1.6079487255267484,4.044305914497057,4.77107908450184
5.459495052632169,1.956416873258467,4.322641772311475,6.289362296091535
3.8590958972180855,1.5641077849726577,3.0907080774124047,4.751116994565247
5.790383609083104,1.9704605185194333,2.054300346242558,2.92813509822406
7.3769470463634,1.5502487444532187,1.5546118688257295,1.9242798987070435
3.566962106024791,1.478169612832142,1.8810416258534648,2.9233917153601245
9.601770661962844,1.126930074766623,1.075492809650001,1.2100834130313949
5.613965280919264,1.432934302527864,3.7299982952778983,4.842459332074469
9.535275703077374,1.9510930957635453,4.6926293370430106,5.775016626927397
3.912604314493653,1.0007345415639193,3.691060429393401,4.794612792922248
9.626569741727415,1.842526818174448,3.1486065900205533,3.821909451992529
7.737956390472003,1.925001136216553,4.588664606764235,5.916200187478477
7.663270571606599,1.7822573105707726,4.709896817315008,5.968956730998606
3.276166488718625,1.201221834820791,1.0404066555993006,1.5283127787690858
7.004397635015172,1.43451388324097,4.194134558887715,5.1625290769339856
6.782017132571614,1.5853325059144985,1.2016460977750838,1.524780601504081
3.9277354414020937,1.3805004481609453,2.333943383859124,3.36923200642678
3.246108477676761,1.671192349066619,3.092621970673527,5.464639419400972
6.096038577692992,1.2332216637921007,2.529264220090953,3.105133755059285
3.3475842494981967,1.7298776110109362,4.0208128504122005,7.123399645524996
9.757670752539331,1.9719290913682137,3.083601176282168,3.784859881539752
5.463173989731873,1.4869487654695106,3.947128832983503,5.218456305994778
6.332161660348095,1.6426064125788966,2.016590698887984,2.6297287971103698
9.076496312962558,1.7705177471173248,3.889699216742701,4.73949341397773
4.7891687614329,1.296945448952774,4.791604429489116,6.325574908827498
9.666511233497136,1.0245523914673114,1.3309316478714188,1.4803353579155825
3.981125772864648,1.6661148660840208,2.5102098748768507,3.9205920963524505
5.852350082435027,1.5312310509447116,1.7710781482075486,2.315118020944539
6.135386801612182,1.4811969573741963,2.8339494607979137,3.625351872570005
3.2443300836171955,1.5685188400705783,4.823781851923765,8.174782827855058
6.975078750505556,1.444295318657137,3.975290251877009,4.904733556665147
6.215823020752775,1.6861330866142177,1.179006484433767,1.5572174538710484
6.36575341115936,1.3711308931457142,3.658855010141148,4.553831069671253
5.647292124508985,1.129140209940116,1.6742521644143835,2.05041139854898
8.222966463331879,1.9144206401009616,4.519681944775986,5.729361935983368
5.160350159503186,1.956772927106139,1.7762982521871873,2.647588753461618
4.208625117560326,1.1169613451142224,3.7023235197672446,4.859168480412449
5.236839280792742,1.346806622775468,4.08397769403302,5.313001885190602
7.454460533406033,1.027874588847622,2.4529076825697653,2.8180504050696285
5.077666147775799,1.8604571953811493,1.6590924389363093,2.4364188898330923
6.893956086178843,1.8690922869916131,1.896334794254734,2.50426607889823
9.589309706454674,1.6233201417923142,1.436643648190632,1.7044447703026782
8.823097053769459,1.83364147559474,1.6877044854779857,2.0839480347049544
8.108681656695484,1.3580196548842576,2.735301351273076,3.23915205444018
7.842073721657291,1.6428827212675832,3.122662759517456,3.862560061960473
5.591772072175123,1.861987201952601,3.778214890145431,5.341121349209015
9.118453295787438,1.486236257171068,3.501062992240439,4.1268962270419305
4.31183215476131,1.1465228853388008,1.1575385706221155,1.5200514461910504
5.509845159005716,1.0231464876492613,2.020579859331159,2.438196029026706
6.516638432775099,1.225555997142682,4.568179561821296,5.525898954599012
8.490418160679823,1.7614320888819823,3.2077442353975507,3.959369610255924
6.453273824532445,1.3919954150005365,2.1657479715973054,2.6963839219655767
9.661043455278747,1.2197511873189435,2.078096178429873,2.3593451672226107
3.6603719243620088,1.7779867066212451,2.13259836324894,3.624839164460085
6.353818719972011,1.988872631292141,4.627842910157721,6.397970817675558
6.359424499363483,1.833127799119394,2.685539867455454,3.613014511025292
3.9824428706853,1.2268927427980303,1.5622336689823595,2.1479937056376333
4.1256891253367485,1.2836901438985169,2.0459013699327238,2.8225812375257022
4.511606073230888,1.2989065000052686,4.120427779774882,5.541335832358078
9.495438930815045,1.710212495097128,2.8083944305332533,3.369310482473111
8.131113980158945,1.096558515798682,2.276236714812873,2.607024911720372
9.547086794601562,1.569134010134742,4.919691340619986,5.807252473872974
9.25562262486786,1.499603576641574,4.434806823814591,5.222338856327363
9.54368541934726,1.1409149474599745,1.5226600900702727,1.7170022170353731
3.735500422407508,1.417998074724539,4.921816822930433,7.339499273934129
8.97092854362604,1.8085106771177628,2.3120291964979374,2.836361428085794
5.059393621343391,1.833505060888974,2.477001346722824,3.620783103271278
4.672243818088589,1.1319761770695402,4.900473317518987,6.274684786299959
6.977082331369337,1.1224933075102626,1.1827378600602767,1.3911418784821026
3.5619060051714664,1.585659086151391,3.274922460723401,5.285442376375672
9.004266367499584,1.9411303894865468,1.989746782348358,2.476935980466324
7.568508574464812,1.5273137677290307,1.6391451242148527,2.0113005418727736
3.351814501909227,1.9748753379513408,3.511615900659274,6.906823139606851
8.5970129609671,1.4371974105059695,4.558584841364083,5.396606173716183
8.794388386433507,1.4403337375443894,2.8356558507738945,3.345246485637265
7.166217685359196,1.640978150579678,2.884918250523681,3.642308962548528
3.342069425824456,1.7046572166085,4.369901445186766,7.671804391324984
5.451435669071996,1.9032537636828049,3.458697875906801,4.97957018574214
7.024192161666024,1.038108555124376,1.4776891976268782,1.7149094985931044
3.8925412154287153,1.9418779269441475,2.058161591807448,3.5594846696258866
7.98098497131503,1.2031650158861795,1.9651122804835333,2.28750388015901
5.32732306742551,1.525139928346655,1.966388965472421,2.639831836381538
3.66655106506928,1.1835649101539876,3.512131108671372,4.908622487315098
6.009600605518911,1.1247058295056958,3.1997801241253967,3.866948689810567
7.991621008411896,1.6775336738623752,2.1772793334536296,2.6943444251799336
3.016114020900813,1.1928760650281407,4.092416367439837,6.217948027176869
6.181177809081799,1.797412586451349,4.901264326862544,6.612224131574741
8.215781170819442,1.389199648624409,1.8304049184172773,2.1711697755220194
9.108770724175224,1.9155239221567777,2.219274549452801,2.747413058432903
6.514941419923442,1.7208509482082488,3.5495652065326664,4.652375290728964
3.345394840407673,1.5422422166499772,3.1173709971694525,5.132414472538499
4.544365536303769,1.4676168462040056,1.8160592151560384,2.5385916232056025
9.080221443280887,1.7649953121638196,4.519061735576655,5.502417182267967
4.268881004075094,1.492596292888115,3.5156390689249783,5.064530708632615
8.318050150376742,1.690925748273899,2.025927365752376,2.489752235691696
4.2207479871384095,1.154357365898476,3.0724055024100925,4.067787764969504
8.10956830992154,1.2237253493427458,2.9231781605024767,3.403252667942936
7.34433871888973,1.0323059725301635,3.299575083606402,3.801092523690608
8.089323554085677,1.317313707012726,1.2726925473790756,1.4999677065695731
6.358575480560301,1.4594321398778225,3.0153241483479025,3.809096518020589
4.3557197842346165,1.7235789792050755,3.637728701929766,5.528438608530233
8.63641892670002,1.1505567304239428,3.1614566999636287,3.614852474125561
9.16693757314519,1.350527983182788,1.5577232493165916,1.8069336122788568
7.429674190832282,1.7466979291405835,2.5549683184766376,3.24663231215606
5.532750564913648,1.1199802332165656,1.7159232113798546,2.1068914550158437
7.596379008537636,1.1544241476811508,3.800791301440302,4.429851238664811
7.311222736410477,1.0819552728159914,1.38710231856766,1.6101013920958205
3.4403623131912227,1.4315970745108255,1.875129140316261,2.920239160034999
7.015933588893264,1.226836370800891,1.416864070622514,1.690671983119194
5.1527142684110405,1.1899415871455177,2.0052036299847957,2.536848171747986
5.015406871339044,1.2772463565959271,2.0424091195132026,2.649907216149343
6.77729875978994,1.0868029817982334,1.1144978670548134,1.3101733180652972
8.666734379742532,1.3826345087065837,4.211332880703793,4.946534238985112
7.457274857971774,1.5178911542347642,4.484975447899148,5.513287290492544
3.760541175763104,1.9582649455189225,3.055069148136183,5.442056591736236
8.696084580030158,1.2480291738399891,2.3919673670577004,2.763865105836776
3.090645560651196,1.9301110034660571,2.901735646680031,6.035501869557033
7.679877334073413,1.99015990807908,3.264873492654026,4.256327942192118
4.72142636347861,1.307062110826826,2.3101628139131547,3.0696713503737705
4.085052046615799,1.5287051340567988,1.6956613964627882,2.512789160072296
4.520597164827056,1.5493648583706403,2.1756107103533044,3.1096096175416097
4.762426536316127,1.9123585061505384,2.285993941779933,3.4983729301639173
6.068437565103645,1.7470820837670122,3.880194898417396,5.218221060011969
