n_rho,mom,B,kb,T,M
3.45789767059173,2.7704527801698084,4.2427385366189245,1.0762914097491223,2.36314508023583,9.578087726235712
2.562861904578128,2.8273464209690564,4.056113421814697,3.8368676723361097,3.628044274079832,4.906704634668517
1.1954685941694103,3.778947548615164,3.634136122567981,3.0577775982233244,4.2661273682968925,3.536748313441969
4.9437274074691375,2.309170743303115,3.7239419617787286,1.5595071431826115,2.6223630352698524,11.08038720204681
1.4131728206720764,1.5249138905002146,1.8325294405671504,1.6747520693275637,4.944591093301337,0.7008018880705121
4.1201393008748814,4.054800828422666,2.5675457073451886,2.83177885037928,3.839449976402297,12.4158205052789
3.2658046005153283,3.302904365963781,2.075640209884528,3.964718631995386,2.681289397108785,6.129252727751394
4.917526259482468,2.494960988313064,4.452425960386032,4.258949637029707,3.679333506743104,7.483995672028062
4.118490477829702,1.864715127535677,4.9275583258528535,2.525327076851388,2.6472903554418057,6.755927158605885
2.8321538728517472,3.357538461486244,3.34532720857561,3.257076571822836,1.2938275727930786,9.417449451808071
4.924480570784997,4.899257706868742,4.811573487552257,3.881466632945633,2.6576516037057214,23.631816866629144
1.0767038761426098,2.9846615310650946,3.4188695434892376,4.5890894530599295,4.551625042130704,1.4558975045747231
1.0409633500676554,2.1345170926289696,1.878512309097104,4.983664281603794,1.0773778464692123,1.4070042503781277
3.6315646917663806,4.066371577626586,1.1021678144393707,2.6192726894892924,4.9421431261837245,4.917857625246036
4.473761772051669,3.328952707307615,4.508538647628379,4.7425945318015845,4.697201628835403,8.74856788036292
3.030488695066084,4.709749319831531,3.821639470263492,2.583514708202461,2.815394426207118,14.071886476586249
4.475594725078946,4.637187275788055,3.752177591064689,3.821146624403678,4.3072957312365965,16.28317141205658
3.5701431296444905,2.4820194346698057,3.092778763934264,1.0334741692699052,1.797023898597787,8.856612231488615
2.706777604093856,3.775434797315949,4.855323122692976,1.6761832324275674,4.808295255999639,10.005301294903576
1.353627886697769,1.6692297062079642,2.0354302135978144,3.5723777099485448,1.6303149829026653,1.1864940612759327
3.0265991837312125,1.545312085078948,4.053739493831154,2.30188542043562,1.455603956974413,4.4598219106465615
2.371412478315643,2.320114251680589,3.674401662045664,1.6118761017549723,4.851919077726489,4.384504479859559
1.3159643776459555,3.9208479493388575,1.5893743121429882,2.71379466892426,2.600408404721797,3.652788254764406
1.9064248167366904,3.897276945031857,1.7132870319535851,4.783105572678572,3.7667706611316136,2.634047165343793
3.518233371892146,1.697363424315694,4.59383872525672,4.739117677878179,1.95598583914009,4.099179973099397
1.6108534162141903,3.306344291994255,2.935872108988593,1.779523369159682,1.2327902767015777,5.32450825194577
3.557329059460966,4.693988097163008,2.5181560589399736,1.090370244940681,1.772940914831877,16.697897046827272
3.1333971030001906,1.661342555516447,4.107585052912592,1.9413227911425808,3.744133637916383,3.824556260788656
1.7046944877684194,3.263137995789671,3.235288859209276,1.42790852782916,1.3138286881450334,5.562509344810379
4.9736516661998245,3.9228521645325753,3.321136061403483,4.257698164783644,3.587618572672593,13.513074437100896
3.216442116678403,3.432246595624826,3.052033122285634,3.094110980308179,3.181896248586227,8.690323424336526
2.883300338487817,1.3472043412428385,4.590737396033156,3.903726266166008,2.8064045609960724,1.986207794757868
3.670249228316164,1.728894499434133,4.757327751868468,1.1786444646716152,3.0249152476598318,6.220898719431601
3.681949224309555,2.9222831114649046,1.7879328479142025,3.3658474524674222,3.239115769280208,4.794890846039176
1.9714505857466764,1.3994131161349,3.1653369944045875,4.065700719303493,4.9203794042601565,0.6010989645826522
1.3709780085300038,2.8385056852943404,4.13535692157142,3.735824142539807,3.164935023919774,2.95189508952864
4.813858903526825,2.58614254018047,1.0357562365551685,2.1175156871618603,1.168797418648202,9.8853521268415
3.4299604635102665,4.701544074905779,4.266311710113798,3.639466915562154,3.296608245242057,15.026166403906196
3.154906706629481,2.5838948534952286,2.571049194370324,4.133339699106908,4.181228915914687,2.987852121457813
3.414561991774272,2.8869724843149736,2.6731008919348,1.7591564243868576,3.137798794207169,8.723449447543661
4.671004388412602,3.1278166376895467,4.6036000666305865,2.070439733244768,1.6454659719427616,14.6038158904963
3.13651809204753,1.4628926948998149,2.7656945019892523,3.9850171036722464,3.52292870457243,1.286907034515422
2.440873671429889,2.886422513493948,2.125163832187698,4.827425483635609,4.144951320741946,2.0946343220045605
4.117762974833347,1.543838607025657,4.24697654017316,2.740137823026892,4.604453433028963,3.035217975260512
3.0959873062849907,2.8161299935390955,2.071649186127841,2.056546218129091,4.450020670134374,4.910226205713278
2.543105562475332,3.264041365901296,1.853693499621559,4.850456638403127,4.923823030731189,2.0590830713532813
2.8853217983242385,3.5148490985783973,2.41170743651982,4.608325812796656,3.153178533257063,5.325348141639538
3.9586357075697447,4.132565765349761,4.85912693481489,4.761220573006648,2.295310681886105,15.550368358915758
2.536347551945901,2.5535066422672354,2.117426867657891,4.126855402983896,1.3428033430529407,4.865180771271826
3.472139658262545,2.1432640173891264,1.7627048529065883,2.722810765956039,3.735019793480471,2.6439855894081288
3.340512676618784,2.9237026252206544,2.524185799858018,2.4568098976313464,3.844839557325792,6.381917850132121
1.4417075059494642,4.175208010914581,1.037573510520013,2.2881095100431987,3.480889404407768,2.985304003163375
4.982801237095163,4.630088203474022,4.239331782275958,3.0964007676234475,2.0945099955960127,22.96260356306732
3.073375399513495,2.4094925087790227,4.6766258538620455,3.49891540539142,1.7281781477657767,7.05725580209876
1.3035195002960576,4.59671271371069,3.773182444075679,4.892487921880824,4.061896837567428,4.210963278104601
2.843115288506685,4.163625099723643,4.47488923918754,2.3073409722801084,4.053400451948496,11.405223746710968
3.471329704687683,4.552424025780509,3.4394028610336247,3.795379256313663,3.084119020427777,13.766031883034378
3.7330301948641984,2.93943366242555,1.7491413412791026,1.726531484580777,2.403616450273702,9.273847088897329
2.353152798150904,3.382096910264522,1.5150341196564354,4.7259242406493565,2.2925324275927808,3.506331213050128
2.7089136416272286,4.204583551282772,1.476904307504448,2.310236314894774,2.390569121508572,9.21542912133656
3.092434645385248,3.7693594071475167,3.564474187788225,2.868625058098845,2.2021591134605045,11.329837850406546
1.2599992782828924,2.0026420363005624,3.014154370889752,1.5898254990426803,4.808355111196734,1.6608504967088071
2.0149663159583096,4.037235132540329,3.5999569023925826,3.614616996999233,4.048285428885547,6.172223000207481
4.58285408898756,1.5832060266480346,4.183049276510701,3.4584653922370245,1.8814035192820515,5.579350723392893
3.205379112470925,1.1024704247555994,2.156299257997492,3.250246883429301,3.9853382749675497,0.6413614951264824
4.818135123802989,3.888231310094487,2.809099906224918,4.384882674780789,3.532013388694796,11.384391916559036
3.787251592792738,1.5172918807038371,3.751949082417146,3.011623507288273,4.985152724230916,2.080163099583536
4.892620067133757,4.762031770940784,4.521213283363638,2.864992166899102,3.973882193818447,22.26124322232373
3.377668989180036,2.781821195946975,2.459427259918538,2.294278395607022,3.752232741609973,6.211631466962416
4.076327361754595,4.520841446090359,1.021602150427205,4.678121665354414,2.5039848368554862,6.911374939721469
1.261610166819095,2.466515529668354,2.1934976643090773,4.259844471777772,4.724710263065369,0.8169080149389638
4.872773830854317,4.051290483373077,2.157566915235048,3.251107492810126,2.8351727066549546,14.58888207169713
3.718453716747389,2.7720926929225955,4.5579983010460445,1.4809551038536806,2.5829952345280667,10.280062031915692
2.004328589497508,2.87813848136888,3.3663999427923623,4.332943873525566,3.979789129090293,2.938374932137218
2.4792331900293605,4.17866717751169,3.3467889519907623,1.7585874946868283,2.3254481019565034,10.337731074644884
2.370400828211364,3.0263519936841363,3.758468401705677,2.868193656729693,1.4500283852021705,7.1134916629823
1.9683242027914205,3.316691455152383,1.90541777709239,1.5375894286584255,3.257670457199437,5.559033986486019
3.233763846421807,1.138755421345384,2.067631630541471,3.4600829085900147,3.904952030054615,0.6352943279419969
4.028222831439647,2.0181860639309743,4.297405808885184,3.4106081187495083,1.7206258399646046,7.325484657079928
2.888503814615245,2.573855155209084,4.564302283067882,4.077299647672361,1.4567151029461338,7.155308526628493
1.722727974871911,2.457348859775148,3.4588626920253343,1.602719469206832,1.899852290476944,4.201611470739297
4.107048723031056,2.726222592701427,3.8494523202965487,3.005435988319068,1.783094594543548,10.759604356358794
2.07311411823572,1.0332435468915402,2.154997931447571,1.4771072804594434,1.16215470342085,1.8442354413361088
3.2145875545293388,3.5053672031849743,1.5396598966812691,4.951765097601621,4.268958844255133,2.8160440320404643
2.0863811265963266,4.3270290498362485,4.225932040331752,2.0378086874886745,2.488984419001863,9.014500376165088
2.5852136342237344,4.269968309190163,1.5494270118067923,4.90226833935667,4.452337841516199,3.247197218132952
3.70817885047456,1.3051739343984743,1.057168681817839,4.665186555714437,1.851909479261117,0.7664474364989102
1.9735398604924583,1.98718876998166,3.29081894300861,3.669151073776877,1.087478178113756,3.6367641035814033
2.810656953847848,1.935187462109201,4.235131101549946,2.717068687702569,2.0012902984614445,4.93029423796441
4.980475696648505,3.298193160226441,3.0704532263964457,3.5644831518596822,1.5430925027072209,15.62012092854046
4.257230780401353,3.498810181148685,4.207680565856629,2.544636577004871,3.288584980620325,14.037567227165235
2.8217792691307464,2.1060348999925167,2.8559815249303786,3.925620149843187,4.544389681613466,1.931044353981301
4.4476365422594935,2.928983840106953,1.7183845625762926,3.438097733729118,2.022807314684606,8.06638062197476
4.083553539381177,3.087219787197712,2.675517144904602,2.051284082049147,3.8395860404786073,9.849883318411342
3.476205027933609,3.300989252874741,1.316659835343411,4.819191885917715,2.65296487709733,3.7572385953732175
4.076074383648219,3.099933575166081,1.458924017456598,3.397894335969766,4.7437120916726645,3.4550914093964478
3.1129462237739856,2.644850656432953,2.897398143637956,1.1795208701989686,2.641894128364812,8.113760108636093
1.199201624791193,4.524792289501818,1.517052715049069,1.8623284919182852,3.956323601126156,3.968464244521243
2.147371462878227,4.0544015972526966,4.647627921487781,3.115732057281552,3.976581049657143,7.912698305064082
1.550567094039014,1.6743225221292533,4.832421189952825,3.28989087471072,2.2265810351524618,2.0824392094311595
2.970412820410933,2.2212486439878645,1.4780436592890949,3.554646059491722,1.8431959568382836,3.0547188878710787
3.5108549923101497,3.293611658211948,3.892715448830572,1.6830420021999974,2.8158857798131223,11.460499646859134
4.433688259436423,4.137328427613088,3.401591229046051,1.3064836228470171,4.585482233867046,18.012402274645527
4.198352500422248,1.1719741657413794,3.1651065534627194,4.7669259547685225,2.110191699147926,1.736436092356553
1.0067928021435295,3.2217002081391524,1.3092291411625268,4.742510158749139,3.2425649092434337,0.8680109926229969
1.5810874837832165,1.482001782360919,3.7554425488472583,2.394297493578425,4.812994892354633,1.0511847076068097
4.794576326785059,1.1709385616532335,1.5028488632402643,4.504766569479463,1.2515323524831263,1.697570307858986
3.150606976049168,1.0075316265885084,1.246986813457346,1.5361330114909784,4.48822402018684,0.5721366443175485
1.61506912627631,4.893229710714147,4.972960529288544,4.82578374100016,4.149112708372117,6.624733042806303
2.19310633310249,1.8930256978872877,2.466130352361513,3.302081832962248,1.4907389407155849,3.068242735662428
1.4875140776466855,4.360987893439753,2.7953763309158264,3.620012454445849,4.033162011116758,4.431512436488947
2.826269906225506,3.1534389269265275,2.317958470581602,2.0679618015712817,4.206908689193513,6.113212805953301
2.2754576295869704,3.701772957604455,4.807794231153691,2.113548880231082,3.9251715637227194,8.195596915293404
1.2415156044558209,4.68516563499212,4.498785345212241,2.858488510154189,1.915025301434757,5.811445230637742
4.142397755471325,2.83357969957838,3.90326565322194,2.616503182844954,1.0938047430952451,11.727493861826844
2.64199812291527,3.92226926128156,3.704600498796951,2.741817425205531,2.0070386011741936,10.257723172486845
4.433654965760914,4.081571703295007,4.329806556149604,3.422154883386429,2.426417383648524,17.590573292520528
4.183343245662321,4.785399247786146,4.732062866553914,2.470914382922008,3.905192548961076,19.65576841993589
2.789849557422645,1.3920180416089245,2.42489128309588,4.804897167068702,1.28806690914446,1.930359156292068
2.873394245757117,2.0807757967356624,4.787458173181236,4.4044640184463,1.944131685119573,4.915421887527049
1.2932470917289915,2.902552022129713,3.6038028025749513,3.061424342929149,1.2873941567312746,3.7167269463309416
3.019597681176257,1.5258020660576568,2.348542795702106,1.3967327034384196,3.28139741116553,3.0121126900287605
3.972760977411511,3.9635322511451134,1.8422078652296303,1.3572706862239228,1.5157172840573274,15.72016416231132
4.022883768718341,1.035366695996521,4.8157915017822015,2.0616713838728504,2.450848650376237,3.1488250547853247
3.229455105565977,1.6090587368279254,3.1955698262894288,4.514677572526247,1.7358615775510686,2.9919242704346507
4.601857830839171,1.018108026161789,2.3077649418544,4.402001402850129,3.469918683221313,0.7150501989224041
2.3227366723777685,1.7538177628814149,2.806026247638149,1.1047541864327055,1.9690312088929929,3.9863015951465335
4.228318059062048,2.3698620423546592,4.234626544527052,3.013965307225628,1.8719775085181136,9.464928789728516
4.387196460793667,4.504595217643335,2.0721610518219027,3.115331074186789,2.21828840439818,17.276753301339472
2.7675487255241813,4.387979417252943,4.33183471221027,2.9579657065250387,2.7906578383974496,11.90352577515219
2.5025892227578783,4.628362272327285,1.416492213749634,1.1780650419747063,3.9642259373967823,10.264481723730944
1.4779364582749015,4.312338032977008,4.172293267332446,3.999308898804818,1.1068145501273676,6.369605625521277
4.134871081307479,4.587021524301832,1.4818899956832734,1.817725481974167,2.934096070452025,16.216868195772044
1.0918000315605525,4.231775597522822,3.0555243883022283,2.2347201162275945,2.6438470471475712,4.505607368223634
3.72775762740618,2.259765022477654,1.3162995433314555,2.414217737735966,1.0679066213468018,6.899050523242446
2.82165759667867,2.7018410753736672,2.519770881097392,1.0048096486088411,4.270624549595757,7.010834880000933
1.0611146824273447,1.7113408138545774,2.4618408199382658,3.000600632051165,2.7029765852044174,0.8667019584959494
1.4545633944428351,4.839005569785204,3.7850106442492457,1.0243433156004067,3.755345886260788,7.037610328908478
2.654865234699665,3.4940010409872344,3.388307006142706,3.8352242739545552,2.9838258552159487,7.195633126966467
4.032622585928879,4.849918552762463,3.770809034915183,4.251291440485375,4.8982328456001225,13.798716242195969
1.9586987110317675,3.956278191366242,3.8718465725570623,1.0332725528116589,2.407759533017952,7.749087445989659
1.2748942773286505,4.764093443816487,3.9618911735262863,1.5345131656446074,3.301172868822602,6.066670776320091
2.191729293163545,1.930302157149304,4.775886473628589,1.0611410884916173,4.295415171519537,4.085109348443786
4.447427604305689,4.898731695941548,3.5945737677531806,3.915488686778557,4.769431582940733,16.047351070077735
4.095872152650363,3.848213270111354,2.4742068984500643,1.8194864393422008,4.22261997331424,13.322588877819769
3.3301041448887028,3.7674978636211263,1.5268876461778975,4.125537821162455,1.0896503795542198,10.744438010550809
3.2928602437955843,3.029866415771985,3.0116763650577743,1.561207894724879,2.2044108764725223,9.87809946909965
4.016265628477136,4.659602308420411,3.817894251743876,2.43265754746809,2.9866459066623205,18.436746588238016
4.197562426854763,4.821405774136618,4.000647609425794,4.3369243327034965,3.5543835163654367,17.17500385748073
1.0707512746954615,2.933952216720935,3.798315555559354,3.1410242008773555,1.5213888947289922,3.082847953821151
1.083423015514125,4.465974502174231,2.279871049924921,2.0221546732212325,2.883796679456561,4.552679039896252
3.68190627584264,2.787331319185984,4.767037433645859,3.4916415327672823,3.4725412093098464,8.200010239541264
4.996384052237629,4.23558680879938,3.47014070593056,4.578357990624115,4.826162201512036,12.312629568321794
4.029716748503381,3.096011826346873,4.669109065618361,2.9055071490354485,1.844777999234684,12.363172648465468
1.4711352013015029,1.2138152250199743,4.859761961337066,2.2908945151821363,4.984947571438072,0.8482425302036313
2.9938250158140733,2.603571107757843,1.0367471812385558,3.757237021918973,2.580906917258569,2.115334168507637
4.435921606804127,4.009345727869533,2.2404837501129835,2.137425164413329,2.6492245085418347,16.35506733473814
1.3414589994070782,1.8760345530949327,3.05206691225954,3.5638505979811863,4.703738685054644,0.8276495872686662
2.639763256665013,1.1549432633924774,2.6915663856213308,4.895978879418811,1.2989734449837709,1.3818848639546029
4.57836561213071,3.167908286649702,2.831479474964296,2.404789413677856,2.4196697887027714,13.232981346652672
1.3040470835289049,2.060925654680476,2.683263750168185,1.5275219182819493,4.969754223260234,1.6719744984551612
2.3956492431098018,2.2578342520332773,4.788689348567211,1.329874903221412,1.0020517744099355,5.408977946761955
3.346346485548899,1.0197468628804909,3.323568438334666,1.601763089559226,3.034744493499111,2.056352475798456
1.707510029444066,1.0821210055707824,1.2123812466512494,1.148088578965127,4.434003843062567,0.4659227624789949
3.401202094768581,3.276997389081085,4.926244827302282,4.302414991224645,3.4352507949586006,8.890918338252183
1.074232472808578,4.877824359779908,1.5468824118824327,4.78131589939885,1.8647265781880369,3.610973731150305
1.60095954023078,4.0559934121294585,3.2989078456469847,1.839508143410118,1.3379739848319483,6.493235067690826
4.778215799763606,4.811332815207794,4.435726880657239,1.865972501731906,3.170306915860974,22.955804707679896
3.244058300920333,2.096323348586897,3.6255550962541134,1.690642392640227,3.41992288871557,5.885321774936661
3.11170878968938,1.4136616258330674,2.056261654514566,2.017739450106386,4.3987390506639255,1.391310210601422
4.622419969414513,2.613095267569921,2.2905559683314265,4.559897237072626,4.263670758975297,3.605428656309536
3.251996071364386,4.859210392872672,1.669949205658377,1.8194772691285916,1.3171274645573732,15.76597921118891
2.6196621771285065,4.12815470264076,1.0633026246278416,3.0492260455637754,1.3796264388110089,8.426962371139787
2.088340857802781,1.6342367060955327,3.238146828138562,2.5102165651195074,3.609449858247787,1.793830833059127
3.460816180919664,1.4651030832540712,3.837627567872586,4.92600742937108,2.449212651668693,2.205556600069371
4.495691301367954,3.246618036742284,2.256155926421766,4.029208596532768,3.79322216120727,6.504640317042805
1.951746478905872,4.340754066251876,2.5911319700489384,1.6409538501895673,4.477255765724891,7.714465818369872
4.209653545993037,1.2959641302060514,4.10091685998434,4.5569575874369015,4.1513341007362845,1.4935875852757845
2.7322131001694454,2.0878146948896217,4.667653358083569,2.989051515657368,3.0044745234454147,4.5355326786793375
4.036041669852864,2.5119156405648506,3.764923539723945,4.548529564022859,3.858559414651828,4.989150801668291
3.4278908199000817,1.004605775496521,1.702084087117122,3.593448196614541,3.526378133355999,0.4618854326796024
2.0608941069460784,4.47573762005981,2.626226848519633,2.6281240801348016,1.06729316240544,9.219794435438724
3.648675786029029,1.9807666243865083,3.3982268990294004,4.536103657277241,1.247141141812202,6.00237138079986
3.6536097574948663,3.808918083160128,2.684251891180425,3.0309315512003034,4.26498885293778,9.169842137996506
4.36909391801357,4.4206793046362085,3.631213794658259,3.729514300883958,2.0475803783308484,18.745986445443183
3.701149369001148,3.960544633492015,2.776152433226269,3.295363155850174,2.501506026088709,12.755548166407848
2.413318185600546,2.8630704881877027,2.954055547489432,1.9582366157296751,1.035736252017481,6.906201287333832
3.087351296034436,2.288355360097041,3.3783431582488306,1.1151285600424874,4.911665610365513,6.272319288274228
2.941601950734561,2.202236911648164,1.327498644776468,1.5078400425951246,2.7949323616326147,3.889152898254167
1.724505610720687,2.8709305016152555,2.19190065141374,3.674775921735945,3.137312630424551,2.462526046788557
2.871509756584961,2.429911326552713,2.190897482562617,4.062633630769796,2.672578347361564,3.171040747177817
3.212011116980592,3.8808279197371385,3.370795339449544,2.4398664713649825,3.4009153421985734,11.443784742599943
4.986015814144507,3.087243598869764,2.2393398309334462,4.872047863160692,2.658778009720784,7.514952164731786
4.399903845449019,3.6556997047655,4.349568117886021,3.762389254248481,1.514147364392494,15.964101135151616
3.597889356284114,4.393929175043848,1.6073598780591989,3.191361803016484,3.409874534024777,9.026920283685216
4.543577932583554,2.697061805567562,3.286575035480693,1.454030474363993,2.275629290424222,12.13938959827039
1.0874427331947056,4.963270664264156,2.7183862046980463,2.6333980241390837,2.428747673954813,5.240752662533362
2.879950625081461,3.725783825169696,3.47238532988278,2.5363629475963285,4.317273795450641,8.8836014080989
3.435881380960772,3.8963480615028137,3.2097825171399488,3.92162938317792,4.518832400564941,8.139456445301674
4.674411255726174,1.0733953873159878,2.905519975927992,2.652324425934639,4.060067017930582,1.41383914878172
2.5956115655346657,1.6512331520153,2.2923970968559737,3.3781984245981653,1.879141938203592,2.29041873069808
3.931179045119186,3.865721132916056,4.132517945410822,2.810307296624349,4.557958212311703,12.879087786007377
1.0124352575160531,3.902924751365746,4.616967545950523,4.636658640954758,4.042786953295698,2.9432764474289
2.2595557620865407,3.0400524212385927,1.9831352636291248,4.761906742539575,4.357033103040457,1.9416806490606404
2.465582397049921,4.570427564974295,4.491453422532434,3.621760170749369,3.707642555845069,10.256878266020625
4.916961322487781,2.7637956680566726,4.386356841465282,1.4956284600196907,4.732622576485081,12.733059700627868
4.319118470920379,3.243198360279216,3.576786585234218,2.6192742447146045,4.655726655478135,10.370669053612891
3.533435609888611,2.445719331761937,1.0494639267024368,1.952744451564333,2.5277664681893945,4.12809161584211
4.361025006871022,3.6228320100188656,2.136903361468816,2.665422098983945,4.306288511555364,9.28860514240868
2.367245545479137,2.077557293587742,2.6270883821898083,1.458752443514474,2.737134985759169,4.31804828742656
1.141206860336001,4.685224265194447,2.061008788515837,4.882439384980595,2.4685638788394395,3.553996872914426
1.2941123403340071,2.97453759648532,4.348379812571698,2.7874212158559795,1.428802352665525,3.837774698828493
3.1428431533889807,3.355718169785729,4.668883213381253,2.2868388187570545,1.97955865581535,10.525719368423555
1.335054755475241,4.169381724001651,2.826508460308076,4.667602885369941,1.3736252163416074,5.291423081079126
1.0276767217747935,2.247638946370612,1.5374706809573129,1.8443278527321487,1.331389197738953,2.0486530985265903
2.377309341493775,2.882803993134333,3.694693075974374,3.695744728650852,1.1936734767449515,6.744582620825515
3.041881846113537,2.3440483501188165,2.2596693684080145,1.7509727195252671,2.484356688961913,5.98202316542027
2.9264796502322663,2.960539159964263,1.610455874200717,2.9272993454251286,3.4861946505208232,3.776900561546384
1.1064108252730356,3.072897762516308,1.4865021622319872,4.503267213128345,1.3892045288853354,2.1186907505691046
2.68554921391928,2.026358255668731,2.2865355634840454,3.7784590828685034,1.5864109558928594,3.5299019821044744
4.51206414130426,2.159799409546568,2.6086487253714954,2.735977898005957,4.230022509516072,4.401823777196793
4.5751455279862885,2.225006156985366,1.9289149214852133,1.393517472284795,1.561562973958702,9.793072250377357
2.5254620687961955,2.482780314596347,3.5117014486732323,2.6779114595803195,2.5037562337774446,5.403748890540212
2.317014998740194,1.6633743091525628,2.426975420954688,2.021870861251384,2.4198751922327246,2.6124329070172463
3.938848888878141,3.496289576903014,3.0861409996459908,2.2713880605747034,4.503910077013229,10.7917753736126
1.6189268684360938,2.913905427949788,4.945833051088469,2.6824972150761908,1.9998230094042373,4.673821241815135
4.9179199314115465,3.930734515485685,3.2861394561427173,4.523709259741381,4.33018192854045,11.172837503288774
4.101496880740776,4.374740699486248,1.0145678506963351,4.886048233007154,4.5135582217685375,3.563217654871786
1.1275603037682034,3.765471285190556,2.3463306356498457,1.2240120988942986,1.7961788195735862,4.243052166128776
2.8312472530443125,3.1352862753262767,2.8756339991979463,4.162766484551065,4.107014482862804,4.290641612159693
4.807132606055822,2.148302066295831,3.978214109431896,1.1094968421517346,4.881670741684593,9.48322286058726
2.903956189781167,1.4056995031635084,3.991668959242656,2.4366503420842216,2.3596298138149656,3.066833497900967
1.3996244264046562,4.096222939288047,1.5888336528120353,2.425928032815499,3.890427791660625,3.426799587049133
4.632255044943559,1.9149217618562555,1.4998994939351245,3.486954309394436,4.3461453068403335,1.661305547633033
3.441328168945165,4.447259581763581,1.229938760128274,2.263413077193128,2.2236736942059223,12.177764808156793
4.868133979806731,3.323579087026705,4.051518212897575,4.185423360387601,2.177974639023851,14.576827967046244
1.61391150671129,3.111675743322275,1.9871133714373448,2.7798477731727824,1.2833667313583623,4.717795232430846
3.189504985327585,3.608214575048224,2.08957872630551,1.686274376472972,3.2326041183863694,10.146459463061287
4.134874632502319,3.1938658650181835,4.26207504041912,1.0305608301844256,3.613318024319775,13.188602584094024
4.70240795428443,2.453760372643692,1.1997481274153463,4.083132403495551,3.216925494845023,2.543621666346868
1.1189800629664275,1.1630791587752745,4.438852222276882,4.219902855048998,2.2085868235868182,0.655244175378559
2.6509436243292264,4.5749953733622775,2.727806398225749,4.595810622992613,3.581906405316249,7.761443866394097
1.5453033661129854,1.2524728762813822,2.903128529771521,4.166298523341854,4.965006284446453,0.3367483903708341
4.134456929464159,3.19532252658309,3.921157629389038,2.833329682226778,4.259202608111997,10.267498337051393
4.467002832621162,2.639072549689259,3.91661738095327,3.415083678764387,3.3544606040971194,8.457284314537864
2.320412062346167,1.0891500344509937,1.0559637411852711,2.387327883960528,2.623414506836224,0.4589515294726677
1.1608247086246966,1.9475652961602288,2.441991098478659,1.286814826205375,1.7748908530468732,2.1916132082757795
4.32484409413618,2.710070590428521,3.689674201391961,3.684247313194888,2.872218432984151,8.643754048561522
2.9356747570301525,2.0260686541000097,4.744647528763063,3.6511698622343256,2.1453374981406044,5.006791434682866
2.427205272576957,1.0382483064019552,3.138972086273516,2.7506996348309563,4.679718145998964,0.6247274658208027
3.4820887682322814,4.622213931619481,2.2476880889986117,3.983870864954965,1.8788367658971732,14.207531159732616
2.1541707377581143,1.2314666020175422,3.2080650610119994,1.889805954821401,1.3226553030778745,2.437075506572594
1.5462743973967603,2.209674373474312,4.92160881371443,1.9093853777268144,3.4130499919882764,3.1823395750834487
4.456485525986438,4.261141076880694,4.251986986425153,2.548052289260454,4.943361777583381,16.965033121194363
2.5420435146013736,3.885404626421603,1.2279597125012005,2.094868023207206,4.8091165846225365,4.356605088287591
1.9295123265059384,4.928929210389764,4.515507041366337,1.749982296142257,4.182881499169036,9.467052203548167
4.544692601065348,1.2946457218426146,4.493507322573313,1.7541414356498204,1.4710024396559214,5.755634114046208
3.1358690582916617,2.631989013852761,2.2756559617902603,4.198780535269903,1.0178297810339387,7.309982544941282
1.941752778507204,2.849545282076441,3.2291128827287574,4.933932649381052,2.630706993369022,3.375170432869516
1.8116020966190576,1.198631006526378,2.244672256887019,3.004772362993158,3.6029377941875063,0.5288149690933337
1.5401527876793542,1.7281078984907716,3.319191981988656,1.9802632118319117,3.101034253385806,1.9495327297280425
2.450105676825736,4.507539206814889,1.6750604021879894,4.775074330427761,1.4530037693214526,8.793560031763091
3.823736734715835,4.503518762969358,3.647331482506936,1.651108774958427,1.4820736383992346,17.22021923150926
4.784591155884133,1.806931053770339,1.897947396389192,3.310033443262947,3.593963539810397,2.4255100843846744
1.5165670073763269,2.9750842246972944,3.2094143545618308,4.257994162665391,2.757018423242907,3.0294667355211304
1.6374289585304729,1.5975139974302497,2.283580282288787,1.28016210718346,4.62169385648332,1.435422781893635
1.544955379004969,4.108522707149121,2.865452447132002,2.2640842049604486,3.454003703769897,5.75162379521937
4.496355749743882,4.243200015687737,4.340175741688359,2.9627228379890327,2.898277568412506,18.562767083253288
2.900460557203779,4.340091550107131,2.851545178274077,3.0124245209420843,4.7338575052910326,8.81535136567281
2.2657275284878184,2.9144253897882653,2.95868556377965,1.8962328183046475,3.234969271555245,5.854319467676365
2.0994674243188345,2.892711504846297,2.140079531899256,3.515400400982985,4.167686152722689,2.4235888702121526
1.675676014721477,2.193877158744998,4.29510267568447,1.160992506752193,4.703062971037415,3.45032546753765
3.079255413927629,2.608592184796011,2.7826703624144318,4.775120589371984,3.245353094695754,3.509487393871759
4.157696939513357,3.29813264952776,2.787061940861514,4.765631675754143,3.8619082226094874,6.330915239983836
4.121215683267774,3.4258632496999395,4.6441782309851485,1.2594307695597622,4.521756092044496,14.013397547045802
3.5647665231848653,2.2227573567455066,2.563563827357493,4.286096309729456,3.3014379754731924,3.028788387839646
4.373828110654928,4.159719701346881,2.1468782602940357,4.385204763265329,4.3086141894131,8.011533912504747
2.231158309510133,1.610433265845899,4.344732666800612,1.4156616688628278,1.80912947356582,3.5628133269619124
4.694791191331671,1.0512289354898416,1.526346933670796,2.748829697024094,4.85586103870428,0.5904256506720831
