c,v,u,v1
2.6629982788262603,1.4706856993481807,4.127031452517535,3.016196805522925
2.265637951825751,3.796716546891637,1.8103091901020507,2.39719139477315
3.5080007639827904,3.7184103691694728,3.0995375347410525,3.5206518629313157
2.401189510819604,2.600148506581732,2.4868721217434717,2.397843039656584
4.406853587709956,1.398665167172357,1.0366429316948498,2.2661204351179003
1.880262059178429,2.9835896859960807,2.496799297471276,1.7638254265401208
1.7099398310216871,1.292697967814528,2.7337957248404487,1.823054383906339
2.26419138270892,4.877381362414193,4.8749476032463,1.729750855187001
3.9480929559493423,1.456501457289435,3.164820352464301,3.5665967644544554
3.3458982633513896,2.209148225024512,4.88077791151146,3.6115274437677902
2.0618483387502096,1.7562956731251038,2.6120007428230987,2.101062160999525
2.266198818556872,4.833701421192515,4.061909113846696,1.8443817003228529
2.224227465665249,1.4579762284541276,3.170726601766007,2.3927885155596686
1.9662456109694968,1.5919768198504525,3.904655748177833,2.1077304424956367
2.79671037264788,1.328538495921375,1.237632519105572,2.1204196438691687
1.2522369291445008,1.9945997421257844,4.304631499336336,0.9727887111011396
1.060366792781851,4.667040311391848,2.7267928380130657,0.6002312904823096
4.6439007165912365,4.204708023958635,3.5743213359489148,4.584288979529269
4.4852648118305325,1.3334477221824872,2.021413537640572,2.958471541064287
1.7291991740767236,3.529732485158939,2.5931614115443584,1.5076835496554544
4.327089090363032,1.0457192010297711,4.941918276524085,4.692482756066622
2.3004589161989046,4.904095210656249,3.898309138969116,1.9083860245105515
1.7627588624515895,2.117004040529802,4.654097725434047,1.6234467902854357
4.52003887986265,3.410754581635317,2.82359993271828,4.237085636309849
3.994454601521773,2.852878927098849,1.8782769082447528,3.5417175678444752
1.5238988408191865,3.765158187373307,1.0520267731451285,1.7803966719164934
4.370987789120841,3.83503909706584,4.68386025569446,4.390760546347702
4.978338511729239,3.444600737203244,2.292341032485224,4.350774003894926
4.321117786409911,4.650832559533081,1.8294997417584715,4.451721175958775
1.5450623295044474,3.756256477857963,4.267544952181745,1.0400358684607338
2.9322717972044745,2.5798365690826546,4.374493769133679,3.0072298867718104
3.452575342679495,3.301460584609253,4.0464975079692085,3.464833039925459
2.263756672613058,3.739995586816172,2.4996199415974183,2.2092959639520964
4.224860556299049,4.781769677631063,2.4639670703201517,4.364682436656886
4.270403958040019,3.6951346849950455,3.870613941271484,4.240220382469119
2.859471109420669,1.2892805586946483,1.217879516383939,2.103260497360741
2.787547574344342,1.0920145737168867,1.346910061092863,2.050743970821074
4.730895810562085,2.798690253218567,2.412129531650588,4.003315860147631
2.9342851156637733,2.922577708274234,4.677982314623723,2.93697345395761
3.4306057853239564,2.8381723319013616,4.211801931092085,3.4975330610394844
2.756540962980637,4.398589234630151,3.278755301271598,2.64919798334934
2.281542882004773,1.9718684668611648,3.036907982482464,2.32922027710152
1.217081580233489,1.980139660780368,1.8074576107042084,1.10873150527677
2.0536178847360764,3.008059981428111,2.209643864934945,2.025468242419412
3.966572483789729,2.351156577209101,1.5097566327295766,3.15019806615163
2.6197311495026003,2.6183807965858548,3.715533964733925,2.619964788973869
4.645224523114725,3.2876688375790266,4.164421736445997,4.559257106140341
1.1494831507836665,2.799640992148781,1.8187641217948276,0.9515302277848068
1.5257699971765613,1.1445670964353325,2.066859105957852,1.592820946363661
1.791201372327185,2.967189518414996,2.8900009353892706,1.5947801197769558
2.1837332297677348,4.851171011085402,1.7253928377591632,2.386933420710396
3.3415736318377234,1.822561104095374,1.6266036636413048,2.725538801692444
2.86175629942135,2.6733675453691026,4.0865309894592015,2.896301049399796
4.459519937649729,1.901546194871932,2.6266179931485625,3.6192110643944586
3.911054107885499,4.338358660390215,2.2314603582493,4.023434748038501
2.999782722165515,1.4135489195270652,4.505979503540246,3.4661391906032946
4.684471832423752,2.82190753756727,1.3452070265659843,3.55257011406154
2.4570531763700587,4.095918454527122,2.532240587134788,2.438602093928389
4.3863675283534,3.068522631586762,4.166701003874736,4.346718484863179
4.861294445359049,4.986070519797184,1.2592865443220558,4.934340351591995
4.156104613190092,1.4485754594430094,4.048963318173251,4.10399923740167
4.854680159754336,2.035742715386293,4.301676615803517,4.620562006957496
1.2069775939069722,3.771723953813941,3.559943174883573,0.717602413025902
4.970200878571236,2.7558337487155504,2.320836942748183,4.032590450344625
4.408246926125489,3.8445725408550295,3.1183060332903336,4.306237259105012
2.286688540245384,3.4987762521143986,2.35704812890408,2.272217088427141
4.601560202219187,3.93093126632346,1.9628483036432705,4.319702989253193
1.2830688914900823,4.893500670424723,3.675415720983047,0.7185602512844609
4.250572022759616,2.399970075469213,2.3122580435216964,3.604969710769796
2.9423528746312253,3.964534662051495,4.953778345658559,2.728562328859925
4.342665081912418,1.4863514360663357,3.360220882793381,3.83177989806424
4.797961164571799,1.6027596682724812,4.171585979757818,4.474711328727806
3.2580817430158047,1.7588952016182429,1.1258438974081275,2.4311998734515936
4.925644400400563,2.09183011940312,1.6561589282820397,3.279678835213522
2.190100626452564,4.630262299571607,1.379995227796094,2.577125152081466
4.951253953683987,3.9491337978128014,2.7601030623302094,4.644266325796073
2.4709764528559583,3.134855011133104,2.6064103132939533,2.45541448588364
1.5884606233140444,4.552506408981005,4.325702417443017,1.0083527600053008
1.6281464135850845,4.36517455926394,4.314643283621683,1.0709310816403548
3.882130411172693,2.9975843105047613,2.406245437726606,3.654697829863084
4.322746619153122,3.686033806034096,2.8476347419962464,4.183621962707626
4.456481199025331,4.53281259544802,4.172194881630434,4.458975409021131
2.4478140420140915,4.975406008674021,1.4954820913492743,2.886465266358344
2.7195129137297336,2.541527165834862,2.2823159831555437,2.703476743175495
3.496813083274217,1.709424470715387,1.8746304732600765,2.8398179520216136
1.6484905920624393,4.454831003455672,3.080747559365713,1.2454950621617582
2.6596332917044823,3.350680962406282,1.9958480985944336,2.748288487698172
4.958638692421683,3.944848667600837,2.021910133601589,4.50528880800598
1.8792690898715168,1.7360892321218522,2.485919162752145,1.900069970025014
1.903867612308765,3.223173046037775,4.105893282131554,1.5757874520520971
1.211553930365065,1.767601842254055,3.022233230744955,1.032430897642316
2.2709814748482526,2.8379441556579312,4.815685595222638,2.0969237271522254
3.4415856232764943,1.3380726896946338,3.3939521386900604,3.420540730735929
2.79189465351308,3.551658649256799,3.036786153852425,2.76393713360672
4.020252965319877,3.1719268175666406,4.869462248254226,4.111882142874674
1.868606714379327,2.824401064120029,4.129323177130467,1.6021754113396518
4.396428138006277,1.2434888426664097,1.6611630739532075,2.624204245629856
1.937777269682221,3.574725429487681,2.7756021596512754,1.7434645144385283
2.13861594923125,1.5224040275207438,1.1449909874840842,1.9313217779688805
4.377667935346356,4.062064409755925,4.57190082764294,4.38477940336339
3.639236860511695,1.679984452048196,2.97258494388622,3.3786070863531177
1.4527987342123487,1.9466563424953924,3.0469389922450083,1.3105752121240766
3.890755592339464,3.2137444904270724,4.9719767191482696,3.982283080201493
2.312087958608012,2.3778460675380364,4.476681271432806,2.291507030439155
1.8564916368089224,1.682657056431569,3.397516727912971,1.910764338933372
2.008191203885772,1.2700714064080252,3.885677917709828,2.3185164049341878
2.960928689295672,4.025690895422808,2.2776014223063266,3.08103983092387
1.489243966091354,3.1993214909350014,2.096356111674606,1.3160017253728131
4.713886042858205,1.7136152969292953,2.3299428842990624,3.42767290930898
3.088150844242982,1.9883490361402412,3.016805068508717,3.0725529450396323
3.790004394721752,2.620494922137568,2.059634864748386,3.4018855813663
1.7456849399827852,4.168039509260257,3.27952549342648,1.3576814407215676
1.3900953730024392,1.817423300787409,3.1304673953706628,1.254453650911585
3.097578131978863,2.267774268733925,2.3627684477419377,2.9712680569137886
2.8054420572199144,2.3704205293129,1.3595819137733836,2.6463757758100064
3.57542838323494,1.16872144696548,2.243628672428947,2.8315462644099085
3.952107000457485,4.702288532955029,2.868067969740409,4.062530863236662
3.3298934750576272,3.925004140047929,3.870376074628983,3.289137263755506
3.102620325616837,4.718431228554569,1.0665457268016003,3.79895515933793
3.8811776640111457,1.948966295979372,1.6572896453088148,2.969516874606592
3.5453895748955477,3.82060134525966,4.441898724457717,3.5157775788334167
3.1025209222858687,3.454589027273672,4.509777071631808,3.041535395622269
3.1420098756097388,4.331210007778029,2.6997690530864844,3.2186333669791933
4.711244710351753,4.627382528471375,3.8281303869362193,4.7025021936047
4.790663681081094,1.1017623962167145,3.1922857444781148,3.7234346061365904
3.70297524500848,2.816984590657757,4.932159982239142,3.849057032336277
1.6997636191266108,1.8659655385500693,1.381862448709351,1.7161888578560174
1.428343103313329,2.756612530509542,1.4368173613299755,1.425663915936817
3.7760506505851694,4.462094631615161,4.121679999177181,3.748627412746152
2.0942821940511798,4.189561950173243,1.6570935634919983,2.263627486709854
1.4644037287221536,1.9466448536997756,4.217817771259421,1.2766262561919195
1.894603293952947,3.2838849201875355,4.132292511544948,1.5513585827735137
2.3240458981918106,3.4794287283277208,4.37033024200727,2.0574137530129235
1.570757210974349,1.1663092980927665,1.2971665501863336,1.527088467726455
4.9481717869531705,3.316729182840485,2.425145807007383,4.322017269536192
4.538348201843428,1.2655963296131292,4.198274923726983,4.3434008979214
3.711115302492344,3.7969575862086895,4.050709870890511,3.7074043370300713
1.8962040972547396,3.370206542461688,2.374315713935795,1.7809789456616625
2.795917680554624,3.666805189087186,2.0162678260242823,2.9207263988546064
1.2362895095666593,4.889763870159271,4.989403107893673,0.5824182571116191
4.544449058240257,2.914766270420704,2.051080933422787,3.851035387825461
3.5820617311968976,3.721334197314691,3.921601731909527,3.575885173669373
2.699482241946713,1.7104193515717108,2.663787933161361,2.691435371578076
2.5326561592257555,1.96965789322471,4.225219398710927,2.696425036399061
1.0938474751560134,1.6234110617768105,2.675984178947824,0.9284410696817186
4.578269847124641,4.773984271225364,4.08864500193337,4.5891078828714456
4.177027170778974,2.151307663125936,3.14948203803616,3.8180899487441566
1.5187487863165745,4.610707658724179,3.0276604621728502,1.083140742190195
4.992865549938501,2.997969719120693,3.295756092638512,4.50725863176603
4.051054343760123,2.1678778835536456,1.2050105410104144,2.909718365176384
3.447074729713027,2.197101432029909,2.0733894123226952,3.0869974129420155
4.886037929438407,3.774363262655539,2.8928528242898146,4.574864697063604
3.9763507022048734,4.539406980501022,4.124540515240629,3.966743348830657
2.1376109627996525,1.6146197636303254,2.642386977577704,2.2014776464120653
1.3653370220823189,1.4288598670855692,1.7329000128348304,1.357992049253028
2.1958779013679504,2.222048945509826,1.8956733817017477,2.197787573209694
4.931614416723368,1.1701106563809105,1.904004019130042,2.816143409266255
4.675108432519236,3.2442589578591003,1.8300339943264576,3.990358130766397
4.753397419805104,1.6704372040638589,2.553423931609208,3.5531203122678767
2.9853758325747584,1.874062316248132,3.2857986103234382,3.051513323553974
3.148218559157789,4.303342504140977,2.2602770424349954,3.312648153390731
4.450621253948546,2.522703080845332,4.00517072974198,4.322840657538196
1.029009791113944,2.0294921383466784,1.5689223357312896,0.8980066499810794
4.505780667393432,1.7905038922204644,2.32291750601855,3.4140086032795414
3.338474785027463,4.671904434130424,2.209281063028416,3.5726365792967667
3.789689371181852,4.550375154129846,2.8683945469126746,3.886569536177297
2.0830210522294945,1.3298508858969835,2.6398084154714225,2.1943050145695846
2.1086160590603744,3.932630724932604,1.3152887876713963,2.425833471716235
4.765339308644785,4.467936834833141,3.778901516739715,4.730029382729664
3.360920860816338,2.257003513452241,3.109407697584169,3.3099668139334737
