alpha,n,d,k
2.733520423922569,4.012048334445941,4.325537093086648,0.9896827358064434
3.712816693451924,4.781810432954407,3.6093636652104495,1.3516379567503314
3.8298909881590943,4.228030411350813,3.726017246124449,1.5275073823119418
4.810009669930501,4.685763900829589,3.672937514888036,1.7560297752328562
4.352360268158687,1.9708714533484597,4.998827786060351,2.775736467106646
4.243781315977926,3.846173559134881,4.305565231434063,1.6101777215084083
4.324629618311292,4.8854851863274025,4.211002883790838,1.3207953981933938
3.9671662831632775,2.5177610691365824,3.7744483851634514,2.6229636242686936
3.3051388532651504,2.615128760636112,1.345472005529233,5.902035735991288
3.592250057809681,4.235694289637272,3.3880340407845946,1.5728020123557631
3.617008500394652,3.819783446665949,4.621970517715446,1.2872517310330978
3.25426705059369,1.1345827738822751,3.6923910385990233,4.880779451854649
4.134108724682812,4.027664095263538,3.7535832767288624,1.718155487291117
3.017525538045525,4.012601549161914,2.040163552604167,2.316006647251426
4.082251633968508,1.5885304867041072,3.832173328978692,4.21346064478918
2.069329035611846,4.326090791264551,4.378249223238111,0.6864569571928819
4.487477462296544,1.6341765376554591,2.518251646197954,6.85147458884272
1.677945509220898,4.374541131866982,4.750905606852658,0.5072812559040728
2.507428925028881,4.87496983584955,1.4233574152069992,2.270505711815527
1.1310617800990883,2.039592998654983,3.1345030141831165,1.1116139580536497
4.62229972298393,1.415825372180961,1.075052480995569,19.08088942190101
4.830552189186067,2.9512722376759686,3.4568298853022745,2.975016416299713
2.7785223641500543,1.6016205668159542,2.6413888479979244,4.126689454176409
4.687380619304058,2.806526583082813,2.102853197229744,4.990361111846579
1.1951221739054223,4.765534289460622,1.2133873338773902,1.298617097993685
4.2506263836906175,2.4243381937486954,1.872848393074804,5.8821619253581545
1.3513072554212218,4.162884560908475,2.233292930915732,0.9132589097147564
4.23163295575344,4.979453700699619,2.201769782056193,2.425125696847175
2.871610889147502,3.176383439541583,1.139933474573061,4.983024582890426
2.681547982459181,4.823557435207256,2.044035457502881,1.7088721087095966
1.5746585286880688,3.784265430697311,2.7463216384035367,0.9519919343570652
1.9083267102675652,4.942699100094845,2.6310608120403307,0.922014049561119
2.957988888923642,2.529085074945586,2.2495217510404624,3.2668016873014367
4.159632837365322,1.4546533443160783,1.3362585604714017,13.445744554075592
3.095177605832708,4.1536153425982265,1.773192166809357,2.640482927301929
2.761160285163335,3.505251398354976,3.6608271462716857,1.3519887942278153
4.738481494982462,2.0417948547055143,4.31624325378465,3.378321986665507
1.2531346183286112,3.9357238365752343,4.734028456551838,0.4225928208204925
4.927156143982995,4.9135949480064935,2.285186955188716,2.7571164220728805
2.868694851550428,3.71187008010114,1.3950850718871433,3.480733425401889
4.43835697095359,4.703659121846556,3.0846500450617373,1.922030860867865
3.385495429520583,1.3655042388040188,1.9492672769201895,7.991672081482345
4.56916354927704,1.2432692647384551,4.369879970353079,5.284231873134906
4.095967857785169,1.903655637810609,3.009548697493069,4.49207133069719
4.124761991838701,4.315843633739318,1.8012079532225922,3.3338741738989586
3.6021679909034083,3.087444730441097,2.571575860744799,2.850659192654639
1.3103522052924204,3.9669254765460127,4.422847729483646,0.4692582134378921
3.7556112674348734,2.7325663360450894,4.284496274632703,2.015533488441627
4.362130174161583,4.66810867807135,3.495691655716238,1.679594383910823
1.287106760321989,1.3478157134141195,3.113355921223468,1.9272371207986236
2.5442381561132152,3.7765321507303935,1.8818397327049257,2.249374718394745
1.13408840769621,4.915642212740558,3.803064533575794,0.3811648282939267
1.7300966622532885,3.661361694486026,4.724105795755401,0.6284749730564719
1.2962190950666486,2.2373208948062056,4.398293685128982,0.8276482092464011
4.057727240480187,4.4482313723682125,4.208656469571108,1.361858143387337
2.950580507815211,2.2702014650486504,4.190465808061441,1.9487702291325035
4.620174267804918,2.154482410937285,4.955100706392442,2.7192102398631324
1.3536488474165056,3.9986627702142346,4.602168784830818,0.4621772504658524
1.9815099519569963,3.854239641522804,2.281608229268207,1.4157818411885996
3.02759029061646,4.133269957894255,1.8400745945511203,2.50119626524852
3.6669315790063175,1.5022464584480528,2.391820299942561,6.412286798806517
2.070415644725529,4.654690827011821,1.3564464696806722,2.060363794962212
3.279845976129156,1.5346620041365917,1.0794113084881425,12.440379053272082
1.849519463013196,2.300280323494289,3.6659575147392367,1.3780677907269276
2.566203312665279,4.771697743739725,3.576656928041709,0.9447583059755124
1.8030312399208608,4.506274801588955,2.856859394585546,0.8799876581625661
2.412992611722771,2.322468780044966,1.0275101270166993,6.353307342440991
2.5156867666939444,3.4983398738084546,3.878578224888519,1.164935495897068
1.782689060552733,4.5940838240670185,1.37778449683617,1.7696006088297858
4.367478246646433,2.672695200593421,1.950262384984464,5.26463347125745
4.323857557192316,4.651389565890918,4.551254708609995,1.2833271762068783
3.608315466784561,2.678313377129902,2.261295122369047,3.743395654400211
3.755012558053983,2.3813840023177444,3.82419281385156,2.59072937432815
4.782761492471317,3.5179902840443518,4.670962052837955,1.8287638049425228
4.342839157755918,4.012275683946601,3.511037888037757,1.9369897902531628
3.865826361472741,3.6301887588172552,3.672206345426511,1.822073648592128
3.518831264832217,2.4697029952242584,2.9469044283567314,3.037858426520659
3.742051984769433,3.978654438433068,4.087614884264245,1.4457176805356682
1.714026459198791,1.8353125821843796,1.3420446267164745,4.372405083949118
3.872453723176189,4.108123298731794,2.903721441962227,2.039706517315568
4.867359987969186,3.5878287027991167,3.695324394209229,2.3066891198008
3.8166683084745503,4.754183978432581,3.6964810398814634,1.3645825711878012
4.774309399233273,2.9765079888627843,2.856871509992952,3.527708307254955
2.831042867007997,2.579334054821295,4.755329502617103,1.4502340793999124
2.5722360874165613,4.038575541985511,3.816127027493252,1.04867197465157
2.0743485770553587,1.4618838604138915,3.236420516821921,2.7547601319622053
2.950790649016501,1.3092073499379953,1.268201824362578,11.166612829828846
2.996893331965123,3.826783623775046,3.168697007230199,1.552875125525166
1.615039303317468,2.772590132320844,3.493233895735397,1.0477305931345244
2.4159686005105105,2.5094220485475685,1.8887373220519188,3.20277096156983
4.479152832593259,4.636810171983494,2.8521278639410337,2.128077507617041
4.717750223951425,2.16554842248382,1.6547707584369555,8.27197237275071
2.61942758966843,1.0435490381692625,1.324529851232488,11.907254967807804
2.9770311131308747,2.80439970815225,3.5448573749667838,1.8815881198209
2.781705952829145,2.684184458443505,3.426523941364682,1.900312216054842
1.5209194312641383,4.31439819628529,4.400504231271203,0.5033422755723274
3.450037447956854,1.5789528751384356,2.642849656976701,5.194718889094565
2.494114662959485,1.2171232409594492,4.745470564634246,2.7132039753793618
3.837882300170667,4.630620436075974,1.1657626841263498,4.467064121064387
4.354233832202008,4.87932988383541,1.1157352504909182,5.025395896940222
2.992532218747787,4.856358015514299,2.6683658471586886,1.4509840349664012
3.923525741688106,1.752633355013903,1.900144317407138,7.402505091960701
3.675146229866597,2.8035192289189754,2.9434708211167395,2.7982803192916275
3.440287569086924,4.992066773276315,3.848271582590717,1.1251968690093646
3.184655590005259,4.02833477572544,2.2719611057819966,2.186330896905269
4.927759162645446,4.772040188864777,4.1764018808412375,1.5535418869447732
3.31819224211358,1.9556622688957148,1.745051467873385,6.109129266233228
3.9293591048031606,3.689075911833545,4.90427015445583,1.3646133375750724
1.859901566904936,3.3538348131737408,4.243595125449246,0.8210965329689193
1.2834469017164425,4.064930501063016,2.25166626916682,0.8810501460644554
4.287008881263061,2.2208293600500566,2.046250428641636,5.927345980847467
2.2870446651868286,4.691738673611392,1.1539439225537835,2.654214370573066
1.6528591886486923,1.241602397724713,1.167469002418732,7.164531951556092
4.906417530140615,2.2592670528227945,3.9666875375811546,3.439923710165513
4.971257517958966,1.4426972886323113,1.1172041454778867,19.37931290391893
3.85647542700935,4.08782640843228,3.2687021867040285,1.813437692047086
3.247483356162645,3.142514987728908,3.246486400246191,2.000026991248823
2.635056968903383,1.2234755277614155,4.086222320379506,3.3117122813818893
4.06985714621591,3.2098309533968523,1.2307307376877463,6.4731224997853465
3.517980560171257,1.9896433393495403,4.114385741965401,2.700182168639962
2.8268840351888427,4.8019526550492415,2.761984222729229,1.3392103413984664
4.327964452961517,2.930396540134198,3.748327350200462,2.475709303701972
1.8194660856680345,1.6914786873406578,2.2495680914857235,3.004402813187269
2.0792714375126256,3.5060516132766746,3.800415220845214,0.9804866892849348
2.7278533506333043,1.568669126804441,4.4340577723336585,2.4641559557758934
4.662693405442879,1.0179948298086794,2.144601612422919,13.419135163049576
3.365293572845369,2.390312266396435,1.8735547894294975,4.721519485533492
1.6743825664580632,2.1342824181288576,2.379294850329317,2.0717359893618945
3.624523801156287,2.228714689066753,3.173145698504454,3.2202258744293943
4.3328476770833255,1.4644977033016873,2.057594810540321,9.0345128310907
1.4042647620382605,1.892193422762508,1.6566237138296738,2.8147476421885984
2.606475120352231,2.6411715534239524,1.005754961337646,6.165164336275924
3.780350644837792,3.1444778731765712,2.7930896797708877,2.7044473414170174
3.7181573143914566,3.3351359578815623,1.0213713296661149,6.858204382584716
1.744941111935132,4.148220818379127,2.7667488794819985,0.9552763675424653
1.0586597851564492,4.1809906233752265,3.25559479131094,0.4886824537342814
2.8946430231949694,2.0561687784049694,1.0707065815859136,8.26124778544327
1.967871161014472,4.982650017861505,2.0039750610968587,1.2382941855825893
4.555184756951294,4.491902434929198,3.659192881736304,1.7412865590735451
3.033208615147874,2.898538313289366,1.50788228307264,4.360493720475589
4.96785559554458,3.79783423406306,1.3987159384658447,5.8760205107891
3.6067148591862894,2.1973034822639663,3.628820650339502,2.8420788921012017
2.917382986899265,1.398761021602248,2.6543027905418057,4.937184184105381
1.3364551361137642,3.722017800987044,4.599202344794454,0.4905387158231925
3.719991411587796,1.279728017341862,2.6987521351749884,6.767700460058883
3.251506294639725,1.3140797152046133,2.3373644574904806,6.651449840088002
2.960340240722644,3.2871861811422787,4.444448432856511,1.2731492627100995
3.471897319956126,3.7622332846487057,2.8367665604709678,2.043983665271066
4.242377223134758,1.5524169123767375,3.9053623578784538,4.3966252468263525
3.714387952341794,1.558830784800771,3.364204060962183,4.450264518699609
1.7055742247766963,1.1362202750238048,1.1967581735797928,7.881004138666822
1.2862864293750444,4.68187161431474,2.646734984319337,0.6522102170626682
1.6904321581443609,2.649233620136992,2.3021904199969776,1.7414704683009403
4.371880220766931,3.817614615744079,1.9720924284773949,3.648621162460551
1.0470719504612611,1.4574108769148744,3.409224161414772,1.3240940375187986
3.3028864325524925,4.057257881563306,3.339577635224728,1.53161408957937
4.454201394108649,2.362038041842077,4.544203832410092,2.6073841812553904
2.7290686508289914,3.134567038487224,1.054429583885515,5.187990644356576
4.905934653866886,4.36628810504129,3.596687392767337,1.962847441130174
3.638268692779541,2.1261471193830586,1.3156830985338464,8.172031455479395
2.5543423973013764,2.917975586607472,1.016344014024854,5.411735879040224
4.019922425617336,1.1047917612401337,2.8718499693339403,7.960775304437858
4.939886547573137,3.885305206421017,4.460013869153206,1.7911645853110472
1.904978785693765,3.894783741091542,2.822365182274927,1.0888635445631851
1.5813549337187855,2.746170020738289,2.682135461019614,1.348966288183884
3.8245884233601664,1.764909748189527,2.6798528087767184,5.080788674055615
2.9377215190276487,3.2009640903049523,3.1964726846908693,1.8040089725237745
2.8128787154351627,2.160241396325388,2.997622988488325,2.7293019180101226
1.5903872531198986,1.939323411461903,4.797858992850199,1.0739524033117214
