epsilon,c,Ef,r,omega,omega_0,Pwr
1.3075214467133671,1.8632864929665691,1.818223003275084,1.380842336427227,1.819527307055686,3.131581601241636,16.70803160733577
1.132693293317119,1.0319348748053054,1.680759171884214,1.1668730449241158,1.5651798551002978,4.349270971143353,0.4168431624226364
1.9885130328355487,1.454191583743017,1.353585151401074,1.8380168302934623,1.773268673348066,4.7324757037197065,2.0001487072224187
1.1775913597650502,1.3783439313983523,1.3941711229942078,1.5183385610787568,1.8735498633855157,4.00523344456303,2.3902915018369364
1.0748136428892114,1.947518372876992,1.5555118441250877,1.7525915578529565,1.7217317746247,3.35982563137252,8.264225537688237
1.5511873994587666,1.2261854614640242,1.3233278768714656,1.3128403492346925,1.6484619581361022,3.807148211994168,1.280317846564589
1.093615196622641,1.6448015780005714,1.732701130069283,1.5650967650120204,1.3231187773225428,3.734818686397445,1.1412958843482253
1.96562946589397,1.2281105036193145,1.2912673075628616,1.432481665826838,1.032754735472091,3.898228320057796,0.1971365290850013
1.0876436313654558,1.4096558652250124,1.9371383539732017,1.4595900165452893,1.5056931824970423,3.5568184767912,2.4473769411723416
1.740387043194155,1.1392051152443332,1.0938766101940218,1.317137411342665,1.3023828600504297,4.816095364639062,0.1073175186498147
1.4664718634403526,1.337067233101525,1.826300558647368,1.5435196424201725,1.506101431665268,4.053001473480781,1.6752054320014047
1.9695195435796389,1.819681146973262,1.0181028649345745,1.2620032201691116,1.4999636933817198,3.841709747912672,0.8017466799782181
1.858918742243784,1.4205438465590396,1.2773985441546238,1.483594381110183,1.739354339794679,3.638419186268405,3.486217716243273
1.1935501011820169,1.1256946780793573,1.2199276317397905,1.6563353305880462,1.6573204654182754,3.665465449543732,1.517303255678624
1.149213779635355,1.7209537436859228,1.8262580948749247,1.17479059985923,1.328811412817598,3.654404831316048,0.8852587264275086
1.458131020190696,1.1588837687843392,1.5119605902953,1.27296842482777,1.777810052085946,4.217242635469084,1.2246698459452825
1.933256238373123,1.3598496498395756,1.6137813087592874,1.8246550108884056,1.492643809708094,4.61908714254484,1.2981203918064963
1.4990186253959878,1.419369937830056,1.305976235983418,1.0277371260542396,1.1958741775324555,4.549440549654436,0.0884558118628975
1.373005360997885,1.8383589066511927,1.1511707876034114,1.1684455228748898,1.1560328346112267,3.860927596247151,0.1855180560034511
1.6767373817416171,1.214972917259484,1.9086674458706336,1.7007849676819613,1.613564278124317,4.920767190257192,1.3052709728852248
1.8096646508099727,1.7930576957618178,1.983543980587409,1.000808881497566,1.5622838344595629,3.3341474306707504,4.239228315351541
1.700530619024145,1.6689190915298666,1.499047456298261,1.4989361277988595,1.8569890225381875,4.551447113286647,2.393843335059846
1.1641118796491812,1.412676115477706,1.6555433043064398,1.6380287791898631,1.743151038325595,3.4346335139034023,6.097716069532361
1.7029822706259967,1.579773396894414,1.7168200344944111,1.0233303775725255,1.0626797138706163,4.292843428528477,0.1482284275411481
1.3019677276336583,1.4582095884244315,1.1487312114907766,1.519156664953632,1.4687203445871468,3.429941693113374,1.220953178296295
1.64156895275736,1.4466687320318004,1.2088413276707222,1.7941098675539549,1.1061074135992652,3.6345018100050135,0.4875113843055108
1.8183807645821053,1.685604263836355,1.465639517697738,1.6243799389261857,1.6094571640668884,4.191111933554538,2.177402787701297
1.446754470997046,1.8906501188195564,1.033572139254153,1.5794043541415492,1.2082063154711653,4.428122703040595,0.1975356119801218
1.841811890991726,1.6772530141100868,1.972195285082512,1.7260181431325212,1.7553738466742246,3.422711508053992,19.099234995020744
1.3433260713206887,1.6125336067618568,1.454228509337757,1.9924447551138635,1.122043005023862,4.194028268982716,0.4527254172766303
1.1233252149965511,1.4986065164252595,1.8757523240201528,1.0471958178477991,1.88491216973213,3.3873145400209017,5.473842758156441
1.1388519929066074,1.352779068746809,1.0246813895293083,1.9508598180563328,1.351313434963898,3.3352682521272854,0.9946288135708324
1.7640186089747405,1.1214706255015106,1.869719330769679,1.1107748827736943,1.1676632823344772,3.8394744584343696,0.3712483278111585
1.3990398396219086,1.4819880796360967,1.6467355819723095,1.7067784863402102,1.4012241441024074,3.431139880496656,2.7486573449085974
1.6080891846832557,1.6103795875589595,1.1019185317156437,1.2348052874654152,1.5597733494065291,3.5436509029744703,1.159620384774484
1.6337570663668883,1.0521807319702874,1.2164197705682844,1.0289589001039203,1.4293581278934349,4.555658438955538,0.1344935787868115
1.9326998369305404,1.6944290258979204,1.0190170559875824,1.5045306151191349,1.664755771909109,4.562864759316716,0.7602733604111183
1.9662998314065183,1.2751768542062976,1.0557924808026276,1.681487848025003,1.5142568487981949,4.613521119827763,0.4825344151290979
1.368268100842877,1.5060841803293,1.5596215059896683,1.689966998480508,1.4872355851020589,4.145878359416923,1.307994631846206
1.4812381165892077,1.8116170113190884,1.306339254263325,1.0615521251409734,1.6670301124052642,3.67181967920614,1.457186935413046
1.4614950177770891,1.9154475581598365,1.9697845023899183,1.1756194957815846,1.628265562936476,3.9949736110790335,2.4955465241600194
1.6112043092617672,1.4854434399467968,1.8119745340737097,1.3532503635854898,1.5830467197287532,4.4649292077271685,1.2461149703661132
1.8391975444136195,1.1092887152577795,1.341683280973987,1.48492536426807,1.897100087604652,3.3084937011248736,8.139448491191983
1.638642850896524,1.0220454089357482,1.951523010666235,1.0938388982288805,1.075460984969875,4.054407511358883,0.1831209144978061
1.1493296949545408,1.760313580196859,1.82658040407172,1.9130560970135944,1.096831408808196,4.315795884682345,0.4933636794495561
1.8010881570048398,1.1320560281864516,1.2568097632563826,1.1908665457753664,1.3667812816976168,4.873852638478372,0.1393818593112656
1.9803982415238668,1.791721604111999,1.483919725981273,1.5653248036119556,1.9839192429670656,3.8333505564344663,10.733035236406668
1.7493199763525356,1.5171215436405276,1.515505889198424,1.8119266191659795,1.0991921192736074,3.6756588126614567,0.808537991311087
1.726817765666743,1.2831271554885686,1.3529326632147205,1.6273450439844868,1.7137195802923817,4.033427333983962,2.183254467212977
1.4396457899707626,1.7559901344012787,1.2729058508650484,1.3430342070917134,1.3715301293806603,3.5149447562921,0.9982762393123064
1.316174166033286,1.8266363828804784,1.3983248387171334,1.904833586018532,1.3247194276509462,3.2599379389990766,2.79515652948425
1.2052435020493286,1.5691245569718226,1.4188800108109827,1.4625502058246789,1.3976164152803543,4.344094120148153,0.454775227230286
1.8551271066472688,1.3300788649570738,1.3498755527250348,1.2958282063863529,1.6811936808128705,4.780738804130513,0.6297558815067794
1.9123721500821285,1.405313852309752,1.2651223535614615,1.9258088649061325,1.5644644628551898,4.6331627691161925,1.1066984177546608
1.0724369129541056,1.5343648622533863,1.6757966639878148,1.0356637151906245,1.1618568407887515,4.438240219881922,0.11238260976039
1.881871269101,1.4671453739342253,1.4708518009708782,1.5217164691147755,1.610514633594102,3.9018198719752535,2.4433105028142097
1.9260667579268331,1.5992237436545782,1.240600197194283,1.7126343114477254,1.4328752196332073,3.753411123986734,1.6951419350780623
1.73451155529894,1.4563457660278902,1.191297471283117,1.894160698541337,1.17044397365094,3.048941229415494,1.609486822822761
1.376136999030106,1.7136988606992831,1.9432015918470824,1.0186898136523803,1.0589982139136769,4.265848723187807,0.1669604681740355
1.8333004054100317,1.648411824077313,1.8200870754450504,1.18681375336741,1.947669433375244,4.430765498215279,3.3883099333435838
1.6765332626616578,1.8666404884728125,1.014983460024948,1.274957520417069,1.766236916825872,4.362019435860718,0.8442210993098525
1.3272686294942375,1.568360538629322,1.3158477238518858,1.7486394969166268,1.82921049598695,3.341780712171392,8.448531566752337
1.9047514471878768,1.987256584572652,1.7195520129478925,1.6556972249576505,1.7054815730545014,3.701133679541893,9.339870768496477
1.7163786075054142,1.0730349831215436,1.330035198455812,1.9010073780748509,1.4109406267378606,3.842618374541421,1.197636829144083
1.633310424148797,1.2853844979874798,1.1919642693994148,1.3462718704264685,1.2656942831539109,4.375967303136166,0.1887498447286956
1.916960821583567,1.5759883280653495,1.5268012182687718,1.5234439171658558,1.1445660669560045,4.793544914487653,0.2502631655259058
1.0876743959519302,1.6363361709800863,1.124491081207757,1.3495851026692385,1.2085260147888746,4.038716430236152,0.1660745434574032
1.0769014528149736,1.4376136488707183,1.0554728697246685,1.6931279738049971,1.286128136730907,4.501285154895957,0.163660572919626
1.36010033445713,1.499834341151962,1.0413525405561694,1.0607482260880476,1.1118742669611448,4.954421489797681,0.0293264955833592
1.5932735098236206,1.4483902986157824,1.2537601713229265,1.6837544455965523,1.0805730363176616,3.245769844751155,0.669315493031481
1.1253811703837795,1.8408839098844212,1.4481354774567594,1.0702703607502164,1.8851824077920627,3.393226242746535,4.155273379124903
1.6445278935302388,1.0062128333650384,1.11749170541292,1.5124141806143698,1.9477511884276544,4.879486354742255,0.7112859254541963
1.478391728661821,1.1583350022691716,1.4110073171263289,1.0445993655157269,1.5336989611841894,3.3127959740403594,1.1597812059404555
1.8446755818144795,1.9993364948474743,1.0928068912221078,1.4094971386152022,1.6219844180670222,3.693392042752912,2.092653196984989
1.625033052106838,1.7009493296046028,1.7014449207644553,1.3919658770428889,1.6668737803818896,3.736406250866305,4.009466335588268
1.943785342681853,1.931984095546691,1.3941151168506662,1.7353954955727138,1.12431193388678,4.571368816001336,0.3816750475416636
1.45484760330981,1.6191974156434237,1.9632074827857164,1.3653152637031316,1.864734715695928,3.277396361291837,16.24463049609375
1.5904369863204812,1.5531198370545969,1.4861963220816328,1.6078874848303182,1.4819741731433915,3.898141913902877,1.6865483698463422
1.8052033361182869,1.6723922508403517,1.8413164920715237,1.5218057853422973,1.5529474600670865,4.524004663580603,1.7715834930090286
1.0753684103756425,1.8591687420810832,1.397834872788208,1.9704245588794365,1.5314860584414476,3.116366205655781,6.440962461929983
1.4578956507153742,1.787778494719451,1.5666873593120747,1.9544695908209395,1.52733319944755,3.267795776461453,7.997541008194151
1.633167659251236,1.6108635010995656,1.29056386371041,1.4031843492955651,1.1378400324740905,3.118502284655615,0.852309790833879
1.9407823132213449,1.467038823439093,1.774721027651689,1.437023852280586,1.6307168318201115,4.338005166155446,2.1007659742736045
1.337994712664539,1.9621567655614405,1.5902911643947029,1.2221838488304018,1.413393522372255,3.76160416673136,1.122693071498604
1.2704408059121577,1.8281165189058128,1.745140931663843,1.3369855907426134,1.6390511779527994,4.339629887940113,1.466246488018566
1.1710635437168424,1.465047066065357,1.1615433866571483,1.828102731489848,1.7609346225501017,3.710619496067947,2.7378862608594985
1.321222749428998,1.5961415810110846,1.5581081050803611,1.0394633059207388,1.7330108241187083,4.236807527148401,0.935479563409287
1.9946810619780415,1.154790493000822,1.3087299820952252,1.838071079297483,1.7835035526641971,4.903753436502779,1.2975112079666136
1.3114485200852113,1.1439682550380477,1.9747671524764696,1.2723906743524775,1.1469085751833206,3.730279494738416,0.4324433617094454
1.5533943040093472,1.3180920953095412,1.089726812936882,1.8518053151407208,1.707256061277493,3.279259480129931,4.828756729501412
1.0715078965351847,1.1131103387846664,1.798189304118002,1.7287588962223928,1.1825112873014207,3.5196840124773763,0.7816280070278249
1.5166612055881576,1.731730485455481,1.0963508543156222,1.227134737038119,1.3497605008958369,4.73250891841404,0.1561339193556568
1.2938351189031212,1.2042761202879442,1.4664671381203933,1.293895212838963,1.628159698614739,4.002982766131899,0.923355535487139
1.524106727913043,1.7371884516890672,1.318228045361756,1.1119174572132189,1.4579945429018413,3.3234850476033757,1.3532873126635891
1.8784772810306007,1.4340611463242985,1.859366594270248,1.2468678028634166,1.2950566643039032,3.162095048535249,2.4635810350351472
1.0500082920994478,1.5239628952196975,1.7065507296233755,1.1582688507857086,1.9326468737045424,4.2776573886441245,1.722691774415562
1.2229534666391055,1.5912743228312165,1.274290641817312,1.066551526828319,1.1450948989321523,3.860484756437985,0.1401319131034039
1.896092629019007,1.767511743353357,1.4340806490354363,1.227851398758365,1.2772551473792744,4.613896478079195,0.2998060771561874
1.1349562654830712,1.1769999034592424,1.9343355468357373,1.6929337635788069,1.6073324347152849,4.701644935994692,1.0509069711625254
1.3326628749028488,1.4640128772342114,1.4244096874096857,1.829884804877804,1.1441585314965494,3.698205272074616,0.6220760004281606
1.86670761965784,1.4360413961377725,1.7449935469138105,1.5237960687704792,1.0634472322126811,3.734262760746047,0.6184167264039425
1.0747171590617068,1.9748615515677053,1.247563154249188,1.712384784596618,1.905496533687996,3.745858607225888,4.9450211097490495
1.6259330937133722,1.041392181481118,1.104310902276743,1.4319213429355977,1.429858926880597,4.526528165200686,0.2178933288307653
1.9731230100017425,1.0812309144088492,1.8545368146181784,1.851088678346211,1.5198266467065558,3.066003939125672,11.176561593114942
1.915914246196687,1.6744352058552958,1.0512883129214017,1.422101489947995,1.1314674387312476,4.2012679685188745,0.183690093262378
1.0479367364495509,1.0277493652340484,1.0601103523920354,1.968921000224886,1.92944510219186,4.044649345033902,1.7058881161416983
1.3539109140078978,1.270437303749862,1.8525709236411565,1.7977032669987765,1.5142925956943285,4.092315624866656,2.0113276753633307
1.18121824051565,1.271307303730167,1.9830056232327824,1.3116864991283397,1.4078647834585842,3.1837150572582456,2.514687903814002
1.160156751799403,1.1052036754815775,1.9068026626789192,1.6468059339829648,1.7664441686587686,3.4947358079233566,6.23653313351704
1.3547866892525908,1.617615498239461,1.5967654491456162,1.4829751938806388,1.614464136648151,3.7946352345451366,2.5145911848844813
1.259525328243605,1.8712511537730452,1.6020475655240216,1.7818441219860552,1.386710374264684,3.910380713466192,1.6646416447777832
1.6753373881135702,1.1669971692249113,1.829684056853747,1.573860828354097,1.9289378947164624,4.093462809824119,5.532915764528211
1.0957861592115812,1.8362211342136907,1.7409543147300224,1.9127648298021749,1.0427170311144474,4.290553162179089,0.3682373057960277
1.3773461372653164,1.72466418215914,1.734089185444058,1.1499308140296862,1.0893305083587723,4.915164652419749,0.1055737439970923
1.4749116027156126,1.02661197079193,1.313087149630317,1.09446283068141,1.3539967907227912,4.407304869787325,0.1422781197328536
1.45380457669722,1.0722982789022164,1.9357803443350845,1.0338875689601643,1.8249764843379088,4.311684724341244,1.2459027880890534
1.6532986725446208,1.9230069417758775,1.7929115457711045,1.005564348998886,1.6819095548733354,3.249159689783702,5.799759146161008
1.1983521063117737,1.9215549111343384,1.2563016893060146,1.651641230675818,1.1036752727524992,3.729492675234279,0.382575895708279
1.4794787246500014,1.654655531945478,1.3514485230108482,1.8609974110655545,1.3229670343272266,4.220255858394563,0.7703415217832004
1.3123506273499286,1.6894941774208383,1.3554086799905734,1.9469054776928725,1.5708651441645791,4.804831593779273,0.9263065625638944
1.743983431693386,1.6284789388673846,1.65265647493003,1.3270183195342016,1.582359175011775,4.929356837616698,0.7551803519786704
1.3847051065047018,1.189118581372929,1.4166217599278577,1.4465185920319648,1.8789643915998584,4.626674230310766,1.1297426297379298
1.027505660836343,1.076524342079236,1.3675983503413554,1.2487188031014709,1.549017646559388,3.351661273152518,0.9968649662315576
1.2682968596103237,1.7561049853562858,1.0163993735251058,1.404258249685471,1.3265530894055249,4.861011728634653,0.1230540631728838
1.196659196988631,1.174179424415195,1.7423434116850456,1.561530229705668,1.32307638959381,4.672558090001852,0.3310366112738098
1.944194943606764,1.3508983498445466,1.9406908039444224,1.683408854201319,1.2085541738703205,3.477130340129998,2.216943737108171
1.4005129114768495,1.2886054866518064,1.1656645624146589,1.698885971011682,1.0903033037147822,3.109023167108563,0.5829741127578945
1.744299680195745,1.8643323471842677,1.940763327469793,1.813254046597281,1.1354532599253329,4.741928926898542,0.6240777212236328
1.8378271288913268,1.4597614625662765,1.3533254469845644,1.603591699660248,1.0763079440953538,3.700303474883059,0.4521134559763186
1.930626721893823,1.7532513710493074,1.1696435436960428,1.2319974431804668,1.21795532828515,4.647581769136851,0.1600936137253596
1.810900597953215,1.562896481412396,1.8617507675838103,1.6805797824797408,1.98781618129999,3.614700419338471,21.81222988911328
1.643794357755727,1.6781094966764425,1.5471816698079015,1.629189583093429,1.3358782632065065,4.70797615034306,0.5628873130495146
1.4369601999393344,1.4476808208983734,1.023088544483214,1.8360123324190536,1.7550752892347283,3.89286812904267,2.001035976836471
1.245774989962436,1.0517239835588783,1.274558067471986,1.6439920261873389,1.8642948173354228,4.17508133909896,1.4945251171022649
1.858496917260784,1.192095427050134,1.1064205108683378,1.0795669936602377,1.2995018498905315,4.517992762465185,0.1077040819352923
1.9155012998520864,1.4344311600824082,1.697085370222131,1.904275384717008,1.7413433426958935,3.5285519121668445,12.459506888061211
1.0691055799851306,1.222210375919001,1.4318963824683362,1.0223746506165092,1.1060406305562254,4.647624930820323,0.0422764419640074
1.420348971700406,1.4228237506079675,1.0726788898806343,1.0697280358790089,1.294720414577256,3.43112773006216,0.3072538590717458
1.936247600760442,1.786469395704616,1.6531988117297032,1.6363504285915735,1.4911457959792394,3.167081579343764,8.601460516424423
1.8357552805496948,1.3194270783903643,1.3496101553581823,1.1012776928708288,1.6557227959950205,4.669178680165169,0.4636736916802915
1.1570805974822285,1.9565177944367869,1.3485108052195267,1.0781356927967651,1.0599001188979311,3.167821593218681,0.3185149742047303
1.7277884803567811,1.3283516352110794,1.493634411878713,1.7683923595336035,1.1654492358606443,4.049813849891057,0.5468381488503457
1.1649874903732766,1.2687504908085634,1.33133022333175,1.0478449754742971,1.9568029802833533,4.8402558906102415,0.4599094809224606
1.4679894710547297,1.3325073109118544,1.6649727437907127,1.9078508082060384,1.3856898906261048,4.813192918147326,0.6752519949957366
1.4293749647542706,1.2595775085116467,1.4381829110747164,1.5441716489837138,1.6343159968540646,3.023273260253535,6.340493507807591
1.5591369510259196,1.066977490790431,1.254812550279436,1.206879564997396,1.994949702119114,4.612803256290293,0.8459471208184051
1.3176654179183998,1.4440186819556335,1.0571834808072715,1.9848095249023712,1.859624680472453,4.9521536315123,0.9457092206581752
1.467332604284516,1.1678148655745144,1.4093749958429025,1.133808835705593,1.066892970422987,3.8013388328444258,0.1340066135183656
1.649085725586913,1.3169995672219974,1.3831459920034417,1.0755185133148255,1.8554332472619612,3.8863977537874295,1.7545476159130462
1.1065554422636117,1.6928850202405623,1.0026168922204437,1.7011534284733585,1.5158988209292898,4.123536327117596,0.5573929397382829
1.0011892040506871,1.3960580498750614,1.0518849383710216,1.279963993604898,1.7488467734364472,3.4637982948983064,1.2423022125037333
1.1843922754167866,1.7432320975250717,1.5447789127314884,1.8853331666948303,1.111147892003414,3.892720630091764,0.5772223172114745
1.4487735890916549,1.6237088946361915,1.098235290739173,1.071093404116017,1.4955108985957084,3.71306313040705,0.5112292696687812
1.7242232062659046,1.6207467397448123,1.968369850519205,1.7665675050983782,1.8074879957026968,4.306390402906944,6.472031737479794
1.7582373362556063,1.2785878881464483,1.984120090943803,1.6780376769694936,1.620549145017971,3.0246093545799733,16.92436194088724
1.874034877137638,1.2520166967795348,1.6968121606821882,1.9806047905330464,1.290236303697854,3.84478393672936,1.787739705918511
1.5616996717747726,1.15815143393287,1.1687639422617684,1.0414802358677524,1.897327026290181,4.911184567591316,0.3454825537991812
1.5285716491466854,1.3612876066259156,1.586798406415722,1.5856447805047744,1.9539946186205404,4.301636825599951,3.729640256406389
1.5737336704010867,1.4935001038461084,1.6361330004496475,1.9248341169065908,1.0431325360261834,4.181898989151787,0.4298441879949374
1.0399407379459351,1.4824420313988624,1.833683815707273,1.734538153520294,1.6207049967482718,3.617423280669546,4.120231081736089
1.1509279927014786,1.3673104271140308,1.62649032406217,1.0041987259530305,1.5257460437181016,3.8803206932206304,0.5881491383000333
1.3513897590969737,1.8345844143553716,1.968171772535384,1.9500372384563165,1.768890187123052,3.1704271321471467,31.25210498383472
1.6912582822553477,1.1858202686696817,1.9294550381970883,1.309208816025381,1.2448747760279335,3.488398520153265,1.1416231031346296
1.7294468663197693,1.6125840869799548,1.1676683279491895,1.3423675103488608,1.6551722407850915,3.85634626615965,1.4635971191072863
1.327533309350441,1.3513096589659548,1.0219512494586542,1.8225889838015847,1.6954443663628762,4.591035658388755,0.6500867699959645
1.2192515167528175,1.2725870598178666,1.0602474588916309,1.788765500083783,1.6017754275614335,3.419096933497029,1.8483122042288207
1.3970327231154434,1.5664256903581089,1.1520151716143712,1.6052418745506616,1.941882431292909,3.9842680279220577,3.042798883010983
1.9775524725705196,1.16726015768638,1.21629613155869,1.7073949936274024,1.1960410375177275,4.527448578945966,0.2347134310346419
1.923180641088372,1.1187174940856983,1.9962966604289487,1.0971816404754335,1.871963915439824,4.607768047941626,1.6894375692116887
1.6658116152077085,1.326414102191155,1.8705420821960896,1.574160721569389,1.726101356939237,3.921082197085087,4.63624775173612
1.5077335100343798,1.464220545682008,1.5427833131967428,1.949340138149159,1.5572442071571255,3.737926143335669,3.688817594295271
1.242610586699732,1.1332243614060356,1.0227650905557957,1.6529218725775496,1.2774899672628863,4.116378519054434,0.1914822866635424
1.4435054670010194,1.6967857021416342,1.5383408660235625,1.0752688278539155,1.5304400847963997,3.638566789411584,1.296973174706177
1.8839515597528835,1.8046124678861744,1.4219501007460749,1.0800861197009035,1.9509179111571575,4.055080629359505,3.0468752547169125
1.3906085108214925,1.523073769063163,1.216477380783584,1.961491981695871,1.3534611469759676,4.25502522788743,0.6400635313285509
1.9563451508385452,1.4755620619966257,1.4628151777685543,1.5564229350512386,1.360392447105229,4.775473716083944,0.4889097894588931
1.1229433732805094,1.994105105239168,1.6736105307691072,1.3943373047185366,1.6003029937494913,3.266072454978209,5.09808249754351
1.0498533745912986,1.194174885720727,1.3087345879150716,1.50795996291156,1.2666246350386436,4.4950847921522,0.1521479584160317
1.9681356893639628,1.0130937709347383,1.8197244187450676,1.6866049942285657,1.6096410726489352,4.1175453464633325,2.5600174855982187
1.660322715702788,1.6316026422889354,1.0623482763272731,1.76137330524629,1.7289115252967098,4.423325126921672,1.2918992976711536
1.258962458912675,1.1251161498744229,1.0142758536000602,1.5163944321742964,1.34377172575992,3.128506243885435,0.7183439766857412
1.8551508479924752,1.2482759328124164,1.672375324294411,1.232192714174155,1.2205772005343425,4.815181656598652,0.1942219217224891
1.185525282761667,1.6392200122407468,1.8226546373366896,1.2255873932279735,1.6912127694360426,3.309686387599892,5.072470965523148
1.1714089411264803,1.9471955623728048,1.3869160831624885,1.5417394007527243,1.1103630508108024,4.710591459998216,0.1511960734064908
1.963108272540517,1.414118629116934,1.9771543678092165,1.3246430858096216,1.386389801269131,4.302496370490025,1.0707245633488585
1.2873490504855851,1.0531880165676055,1.7014393009923277,1.5545186153704864,1.899627577145973,3.1711074485320605,12.445967434104752
1.4491071200450305,1.6219388565158757,1.010319309445742,1.4139378507586862,1.987274322290578,3.515955047604341,4.427555380303877
1.906842626061014,1.6156098217946615,1.6414664193652504,1.1316138113389405,1.0100121244345737,4.240740083027213,0.1610137448180377
1.4049751945022269,1.9909548850893992,1.7492102425639362,1.16865361345151,1.9398176500064208,3.525501870176372,9.231099323908476
1.228696782692241,1.732780951307674,1.9639961342656205,1.5795177400300573,1.8697172736798129,4.2017239425906565,5.232001560579119
1.1784921853832158,1.0958609480058334,1.7083805393464342,1.4864531708226787,1.6907273317957512,4.085497229751125,1.4897762162788233
1.4489860720404124,1.1032182945188702,1.863579477277318,1.030554742545574,1.231958705612247,3.57984798362054,0.4457232423999465
1.4607337296020788,1.477131506374723,1.7452556377578723,1.660238666888008,1.0134357753056862,4.65788158955423,0.1873665259711237
1.2212449678476762,1.6176376156050851,1.5866975285732323,1.647000283420522,1.2774828580611546,4.195617199806509,0.590053319851719
1.75178274962395,1.423163069733136,1.17912100070114,1.04950280840553,1.018723805852802,4.561020916965656,0.0440894487710702
1.60261639669681,1.539010704578046,1.1131886979146326,1.7357812494411502,1.7356825481205471,4.539238021281643,1.1311854431297712
1.0560514747050394,1.455885365945082,1.6675891987556462,1.2988616030362388,1.9557925706152384,4.767791073334051,1.236699413951541
1.142182720641011,1.629751590210112,1.2253000059088608,1.7162338822870271,1.6288075766834262,4.7932124975867625,0.5876721725646029
1.5087614625886008,1.577880938428986,1.6297402890530392,1.380246065206694,1.7989148931841934,4.261608127092458,2.3721103338848195
1.0717008619007014,1.310678605385578,1.3023531385735578,1.7298262811296932,1.264149319745082,4.5417491488071535,0.2106025739438125
1.3103344113024449,1.3268107674159184,1.9151466566253044,1.7665156988992243,1.500686105122231,4.494028574987461,1.3128902235249276
1.49051043265275,1.491911686787759,1.83248037517753,1.3934578774684887,1.4360165536607887,3.2710511734282166,3.461636542084804
1.0206578200171568,1.871055853799128,1.113772524612387,1.6507366390285472,1.862679630267063,4.584238288659762,1.0573459145740711
1.74502961696827,1.301010463520874,1.1459236915966071,1.8919779995719952,1.7391076967302208,3.5489965990441297,4.463934486619939
1.334528208890981,1.5949638030669453,1.7828117504836007,1.9926257619976744,1.0121720935952934,3.694562348347661,0.7409071345556799
1.8074302184595008,1.4230018753636906,1.796112235102869,1.640395584823192,1.9710332745594492,4.523024478498581,5.139311377577471
1.6411820684184557,1.6429336345021683,1.396683881647634,1.9905813274767383,1.4968445369495087,4.844571324172003,0.9724242712961224
1.8127704875000008,1.46909352209341,1.69597143134451,1.3311327999157494,1.0698150192867806,3.316632721199289,0.7667148578810402
1.7951369960308714,1.87722220368132,1.9273879195379784,1.2401627256536067,1.3223807918568773,3.778892334018054,1.5704671634104752
1.8806635918672503,1.5529171480654247,1.494691264407266,1.10391484607411,1.3152777447967097,4.995767014303003,0.1847474306133097
1.3032081166073302,1.5560300333764934,1.4767156446080838,1.7216531694598736,1.94952833129868,3.7265599965957694,7.7953393434328255
1.541759386640341,1.0650460928455918,1.0792254854700605,1.0987689081488743,1.6837312642616649,4.940068638336787,0.1670816019056988
1.872615798681804,1.1136384233862646,1.4489778350349292,1.6701883105225543,1.1475924991627275,3.230419783671424,1.067151794800719
1.5679877072203854,1.5992403832443298,1.006084233060779,1.1457496799359734,1.7599522396860303,4.262088094599983,0.5897767160496326
1.9470334172889152,1.0523897361431478,1.1853466501567054,1.7987906394338582,1.6832699257464858,3.320200218640762,4.669847188600527
1.733572876387354,1.2780827129290344,1.2395227969323257,1.1170192268829684,1.4766751729255436,3.758957029439269,0.5924928101745229
1.93279958127173,1.0584706980220475,1.3259362452018986,1.1397037819030809,1.4610049114641035,4.783295857916885,0.2071797414537502
1.1153541034917045,1.4657164170984247,1.5349857357836312,1.1702403651266164,1.9505094037913528,3.7226216488509616,3.16427540825218
1.2791688392524414,1.3696989013018808,1.8519636507909103,1.9321357712252705,1.0721706114625271,4.317566247385292,0.4058513194450354
1.1150068800575652,1.6793090610626176,1.706438266786629,1.407986030416414,1.9706458146312975,3.80918755591099,6.046879566432432
1.304729944000501,1.504069464424212,1.012828268123687,1.916182677896827,1.28111113452702,3.394127784546681,0.8545871274629671
1.785247707269739,1.1279364390543969,1.601957966098043,1.1482636213267765,1.9619448320770312,3.532569933429497,5.67806778482851
1.1611596996593727,1.4483863838794109,1.9868533264002992,1.293990941952597,1.4106390931721355,3.8560503996782383,1.1115870681432936
1.4805456563505444,1.5666107867570849,1.8124488764216289,1.6936887573319863,1.7520155082213051,4.8261394328726,2.10945911145622
1.812552052519244,1.9614822951434605,1.6134473389062465,1.6433166310408271,1.70453938500697,4.659903709161929,2.4980485456902217
1.9576512764797367,1.071192674139025,1.287861023694397,1.4994605514139234,1.6305154600841707,3.799323490648367,1.6694875525603454
1.2121293189681537,1.4630654579864255,1.9006491545779296,1.7990348658589694,1.9273951737340609,3.066708880851489,37.02249187395952
1.6881834220677652,1.276411424856899,1.0354197352910748,1.1755501590852695,1.8563497332427392,3.1654086725538937,3.6747119134968735
1.908126962279172,1.166340189171558,1.5745602391999292,1.6139812074361173,1.7117095106993756,4.249556878105754,2.258129396620979
1.133186123260476,1.6735683944036026,1.5058559816710335,1.8559355830622395,1.8171625276254049,4.668434441628175,1.978444626751504
1.0805720875710212,1.463555234603788,1.5470126018524373,1.9173571509037013,1.6871557162930797,3.846403387194535,3.307896061040527
