m,q,h,epsilon,r
3.55162648287027,1.6735662217125418,1.8933955894294008,3.3715394319143424,0.3867657460326362
4.022288646628466,4.322491981631084,3.0667011098585286,3.340481444176287,0.1330639667348511
2.3361983337095387,4.090074657282134,2.018939804096084,4.112038619940832,0.1365154711694283
1.5916398357559656,2.327255938933843,2.6555758647017167,2.776701470049725,0.7230422052893521
1.248871438628116,4.476562086827256,2.0262051162974823,1.418790044736331,0.0740846301460659
3.069042912739281,1.846628724218072,2.165329588699413,2.127399696354745,0.3033787144903715
3.0310739319157016,3.03811242215372,3.2790831425527496,3.2111174266641127,0.392832093512144
1.264756374723857,2.469023469165679,2.8068979349080503,1.3059360140471812,0.4247838088183752
1.628649434735737,1.018488541904684,3.4483057610638195,1.462392455875567,3.276315321852256
4.831966878543748,1.489140641715312,3.114877715146403,3.2941351952148152,0.9494632683123128
3.1113262302119584,3.439779890922656,1.5613323637815233,2.2453382910550936,0.0473277411595993
3.281388813741952,4.586688046791624,3.917574101288595,3.94777459071009,0.2793706731335316
3.0126860273553357,2.968661322115328,3.7626915475723774,1.003831181999398,0.1703855903529539
3.985844915684128,3.885636485216332,1.8552224562034807,1.4820025317889125,0.0269802720350252
4.144512269833051,4.019537468935292,1.9202177027302436,3.0064622040024136,0.0526964333244778
2.116969915572364,2.942322110546377,4.274987215798501,4.029743955608344,1.2790929449253123
3.452250040445376,1.6520574344653332,2.3981117574364377,2.798147447753577,0.543634528847875
3.4737194787617103,2.879397088294663,2.0585422136958886,1.0813957008361983,0.050647318221728
2.727602144629637,4.966017496699186,3.9720889936025294,2.000820448172272,0.1493821379985477
4.925791773349797,1.042709830850821,3.207420826833069,3.795258513874726,2.320600571554487
1.126293738273061,4.584867765010334,1.7177167712310548,4.780501862402412,0.1896362822343911
1.985450291889391,3.230532377632126,3.601205861171609,4.89838413819659,0.9758692859961732
4.5869395519730585,4.702653379373718,3.5105819951381925,3.619274066511898,0.1399654630285064
2.1018253355693703,3.969797291170541,3.67413940167174,1.9458941887784664,0.2524336945256589
1.351305471742919,2.3452356645005623,2.1357906787299634,2.206998633646281,0.4311645535542477
1.750766377871177,3.947301544525606,3.664124622358828,3.8351895800726634,0.6008258779748369
2.697825660595769,1.9648922036935388,3.839620787407736,3.971988248679328,1.7895482428500935
2.2466210544114693,2.610727680970834,1.6856092578410582,2.2422587898876345,0.1324331489819387
2.945801690982162,4.443683054057661,2.6399379774017344,4.761776270471732,0.1816004429189843
4.414158688211447,2.1860231666514025,1.9167263064306173,3.09409579947213,0.171532583314051
3.46481687191155,3.771402578769564,1.7086814232394594,2.6049556121310955,0.0491231917920474
1.6846747985653736,2.102124765621673,4.596782490226657,4.702801707227875,4.248950254087712
2.148023440783583,4.789257450978719,2.801602909237852,4.113663618403546,0.208601140711921
4.127036495956242,2.382169924818132,3.556582284127686,4.466972967724789,0.767972005657083
1.4361827430738925,1.7076381273912171,2.942064539819084,4.588845822501141,3.018954689368636
3.881151593342523,1.85632615595163,1.6595635862318718,4.5937022888279015,0.3011144472273679
4.683223291796701,4.404265991549366,4.651009983917418,3.104891286820345,0.2353418291534725
3.403033887097148,1.2251339254948563,1.0735409057757797,2.757884799522319,0.1980751697804268
3.415532981109527,3.164091468259946,2.795817636251257,4.431505665255098,0.322450142863062
4.727075308319291,2.27491963283548,3.4706196069867894,2.1577771952158744,0.3381785980682577
1.531929885409827,1.077711935006152,4.418599352706568,1.323117734536388,4.621400357587167
3.855923559827773,1.067318187669509,2.7012800709924725,3.744366448837909,1.97993742810302
1.237027294715214,1.6124477294834887,1.0740739649971425,2.1848431242659463,0.2494526910518157
1.6824863363570557,2.085158636146459,1.078727979212914,3.9489670120224782,0.1999529295664576
1.5907307424948751,1.7343582216576017,2.6126121996427782,2.195938040694456,0.997116330822354
2.915925561847517,4.047827945225484,2.425791620132018,2.328469565931796,0.0912866257364034
3.2804554278067672,1.6438613824539674,1.5112165468647714,3.4495787616336564,0.2828818381848433
1.323870842009852,3.8573961990059615,3.952095978085669,2.699041551040459,0.6812092718005307
4.229109105136362,2.097694189609377,1.099649334065345,4.600098275132656,0.0951464148016413
3.16477854437732,1.1781818693242605,4.103751893071802,3.743313236367275,4.567730721448918
1.454147053027434,3.127554267064871,3.031364634852449,1.42902155874136,0.2938645724971065
4.637830768648815,3.1904206369258845,4.38114995905047,2.4134035086066588,0.3123528803118804
4.233478363493775,3.844840010659919,4.730641037897001,2.868103510364857,0.3264608055463384
3.5930766669426357,4.787149602977353,3.5058446461072257,4.161149180180813,0.1977098307097975
1.3541966937077694,4.220794258673944,1.064843236929113,4.782123897660721,0.071543830636039
1.7799291210081654,1.1377464367036696,4.134710101066871,1.542176874742836,3.642342382868369
1.020998839375194,1.0778263562782264,4.429743001996405,2.787823942764073,14.680798757538769
3.1369626557426877,1.763816473929027,4.487639352206479,4.538892529693763,2.9813968257408776
2.839335320031097,1.6721050527057977,1.8275478929744788,3.923844573256881,0.5254793501865096
1.8617400768788528,2.315742463865372,1.2275575042697229,2.427304552639981,0.1166161024643125
4.667712869501802,1.818626095419634,4.1700114865831495,3.8566100902956313,1.382736392116857
2.3125559691483435,2.533075304405118,1.7452094833981708,2.467057743739192,0.1611892654798749
3.9176769426997584,1.183634217114486,1.3359537335732723,3.161824819228056,0.3272706989472848
2.924566119584245,3.0848680049824466,4.271068597260017,4.493545272067843,0.937513920968167
1.4985963576939985,4.411203853280412,4.831678894285355,2.7589058274802487,0.7030467467609377
2.0650089372042264,3.95938545338116,2.5435504874640142,1.6509955564146552,0.105026587487881
2.5573199435704885,4.419089431189493,1.402000526916274,3.234776443292397,0.0405265940263067
4.117190642693913,3.062908355271049,1.1365957267640816,4.873782703842317,0.0518870936588511
2.969956776472886,3.021031026185418,4.176543265643039,3.308344563232612,0.6776950784748909
1.6674020150472653,2.757503820177405,3.655583947964867,4.065587054208722,1.3639999293430856
1.308865718938641,3.032675695358177,4.368877785803769,4.278404319113863,2.159358292391255
2.4261912561716943,2.195317982672621,1.7287766935700053,4.8072515929254855,0.3911153620544008
2.975528161832029,4.372343799419461,2.123958907058055,4.64584162420925,0.11727733170234
2.3113619902385336,4.244363073729492,3.057005993225125,4.810208367755415,0.3436478055718284
4.780822866544639,2.841316679305836,2.4402673804334585,2.580920679035412,0.1267528343204417
2.6233226116661603,1.603263310354563,2.8722956832422057,4.665156897667638,1.816825688616727
1.1909360817575352,4.433079573421495,4.735504599504323,3.008959086796138,0.9176972459311026
2.8414701640072675,1.4857625679323303,2.7780446210688625,4.018260247634729,1.5737099729348576
4.5496307527242905,2.539201329790643,2.7519649034426754,3.7194111308721913,0.305660747640484
2.281628140517278,2.619896921942527,2.4094449956455044,1.9101995604333968,0.2253977762527034
3.4774376468915595,2.618741011453676,4.416256870047061,3.5049152043030154,0.91241379737706
4.61941372089568,4.825011855223609,2.9679070561086345,1.013438461569673,0.0264219260589365
3.083033921811614,2.172493928110993,2.1577264616761456,1.4386798618983736,0.1465249633265258
1.5381075954928094,3.663983220301938,2.8378165009479663,4.488710131414898,0.5572455876923967
2.229037536433862,3.143235744458646,1.16264457952822,4.038439324808781,0.0789016964204153
3.938610539264938,2.252735839074005,4.396899741853197,1.184780314192217,0.3647686512226694
2.590874338582506,1.0102452164820996,2.05356018345358,3.4905044612072667,1.771957250634358
4.316422168250493,2.6953602938443435,4.295628318888825,2.5822492267372352,0.483664386065669
3.392176325557863,1.4085181278980403,4.952443409301813,1.477364784158162,1.7138531722606012
2.7245918352083227,4.048783179318796,4.334081458404926,2.6054416007528864,0.3487989097083627
4.071782242512697,1.950853480375387,2.3033055583967226,1.2268024177135723,0.1336884882280062
3.2139099172534538,1.10932905368117,2.1081105392139503,3.000908480229294,1.0733346812459912
3.143865081549046,4.044516536169475,2.273772621800774,4.688877422335501,0.1500430700415577
2.5345057993626234,4.527081719609648,3.253398621762634,4.872335024235078,0.3160325893010123
4.005263282004904,3.999017962986585,3.4551395462356487,4.627723459337409,0.2745433518813838
3.641595623551771,2.2323331164037725,4.931989895260502,3.8037396716777736,1.6229141514723529
4.370588128670114,2.3884655014481107,4.077819625277941,3.951006905675981,0.8387569117978033
1.909091079963459,4.906531816788773,4.70622209152305,4.677239940509935,0.7174782264415525
2.097891390449805,1.8021292785208132,4.418818384340155,4.588751045927571,4.186027166265768
2.294002159572093,2.002787777763415,3.655348791734361,3.5560549114457918,1.6436621166141197
1.73278143989334,2.8505672794281507,3.1747315380141266,3.303077491966662,0.7526213319124103
4.784132085652535,2.361356034655401,2.414863160164193,3.1608387446792454,0.2199436420476605
2.464173944537739,2.655908484765046,1.7443217434000182,3.696649836234655,0.2059747841299125
3.6555611417263134,3.7672579448142023,1.7398493760844325,2.940159867422868,0.0546059049775496
4.664911340911324,1.138712011472376,4.6492560331751775,4.81168613579006,5.4732230467990375
4.515025948943654,4.936422671976258,1.936444150447794,2.773613982777984,0.030089929484467
4.053097493004254,4.539290216426926,4.53576287435987,3.0969381288143656,0.2428400926894336
4.463089681860656,3.4492064755450027,2.027770456712179,3.3325244623857118,0.0821461203008181
2.132692094965804,4.890797486406893,2.0284877210564414,4.3547307102484,0.1118069184355201
4.411983052195199,2.375619911331781,3.7559848594500767,2.7629875516641,0.4982978032415952
3.1862878572400244,1.8882516936353853,1.383691142564739,1.699813648287996,0.0911853326529555
1.177721495929812,3.225688391373496,2.480233023028643,1.017755841274922,0.1626264858991873
2.6083603358821645,1.2636556503481478,3.7160437057867832,4.935323699961867,5.208375912295892
4.40698520818415,1.877073155637131,4.998223077575725,1.6993357487132856,0.8702751871614736
4.158909235175695,1.0984578988732716,4.7888422734984015,2.0137777196089583,2.92938498142304
4.649233194303976,3.338706403984978,3.7936307017509168,4.423308739265756,0.3909936401669029
3.0567593273312923,2.878072644911766,4.717847016366969,4.19558358230816,1.17399288088981
1.5185677021352184,1.6556720905767222,4.900895298685549,2.0051506147197333,3.682689988600252
1.3919990391324104,4.414416575961857,4.957868295463982,2.3899849872978205,0.6893657593223148
4.610943478412704,1.9863947900842092,2.525291995606373,1.842013393676784,0.2055157838305018
1.9915675469624552,4.741091261473275,2.7768146459629848,3.0331641354362624,0.1662984307377931
2.586262259193678,2.097228643135906,4.992991054633563,4.774740838293639,3.330867707011999
2.2306969888497834,2.555930663290976,1.8907526971367123,4.296674800510777,0.3355160898376813
1.5623394969350626,1.9396445125447423,1.78373212203566,2.195443944491392,0.3782788416245251
4.117872798933438,3.760619042773516,3.039449121426489,2.418821695542132,0.1221383727741993
4.681254686849671,3.5248907071987445,2.3675893061470368,1.173817713356203,0.0360089074124828
4.375530059957341,4.096699889304327,4.71163569505196,2.469319862688997,0.2376139378176302
4.294010960549576,4.720047810764591,2.825383113688993,3.9600587753316128,0.1051841993163916
4.972659141375905,2.2280002866354924,4.4090108670352,1.15970609451956,0.2907108424540954
3.720856995575293,1.468680310251642,3.692226400929229,4.4907815521943855,2.4280139620515664
3.0203077645466574,3.81422140758968,3.112397875190434,3.653289750782395,0.2563666145191589
3.26920082375128,2.1170670186497804,2.9327321470910084,4.92037149267028,0.9193523866946184
2.478731141372561,1.5338513813375108,2.602701675800222,1.757097845131491,0.6496790617026682
1.906790346337683,3.6875621401067535,2.048735858370532,4.719814350123192,0.2432009918935977
4.5877947108975,3.5416342522285027,2.5964393635512897,1.0057051397771208,0.0375029794172045
4.777582892767704,1.81998750747432,4.144105368154984,2.1443938371917417,0.740749234541225
1.2287179844783245,1.4068618655387173,2.5127816242874688,2.6842353494141324,2.218324537269852
3.8682180249229057,2.1567262159872063,1.3972962472814086,4.527654154766064,0.1563865429600591
4.088728857499904,4.82006728154546,2.8224364497849708,3.526972083160894,0.0941468906487681
1.7972385340200576,1.7003462319002796,1.1791690153382572,1.845810864948468,0.157220435452126
4.911016526957373,2.2574423565594133,4.331718173689311,4.830992600012462,1.1529279063933335
2.650091054795876,2.197038363023659,3.1723961996453403,1.184229539414694,0.2965683372998195
2.0462765775214744,2.0744559570007124,3.854062929750012,3.725519522715049,2.000330714563982
2.7369634792187347,3.66159356516017,4.832401293072481,2.0929460873317485,0.4239599942719753
2.64000586668079,4.430370691197909,2.5999583223486025,2.2113051468810063,0.0918219589412825
4.335041367093106,1.9037665502738528,1.7587576000319611,2.5837460281509945,0.1619165694444862
1.5914296067395437,1.513866089156577,2.2039780576576637,3.0038996678921306,1.2734670959927352
1.9412864347784828,4.408657552351386,1.012759772544262,2.769185278966374,0.0239614268215785
3.5317249530079944,4.045455734259318,1.7393890705438482,4.832034864767916,0.0805103805630125
3.1782161906119266,4.520924805186768,2.510619332091576,4.959719649621723,0.1531902024243731
2.6007796999000345,4.845437301842841,3.0368497406123702,4.108078128037053,0.1974994573519257
2.5810865162346626,2.3369589823125785,2.1750387782138425,2.032064346548792,0.2170785191062101
2.251120623374401,2.4452798379930965,1.3278649473218,4.190110010792917,0.1747139028593073
4.210220334455357,4.865331379188195,2.5547908742252794,4.2715009247571,0.0890454368438618
2.7641752718626544,1.1890506896662734,1.701107438075942,1.4049312943860608,0.3311329399251556
2.522550966693739,4.973397779141079,3.245278800586328,4.346360594505902,0.2335250994269286
1.80752697983405,1.0649039343817177,2.733076935461304,2.726412064895593,3.1625666356705997
3.74805513370751,2.340361328933014,4.869002507168435,1.955000528477352,0.7186297714821188
2.264702611433804,3.5539150568543856,1.1308188658816007,4.293076557844456,0.0610913304968799
2.959072510504459,1.6033535841560158,4.880537799517447,4.379233926733124,4.364850888788106
2.402522987931028,3.741496157715691,2.6243943843234394,4.403595201189351,0.2870500043095562
2.057466411432848,3.16646502042378,4.856416762680098,3.2876009605153573,1.1964070991443028
1.9439434215423248,1.989947737282035,4.116485386329298,2.4465105458472878,1.7142865342056297
3.592645288972892,4.325464482645742,4.823764967046854,3.81010958995923,0.4198363445747342
3.703875392974571,4.381653732281404,4.570052491589993,3.566004171591484,0.3333817914708435
2.1094693299991345,3.204607944862493,1.203358362338633,3.328336698421266,0.0708181073602422
1.6052912789065543,2.841098791946049,4.338873388612553,4.954415320291923,2.2912367928326534
4.763521307132169,2.501270245355242,4.405264244177722,2.7746052793919964,0.5751033773170897
2.762246671639464,4.436553309585518,2.835457473640606,4.990182344806675,0.2348869838189817
4.683894069273881,2.359912295715604,3.980633432111524,4.608788927871158,0.8911330028114404
2.17541418748811,4.845370182422451,4.694749674031218,2.1985940182078934,0.3020119788158811
3.581326448513249,2.620483622181936,4.954592834330089,2.3785496986674954,0.7557383975836787
4.555719757576215,2.714476955312408,3.72746282977359,3.479496896896213,0.4584203671081029
4.742367795355071,1.2959209036851016,3.6407535132703006,4.41356612898271,2.338137765455692
1.0348698854364926,3.412466247743437,1.282503043583469,3.433261219106601,0.1491596328925934
3.955718420567779,2.171693396385647,3.1194608337115755,1.842327915235705,0.3058818746675217
3.990468993664472,4.627745924960266,3.2703868920351904,1.2084278291688957,0.0481400079428785
4.60200497132144,4.021744357979106,3.978709357235294,4.085523899099634,0.2765707881533621
2.8691757764488406,2.245432318794154,1.040963956873823,2.1246455424669404,0.050658334187611
1.223189605368078,2.6206501589457782,2.0409197587088195,1.6946995808806768,0.2674747743375737
2.179192629884395,2.596593716322755,2.624576554161596,3.3323566401690488,0.4972977187016395
1.7379159404407885,2.9663103123958243,4.675142621178878,1.3472595527584073,0.6129558543456981
2.6098182007798774,4.824429930168964,3.1294565676385093,2.7445809377517927,0.140851593702094
1.5347805963607215,4.8685858245149705,3.958221254956469,1.2536407749620833,0.1718586552378037
4.023720159875266,3.474336388522551,1.991212371740424,2.0343290250496016,0.0528609529200832
2.377654740379633,4.72638927867912,3.9666605910848447,2.13602871796043,0.2014185799254931
4.196917410142998,3.502019843395617,2.4932939737423943,2.6221140400675664,0.1008047622878775
4.582304565179111,1.5499870082895093,1.5554259705250937,4.316032387733564,0.301921087289549
1.61471780486128,2.3775343469078845,2.56856605116545,2.5538151166269327,0.5875851664872681
3.4830774683741232,2.229900384824436,3.75969208843505,2.2176480795741065,0.5761204008996947
1.0927103255909438,4.526001229009451,3.2285910959801014,1.937394516419686,0.2871837755738988
2.553333985871266,4.790735252429842,2.2837081107570465,4.427453559738156,0.1254218960353724
2.57039975311743,1.037622242241647,3.572167763882436,1.397526019946365,2.0511362393197947
1.6648329998350873,1.92107307559416,4.494044377067379,3.683275391740201,3.853901279396854
1.0502850792639928,2.105987320685989,3.396806862550381,1.7916347582516026,1.412611101512567
3.485138784952215,1.1291187479079312,1.4537538978522946,2.497052501146632,0.3780596004796781
2.7133895315426035,1.6710100642992771,4.988162331154914,1.966088986049888,2.055247734102218
2.425812358039098,3.3329181848067555,1.077065732115173,2.857699722245392,0.0391601752913566
2.7500030692534474,2.3913435781809644,1.094825955514663,1.1135027653315128,0.0270155903343919
3.249964556289479,1.2328554403206309,3.92203152914961,4.081611468114095,4.045768358693072
3.274773750408387,1.749392833106846,1.4497678106370016,2.8237993683163523,0.1885058720296822
2.839704180349892,3.2423787082715703,3.336722111468529,3.5651134620668943,0.4232168822495528
3.181027770914675,4.251826272758133,4.709183879487309,4.756390815095291,0.5838489096291875
2.0867216667906843,1.1553099685501116,2.382660019543407,2.7413650435044965,1.7786053166994056
1.3356331013107092,3.3370265188835737,4.397210493473642,2.8370616286457557,1.1739968158748513
2.016055097480592,1.0045611658188025,1.296666210335351,1.17307505578616,0.308586659723999
3.934301570676231,4.428240455115931,1.9233463511467392,3.231432734662528,0.0493208106926626
2.308011771982489,3.445407089470752,4.503857180149746,3.8642963990874457,0.9106902198922878
3.724024923104068,2.3360116248332043,4.549220473406216,2.0461246812278047,0.6632749769342156
2.9431230130642114,2.068969314129859,1.8906161436151836,3.057777976872849,0.2761507874820805
1.0290442270516849,2.049752956832372,2.265798922489765,2.724084510126789,1.0296185351743352
3.643435833164954,3.605798107553759,4.054177647315239,4.52662634162782,0.4999382724178059
1.5315136095632966,2.622466485518294,1.2415026869179795,3.7791351341092376,0.1760342290925013
4.653908503757672,2.967792164221968,3.136743710570991,1.3219184798923274,0.1010015560096693
4.329965630716524,3.2106852665686554,4.120566827928576,1.9792044414544088,0.2396485406908463
1.4833880975765856,4.514112578183084,2.1736719513444305,1.4403966265277115,0.071667237428019
3.2973170512025898,1.2094266723005132,1.198317717912369,2.010197376128287,0.1905079034907537
3.091698030185403,2.283139450730476,2.232184128822565,3.9942710947457054,0.3930843474548954
2.235089782058988,2.4258644935232505,1.5692290970761595,1.2450305796899657,0.074195027720335
4.2822617888532495,3.3017747659397685,2.611309785465131,1.2016608976525656,0.0558702670554659
2.5267322557879632,3.8909417873231815,1.398508172567309,3.552425591089237,0.0578144559772312
2.2766942990036343,3.5951955667607227,2.7720096009135027,2.406413390185611,0.200013847425109
1.5906994160103878,2.1252837187285505,1.683725961187955,4.7124435046652735,0.5918574906813779
4.220974101567454,1.715656446251916,1.066415083926409,3.539890550508479,0.1031381126919458
4.051305118818548,1.8962646569002968,2.913338979945675,2.4029213522683266,0.445634565308989
4.258548800656179,1.8035206942297384,1.8541884581414945,1.9375981981835635,0.1530797371178982
4.789545796688382,2.654322218719074,2.9211907913105533,4.807823354031644,0.3870052536559876
1.686562566332671,4.131948689832584,1.4402245716548614,3.791307725988637,0.0869335268198959
3.658978829518168,1.572360926762023,1.8037842318776771,2.6696947205247525,0.3056444537348776
2.1458947904881542,3.944849344756147,1.2887038436311822,4.217784049231255,0.0667684732454434
3.117091123402837,3.641999813476314,4.3206057107285165,2.339833381300344,0.3362753192664175
4.130261538315491,2.390679136849984,1.5860961741657071,4.352286507577656,0.1476408385381392
1.972009306990252,2.797005738025374,4.28009958453,1.413425525168971,0.5342384356256833
2.5548385643008618,3.132866139479483,2.732877745693934,3.267554408330054,0.3097891639833814
3.462470126050258,2.362761875623449,3.483396355555382,3.025008441693847,0.6044446808734347
2.59335564093424,2.727249992246378,4.344712964437168,4.874027340475404,1.5182674859900702
2.129463823481027,1.302590264511884,4.29810569665075,2.503599288680302,4.074583356457947
2.6976608034466123,3.8997542843276896,4.77246820416656,3.1761983164212784,0.561283139216742
4.288928943474534,3.884742055041268,3.2338832686961245,2.349730672366417,0.1208491685249811
4.476351522444973,1.819218750635777,1.6017638529179714,3.915830970941975,0.2158624046079639
4.70601649832386,2.359722724823718,1.4324766050000015,2.2813647703632496,0.056864933879338
2.233387558928074,1.914034818780327,3.4032661946924563,1.7464147251252942,0.7869109544802726
1.9992827751691635,4.148457863442311,1.69933784752711,1.6319679795284614,0.043598709038493
1.3922994426373028,3.597797394797786,1.3393105527500189,2.5961375488220044,0.0822497056040056
1.6134485641677347,3.700076910822818,4.403795090696093,1.3633314057392614,0.3810036573132475
3.179398527106898,3.9086846014465113,4.72555951826692,4.230579773856693,0.6190849786556553
2.231818691534021,1.0774240200243104,2.421776462290913,3.608730042871294,2.600401529646442
4.109750588189076,2.4895399219944228,4.18962295049754,4.569130930363688,1.002258975314074
2.780246466008249,1.0518336019548755,4.00639517799541,4.079924656673591,6.776921586693544
1.0481945941973687,2.858690201537861,2.8630150656799667,4.127933549553648,1.257343641222192
3.071794380246852,1.857957112272103,2.902239253208509,4.959097200584287,1.2538790906560322
1.7346028453361293,2.4706295640445237,3.860818247648521,4.304906487062516,1.929111106037661
1.7376497952982408,1.0160396891883243,3.6767115347867274,1.298260731298691,3.11420762804044
2.135192076565948,1.174383975554067,3.065493317699629,1.0795120156945148,1.096531653689074
2.598924314003025,1.348689706360048,4.927198715028917,1.2254127506109196,2.0031568664046446
3.313935188554453,2.952764416383289,3.2245526251236103,3.819150639306642,0.4374760139781689
3.881146593418932,1.6922609142357188,1.2458170011434575,3.568723500171658,0.1586269011948727
4.324708582750279,3.7856079800808784,3.5969925995720984,1.843527248521327,0.1225041078880344
4.65520130463927,2.8829340402467705,2.299477372412172,4.134920161401299,0.1798736959080006
2.023181105212203,3.210794989080619,2.592090342865535,4.189146001427332,0.4295522307333371
4.610812658250946,4.337536634973347,3.2140043573646264,4.401276384776509,0.1668237589930739
4.772206471174346,3.884164497732238,4.626315279514611,2.369010385052773,0.2241677280770445
3.292470282227274,4.680439811302934,1.0015544064674584,1.3357898966070088,0.0059134670390524
2.485132064932763,4.810739417030543,2.2956421268239966,3.232104928950328,0.0942694148117937
2.267954163294687,1.2294454605090253,1.7457871068843365,2.2713749423859166,0.6427894095366788
1.8771785478494607,1.8964890064318944,1.2597097780013011,2.5747969288673205,0.1926317495223424
3.712527023730893,3.420382071248821,1.7112065405991164,1.3077447980763175,0.0280646173610214
2.6141330893512227,4.925229930163649,3.186050601157224,2.8700413108166303,0.1462388957218994
3.692824192037639,3.225123524343686,1.6088337162562416,3.403028840269149,0.0729939283639483
4.832406440575376,4.846603942022558,3.734489070754676,1.6736052215045696,0.0654526173680124
3.809166982711703,3.51727268182542,1.140397133073145,4.325996310169829,0.0380019967494452
2.9274845440997224,4.895802135799263,4.751275969704734,1.4032403318438824,0.143701192794563
3.031745491937053,2.727851811877985,1.129114210833877,2.849032395334154,0.0512494221728253
3.922280895579467,4.945494027856678,3.0613636849090207,2.1293872713029103,0.0662180789255316
2.834689634066812,3.2665734515314258,2.3319936216521517,3.438252669462372,0.1967669984700939
3.0625117143457974,2.882939270149757,4.353541441943644,3.5356272103314623,0.8380177437102275
1.634935303769954,3.782675142643776,3.0726466068212064,4.357660911577568,0.5597964304443434
2.381262884943362,3.891409182735013,2.420586085431636,2.8089946533700387,0.1452850619835563
1.388999838999594,4.892448072480091,2.64419477394332,3.2717553017565346,0.219009615218672
4.269276919789042,1.6056191887005244,4.953585819881315,3.5862215796688552,2.544996589799864
3.8574340110694343,2.181751990985904,1.94413973493684,4.196214049479109,0.2749498244690792
2.5633653901563416,4.394005845777114,1.5682019553577722,1.915666705049736,0.0302999759264473
4.6331772310513,3.8317999338973183,1.389672471463279,3.7614023184581726,0.0339891465349406
4.12800907898232,3.468083826619991,2.333319126341346,3.466427866114268,0.1209931435441726
2.444049115185277,3.9018285096558976,1.552557518519432,1.6610976974345235,0.0342526688935041
1.4228587690268957,3.104043676644092,3.227549871746909,3.035538833927418,0.7342000369204038
4.249982703297329,4.511049341460272,1.145564534446616,2.247468945541317,0.0108552699801807
1.2405362815626957,1.2609508701453789,2.916845275975827,3.154346185043287,4.330923030286252
2.6852152208116173,3.162430374320896,4.606027392253026,4.611625627704713,1.159674636052434
2.466210202464955,2.8323018257091643,1.5079511834062331,1.17788888085583,0.0430943028742592
3.7527127415975072,1.6664006187167746,2.48783180974531,4.951797507856146,0.9361617206146394
4.238492419993216,4.966382909883192,3.2949498389294885,1.950850006968551,0.0644881338214993
4.442069741380868,4.281176968120198,1.5853934249904786,4.680836401940447,0.0459976836301601
3.444870675547291,2.369923950919319,1.625082786827202,2.8966766465300515,0.1258517859579111
2.844025906818647,3.6596110158003943,3.5270647397549904,4.307580978088842,0.447823664887736
2.1674746714344604,3.934158307090009,2.668632232066993,1.9876537843264592,0.134310704561769
4.473529280265943,1.409781251387172,4.971526964339758,1.6171863030991558,1.4309881413233505
3.880427326478985,2.2840836277395447,4.9065662716753735,1.0449396863619151,0.3955424811759929
1.3333575091290202,1.6711549612453511,3.942403932558787,1.8447584759962956,2.4509351719539527
2.9861678384606805,1.139042344027454,3.585633322485382,1.4443720501040271,1.5256924646955112
3.806454616857996,4.132457700814398,3.291853196501376,1.7922704923117916,0.0951036336238643
2.6320815260784745,1.4509853444190632,2.642212319435578,1.1325439093385694,0.4541666221541094
3.116652894702066,2.5231941539216542,3.752776894612237,4.984129241477671,1.126043422557598
1.06804711541976,1.1032119403910978,4.375711593794924,1.884652817373488,8.836301905823614
4.0650036742079605,1.57102304857581,2.6138605553174026,4.725076192770672,1.0242305313768765
1.2804977963675437,2.76138343382021,1.561883925056454,3.033139598297089,0.2412169217177225
4.501064588168463,1.7766759523263629,3.698270608945872,1.88887472766518,0.5787872589596014
1.9882676615862749,3.807431957096106,3.528803788549779,4.0920846490746765,0.562743656152177
1.6081566211217244,1.5235982701564592,2.8166522961727374,1.137076551206265,0.7691960101953845
4.074152451003027,4.101836929846565,2.733039613183382,3.366472282787406,0.1167677645274932
1.4139687873006683,2.7028838413993737,4.040701421631521,3.1541981127009517,1.586930945661314
2.3025661646844457,3.261022805543944,3.244712524154032,4.27384683620129,0.5849270974486487
1.3100626522968803,4.058964223796313,2.1327296031879754,4.316246894688129,0.2895379451893656
4.398286038060567,3.39312920943086,4.5971574869482446,3.229128519306725,0.4289729977790835
3.88732183013398,3.5739068327280528,3.9880180889172343,3.1136701415186248,0.3174680449903806
4.994747839546856,4.066850325177104,2.508768575940902,1.8907181071606427,0.0458530434923091
4.435130670737175,4.959681293156166,3.3518169561702558,4.0907916078237525,0.1340923838063406
2.7403478137074595,3.2217054604154765,2.7284795886137485,4.231165933732996,0.3525122783184471
1.7752160205583527,4.076531722945548,3.352677405273244,3.0532011465372952,0.3703021368578874
4.1232372442922856,2.314774474357898,1.9127232195176276,3.363007022782181,0.1772664176486981
4.758283757746134,2.9589201665266027,3.344131162663243,4.952227607104379,0.4231559939645976
4.724058641122784,2.291924034387954,1.87179813302074,1.962218653069025,0.0881860375426915
2.571240351570782,1.389730769152504,4.690914772859031,4.118504717972586,5.8089917408174765
3.2997449562879124,4.125846525578482,1.2390729460469112,4.590219576115793,0.0399365758544598
4.991556863789448,1.9504712751606244,1.202501252943888,2.943605639129298,0.0713486381663801
1.15514512877508,4.304803563353524,2.0066001287192035,2.7352601770314746,0.1637673091889901
1.4976419658632685,2.355619882181497,2.698866163431001,1.1003291569980065,0.3069849056706247
2.702824902228715,1.95856935613444,3.952848681032469,2.757049692687282,1.3225718595532636
1.7200998062441593,2.64048497139004,2.197926010936814,1.6984835954772457,0.2177792883431987
4.669091444768847,2.839675142671477,3.380339942656738,1.875456868442929,0.1811791688155531
4.295914829709854,1.7312878292546885,4.056309132594902,1.335137753981376,0.5430553294289628
