rho_c_0,v,c,j
1.482097119465502,1.1795235980332075,8.94888483992645,1.763554786401402
4.772912441959258,1.017085752502208,9.537837641809478,4.8822999901710045
1.5360142797324206,1.557562720531552,7.213541202677279,2.450238228001496
4.324768176623232,1.7819670530114946,4.162658726498064,8.527455718646356
4.26758954763495,1.3294549534314486,3.920615544518157,6.030881487194771
2.306269416727116,1.132936518040816,9.905872346371964,2.6301151293822005
3.331644475037664,1.7691006941413203,5.595231708501302,6.212732718843532
4.700636299076857,1.7954255067438538,4.238657018756301,9.316748739919207
4.829993327717324,1.300754056010872,5.027837801585337,6.504064789448683
1.6277669875391614,1.7478708663270257,3.092475691581817,3.4488341733075805
4.205367494667415,1.973016565317078,8.597071480465175,8.524795277755624
4.997909115417691,1.9885069039733705,5.924958993291449,10.550303520104642
4.941382893435758,1.3055878305529982,6.39799628973393,6.590077994803283
3.44057861122744,1.6834678869876925,5.386328920389371,6.09757315305573
2.5131904528399605,1.0028986652202887,9.140770357417903,2.5357842420759518
4.513694342556549,1.391062448151048,8.571531383680938,6.363185391447616
1.910880456419767,1.7149153474909644,7.891538526721373,3.3572275819163537
2.4351616856914347,1.4315041862917577,3.775793330871587,3.767184195296714
4.932503434996614,1.32851219088123,3.717805978944426,7.016129077510523
4.090945540403618,1.502578423818235,9.439280298077724,6.226358802863321
1.3408949076072862,1.371682195196983,6.784401220965957,1.8780674915834692
3.391549080826704,1.107648470627979,8.979020567424806,3.7855581161877065
4.052177710611788,1.9312228508113969,4.648986690252364,8.603070025669679
4.75296931673366,1.5067633918395151,7.017304992504069,7.332630790464594
2.6069994756960577,1.2073944478640652,4.574240719241798,3.2634138219368403
3.3425757960545672,1.9834609597844424,3.243494873214531,8.37920092177688
3.637702737075833,1.1812497496777368,3.01001544198246,4.671819518419182
3.830356854066367,1.1187310568568427,8.813459116155501,4.320083831550497
1.0222798444314811,1.125230357676505,4.966169938889899,1.181015255498339
4.031030754354147,1.8648169728381296,5.359570802689823,8.018137843695234
2.4354451352023125,1.0683522107420922,3.4043185021776416,2.740351294320614
2.735928392380731,1.940577501101084,4.675247021486126,5.8357390880504525
1.5578745954479851,1.686096626083776,3.3094802927563727,3.052610141276421
1.7423300681853018,1.6232417538107509,5.712891998862996,2.9498025474919096
2.9300740473289566,1.583635784208644,4.998304224072993,4.892213012161052
3.5082397450534537,1.850916861604932,5.97959422990518,6.828846685648085
3.318050365813999,1.1318017505703772,4.715950069547418,3.868433010935291
3.7457536121532,1.9506040886643388,7.256125301237674,7.585712766461405
1.9323327579930172,1.1320736884708578,8.573345873057146,2.206867227618549
2.587883271249729,1.3721827578432797,4.567255454542675,3.723050163662863
4.816666826304406,1.5223309872087498,8.091117376889809,7.465897569518754
1.447202068372166,1.3511992438661165,8.527838490470899,1.980476322905241
4.888599265091086,1.7569029132063885,9.824618904973082,8.729508632697982
4.79829948912411,1.7571239566830732,6.657450494560311,8.741160768572867
3.524411123172107,1.2178239105182351,3.922364698362379,4.515259720521445
2.4373058253003927,1.580600503217393,4.010334116366582,4.191709351314343
3.6425521511284655,1.7048167911746368,5.154985300931797,6.580137626623038
3.573122495029815,1.2567189333895,7.927757426311861,4.547916607566816
2.1875146658559648,1.418026813100481,4.601256727335532,3.260659710542195
2.728621428607241,1.105106570416582,9.071198759595028,3.0380463877360824
1.438705896981395,1.1695948430316618,7.619946808018725,1.7028821281655224
3.5106730208684342,1.3916932299473426,3.588943409111773,5.30051811287322
2.2843485547250304,1.004489859308685,8.20018047536791,2.312016759431588
2.9893089037513403,1.0856605285854235,4.130541487192143,3.36363971986824
3.372481698941204,1.3371566097894825,6.916068556599088,4.596259773524154
3.572075630270111,1.970449581413108,4.150282916877748,7.997427845956394
1.860839002775689,1.6908289065835205,9.150673556111837,3.2014881489458547
3.565197025531824,1.3228011308929286,3.45388088890967,5.105313685936962
2.958146048758945,1.3945382549305902,5.157425232563481,4.28486026728731
4.93642964666314,1.10091569135313,7.166540569684325,5.499875395024119
1.312771217748128,1.628771490904723,4.878750610339897,2.268348156166467
1.3332895181395292,1.7727873006445307,5.264530741763311,2.510244420544013
1.9900207008153,1.953882549928272,4.017993677507484,4.449829397220177
3.663270106536289,1.4862319719964234,7.18931498136728,5.564674610892842
3.044879648921786,1.589876483872247,8.069518664136643,4.93776786937891
1.1814878874592818,1.90825273252904,9.887215675041023,2.297779520847413
3.060074244417612,1.9297189951457177,7.589140880197622,6.105765891765953
2.3745134046523058,1.0162515224279924,8.379517412575364,2.431047457690953
4.982534998598919,1.2424369940051725,3.324063684396382,6.674225573348286
2.3127987652354443,1.2735820573985763,5.068367746745414,3.043181605047882
4.343976089698097,1.3484605841870745,6.257071707494462,5.998638544866308
3.3380065762526367,1.5666590554562163,9.040485982493454,5.3098553035586935
2.4284825742533327,1.5808455157977137,7.149846176762586,3.936481010346798
3.649226444089495,1.400713599128819,5.518730505427632,5.284570302957569
1.8485023771692992,1.7068835880656503,6.595858945804353,3.2664466252693933
2.0955665565463524,1.9668582477867305,3.589663635573523,4.927124549715792
4.525137864267464,1.0042920059609326,3.188766964000234,4.788236385981965
1.8740884330667424,1.768920569026783,6.383185318713673,3.4502431691072024
3.410245647160634,1.2285127613330835,8.7548480642177,4.23139709623838
2.8288602809709,1.1381770635714863,7.677634575253407,3.2557177902092
4.729835988463143,1.5846599567208497,9.406828835027657,7.603850196211058
1.663845398284499,1.2558835034553455,7.386097903237188,2.120473698232052
4.325381239728161,1.763509438502694,5.573165462051261,8.041028432321221
4.899248865371576,1.004802671650268,6.1412196991211445,4.990023512215736
3.699986509541117,1.0021745064501275,4.283657680268327,3.813875157318992
2.183614617728737,1.6356202442890448,8.87447460096494,3.63381559080176
1.5188442007172136,1.101498224621245,4.430024226134158,1.7272484569268547
4.478790044410664,1.2769873209266975,5.099314743775375,5.907595126759941
2.7403170910773373,1.9678502362440968,8.666787870511143,5.53715530088744
3.2587561489856265,1.956724289364788,6.482899949568948,6.688420373423037
3.761512224981781,1.0932276720583372,8.003746127974829,4.151094411108847
4.449803963540934,1.1524427805810498,6.144557084200395,5.220792156104454
3.0615230008462264,1.3517522433562057,9.475280294709226,4.181187355565588
4.030212662422752,1.8026797657812024,4.228022622645543,8.031808231917744
3.6254680505473615,1.7580016015503357,8.506473417988548,6.51421078970793
3.717290963816484,1.6217608503571,4.622615866720732,6.437750174863292
1.628847933596659,1.91257860934578,9.366632872355614,3.18234814321409
1.6240895753729945,1.115892903680729,7.930974915043571,1.8305196912890245
3.661647848489292,1.3234952597910437,3.617603865412326,5.207163370666524
1.6622103442072174,1.46003553255328,5.286169363468554,2.525111949913635
3.9999852457304472,1.355234266595073,5.887431555941205,5.570510636350229
4.206008702745016,1.6104114246685055,3.797239764054981,7.4793412396887
3.9062447842848447,1.3615840420121867,5.01826656543023,5.525972912924806
4.539940408065989,1.583990046348382,7.053209925660486,7.379725897772758
2.071862588828272,1.5666755883743486,4.058638997390096,3.5186511450399345
4.583536731518352,1.9643645356943855,9.400445416046828,9.20699890897166
2.9938089995327024,1.961208054540884,6.374227021896983,6.170825296600945
4.452841711849365,1.2102550087954784,9.693977364226557,5.431569923077272
3.6235384217381816,1.880755309556409,8.945632272635402,6.970791968274005
3.5396550960757907,1.3723171819814528,5.912793838060711,4.993894613854457
2.6303812673554066,1.7833076177934402,3.3826673831165626,5.520202764627698
1.389750180878743,1.1433220829024469,7.764156872154565,1.6064449759806063
3.327770124617632,1.0492683837124932,6.688221419878078,3.5355034408841504
4.781997091220349,1.6324129744190117,6.326183234347076,8.07982514905091
1.7049501045957474,1.1981904803840364,8.085793843936402,2.0656604720138603
4.692293165523058,1.101508551319351,8.30113047356098,5.214714354069786
3.723804397916741,1.1175938878337766,5.331499275191971,4.256263604097554
4.161996431596808,1.4878350922842745,7.152017076535361,6.330868446539469
4.3525898873806925,1.7663846076139675,7.451761726231483,7.913899709393018
1.036668690742499,1.459654202069281,9.515813061668304,1.5313002229015178
2.7404611571906896,1.812846183673687,3.830633213975426,5.639544688015973
2.3153431426487585,1.440069995330923,5.682520083511518,3.446772340778076
4.479675821009892,1.69014019137129,6.424458746022744,7.847721683491931
1.757732725344399,1.3741415341205467,7.913467967924936,2.4526335885967745
2.813204782904541,1.4431137413519175,6.99700032218444,4.148978094436536
2.943194105509757,1.2328872325465152,9.601253587949904,3.658917524260544
4.678523848110235,1.8233232912452972,7.183689357864978,8.819266379055206
3.032808050809774,1.2399261181956716,8.917365486031391,3.7973457480995294
2.1371686453412178,1.7626099961102608,8.173720285902249,3.857759601065253
3.5384909378995038,1.0719905348318326,9.871382668116546,3.815795444865286
2.44107371294605,1.0102726568182312,5.251599775788603,2.5130904589851712
4.389674552182171,1.4422617452746065,6.725925581391218,6.481835893225194
3.631960875508095,1.3492445710168146,3.640604008400413,5.2761239524826165
3.034122287483689,1.9050739215287265,6.364786495430714,6.057957583562128
2.3579878541453723,1.273818644941989,8.91033082466726,3.034821046994609
2.152700741447099,1.048985158410603,4.583662454676884,2.319714067037916
1.9402672559265768,1.1743336462634777,5.137030453654813,2.3404973784041383
4.218526735825773,1.0026443444079192,9.21854286718515,4.254923822548126
3.742967211900702,1.247846706508803,3.2298314677593214,5.063846444773697
4.000621528529749,1.1425623459725132,4.43261771822775,4.730821918937928
3.580784921069361,1.268330614327962,7.755076523648498,4.60360527496397
3.028483727757548,1.3278399374638497,3.4268786781449974,4.362114522844874
1.3324242545189482,1.7645080775152309,4.356686997607417,2.5714136363971503
1.9508102091816293,1.0230552962799797,6.512827439463241,2.0208751042359885
1.1800329738489397,1.9444896168200092,6.299024642358095,2.412381492852584
4.64154140212518,1.7209406172440456,7.291538735785057,8.220045951489729
1.3993060332453189,1.1053718285892824,8.587335873489597,1.5597291247377685
1.7486239826976258,1.2117784401389322,8.231689608335644,2.1422841376389674
2.4377984624955915,1.5349668780033985,5.199759770730915,3.916475212373249
1.4819447771282022,1.7176076407849663,3.0294594195073525,3.090053904575762
4.683085639201307,1.16612078338264,3.0630633367610844,5.905765882834976
2.119362610506031,1.3831985570559406,9.198590163206385,2.965214738216812
4.909621557357605,1.4726119261655817,4.528675979862358,7.645468826107561
3.622639196860395,1.4329293966080126,8.786069951954147,5.261431388034793
4.243099506828713,1.7345226866094876,9.744119610980372,7.479201189604768
1.4700786229110374,1.573039318450868,7.252902826264393,2.368877000898204
3.5641204535878668,1.5035713258898955,6.77603595599664,5.495920012293655
2.538494826520304,1.2045799517940612,3.554817158567107,3.250104771362988
3.0849104593468524,1.3900155216206822,8.589407369464126,4.345350311430347
3.601258989885157,1.217911422158092,4.148020024490405,4.588243779597837
1.587508976726013,1.196904562361496,4.45181063792177,1.9727330710564503
4.710477144648992,1.794434689907479,6.661828362156344,8.777048896429719
2.3429742543501537,1.8309538283031777,9.344271896810865,4.374680463544284
