m,omega,omega_0,x,E_n
1.0711894754722708,2.72110957850382,2.7321876639379825,1.723739639808533,11.831499261752723
1.6155831197410409,2.799814670088263,1.4656260490596376,2.034066038646222,16.689196010057596
2.351181221829221,1.264818264715181,1.6258265764197597,1.045788246971631,2.7276872289704066
2.955438935122864,2.006227769628318,1.1213123259377569,1.7822092009521155,12.396574673982755
1.8605571600586868,2.8958957941581844,2.406672291105449,1.523342907475582,15.303897408806568
1.1438389404239753,1.4430653673972982,1.221358665570183,2.746594711949278,7.710230908218599
2.745805788726978,1.6163938385098473,1.3563737994712848,2.3773729803779573,17.274534072056234
2.760251310197103,1.783009103832143,2.5993528942229007,2.628906318116215,47.38488294709674
1.8310637494474369,1.7066795435104438,1.4291483572109938,1.1930428960404342,3.2286319522663995
1.4150689942846864,2.6146079224554764,2.2059028341768907,2.295983779500616,21.82338425793655
1.443306679108391,2.8296637891008416,2.5973083446079634,1.0031448130324916,5.356812751052264
1.9974302841052567,2.1032226448241698,2.1706431679274214,1.1545696218730392,6.080954067215059
1.924383190161114,2.207511651951001,2.1807540427388767,2.641409532421485,32.32027337395543
2.358549955453036,1.355729557000266,2.126641859047036,1.856231275287484,12.922540625439598
2.867748020563557,1.0554621228183094,1.824963159083567,1.7306769313991697,9.5441008797686
1.700555208393424,2.097015899544409,1.1785001583883228,1.1903155873021392,3.4854496043949497
2.6000110640836787,1.2005606552464654,2.414712014800169,1.4315911853027885,9.687636974247011
1.3438539443270607,2.920406373405662,1.9873727168093331,2.3228860749462035,22.62078270502777
2.132976829255302,1.3234784144956966,2.223632559260192,2.249932668444097,18.07546638477317
2.835222735317695,1.3631693339229538,2.190632596175642,2.261234955235289,24.12702480333428
2.6696965163807453,2.0095294655899885,2.783176177106382,1.022990327340337,8.230911815045724
1.8190452223083489,2.756767915152082,2.936461909202926,1.9535517413093249,28.15484943069187
1.3588780724188725,1.2074083160229936,2.4733857221953404,2.210561245736333,12.5757903175701
1.5252733781292878,2.002396078798101,1.8715728636534863,1.0392153805149589,3.09368499869764
1.0855459910059346,2.1022845142355706,2.5924587270828168,1.7264779341725065,9.011824787046402
2.5826099197838386,1.0071960309685557,2.4744794478316487,1.2646291738954822,7.370057463548796
2.903551282306972,1.9074570750805824,1.422056867697121,2.975684931977745,36.38386245873259
1.3144667835366235,2.277844663981396,1.2720654813149372,1.2733692540923174,3.626909089676759
2.0155589911654337,1.717739460942298,2.54833195966306,1.9258813465575837,17.65140492080468
2.9960692602151,1.3301131963160344,2.2612844089212505,1.4865734838819171,11.392464260959809
2.083675329340463,2.4332008992411853,1.5077148253658432,2.5530822231268475,27.821347632883583
2.602940496126953,2.371785126733114,2.693016605416739,1.273009378129743,13.580190551801566
2.5836631972045287,2.794967468345925,2.8447968813378464,1.821992120369497,34.10316749552989
2.6177872341618618,2.1253064533181334,1.254759551422446,1.9382287057748016,14.976070760376608
1.6511521970025098,1.8669541789889568,2.3961800080920037,1.6837703961755563,10.798479933991036
1.4690338636055875,1.5209758088578,2.807529097558067,1.0124265269070754,3.838054028166337
1.5561669403249716,2.2251584007032283,1.7937449515703254,2.28904924572375,16.652039508853914
2.9294755489773525,2.925198339054536,1.2438942882569717,1.0124730456591176,7.58564773376159
1.409904922477292,2.757359922877847,2.9973204899074237,1.138204394333664,7.574208393724578
1.5410071589813097,1.5601358190862065,1.5794296021574197,1.1285503183425998,2.4183101570105827
1.5756891264023365,1.5664062801242011,2.922869226891112,2.5939672813927666,29.14778722434057
2.545662135612984,1.0977001446042514,1.217010456085501,2.6650782943588265,12.141614360925267
2.824412331254855,1.6176741929926508,1.9552379478230897,1.525405428983735,10.580660125793278
1.26703122994942,2.871637218978914,1.9046050643980796,1.7089431953314786,10.984317349591674
1.1026317240508547,2.054280430279864,1.3451713599680213,2.909703918904888,14.07191763460068
2.8202898931917337,2.695980826111468,1.2296144549102492,1.2414433345312943,9.541027596420657
2.0648124450364134,2.4066250589749654,2.727383269834481,2.370146064206401,38.3659454049811
1.106659540733565,1.3683199291065364,2.445560518800784,1.518605079837125,5.010521932138572
2.7400802794802224,2.372921879832943,2.8927398029483697,1.3960518156341015,18.68934728258949
2.273187241096174,1.845448178575,1.684231362430367,2.098601651071621,15.623591233167277
2.492359788631292,1.14067289188525,1.002650297082344,1.7485480824750204,4.393883023486478
1.5233158741690034,1.7125898557585195,2.9222525054262185,2.9064836466372466,36.90835661793481
2.377684641641628,1.646724292260374,1.9184410871260151,1.5228862859549417,8.811988770777615
2.557959588105117,1.94144624713097,1.7979830871513085,1.3642650793546591,8.333945091318872
1.199024602892594,2.251502938540907,2.767163320840337,2.983034403341882,33.94627984574915
1.583923731686761,1.7150428066257304,1.4629928777723826,1.0537548146643156,2.234416601357991
2.0999606540919142,2.629911797865276,2.8696823300435805,1.6369667030457524,21.315074405833183
1.32536051336224,2.32887258037526,1.728908272146058,1.5402428150362384,6.612893105243733
2.2437200364883347,2.718961900455363,2.4591239905681963,2.19389832791611,36.28627433495038
1.8531473029496763,1.7054867294198175,1.6243728315717678,1.6882533541472362,7.324949931796992
2.204553354315064,2.894983419210047,2.9345574865691013,1.4689896309000203,20.20955772905291
2.0287176956159407,1.367399216884377,2.973275311111476,1.1301390118217929,6.937784071855204
2.681531924498641,1.8076523620835057,2.284048740509357,2.164032752245784,26.636438874893223
2.825691265877259,1.3936968336476077,1.331296615745091,1.287382840100224,4.349193723101776
2.4331052666538024,2.6017909933672936,2.8760930294015847,1.8558276338029616,31.51080234470189
1.4895034837197454,2.0875373755724773,1.3941125289539211,2.8154609597010767,18.60008733671378
2.85463481404844,1.8867322554821904,2.510667960497183,1.375844646547749,13.324402417261856
2.1395703166724287,1.7433120070412989,2.2574388160766468,1.9478932674197316,16.5106186209179
2.270588977139192,2.2266784975274287,2.3693929457792016,1.1998571338084385,8.639720566636871
1.9088152841766988,2.676945249962335,1.5613823189792464,2.2211899584689867,22.61128446104666
1.8109845172522472,1.6065163259990216,1.2641329026023518,1.3154673631086435,3.274007387491389
1.2854419711148584,1.5977301665070789,2.5036637226036618,1.5336366688167222,6.667436742919129
1.773802566149806,1.4390392152282665,1.7058837477680888,2.2576525058217545,11.258096557279169
1.0725489264622574,1.2048147959876665,2.8390291255199984,1.3557459240754577,4.687813066921996
1.038089253134855,1.6882651706722491,1.5358182160944858,1.883651004218602,4.796539401684178
1.5281454251632711,2.71185365972364,1.758588754606097,1.5254551457439338,9.287230452807366
2.6443054134074364,2.5622131275438864,2.7931949466784576,1.4248924046766425,19.283153231449585
1.4390193759210976,2.6497169316079274,1.7560893392241417,1.9955833637292648,14.476922619208755
2.046225864416397,2.370988031226404,1.3850660280704967,2.6658793482519645,27.412298523884523
1.5687555150935952,2.5734234399086606,1.218825095202401,1.1200959655995089,3.989530352345876
1.6327900561963276,2.013607269123022,1.7230554787010195,2.8434287781684358,23.17985844905589
1.8159500865450349,2.427130690628825,2.2976557974784164,1.813964154855664,16.686363690956327
2.1085345746376207,1.9404161873716108,2.058710323732507,1.2472062680881515,6.562622553965328
1.6303628787289957,1.3466054679155497,2.236214991772391,2.896654870763255,23.303446870421364
2.1346834313695275,2.302738628290561,2.717570087607521,1.875925264308529,23.828165931078587
2.535861283507084,2.9488141866842894,2.810899127524384,2.126802895808603,47.59273455995728
1.1600033948138602,2.9092046411454247,2.878245256299598,1.599528826715874,12.42625702041031
1.218526075862303,2.67748669127026,1.1639171329883675,1.6241239087312422,6.849173315060692
1.7931425927586544,2.601302352598738,2.470626328878125,1.0309767451478475,6.1327752480568245
2.0891419744139856,1.6239888175967376,2.5143797099866605,1.4598141634436503,9.972044721460351
2.990375114211852,2.46011444719353,1.0231970087904818,1.7299334127930404,15.882814121327009
2.884047899859602,1.729744031505824,1.254880179520944,1.2268635694829244,4.956112774865408
2.070027686248196,2.3771397763225925,2.239491905655404,1.3142059667596693,9.533434700102609
1.328719845766844,1.1490092984980522,2.648576949188252,1.7321435657674749,8.307231228109254
1.4017592793657716,1.4312360718143844,2.746644735918778,1.2233380070479651,5.03081007554841
1.5853663605372004,2.661170777689563,2.4227808491024536,1.6090164108478608,13.2897639987498
2.2069522768937766,2.20048713305899,1.423466870782723,2.4494109403501056,22.735888734290626
2.2437666480132767,1.367503082592201,2.9770652535511117,1.943899929108041,22.75023641422604
1.181072865361484,2.521215207054898,1.414906969677614,1.5238571258487086,5.731033099022393
1.2000026260104202,1.5546196701003632,2.2292202268130543,1.1769626154093626,3.069533904832673
2.632488710073515,2.1959349841105382,1.2255971892601574,2.088206561811761,18.14931898381595
1.119523801677787,2.0037138270839856,2.310890263482157,2.5794045451970278,17.420471381119388
2.7268022796298066,2.0478328740190976,1.0808427491805692,2.049058446999528,15.346743791543894
2.2371424182981894,2.3405733473408183,2.5914430425665134,1.468257599834035,14.702100369957346
2.2350714929007367,2.003721822684675,1.104347406478164,1.4581606139646135,6.218935600445091
2.791747348192773,1.851711224229974,1.3581685019020646,2.9192636939809224,31.36592583772349
1.7069167110475818,1.4169601814094992,2.8354228898373632,2.4427135056209206,25.582975829154652
2.9453190213757985,1.7198641116139104,2.7449536305648703,2.5488587450298104,50.19393764929651
1.823311824304528,2.567758949332764,2.0974411730246736,1.7983596173537304,16.205269698480805
2.724297346472506,2.6804663730559857,2.939420538851685,1.5655626825823517,26.416891394095344
1.0126434472859251,2.5454662591228128,1.1005636601573048,1.1114793105810097,2.405258448479044
1.5663811852125418,2.039834559357065,2.4965567953134755,2.9013501925289185,34.261692906742006
1.862701264197744,1.0806807479578076,2.149600331721918,1.8168255958936097,8.897892897167658
1.2863667634110163,1.2594493556602169,1.879488598432817,2.6957001220894288,11.96208296472748
1.988548172644666,1.812230109312288,1.5504821912234703,1.5195513906355724,6.529496684773784
1.9877591181960383,1.131818945706574,2.289326387865038,2.1910043426739483,15.558688800669604
2.604995752592295,2.519803786652683,1.4272307496670091,2.043695969181904,22.811566625818205
1.754993901495281,1.0726318127815622,1.5827751766186684,1.3287521541622158,2.831887944060559
1.6696972803120786,1.001240742580254,1.662018670002843,2.954169277850225,13.714789735545551
1.3971827857279897,2.0805711502681525,1.0724157844367164,2.272420503706769,9.882349210609528
2.356468679410569,2.9420525633222923,2.8704402459178824,1.286605208475391,16.476048818889765
2.7488288718490064,2.064536827619328,2.797681987456582,1.485810936511813,18.3407584515619
2.6053079505150305,2.1961864841298926,2.87030675474874,2.154251685623911,39.481911971508914
1.9032686576304292,1.7458209492270964,2.27736948977992,2.804383683225588,30.813553794979484
1.9561020231927535,2.846142927620288,2.625465581914532,1.8502582898008424,25.10164147930338
2.039803107542582,1.44206952701106,1.5480844249278565,2.176778927221364,10.815823437170453
1.3710992251134189,2.205262251506055,1.6650834919875444,2.2812587307731325,13.6209050307557
2.5090184477911275,2.1580294287093382,1.9663639309262229,2.930378416586206,45.91116554207952
2.334428024311386,1.1671826409111976,1.3109970327818423,1.765259100044401,5.603161440671849
2.299762854731433,2.188434864381401,1.4029169437786284,1.2979683813932337,6.545342886253812
2.580263752757442,1.7836176968965811,1.1799053287527794,2.32864406928645,15.997644556797388
1.822914161422143,2.764294528537945,2.363498911924614,1.3323288015207309,10.700528619625716
1.5387875031310174,2.7153822610229685,2.651037876771435,1.2302209944426217,8.384684104968908
2.560561846745162,2.214398944784887,2.1919707640052684,2.7761004379649736,47.89484254251077
2.9166387112346106,2.8752551322452256,1.129281180609471,1.1685232509701136,9.500654497421564
2.5206085809592715,2.7272733404160023,2.6758353931478838,1.160655545746594,12.392213843310394
1.30332383388677,1.502364593191404,1.339679259570365,2.438331789298494,7.849287256970702
2.433936006568098,2.161869299525385,2.342278868906853,2.475294856219981,37.87865747327746
2.727175244992172,2.4672363595498483,2.0921860969300736,2.853001330223461,58.07315204882349
1.4692150595381,2.306694059986287,1.2697623320556726,2.645305574523743,17.819957334787347
1.005702765745414,1.4141227239674936,2.581502833296593,1.4182768289461196,4.381724796409991
1.7992306805872167,2.657117679161799,1.4545450563362743,1.6946446726066997,11.85322182660998
2.847866874795307,2.830767060636152,1.1921594540351277,2.8034215807846388,52.7903785293667
1.39304457787798,2.4712415007555424,2.668229094732813,2.7475055234117134,34.77174495631411
1.5275877089626824,2.908211777971869,1.4723506933479635,1.8508402021329216,13.900611039989077
2.255436764042836,2.89883599533006,2.007588949651236,2.273590950874903,36.24052147769719
2.860009955984116,2.44804538713791,1.3381468744632423,1.448502542959602,11.676818718230034
2.2652138131113886,1.9024642095762192,1.016983905826995,2.274134416189068,13.629282070961365
1.5665192407958302,1.2767572155431008,2.4817635103044067,1.688070086052865,8.692662953655866
2.084283806466864,2.5797296500755857,1.7672060822307962,2.659074676815681,36.025412252511224
2.1498137178553374,1.5253148666322909,1.9703670222414391,2.8747691002272098,27.5780562691966
2.339446872088548,1.216032861025489,2.7726336956858377,2.342527904231698,29.41803491810878
1.519888447468855,2.109781375103577,2.2542418612274897,2.577879815959185,24.071147788157123
2.2159384888502998,1.889935700186793,2.2185441791447715,2.1322903126382133,21.39400848523464
1.9013502219884333,2.6338606691330053,1.5219165218276878,2.9521965399828147,38.33508540598858
1.6659532286246723,2.9925848615622344,1.045746798985296,1.513075735938805,9.581941129380104
1.4632140932067683,2.7666488355400327,2.6245323617011547,1.089102128128612,6.309931501036841
2.4171126971810777,1.370047206177134,1.0826227620866768,1.619914967386984,4.834963623407332
2.431057259768777,1.4734073244076022,1.4008476543403132,1.1977859220263134,3.604050599678863
2.1782300869774067,1.6300588957609956,2.919503308886488,2.3316871518345352,33.10160892632372
1.6744384673688275,2.9061878438327726,1.737095095341496,1.1013433436855724,5.82061855626454
1.5855660766090014,2.810375462528942,2.60382181132235,2.475866274325543,35.66551610878611
1.5513074323750582,2.8267864388540884,1.3696309825358546,2.233131222611534,19.08245987055984
1.3079084926599085,1.2908338335559169,1.0267755839960166,2.4974549680552256,5.548360068214734
1.284431166185911,2.345520410158977,1.0700488321145163,2.293561327522713,11.226971998240028
2.474748953783478,2.8883318273706164,2.343073745536145,2.4079187806111086,49.61969634270677
2.0843707755279817,1.103548825671556,2.216762421350861,2.2024623169051187,15.49972094726915
2.52405198603906,1.10313522167812,1.0593762800322015,2.6895064032569524,10.676972342551483
1.8024863758328296,2.336560425930273,1.5009831359682664,2.300025334481925,18.385288324320467
1.3728453172064408,2.7864225109590617,1.0266450810690833,1.2895480226048992,5.032852045454816
1.4414980032256286,1.1482732161823053,1.420994626158087,1.679921543266354,3.394585736723246
2.784969122696115,2.894078070523772,2.9011720233385434,2.997425096743528,105.04420341824444
2.330430287663667,1.1182669180789515,1.0159484016308589,1.705660472865777,3.869054231500895
1.7440623022150212,1.0974812548100996,1.3420717679831593,1.5112184720074928,2.99289053737188
2.4818410904047683,2.6468162428638995,1.4321999302210793,1.722145915952972,16.665955763595633
2.6266193560944715,2.062978772017757,1.9646081605007732,2.8393815903901904,42.9638826348167
1.3281138543846165,1.5105871497369947,1.3990405796958632,1.875973679376118,4.9534921914866255
1.6081605571988524,2.392255513171888,1.4749938131432765,2.15873624103265,14.798334092799733
2.7991416368485,1.6100875285026413,1.00075160042657,2.920732551391924,21.45421928320408
1.9592400577517737,1.1763219970184893,1.564731322282095,2.1407075774193567,8.601638284527303
2.571230776255975,1.1439031032271214,2.5612693741963275,1.0706482929889536,5.797930792862604
2.027400563772852,2.908083401652513,1.4895650932731477,1.0758823106053306,6.263363721392372
1.572951267180015,2.2353931216532734,2.2531921094223217,1.97972403007396,15.526028216849005
1.3182195972745978,2.359630333770842,1.1859713803160017,2.149176043343452,10.616407347634008
1.3914474117030635,1.3592404985718065,1.4143659084443458,1.3648953643119788,2.493656966388408
1.6869421835198175,2.6113677727306026,2.046292186918232,2.073621905849401,19.95954765271257
2.899176672726544,2.6520605036955045,2.2231793756192686,2.4537716185379117,52.26283867085669
1.1746727005363218,1.2410842656285437,1.4485913122139082,1.126962504911781,1.3571345218476352
1.2446651970790226,2.610186356838473,1.925797412895764,1.299764004103384,5.531084679436124
2.6915489637677004,2.723783501045658,1.3870018976880092,1.1690498672555674,8.591798104494801
2.758530781130605,1.3241552895948607,1.70869624772035,2.739534577980332,24.18633111317419
1.3544309092908358,2.745993641703532,1.5819240171317672,2.4638589081319187,20.643839269707374
2.272163617780672,2.074905959935502,1.399097883733904,2.0106377392681747,14.381677517504055
2.31051550205183,1.025882377848104,2.1241929260374706,1.1460228201606006,4.221548062522191
2.3956556551324413,2.030469594545941,2.7301198562737667,1.2896732316822546,11.531766585142664
2.6576808090049564,2.368861215686761,1.1967150676942353,1.0837526030193094,5.496670404027617
1.642900140605821,2.906127654699338,2.901552319144935,2.197865414058328,33.46023549596016
1.853223914125944,1.3910957826091574,1.4344865290816962,2.296769942908729,9.758683433447192
2.5716052068313737,2.6110101840954645,1.3137811851015837,2.862281020132025,44.99863522953313
1.0403402458029556,1.1663621495831806,2.938945237861878,2.21822530868661,12.794730872911076
2.971678315004482,1.1392361323816902,1.2062143369490754,2.4702146454893548,12.479228583874267
2.422263818321631,1.608177542542231,2.782218355464045,2.751273653798102,47.337150598249856
1.6563116444940778,2.928180639111044,2.228425233435236,2.157676112121233,26.102199950523683
2.7337000478015563,2.8216945971178067,2.825068857050633,2.9296523864634256,93.51739586758876
1.895932910507132,1.2162631835771136,1.3828177464971765,1.6912165164637891,4.5978075768691
2.4691066137296,2.498821225656757,1.3068687264383931,1.2007311167865964,7.076988417516541
1.5588820815771915,2.310541998347348,2.816433474755057,1.379674022901996,9.844795185566216
2.2327121149862794,2.0050657477436764,2.6625165610336525,1.7223358519846192,18.394773947538333
1.0639618135795494,2.465729501400615,2.7833754198839045,1.999128992048791,14.698589786560673
1.9168481086230955,1.532726204993779,1.046457653868263,2.314827941497329,8.844413592174018
2.7208013250305934,2.706689484427015,1.3580868459214237,2.78766603696266,48.47463584916131
2.461227909085937,1.2650550161934733,2.971157377444209,2.5356376823216875,41.25466853719775
1.4463366144450165,1.2472887442478249,1.2892515247022789,1.133201041200104,1.4941551226913763
1.3574433532171817,2.847891229885185,1.5660672115166252,1.2610539719902,5.700572167695729
1.650358683367367,2.064720093624717,1.929458863334219,1.3660789743870705,6.148834110435226
1.7910880364639634,2.464661846197733,2.804113474169787,1.1647812273379328,8.467086313825114
1.5845142335618791,1.655169696711578,1.0642437172882315,2.8925773291478123,12.8340595135079
1.2627250297250556,1.8678884367906208,1.6019285572282154,1.476564142966638,4.16754844704961
2.8183766014415235,2.907966890224495,2.9637587236976666,2.2767322434556405,62.96564658614909
2.088139008192372,1.4513124157142756,2.595392256954216,2.7083311842960622,33.85880102610341
2.966833791010862,2.3632156689814203,1.8868159365274348,2.329160982166824,36.79674695751968
1.3856721402516012,2.746270773837817,2.787414542487744,2.9602684950494256,46.482088093129946
2.0926107363554607,1.3176181245293803,1.601633616804886,1.4800329569593726,4.929192591798296
1.851579766177876,2.420056307675298,2.3020212123613435,2.111686894659527,23.027616344761377
2.211035334490032,2.5927849419483238,1.905276183799436,1.696221707412522,16.464586377852303
1.2114156373838207,1.5358942910896596,1.6146329541703917,1.1301764498733402,1.9210264961244536
2.3847757424221863,1.1178004696770216,2.449575975489444,1.2967152391113117,7.267897952865072
2.168268560522738,1.020611676657193,2.279124038957681,1.570526763550308,8.337842214262631
1.262965989548246,2.14703895497971,1.6749237408217612,1.4297927338627945,4.786273713165958
2.2997862111206127,2.334516517809876,1.4590389630885368,2.53435111526174,27.987191090533354
1.8117132573410923,1.6849029291665265,1.0508100941875549,1.681947773789011,5.052336240493114
2.9400421466631723,2.75799366643041,2.871574847477591,2.173215665904226,55.02957908954112
1.241198490323418,1.0514238003031324,2.202938424762228,2.2483026698676243,9.345932074869488
1.5535704899846892,2.544707371703791,2.986082562081505,2.782453469622748,46.28371245572483
2.00624082119552,1.1573615025142745,2.788435083955372,1.4857571525728446,10.091797704586243
1.3514821444922738,1.3958805136974135,2.6814643636562776,1.7394040373354216,9.34194450973425
1.93494662970757,2.7829300590192707,1.426688383916081,1.9592263207897804,18.160310098862865
1.3382355842386804,1.9931682307302307,2.9793125585468694,1.0782993444454665,4.998289059749659
2.0110116776171294,2.2420317702435897,2.2447773263105457,2.0177190889360777,20.60256803371157
1.3811263612586424,1.808160228563237,2.9003451457110154,1.9261459701056485,14.96402408762159
2.5411510752458764,2.8885152562098946,2.144348702040968,2.5494048072712445,53.4368881366824
2.1076854437457677,2.2155855964597992,2.555028096834417,2.187465816759129,28.83633250750125
2.48730720733659,2.6548505113783345,2.159685749507257,2.717383398293382,53.77988930522943
1.2801367699494897,2.162476149844861,1.0492278997543492,1.156766461422414,2.4740235459549917
2.69005442476585,2.507626448385774,2.724509897176139,1.5666653413556888,22.63222528492555
2.245664545032068,2.4136870457626505,2.442354367946807,1.4932541599352196,14.760540501687291
1.6116784129444268,2.7787950106073147,1.4050502902251736,1.5651387475345089,9.56997448202485
2.6297318477224083,2.422647202827486,1.2832802373362506,1.5002063491493858,11.120948800230307
1.6294265004160684,2.553827848165503,2.1120536512736763,1.8499166363584172,15.310608935051768
1.2858467332102832,1.0214981085267965,2.8390117293325385,2.775475928501147,22.54290933525975
2.957617465992984,2.0723826897758557,2.6184548283594142,2.23563166996506,41.209683728051886
2.306530376874794,1.3279433526586712,1.912077497375928,1.0325502901383612,3.3317986109945905
1.2994545053699058,1.545791738142518,2.976552429723803,2.712945462064928,26.897388821872028
2.536232736097048,2.176909609459513,2.2107773164091893,1.90123319894955,22.063125407019847
1.363310573541434,1.7811006057860743,1.9029108403639796,2.2215938447442865,11.427484068501723
1.4240214936641085,2.546585015294048,2.8704458722146144,1.846260354613232,17.86835664561682
1.919891477466038,2.910349869570104,1.1620030280024882,2.6745900275429118,33.71784048885613
2.177554533491606,1.2368762453196975,2.9909162799406546,1.9206637714166752,21.037016015004955
2.4457520370583588,1.3745944298948145,1.7068922668543431,2.073778298179816,12.629578635056893
1.1782267261308252,1.911173491488148,1.34019245632721,1.374323460494408,3.031375179858192
1.891315003867284,2.690089369443668,2.2723003956011487,2.6416525342776542,40.91424035818321
2.6071312111817524,2.6538640417902863,1.804818296530572,2.955380155395319,58.63840539519872
2.730373212625987,2.5988029825112005,1.330281123249497,2.5523761987415394,37.90229693605971
2.0834870485141748,1.1556612506217183,2.2996565761376155,2.84653676677872,27.956511766129434
2.1780869316863773,1.3632254037429887,1.392725446695498,2.073563299918171,8.892267354938237
1.4960745882723216,2.0281315435733043,2.8891660157895824,1.657195721688142,12.799109094656862
1.9656371829175496,2.8718027561600725,2.9775014718823374,1.710817998209185,24.613376929144863
1.9320071592956607,1.4221834668339013,1.2674198985533998,1.1878256459558507,2.4730688011359545
2.919973557024794,2.337311332790441,1.7725949946005644,1.332035737997714,11.145703223156652
2.1333480553422106,2.8787497104855744,2.51723077043318,1.1516547811063382,10.3443250324257
2.5894816405134,1.107909950215071,2.0683310497350185,1.4452653267283202,7.444601396198903
2.926680719966277,1.0063795857703934,1.7729113475909828,1.7395789040657337,9.201967091453898
2.2010460830769527,1.897927600411195,2.1023273876316937,2.634978878189314,30.64793270460973
2.2926291411394493,2.754425816769647,1.82410391633676,1.0179286781050303,6.481881518135893
2.022937410510845,2.14937509819436,1.6489595453736443,2.487333761124704,22.96256630936644
1.2697062190972404,2.732984030699888,1.8566057914126768,2.6544491374887142,24.41535422976116
1.145847926308042,2.1306067708339413,1.7318466936526118,2.2644677790614227,11.07389108649467
2.0314786245447856,1.1326984815810044,1.7026926846513315,2.9647202634037764,18.66900652561881
1.1009517796379018,2.54646848393354,1.36294701346182,2.590162811967665,15.404201637903595
1.9355141280920305,2.6000453489571087,2.885574447050498,1.3002941910469288,12.34286653549037
1.527239678497431,1.507287163900412,1.0970308497684618,1.1342525471575249,1.70714511997574
1.2015658273608427,2.4047780949789352,2.1950021002867297,2.6493410213409687,22.35166130906254
1.625695124680122,2.0444181784960542,2.277444600302211,2.73191691354835,28.411016204191267
2.357456641537812,1.9239788428505047,1.608980642398356,1.7067497224060997,10.79964522694593
2.984848278577528,2.983578539202232,1.3764428756006488,1.1060851655617008,9.856342634712703
1.294478597736989,1.952827611058709,2.463921739335033,1.296310853188805,5.375334947800725
1.664635899991256,2.1106657911985414,2.167057745727292,1.0982295288391428,4.593211000552251
2.830554100288582,1.140088433875617,2.7038827188211183,1.4284279970224458,12.432854199466986
1.1335660211166882,2.467896650185617,2.442591671745966,2.531680404714902,21.899565121284034
1.420766601140365,2.4066496982931262,2.7746296050210777,1.0224347362621595,5.009138305365855
2.1163493743298245,1.096089733135543,1.6894012576228994,2.1970382376868054,10.35728352738067
2.8582435139307227,1.8719114008248772,2.726796999016063,1.9178767288619745,28.75259595171842
1.2585272910741612,1.80462130527015,1.7424505251477362,1.085983877678037,2.335031648160639
2.4423616421441894,2.947999857812529,2.0015249865706224,1.8680615226127788,27.05370774432452
1.705936262891026,1.6367465993395691,2.0288872111847507,1.466905784887276,6.236161313722042
1.8155572263523,1.983014379542943,2.840189758587183,1.84437531636658,18.52654654796818
1.9025641412409604,2.0792270107807065,1.032082947574158,2.8065426468114367,20.187420856402028
1.8082714498588843,2.760852228010613,1.8700241801920048,2.632345393475052,34.831056723481964
1.574992379236589,1.8704215706051248,1.3258827802961484,1.12742194493247,2.6307726004531493
2.721649542812715,1.5579961171608856,1.0426486737604288,1.1659716032358949,3.250931138975256
1.2242928330086038,1.6368664680463068,1.124741979061598,2.8817804144763723,10.025947663833184
1.9383207795593032,2.3284375311816747,2.4960039468229,1.5009988467387605,12.720789622732465
1.0910468093681736,1.0681441507773497,1.6327095198441148,2.317565183635542,5.576899270036361
2.5881743236997634,2.814297198326116,1.6451075686911545,1.481208112252812,15.085578776460135
2.80858045752854,2.351268610887515,1.5456689143610265,2.5713609965258226,36.75734649074764
2.2493389491797267,2.9320608546763904,2.7681691946597025,1.6025948147007705,23.48313185641732
1.3970528939141216,1.2758079671689475,1.8227331686521837,2.169739250935652,8.13910868830565
2.7005320036453773,2.254455693364921,2.569062921111537,1.744105282671112,23.99254263175196
2.1398786408827406,2.838558467994217,2.710450590464876,1.2455027273692632,12.783530267954976
2.3916148803887056,2.7003444853201097,1.4748741474568132,1.9072261170601443,20.5898525692626
1.095717592517318,1.0142416554567812,2.321659734951807,1.1637174964760186,2.3811510315055626
2.3077893740861537,1.0378922743080818,1.4055837452177409,1.273500468165762,2.8565707746073894
1.0965685473697089,1.6614500393056797,1.9437559036436096,1.7567584307159052,5.532034401739622
1.0109219266524472,1.479624919694953,1.748737263098024,1.2286001885326836,2.001799733628629
2.172601795020337,1.3503797209286834,2.826125040739191,2.5548040172381343,34.77977961709343
2.130746623834296,2.264803509141996,1.920115629905671,1.5905057200828336,11.880170842286091
2.898572405013422,1.9375943790700705,1.689304841807311,1.627617629857646,12.685291959340244
1.3208638252010572,1.3389794658231486,1.4286317683247052,2.3302795801243907,6.874636947954298
2.1346435704038527,1.0816310013950403,1.9357756119102505,1.888407201822945,9.357727242155176
1.0835371218978256,1.2092118621237515,1.401510704121126,1.5606362392990596,2.260624770594056
2.455741691954313,2.861454377824666,2.8946553450036125,2.87230916904295,83.91268965696227
2.806943305679395,2.7178057491069376,1.523361823206738,2.01840289179676,27.75101312793125
2.2546560240623617,2.7684747338508062,2.810486807228969,1.0535872650312217,9.737841348619336
1.474661767663776,1.2024609246813598,2.907955489091777,2.578682681870757,24.274836183817943
1.4699774564731185,2.9364090161005105,1.3938097650354788,2.40523634553452,22.46177477896853
1.4814865626184155,2.409509167899582,1.550414950409795,2.7328963484154283,22.709201376866574
2.873831406393084,1.327563247250832,1.9093031916520269,2.131479449067363,17.651810797151736
2.6663107378050563,2.0960124696010576,2.9457755300935977,2.872308590147981,71.88150898140566
2.657892536603085,1.1776313423548077,2.6830975129024166,2.7610525794227367,43.49195765738492
2.402998508707019,1.6166759602273546,2.741904633326155,1.0630960327132488,6.878916895682327
