mom,B,theta,E_n
4.913258271503221,2.940337760767764,2.290269643398859,9.520170538129838
2.721784315997754,3.7360489957797975,4.785588892183655,-0.7436848208406303
2.3060177246848643,4.8617464871331,4.40821279760262,3.3578580289093454
1.6643987513884846,1.7098278387837755,2.735983711480777,2.6149307652071623
1.636598654683326,4.570945111271159,4.123782557836615,4.153360337810304
1.993662542843326,4.291612435038033,3.8450131621271546,6.525118478225238
2.545049912969873,2.6957975325297587,1.4374068846693755,-0.9124653579754654
3.0641666210407466,3.551334750067003,3.148627684564726,10.8816121212163
1.4476692853342334,1.8449455345275656,2.15827448539028,1.4803669814367886
4.193235126651254,1.440275831855185,1.6927916536302998,0.7349542253094936
1.6053460354678863,2.4611240754913704,1.6471308337384416,0.3013014504157915
1.7006902594776827,2.025263978051272,3.80664530069412,2.710302349939141
3.998912091026686,4.611118023337228,2.324543267282002,12.619512824706236
1.9875703317763889,4.825170514665015,1.9692829348447096,3.721291801916877
3.026420234660271,3.7911632412803207,3.1424471510782013,11.473648957475769
3.488083936637445,4.209507265541957,1.0165790729258335,-7.727398500114137
3.4277179068627723,4.078033494615329,2.009194893239928,5.9336694041011615
4.052248313481192,3.9007614692079233,4.886031002601477,-2.730961888470582
2.194990859214602,4.8617664179788616,1.5988226799448355,0.2990449958348247
3.1859119738315784,3.151764340986961,3.3481770468557097,9.82773904950749
3.219005620684435,4.978678804978108,4.859412597465608,-2.347778947753413
2.751839475796489,2.815591181069982,1.2671648588543565,-2.316571770375506
2.657979562310063,3.4106743498943395,1.902295007242776,2.950462857320052
1.272943315243288,2.037844915436425,2.071122585491995,1.2444017847311872
3.4475501159107904,2.887966737122569,2.042708404845348,4.526086486035771
2.39543505695181,3.327277964986947,2.3991923180743164,5.872882939141936
4.304162218876064,4.807441988466256,4.7728969728901545,-1.251268143004754
3.6835308596278495,4.417124245296284,1.258002343584557,-5.006764642565722
4.4479690380259225,3.82053612896756,3.607130056061839,15.18517238630806
1.432659237332099,4.013439272200869,1.4510377661841205,-0.6869538381685969
3.117295274185913,2.1939533855237605,2.156129106016928,3.7784995757675457
1.674373671448715,1.359947278391688,3.2105100113706224,2.2716544930727216
1.3905860384992978,2.205849002418413,3.5238618744499624,2.846017917419837
1.5475239465177144,1.3067393771885896,1.978414644422406,0.8016525825622187
1.047679947425804,1.9971192917643743,4.660666882905591,0.1081720633984943
4.588243643836469,4.858607285555235,3.081915139202829,22.252789503419947
2.149514565958645,1.5474369078996029,3.5431885223048,3.0615972121164248
2.515719782060791,2.4169522268786348,1.9091356876098944,2.0182043449595986
2.502312419824304,2.777536351657216,4.93654461967639,-1.544926891886908
1.1629386200532892,4.720014757387613,4.941807093294897,-1.248278432497266
4.865588949663838,2.415754900980262,4.152966227985892,6.237850266612869
2.2621285322909253,3.500018369521245,3.7701019987506217,6.404496983423982
3.479696600087025,3.2313813745074143,2.002452220241471,4.704307660149217
4.002754053841604,4.0119690322017245,4.174756417827069,8.223839582162865
3.8736935654630007,1.5389192937575653,4.885418212560609,-1.0263402361453702
4.479839442897741,3.3942955795697007,3.056761485203567,15.15121870904311
3.990447639053967,3.9932318522688632,1.8514150136785377,4.413141042010119
1.6089318153264247,2.7617356553904675,1.425319651574566,-0.6441398515429282
3.702149371513748,1.7466802177741805,2.108535486708445,3.312097623464743
3.3383266464379133,2.1367319702863687,4.49016448031424,1.5721370361254847
2.0068463517223654,1.862613930374951,2.862481625176797,3.593322877875285
3.1350504410796294,4.859360653550734,4.301866750411173,6.079845961123066
2.4491984813243888,3.702187268721028,4.602376860825261,0.9955120534189156
4.889545028155718,2.3922343210141404,2.998088916574865,11.576704573357585
4.062374606175512,2.7783129149162376,2.368518807296636,8.078543772739629
4.2240888269589725,2.3241325773462806,2.417971143398916,7.357242448842299
4.491027273333632,1.401121352046061,1.7197762288655585,0.93398824358969
3.5658869040007404,1.108162995700105,1.179771295174687,-1.5060919782566744
4.491642261437273,4.55977544144949,2.5005194432820828,16.414491038341595
1.195460233092141,1.77468743844668,2.1870390835366047,1.2262094411070863
4.386394151840921,1.396874675053537,2.4700694599769832,4.79686452422334
1.8217503319659687,3.21601369452884,3.059521005535877,5.839053454352117
2.682497340747632,1.7924806755938882,4.766929722080638,-0.2621195931745199
2.95129680546619,1.442976386447945,2.062087236020802,2.009080673884146
3.4551308002948926,3.7044470788796953,1.5578364174375392,-0.165873762039267
4.307669157681351,3.5487559924139007,2.3209914495591013,10.42230318168272
3.860007952259698,2.652007224123878,3.128171676349393,10.23584705153108
2.4104423657434486,2.346224134690255,2.148793961352621,3.089836904274074
3.503371849457904,2.232392050990432,3.6446056859959306,6.852156371934335
2.717986645890831,1.139860679958665,1.070556333178574,-1.485973243787733
1.2277495740241844,1.1445459195383751,2.352550708639097,0.990010409917367
1.445549865136114,1.6744045042206208,2.5065277575648035,1.9485306984779212
2.8953446780443453,1.0697535470623445,4.055831829131218,1.890574675503224
1.7214408346214949,4.293435220687319,4.975640826580174,-1.9232714717498045
3.643795307944546,3.3318745310166333,4.587824393237565,1.508389541782435
1.5999211306206251,4.562957853966941,2.0505586891604897,3.369621188961844
1.3076603879164468,3.9431206980897406,4.233874950541184,2.3742559296982018
2.086502035816318,1.907490896029962,1.3607347062365245,-0.8299068498856513
4.428951853180711,1.0403501815373035,4.456543179042237,1.166032025678115
2.616548915826169,4.6093433174874905,4.4911779493454524,2.646225897017394
3.5316334206954285,2.0388289855926613,3.0869879777958555,7.189664646122184
4.934889248500866,2.840629938530141,1.6956036315514451,1.7450344214778652
4.338310305640572,4.957738567360261,2.2552403620700034,13.598400475176122
1.1334500853288514,2.5428134182604936,4.737112503957686,-0.0712496959252521
2.749787716043377,4.5758395929376094,1.2113174586521105,-4.426383913044268
3.976021029871027,3.5377896918899485,4.601866471585199,1.5514825375712014
2.4790423315491306,4.2742979720185055,3.218685940021892,10.564692710957486
1.419476119966462,1.781515046455053,2.6754130792421056,2.258972937184553
2.4505191362266925,3.606236570838506,3.3773678488791727,8.592659113393315
1.1615162709416316,4.736173886220097,2.914814528531359,5.360290968389697
1.8861528162208725,4.525542470716929,1.349864898928017,-1.8705366356524504
1.5794456603717046,1.2123181567216004,4.106107360163856,1.0910778601042892
4.140071481966172,1.516683300929086,3.4967185857471685,5.887373626647677
3.665766171292357,4.491479603990807,2.204479607289502,9.749036179245904
2.228142661341858,2.7510920091300086,3.8687455455947566,4.57940889501151
4.050779953223299,1.3165544006825267,2.271306617099317,3.4377404271684875
1.5038407341120823,3.564375868400806,2.772765684058601,4.999781337024714
2.3667643387825423,3.168795404986893,4.263160764453929,3.256938059299514
2.047844091286351,1.3125027925078188,2.0796756134146133,1.309493583362916
4.547683136472984,3.804923850182191,1.0202168927140014,-9.052910615600872
2.42041510798591,1.9068938811007945,2.401304500114541,3.407486072361548
1.2737417861876263,2.7750462032034195,2.187081873471413,2.043080592655837
2.045450878323689,4.889541470890966,1.6532630007736766,0.8238408088718978
4.444934839449342,3.559960275093719,3.802781827404726,12.489126319255874
2.76727668544546,2.909711192128238,3.8064011241655136,6.33718652967313
2.559024796605092,1.6338574706487543,3.101459241039748,4.177715018460376
1.657453056281168,1.2456363230801726,3.8563833143658974,1.5592365435785371
2.7493994024506883,4.624160808987829,3.959990894769396,8.688409946793893
3.870975462988484,2.7366363777392237,4.911151028373341,-2.091739688825344
4.99453505728056,4.177830994958429,2.128881660269845,11.050033099185098
4.953829773580029,2.87733135262854,4.06619930915423,8.582912693340267
4.529734510837774,4.353218643898632,1.1133043704276355,-8.709836712315466
2.4160256428628166,1.0896139684724164,3.0251292493522164,2.614701967785284
4.5635930342793,1.9443922362328812,4.088952962564104,5.18055005934271
4.12149225154798,3.6212791323000575,1.3628864392421818,-3.0807628781766123
3.912350764170067,1.7032123999063793,1.3498209890595945,-1.4605290182044637
3.20001724213152,3.886825226364272,2.879621279849065,12.013542483314476
2.0929704638928484,2.961325979936935,1.680194141266441,0.6766924829744628
2.910931261095945,2.092336799488323,3.624254182617856,5.394869614823454
1.5823006475436685,1.1469973247247447,4.035899092590723,1.136232535448007
1.9314041465177083,2.302968929153145,4.006305945280156,2.886098196244451
3.3908344793113807,4.930148174578717,4.581626624182213,2.1797713598259865
2.5378247349532947,2.4408557138441034,4.530013131306205,1.1234684422849923
2.5637959910052466,4.147301273349615,2.275403983945101,6.887258623101558
3.5932161050398688,2.8189445094100902,2.77219968209762,9.4458369985834
4.010671580409632,1.9211969250117036,3.7231664880725943,6.438533430328481
1.0231750182947632,4.089462155494623,2.83821704476843,3.9931560723044
2.3809013246099235,2.8731091259693846,4.385706633938687,2.1951629684045586
4.9445039367909045,2.6373022100764945,3.335613460080538,12.795477945038323
3.8739722958789726,2.2656798390997634,1.379685065066842,-1.667225884722373
2.371580721604334,4.676761724537012,3.13519028193922,11.091090627652513
3.3531686572435584,2.731392712366189,4.063553675387642,5.534297850668535
2.5275753820027704,2.354528031948417,2.934466386638353,5.824044739025784
4.981615342808121,3.446863293646791,3.994553210435016,11.294294291685077
3.0987706973563696,4.360549448064585,4.546085334848423,2.236807980668999
1.0076274868817836,4.059135558895344,3.90469651103823,2.955889098503149
2.4092991576214486,2.3892352512008257,3.294182849554594,5.689497270812479
2.9464431089983454,2.7329873512651948,4.032705697190812,5.061430147990016
4.576614186038073,4.305758158895364,2.55145003086271,16.372781926033635
3.0894585149285803,2.030438913992239,2.240712409453084,3.895005639872245
2.624563476992253,2.860699846072439,2.4789846004044143,5.919305555325534
3.0387389904060083,4.177965959805313,4.311277435145512,4.95695202712928
3.927498730338513,3.108623902139344,3.815609457035383,9.53923869800065
4.585730271282788,4.603860902414055,4.861281332519109,-3.1318233841278804
4.281564385969332,1.9458585500805707,1.7340733688038503,1.354276933120176
1.801849250623507,4.403013622816655,3.917194564608448,5.664564613095658
2.088137136508648,2.532426330953641,2.375172682160147,3.809504451716824
2.726297989957393,3.818555702779164,2.0926479452080327,5.189500455035979
2.510158983621692,1.654515377513543,2.9770464984320366,4.096999926625011
3.0885740876301333,3.771822023306164,1.9088711539437184,3.86382441954617
3.503487495573599,3.761219766734123,2.960524602789389,12.961961440202913
4.973980926357802,1.5078299632429235,4.849764636721849,-1.027068474199743
1.90018492959798,2.716264175693805,1.594082364480192,0.1201777923627393
1.5027908108663786,2.214033979956521,4.184879892344922,1.674869643448061
1.2128369670832695,2.4340308396158767,1.7381548555124628,0.4917530986326612
1.2397681873212578,1.644262919314658,2.208212357896456,1.2131567637016365
1.6926205364434077,2.7580233606447875,3.0517795889878534,4.649471529337246
3.055202756277746,1.5151906145560303,1.5657107426677328,-0.0235421585159779
3.2156409340654872,2.989237795425892,2.494133608738592,7.666965203346388
2.1037714098685947,4.918920737253796,4.0689833414726895,6.208180500753763
1.48150239516844,1.3185103093705193,3.860351356062502,1.4701570964078474
2.2077308841412604,3.878713042156172,4.5751589952112095,1.1714367182008705
2.483801050653234,4.406772661546534,4.327510156039894,4.109470745591824
1.7288045945771842,1.0165763539331572,2.614331532534773,1.5187782106205594
3.567260708128392,4.973062130201733,2.240229219677499,11.0085337942092
2.3263104809332558,1.356517329515388,2.833624746843894,3.0072104820929217
1.6395848720174726,4.161307829757857,1.1884913589349293,-2.5453204123532247
3.22741971698071,1.5226316121228995,4.043181944605655,3.048576181327415
1.108770754264218,3.12423518805266,1.990948851788922,1.4129893415370876
2.6809271937379755,4.215911869708112,2.864646495421896,10.871867897387476
4.347645927960375,4.262953424985318,1.7479666966022127,3.2664907236426317
2.0689851861214263,1.3375960040027637,2.515145130866575,2.241966884995481
