q,epsilon,r,Volt
2.479125022766548,2.2526705352090803,2.3901767397963374,0.0366404560563644
1.4678076630316572,3.8898025304935855,4.658648194049187,0.0064457256549382
3.262983887933244,4.317703541446416,2.9963697464833654,0.0200704376169036
4.512366365207983,2.7680438553230227,3.833901590413291,0.0338361204030953
3.667232359886905,3.39709881310518,3.307527189923917,0.0259726917683896
4.292579782620587,4.451646927370176,1.9022736194133207,0.0403380420773689
4.6754822512591865,3.171392717992558,2.098091936845233,0.0559167613213133
3.594025532890134,1.0932016576909835,1.3570738481502889,0.192782465930268
2.365003927881551,3.7384913799944495,1.8360107701111903,0.0274189231469374
1.1591256700282595,3.3557276212354683,3.870978461592879,0.007100896822354
3.776868986072886,1.6831083402771323,3.719160553731964,0.0480136870039235
3.847569565881291,2.125175855886445,4.910770772339598,0.029338106528107
1.4572460823193425,4.9282502223896,3.0268729445450724,0.0077738488237554
3.782354009537369,2.7902943697341693,3.1074001155800466,0.0347140360281883
1.874025852521695,2.217787536703649,3.456021908725985,0.0194567047326719
2.636977559632745,4.564780028896715,1.079296622512128,0.0425927712360184
4.648121112974892,1.334226532182046,3.157913574023968,0.0877885263555332
1.2444605729957423,1.0646236495374906,3.5371427506089224,0.0262979915330391
2.379783400871509,4.625209585462161,2.132126102728982,0.0192036270419635
1.635494600433638,4.17713249145123,4.928818531143348,0.0063214713129783
1.3758740359092578,1.1908999983311976,4.959782216324841,0.018536635468877
3.7388100812264753,1.6693546414459952,4.477395337259424,0.0398060871397921
3.788518509944861,2.8740874669648475,4.830564639713649,0.021715091847954
3.3277959559546435,3.3553968655493365,4.690398595692422,0.0168264763706886
3.9944575788669656,1.9520232059768,3.0165485755085872,0.0539824572879129
3.660347171129628,2.7703597949080097,2.526261811360853,0.0416195980635498
1.73513953985135,1.1646465183166672,4.185336682233352,0.028326962650735
4.543189992706251,1.23181715438067,4.005264034021802,0.073278004879387
3.82767409681482,3.727330926904992,3.988628615455879,0.0204881872953343
3.5218862038974192,3.624672782597816,2.958086699702016,0.0261388062611019
1.531470608432696,4.601276984037318,2.283410367252427,0.0115994248738726
2.1231063504916565,4.960056515155298,4.853967253942324,0.0070174353180761
3.6864341462305714,3.8198909965810497,1.0862631244559902,0.0706985666952036
2.9821750955649065,4.281689485140914,4.3216040531277,0.0128251700595006
2.669531014569282,1.3501174750840983,3.50106894858004,0.0449420506263663
2.1092493438103226,4.509815468013377,4.27863735085292,0.0086986890948011
3.177171876786064,3.666049009169847,4.910835774954782,0.0140435585158781
3.863387886904034,3.5718399613803093,3.5934465217138185,0.0239527439497297
3.872473134683845,1.8969730569358132,1.0210828262307654,0.1590949575772211
3.7294455231285992,1.5325233463348351,3.038907715439612,0.0637249924458012
1.5421380076662028,3.9017148133323327,4.980589918241104,0.0063150540109014
2.47023557287564,2.6667593897475204,2.376267401599392,0.0310205407608403
1.6112368670603834,3.610214777261419,2.2066260649975864,0.0160948800041442
3.71266268571563,3.542195146578254,1.6004680912877798,0.0521142060171607
3.613304039400377,2.247523889587909,1.019377369077922,0.125503355716873
3.0515322872735244,2.090976417239612,1.1799690635540705,0.0984211305905462
1.5008359028130274,2.2251188264601485,1.0989480151628266,0.0488419493655573
4.931312247499804,2.503440189305025,1.196674420932729,0.130990382600342
1.7695074436939802,4.970010381080375,2.280020718614544,0.0124264317978231
4.877063599812431,4.346849665586555,1.4561270944796645,0.0613161180373974
4.338350692272655,3.775851337789229,2.070950502276983,0.0441499468909244
2.296943877332645,3.79325169421594,4.492657610221018,0.0107256973352517
3.321688887845863,1.9804241459674008,3.190936421351568,0.041828541901367
1.3326431841099144,1.480186513682681,1.719300997124796,0.0416711667474888
2.9389046030360464,2.3607516997708182,3.375193108826505,0.0293512558655208
3.89150869501404,2.830100891270467,4.6283060611776,0.0236419967179457
1.5874879155795854,2.8157393053157693,1.5291578817341152,0.0293397083990024
2.438567186400385,1.7726392856915147,3.0470390621047114,0.0359274562970002
2.944871521255841,3.05630021312592,1.3030096034708287,0.0588454461424018
4.266407601346476,1.4059224274646636,3.928077541227552,0.0614767739228821
4.420074767457436,4.00576877399028,4.351641602069496,0.0201781225279574
4.758303325250484,3.810943604142613,2.924883422547796,0.0339704403326231
1.5380241496944191,1.567729422776336,4.764593070120611,0.0163853743049661
4.301205476137912,2.352105513063956,3.533122388257668,0.0411874442812066
3.659959159964048,4.206471896222595,4.93596587138085,0.0140273694457856
1.5492336145440029,2.7909157458077494,2.664806486142413,0.0165765689672975
3.150675671237644,3.5623065284176567,4.101841991828958,0.01715866999997
4.950570777467904,1.233573580473112,1.4767141830114547,0.2162638371427667
3.005148490427534,4.081975621398416,1.8307883095416957,0.0319998199666323
4.054415034123126,4.972515037207086,4.925017213897611,0.0131745103099369
3.726078695397235,1.0478293447158795,2.3591232634998813,0.1199501979379651
3.2792710419544653,4.93978221245891,3.9388327847033344,0.0134119555022068
4.315076386479397,1.292984979731333,2.1434039624225547,0.1239027983410018
3.948800292148424,4.440789807701801,2.0489483660222634,0.0345353669073932
2.544714171886977,3.303598692567673,1.817175539795525,0.0337322240722561
2.5815485089173533,2.277189074703652,1.003630683918459,0.0898871072316854
4.25067791944776,3.682204641700507,3.6297232589714894,0.0253085287658598
3.141139008240596,2.1267133088580747,2.2633751939161773,0.0519292190530641
1.9862310189527157,3.390764247774273,1.3806490092366983,0.0337628434516692
3.236355256184467,3.1218658116839166,2.8003468044818502,0.0294591541787911
2.977450871819476,1.157624169709274,3.3077830948479585,0.0618771256296097
4.109388715755106,2.455758723661582,2.342525341866168,0.0568456670026616
1.038483396383219,4.22209018407411,2.3140283907949626,0.0084585029407114
3.7823920209366286,1.3489281256871828,2.674141918292816,0.0834417517407559
1.6014827971579937,4.249612369187547,1.1681078056314165,0.025673209834173
1.6047288812263742,4.391771910800623,1.808963207823521,0.0160739382020188
2.901008885024128,2.973851833231876,1.418659889720285,0.0547194316868723
3.685022496849864,3.821419800946207,3.346832266411047,0.0229282855919864
2.573126453322661,3.1065233044997345,4.849822325149375,0.0135909814993596
2.3777407609257755,1.9326232971842336,1.1784257423929123,0.0830816680350259
4.873390713461422,2.336133479709978,3.713491720235623,0.0447034719024516
4.596155230376924,4.35881871437462,2.91819217138976,0.0287542556182142
4.806864797871361,3.167440917354886,4.537942080214539,0.0266124324297398
3.7709359084077247,4.767388544233997,2.822788547705533,0.0222987434910433
3.4398785286136007,1.825094152631694,4.550371494235262,0.0329610558371968
3.0390277676878226,1.2042416372779972,4.977330448124,0.0403473197767305
3.855605717814839,4.920478396775804,1.0971480051089193,0.0568342593110059
3.567606932275228,4.895219677534659,4.680324494664962,0.0123913602908434
1.745153358347236,3.463847325002442,2.916284701760383,0.013747859091533
1.1186116909558097,2.0851840107500235,2.056646883773599,0.0207570375990842
2.644510893302074,3.863594898445108,2.438473427647993,0.0223370535283958
4.045847367144782,3.468192959881052,4.573788288132348,0.020296461075512
4.8688278819356,3.338454752375291,3.958741369407053,0.0293164874431291
2.1729223281900936,1.587912182506678,2.550031158508562,0.0427033917804457
2.868621788656088,2.6576447058030666,4.988553455439769,0.0172183637262322
3.2267702375387985,2.259031003919081,2.0741755260961896,0.0548012521208586
4.240681958581634,3.293485796633124,3.414786697944668,0.0300058865375878
1.0060940704635444,1.6173713572902564,3.158008436571452,0.015674932949849
2.7705472222749767,4.969705357894648,4.746779307898221,0.0093460050443612
3.221089592328847,3.1341134136762028,2.943118102843166,0.0277888479427802
3.4915397874677225,3.8421677749508207,4.310011251064671,0.0167784717996339
4.5417762997752185,4.49317121071439,1.4476743529562015,0.0555638112883232
3.85427814065632,1.9049302707539977,1.8231326574928888,0.0883152767510195
3.713255327349122,3.805264368454494,4.881449396092999,0.0159078439749591
4.358715702150774,3.1703248270883373,1.3517813727180674,0.0809353892287268
1.7446526243959934,4.077000566743332,2.141921832087098,0.0158984474131414
4.124364959084771,1.3520616518797155,3.179312191519271,0.0763514965101134
1.4909986004326905,1.4596169942330022,1.1371681428594584,0.0714831654548304
1.0054357968771783,1.4874132294825868,3.910852952941631,0.0137543905780976
4.941999755863527,1.223992949165884,3.842974002518548,0.0836077417044467
3.833231002410125,2.765583339416763,4.653353635219963,0.0237029455782652
1.168038730630184,1.212186467817328,3.872165897370087,0.0198026810404236
1.7385892971641446,3.5020851903805874,3.6616814223133134,0.0107889672487536
4.535529144602129,4.0212673813592055,4.938017849249997,0.0181761748336793
4.420885612292296,2.775391270113888,3.237780500039529,0.0391496418048835
2.166004638856984,1.3309412013596744,1.1441146873529786,0.1131933955642828
4.247386025323838,3.494810030679175,4.8115874637330345,0.0201001783777939
4.68259645055583,3.5504624195034693,3.953487527204873,0.0265467631116705
1.4929006665694144,2.861074864424193,3.753946175793709,0.0110612392130949
1.6974785903077565,4.338852916373902,3.914525480404964,0.007953172257079
2.619992957060328,1.6635417146257736,2.5271809535758303,0.0495929821668622
2.2624500954596733,3.4667276466388444,1.831583229959052,0.0283545501835838
3.325776532430909,3.7888614995313374,4.679121244159009,0.0149282937309298
2.430758176816392,4.973320453985752,2.5479686414215488,0.0152648087996225
1.001209405008079,1.1439863238835253,2.933693997254665,0.0237399287799164
3.9788391666958254,3.1676768904874346,1.0439695826551865,0.0957453737864203
4.31215589967335,2.613568515446416,3.993771409061297,0.0328751313272593
3.940733875240849,4.678140145425802,1.3516829188398352,0.0495928639785433
3.20655071094173,3.5635866159584326,3.172390514289418,0.0225711811747199
2.9636269615070923,4.008223917566896,3.551728955472591,0.0165661611613349
4.324305275800172,3.464144768516052,1.8238023197236144,0.0544669033414961
4.551902801817548,1.565567249638887,3.015621569899701,0.0767245848418806
4.821397792169375,3.443067545927431,4.828051924550538,0.0230805219419867
2.631696885144404,4.713095922751654,2.6218878276598145,0.0169474989755769
2.040921472609564,4.625688995844872,1.1289839569570337,0.0310994157579233
4.505747680274745,1.5646312773305548,2.651707915817031,0.0864210047192035
4.393966376262922,1.4758558773788208,4.924384300780208,0.0481117304970119
1.4817922233742156,1.8203030025409623,3.664772264249938,0.0176761130221067
2.2132088501710765,4.160462502358596,1.5586960280668634,0.0271587322374097
1.534758751622498,3.290161548894471,4.0797790145998505,0.0090986381201198
1.6306882516846175,2.504677438031845,2.3810478101385866,0.0217591115545121
2.209014747474654,2.486693518747104,3.860499678613456,0.0183114598119298
3.6934902430840726,2.604710013890997,4.921032257429337,0.0229303931290002
1.8878636711386232,1.108671345983559,3.279744154352682,0.0413159720912525
4.957381177188386,3.455586140976408,4.96469901272526,0.0229947028399389
1.0398228119442967,4.3246147863929885,4.546291937743902,0.0042086685798852
3.0393433237192857,3.221299448285232,3.484397614604218,0.0215482046090807
2.1719416918553747,4.710936268743412,3.407054564890684,0.0107684198517554
3.01308327010851,4.789488043142482,2.6055288203983906,0.0192139340325742
3.4450051559017782,2.20809506952915,3.8962660172440473,0.0318649795100172
3.7874782414726207,2.194423024045139,1.1187858337018652,0.1227645489889061
1.468464235888065,2.226936574823639,3.853317490102724,0.0136179228046499
4.304232800955306,2.73210231541412,1.418685199950207,0.0883696004285103
2.8319414915087995,3.04070286084658,2.7439166986207444,0.0270103061700972
2.176780844031592,3.863289745068584,2.128528679804766,0.0210653197380209
2.189168833693998,2.068437522791952,4.22570718131271,0.0199309309966665
4.933091433478421,1.998359850829357,2.27486156785094,0.0863536366015481
3.764434853782135,2.184028869866549,2.9911461247876736,0.0458557622480199
2.0412372420524107,1.5703396367793312,2.1307004236810045,0.0485475853915206
2.453346106402748,4.613708831019013,4.963219919187639,0.0085258022379636
4.4886269617410886,3.904547304384496,4.35864296847712,0.0209885127317806
2.756410164137708,4.352446337093816,3.054306813354875,0.0165001500048313
1.2972518382400366,1.2781873185166202,4.280961766723134,0.018865945572673
1.4771018218360945,3.4126631918058097,1.7183320096870371,0.0200447230949625
4.865135961781762,1.7243207684883055,3.2372881433454546,0.0693562657326925
2.582253507985997,3.663970109448408,2.006011952273522,0.0279578373326209
2.3657494921046327,1.2200634432675348,3.301110110331088,0.0467429875095166
4.285883915253402,3.9200692469072114,4.312483458561479,0.020174805606303
1.9508360020476332,4.713035239123115,1.0274004528204137,0.0320605123170858
4.962188210309481,2.098607379019973,3.778137775799845,0.0498028712834654
