p_d,Ef,t,h,omega,omega_0,prob
1.372647801072418,1.3429979154837135,1.497186996094392,1.7085215186428129,2.1992563165167143,3.0074012716455183,8.97068174632765
1.5253337180141548,2.4512564327552244,1.7000844002230742,2.008834442229918,2.881960309448258,3.564024328322727,17.751707528972112
2.507269954793617,2.277717225995396,2.520521405233443,1.5889027194269183,1.2840559615366884,3.485705975864659,0.9516247970710726
2.6008319252028063,1.052721572792193,2.783869472628179,1.3363982691265426,2.2563639342826702,2.59224610306203,33.29983294660734
2.4510807542234243,1.9304275945858496,1.8882929019822008,1.5783866277853218,4.931025815570839,1.9872349069380348,0.5781339368470552
2.194199658352308,1.5934737692726726,2.555261194666776,2.1974016667392524,3.953786811574272,1.3537778842995567,0.0744128784324715
1.0366882868637062,1.8604819581879224,2.950503925164047,1.5240998413398652,2.5778109688536377,2.215235622947956,21.306675524423984
2.4443731153487054,2.8023511236722336,1.2396844870093553,2.0364490369967907,2.1765047286660835,4.859927034894644,9.389570460816632
2.144013339010761,1.5695057367050584,1.158601273952196,2.731796010290436,2.0305798071724284,4.272591415552867,4.93216755363349
2.1375589937289434,2.162728958954573,1.0891841650239995,2.692840507448944,1.1793026949281984,1.9223865813367471,11.12122746259484
1.5226513404614697,1.8149432111536856,2.3202119770027707,1.710662080076202,2.299339222534532,3.4431472992805072,12.595605462691577
1.9575439170979927,2.1027695865050493,1.122145656237929,2.3802789087877883,4.270431054706026,2.6661103310575345,9.235633628510977
1.521430535020633,1.322957990159082,2.5071285519767064,1.948546393780121,4.526397078616984,1.605017191497085,0.300126164420219
1.062907449031112,1.1525885796114748,2.1212965165609736,1.4740738231110992,4.5482472002200005,1.1736156473270616,0.1553402717686893
2.5174407283396625,1.1930701989954295,2.408457848928684,1.38996709368291,4.361401423224951,3.808696818079819,28.147135057842608
2.5141340059104014,1.964045034247729,2.3267177888896318,1.2654088265867538,3.01810447448047,1.77749091356874,26.943309829327355
1.9171736430319728,2.050050718276845,2.646491081515956,1.975512470821966,3.2315037328446103,3.496351352694848,31.749949595421832
2.859989519731725,1.5886489155041623,1.8337315097809572,1.0555857627926235,3.143917504986375,1.8674039065829235,30.70295237324253
1.7268612913891794,2.812172725436361,1.3824823817699283,2.13452912055732,4.144848327803336,1.1069573652400029,3.339708255702726
2.6636343307291943,1.2458641262052126,1.2256378326215394,1.520927765612771,2.911127102526145,2.2415374976918625,15.880545860686484
1.3141445957418476,2.6797554477885117,1.513022735598332,2.552265074333638,4.234774177191075,1.548665374580187,2.5472810506002035
2.0924533228098303,1.086869604490593,1.8455102312104148,1.0460205147223516,1.0397113100141602,4.875922822776484,0.3026391247614793
2.28052194893798,1.7744598004182317,1.6929732045590011,2.3064617225514823,1.8013637255768962,2.392356111138148,17.157227130993384
2.1608373387903,2.891046259345411,1.0037614135635051,1.1634816220207804,4.955398153981244,1.9025028576601697,14.403089283628626
2.9714092190595407,1.5133024080831372,2.749190236156827,1.766607175484316,4.660347550476409,1.1967392903809757,1.9350695647244207
2.459809707460803,2.485912288710777,1.424669998134926,2.328819953447855,3.880310730496452,2.205573304342908,14.267716635105105
2.29489013872785,2.223149756283352,1.3654979821570674,2.1114103818908765,4.099724485961146,1.487702202019673,6.22847026443534
2.5423277251369343,2.063066975502297,1.20979154189827,1.4477103550427397,4.000302101526287,1.4889333502483302,11.901757139007625
1.7867496095096946,1.754037958049888,1.5598015998889834,2.1778583398331826,3.523214427997869,2.202333446805745,9.769272600414002
1.1224934325824762,1.4060469414932657,1.4929186912254748,1.6062957401317506,3.377105265306629,1.9071012541453345,6.062948946344726
2.7745961485217374,1.0786815607896438,2.91571318626365,1.887956353304581,1.5361917706920192,1.2769235991123642,27.68499366105853
1.727713352410292,2.399910119995893,1.3565271687174842,1.2219182657640353,2.51040510940338,4.207674000514201,18.20185111591026
2.593409879256551,2.521252519339237,2.363175303424129,1.7132723881040792,3.1449892201571963,2.476907398774024,45.83269524623066
2.3630993857251847,2.413247417502188,1.3208387375445518,2.9368231591909786,4.627479217238537,2.4940113947563085,7.906834173940542
1.18250372622092,1.5985941650748907,1.8698615647067869,1.890056865600372,3.3239381269537507,3.210034794273961,11.706117219495004
1.8335758399816608,1.9594809084556772,1.231310262504176,2.706908205704673,4.893681658580688,2.442753456350901,4.492768925508127
2.708675552231336,1.4428147116952346,2.0617331361888818,2.256033951339077,3.571676519868788,1.2028491950404714,1.5605023904418327
2.6451391868205976,1.831438707697872,2.218158950500496,1.0874206490707163,1.9974979642276045,2.274194142970358,60.1644177489267
1.0432038814113105,2.6481977383289923,1.5544492354142705,2.3451155225838702,4.787663069325493,4.316030385879737,10.999473900841975
1.016157356703509,2.906164170388528,1.2576444558622586,2.338808535263685,4.894927369377655,1.0600779562778144,0.7633139861563345
1.8065123900231908,2.67004247815538,1.3628748511834987,1.6126343469353204,3.6055788316701034,1.3626127749920904,10.944157732869256
1.2454447781764144,1.9457293992127431,2.1649985498281064,1.0629339352032845,3.603346873757973,2.834964806952708,24.48873412968968
1.1175055092474837,2.395251763540208,1.5649626646071604,2.72500520936232,2.3314516020512706,1.6883466964171243,8.870423445913179
2.3767292431457694,2.268255923137518,1.818586988940729,1.0856854028410443,1.156906398682498,4.199848376168628,0.9925582299258062
1.9219767413562108,1.1299495277493106,1.5825079003111544,1.987523724530261,3.5167206535325306,3.922611942401229,10.496319833137235
2.959919575125157,1.9498751753515893,1.4384186371875238,1.5524770731797302,4.802265505110654,1.982031757512352,6.57305503813836
2.191976930730021,2.313755583760454,1.297072788554246,2.48780697927562,2.358154391211016,3.2898751907860166,14.68808729301258
1.4653645050980115,2.6975831869526603,2.3503394673819638,2.9292101258185066,2.5204055069116014,4.907169019526298,0.2765495623203111
2.8803198985110834,1.0568173635674951,2.911064493969775,1.7595270241492906,1.6867612821243512,2.669285098991429,15.167723659341917
1.4376930684896625,1.6517278561262116,1.3875454594628225,2.320800280748045,2.245558775163994,4.410784729841058,3.934652903787325
1.5904739695951222,1.270695476212264,2.26783482214888,2.7177043690966074,4.9288982459848985,1.9421244298524571,0.0544224435339294
1.3631495949670902,2.3864957100030058,2.6613328913653533,1.510890117251228,2.9303981214014985,4.221538352384323,11.934667741825148
2.739453997384921,1.0596639682999418,1.2391303856907665,2.458752191337499,4.228570655738423,4.965699006026487,8.570523720824925
2.1599776349524067,2.119884656781988,1.126056481877869,2.228538874225324,2.1861063965179968,1.5366437336474892,13.90072910739999
2.7389604986944667,2.795142455034247,2.496489195291293,1.6184298376292008,1.6905173046668556,2.116766347575634,67.45745361853915
1.3714047175845032,1.2232897282420194,2.3533395085493405,1.0817242401550793,1.268201158551839,3.881157188883576,0.010875543911051
2.924730110651278,2.155509673744928,2.812033194806178,2.1005447760212483,2.37686858042704,1.0943157792759275,15.44126917525614
2.37299180198876,2.3278722754427683,2.265618183684185,1.784306715909766,3.784072029193636,2.3238420957832058,15.994650724336667
2.7620995087806306,2.8891223338034973,2.5546013651782697,2.5784494887774763,2.602632697797381,2.538746506298825,49.56617988369899
1.972811528692813,1.8087020967760032,1.1275465945003265,2.633633266889688,4.450689899048282,3.167140709798943,8.035962300106751
2.282016870679956,2.001176196287419,1.7572671701272051,1.7484317111317291,2.906814318223344,3.688448290701868,24.580325856573936
1.6379488463710294,2.552167056443202,2.0914849466362115,1.0319500936372534,4.626500050184253,3.087598797052674,20.52440238189852
1.4764492923011434,2.2442994607701423,1.1839796830084943,1.4924554136371295,1.871743750523767,4.3510056454616,7.586200711824857
1.944745399860026,1.7163679094326034,1.950630711816583,1.2019127310827162,1.6962053054325337,4.548269830019817,0.5456916060083563
2.1682189957277536,1.0980004169396889,1.581521457625359,1.9023328283617376,4.469766155020986,1.499851117724444,1.1447344356445042
2.342554573109988,2.640042114111369,2.5391222356644287,1.3542402805035978,2.3457169598974525,2.250477609866107,72.5021462875917
1.450160088625905,1.7897068442637198,1.8946502539644423,1.1841136950762916,3.685584901712093,3.1779582816719043,24.142052377061407
1.4867735638692792,1.3475044174219188,1.5419652589237558,1.382235990340598,1.014929936255783,3.4833029602675656,3.46479779820438
2.545896161230191,2.236617767091393,1.982552976176453,1.9767871854212973,4.240715935994167,2.4603537828733737,11.092163792170808
2.736904324416064,1.6309270646579248,2.73534640140998,1.6111544297675635,2.1997117880072885,4.976594954464504,1.229056933325607
2.0047106848051888,1.8139556526277656,2.611881463757223,2.753589592856887,3.977649165799469,3.1004605959360383,13.704364987698831
1.391932510360165,1.0002929501722326,2.683697631986787,1.8277884130261384,4.413287248062491,4.325996627735986,12.78632942348186
1.8729147545856144,1.1132926951629498,1.03776189044906,2.3197791560638907,4.822615429938553,1.9746010545289576,2.660575483308825
2.310316561206106,1.8286473406697803,2.271067240310469,2.2131578697699283,3.704850397833169,1.657145315484081,2.6748959593194668
2.212660121373749,2.560340386016289,1.234095850970647,1.813327424762965,4.091062072890012,4.476219098083439,23.772388851158137
2.4631255495773,1.192809067956336,2.001637204850439,2.781901235243793,4.461023278987541,1.884694193938541,0.5693984938473656
2.096842147846195,1.749987424183901,1.9845019402818809,1.367060330380861,3.4832437035465924,1.520515376229031,7.63010130803481
1.3001952903366063,2.89710698470491,2.7514979983571317,2.891016442061012,2.096247839783974,2.891665977218315,14.853204617718324
1.0600994096627268,2.699976145646417,1.077835765427805,2.037589030643264,2.487413841266575,3.2795638942509875,8.949057382808753
1.8770540913486415,1.2430110747882708,1.2101585455817996,2.895443229468281,2.820659568361462,1.3465442766271356,4.665169801334094
2.573696114603847,2.796249295307388,1.645927539808382,2.1280785190605744,1.6328368642603892,2.49189567321159,29.521306904255077
1.7551754377498376,1.346061880630961,1.9092514174047608,2.5074055313328394,1.816454484501922,1.944450895567388,11.24712554855047
2.3383583513198296,1.3236012432397652,2.4153267762298745,2.3478698600128967,2.242684742304567,2.878764543386861,16.367419710629342
1.9461588913544348,2.3405975629164355,2.0485385859583665,1.012868426598274,2.803265509081454,3.391574885565398,51.2104923910052
2.995044216562306,1.6458710356484958,1.4496585338883885,2.590553924577283,2.9591574952636464,1.7396349425447792,13.262859936457916
2.6892103198382604,1.6456049773108663,1.0757200660555546,2.924974945148535,2.7505287505299383,2.951832699807686,10.18613881786098
1.4084882594718149,1.099297097042322,1.476315556684925,1.0327650347915305,1.0130967786633724,4.341612718409655,0.921262752923408
1.4754673259857407,1.697673966220424,2.2814388439308644,2.4170531490171423,1.9964666449645536,3.7814700312829777,2.8614193403053223
1.8046357632371623,1.314907371619792,1.961509771248656,1.9172239267674545,1.5279714855918145,1.3660499792472387,15.126146677569505
2.0510993629302057,2.778330342403139,1.0091227982919848,1.5504658725111315,2.445646481205739,4.982037824489627,13.05737911170096
1.7665574634470234,2.795441996979803,2.336752605858421,2.690847434841644,4.598550488230153,3.0271292417668523,7.444203522164531
1.4929163770785077,1.8200149532535723,1.996023777539709,2.697673098773969,3.268109252759022,1.745470857336171,5.455862300529141
2.127577045583145,1.9923725784796096,1.3274867844797973,2.8380686045470456,4.765591866452425,3.3456754810958818,9.17954610237144
1.7552896375000375,1.1977915109567263,1.2060100780151624,1.9507828881163076,2.989672695782032,4.591538999000624,5.922619771575229
2.385118184608178,1.639080592923258,1.3517179378240236,1.4391957691766923,3.190875349696236,4.493546434193968,17.69261167942207
1.3997744753816348,2.9812706493803445,2.3109539158963948,2.600127265274593,3.608409374619918,2.208681571202284,8.889648153231244
2.7932515605067367,1.6683755649554717,1.6129731146983886,1.931299926216396,4.623805030444461,3.637294406401928,19.71111496075047
1.299370855564134,1.6252425960775008,1.114375007584831,2.2691970695008807,3.5090903597615184,1.912314712277713,4.968363134689577
2.030332837645151,1.5463939215641929,2.278357137555648,1.5086631716921273,3.267082412974494,2.1955432968194843,17.64145079111669
1.4160116966205218,1.3731564171887451,2.1589062773461136,1.9734275886924355,2.205856069011288,4.001066390441531,3.100756725883708
2.7460122479984914,1.0146028634917772,1.6985933766477008,1.415798525959181,2.1737843802403303,3.817050248874316,10.455290242200736
2.4374183991704186,1.7144946229909614,1.199262503786849,1.7826297154358623,4.493417913232063,4.042083758749621,17.237338340040374
2.8353823601496893,2.4338461931199697,1.562423711617652,1.0847746253847852,2.883520448921109,1.544237064609895,42.74191261366944
2.1470546804007142,2.117690710675155,2.918151663801877,2.4478403428791724,2.9483999013738784,3.5077404339712674,27.136467540096547
2.945627973192257,1.855456279408754,2.809229478687238,1.6980354501406574,1.5548218081857428,3.495414332503988,1.2476015835517411
2.286859020067773,1.1969648808025528,1.987886613968103,2.938814070097111,2.7441929697432363,1.636010693782401,7.627477041288493
1.5312192847756485,1.4112620526980033,1.3653211995100534,2.508995924598067,2.358418530564016,1.0597442415504443,5.644672662423761
1.5320949808007154,2.4558533800380427,2.807007796879605,1.0183857385977024,2.5103073490146226,2.052715325188765,56.68213001481082
2.9631859507725187,1.4097152633293364,1.5840901364470086,2.495383464238124,4.471910705591171,4.8748914656546285,16.10328285675436
2.736499484929501,1.3712279546456818,1.6184214741993956,1.7346012466552387,2.603592345417576,4.653465366621337,7.932927126947998
1.9766207966890617,2.430469359182338,1.9500394123549911,2.747938855378512,1.443991289542312,3.639409714383389,3.314460443017108
2.20301011616796,1.4173927538337872,2.657388360504342,2.2262579270247667,2.121950135517678,4.427047330758734,0.0154792012031797
2.902038818448796,1.530946386096762,2.3944212040562887,1.1488949589482629,3.837591316688917,1.612381543783466,1.73159217957211
1.4034936751178402,2.811706132643153,2.854734653779829,2.338098225259456,2.583773538236927,4.629365813222355,0.171818662914371
1.90882421837438,2.5108796443841435,1.6187266677864045,2.1507954570054286,3.982650213063284,3.234098406340243,20.023674968581293
2.716056484114334,1.9192745396739288,2.974302320306112,1.643691871408025,3.141502152222903,4.118722887654276,27.676608892102333
2.433895084007037,2.4405061724108097,2.018488508145442,1.5634696702677302,1.7392407568632615,4.136615746412714,3.5953673337895107
1.9811724730340508,2.559634810743896,2.3034763449029887,2.0368601061722447,2.7331968328241967,2.796304086848941,35.96978270080716
2.0274627780768726,1.7197237398495666,2.4593189823194264,2.118841992153401,3.870402031656728,4.7569620397875685,16.822059558371677
1.0663447978211211,2.6690635097103823,1.7661847498832104,2.2204279142801147,1.428918935499424,4.479837604611372,0.3666825189130929
1.5213065098744438,2.654987182803478,1.3537207815280514,1.2007348029392653,1.1259119864416665,1.258054031376208,28.535311416282013
1.4565959508347956,1.4619276203571836,2.9070599995123496,1.2869001064201278,4.466230575224547,4.703805971265317,29.04169396203302
1.9338360355372068,1.0824400937575858,1.936141189288641,1.0136948411029671,2.650480297895302,3.7679132956039134,16.72954872985338
2.314196717821257,1.8304914438892212,1.9914775574494892,2.20821265147569,2.994280001209221,4.800711629433135,7.040221169781868
2.139075521835392,1.3717879898522725,1.1205712148664055,1.6359175288191028,4.364720722455852,2.855473745628266,9.8916903136051
1.664669580713627,2.551602034398149,2.570512864932618,1.7060824695975676,2.154770320010997,1.969407527493463,39.45558569956284
1.2194543659761152,2.9942366193115326,1.3917819644116385,2.3142317314605725,2.105513971024863,2.4482583827875284,13.537697215929208
1.6642861569843004,1.5616298265690614,2.189865151588169,1.0791454589557203,3.4480302046377544,2.1317391123424283,15.686851814789057
2.1100555630232125,1.7522137026828115,2.571699963330409,1.5260525938275318,3.770292293329762,2.425110237384502,12.757218881824995
1.5252070257510693,1.0270771463305497,1.1081368597464996,2.6089075038349745,2.5739547137952603,4.948731872748162,2.261105376080949
1.2071839636928674,2.1749636796416447,2.4594792852711707,1.8594168948851808,4.8689501234330415,3.5260478830961057,7.949329973242778
1.6972887590399597,1.9088299337498589,1.6930552478686556,2.5678760205703925,2.0487723083234317,2.96450112068882,10.939458584576643
2.72167015872041,1.697444469143396,2.150182181342063,2.8110963134518965,4.400514960067614,3.673956745499402,18.039061127786844
2.983006285862813,1.0381134078422567,2.533100249201005,2.953930008490904,3.875033300612197,1.4952422430256576,0.0296795603028509
1.3229311179198922,1.6465011013938802,1.88961176668008,1.363859222881774,3.624672295429745,2.754726312564679,15.058498652800022
1.377629358257869,1.2527790549912043,2.9557399307647305,1.969127700213773,2.506222052512117,1.0645572561592995,2.5746433839293568
2.169751872752259,2.391022626687004,1.218752738682123,2.2079479653352303,4.28308372711353,1.607711834999756,6.745619097166059
2.55905618843204,1.6866565637955273,1.9562352564173464,1.5834772667040038,1.5401111505207687,3.76816824729696,4.749209757092378
2.947116496459619,2.6507313464325613,1.2904348118112368,1.3903689573153568,2.8507875392253563,1.0693872969139155,28.713989636663243
1.1924769168897107,1.7652242573859611,2.803469599142107,1.801445654351716,2.169553259490129,2.2600413251462594,20.472653196690008
2.171102727726055,1.2207148704869015,1.7193591927103324,2.656574327710429,2.1421958205435696,2.2268209856138586,10.758526569129945
2.9425880631037,1.3806051954199825,1.284432403731127,2.5682089961162653,3.405823059264658,2.077852525598701,9.956082100740648
1.7538918499008376,2.915077874802384,1.8435573399109384,1.0255378177095222,4.086784814208944,1.5603759629441707,5.615777994497122
2.045107019499236,2.350000502751159,1.4821728376640884,2.875811094598712,4.4396641367600775,4.3835594774010165,15.554357610725583
2.2200008873084767,1.1334905884849196,1.2518064683104768,2.695380814359031,2.330326747471624,3.367959523437716,6.366849919617446
1.7766507767382165,1.3540004037465168,1.9643213855188544,2.0170579632050587,3.345661809093498,2.939391126984641,13.95474623962155
1.4165520938478038,1.875189828565516,1.1456157338335071,1.4771562525178863,3.621171326087075,2.43284375950321,11.064424690614498
1.7600946345553454,2.0537989625031585,2.4134195399179266,1.6503909985796212,2.503666252652766,1.0297275223573616,10.052217712217054
2.5551233477429696,1.167405176894504,1.031592533926221,2.1330488014465523,1.127252206319309,2.842330952699611,6.932989305345141
1.930994878113812,1.0368157447675097,1.933958998335515,1.7404610862592174,3.83011754388403,4.681954890477211,11.089212884970603
2.3406876807775507,1.4050200107694375,1.2688794078818082,2.2116254027807134,3.1355074690448026,4.062651281078468,10.549586033634036
2.2484526610250204,2.654788606183081,1.1719689550055892,2.8525084964194685,2.2091437806282697,3.95943861108378,10.70952552416284
2.340170840602384,1.2077721006047226,2.3102012621898487,1.4047110964414995,4.795369016451043,2.3509372579337446,0.3581945497411468
2.7469781978371284,2.9776352459282647,1.2697119840908708,2.3652879504356923,1.759464158333626,2.084018682493066,27.20026331846413
1.7154006613684627,1.9727218640410848,1.990644021517784,1.486915918286623,4.8085883185180425,2.913435008982231,7.230001703329643
1.3690313933306557,2.842811138904904,1.74850112102578,1.966558879722211,2.0646460816448227,4.119825653980355,6.396851387634109
1.6811755106757171,2.508940821903701,1.097195669154475,2.380271882142416,1.1774662575007273,3.748619151540322,5.983752995942879
1.1162956000797055,1.6826870244279588,1.2885556271420096,2.3111059212071936,3.890483616324578,1.671170655681125,3.1550514694464726
2.34667432111511,1.3962788404598387,1.588750248025411,1.7217259746290623,4.256178681530281,1.3997090208612115,2.164523778351652
1.2121314276942663,1.5167722462457016,1.2464835109556534,1.5549250420010354,1.0546030773479194,2.1893711152127766,7.815761845810113
2.63616392411717,1.6258269064148865,1.1748959580787994,2.274655909857607,1.2956749824360956,1.6707177753596736,13.685856645071592
1.558252126661842,2.439450258065777,2.278804926371904,1.6178508061565384,2.1206095030343985,4.069015028085216,4.331080781347286
1.4402032175966657,2.8423241958038283,1.8832113375468853,2.3120308859715104,4.080484613974772,3.0711498896324114,15.35481021160494
2.153298523351114,2.0251286309738106,2.7399548525728363,1.113298399259264,2.024366955115003,1.1591054658969306,41.20728508983615
2.8063379241795205,1.0861562165525276,1.4717290757961596,2.1700892213128347,1.1394891766026238,4.652032084535726,0.543024287279601
2.495260671455364,2.6335747299228744,2.9189971263955377,2.961968645012697,4.339458088005455,1.659241360319348,1.2891271365928587
2.374742509892118,2.56578830936642,1.3352097499604962,2.573382487515953,3.0325412025058167,2.460762200173665,18.917553937918196
2.124654286940681,1.4591510919904125,2.254952603076581,2.098381169084303,1.6110679825385297,3.220155934736409,5.9904178220987845
1.4680887366216178,1.9603318215473573,2.739913262002317,1.157451806752443,4.63547852476117,2.116334696807559,0.3334679298551246
2.89274747707908,2.7836278164553336,2.266874618224673,1.547059485521657,3.013262672791292,2.0227405564557217,47.775989055853735
2.480083130365893,1.6976439622181352,1.0862512802373734,1.695256396782027,4.415520316181244,3.8601266188355865,16.44277160707675
2.742672144031624,1.7705359611124794,2.446201755984604,2.531801480409181,4.582324291779335,3.6836446571694186,19.36330998730233
1.947156412597096,1.2373603012236407,1.2874751737657864,2.345005224600875,4.309451174636097,1.2590397720766182,1.8395314533827745
2.59012326650306,1.1107051367949257,1.1975673588251814,1.362017845095764,2.6748974450823604,4.620738928015683,9.884253910212946
1.566264715454121,1.715574169412165,1.878409313448366,1.8202162907556143,2.960091325549862,1.045294058494874,5.112855192627904
2.9189920654974197,2.136384031302862,1.2906335909202389,1.0646969547461662,1.7666386224859765,4.757687409722903,11.172113501139616
2.391248583126447,2.008629443711113,1.4756327867610763,2.893070455676156,4.949995814551045,3.954671164176541,12.81738052227035
2.5958395758516124,1.4303236318269954,2.399655992317965,1.992757020987605,3.183092722117977,3.3850721935435755,27.546604555744818
1.6382980149924973,2.270851385632072,1.9941240110987457,1.119836141544477,1.2747809821090228,1.862667749413676,37.07131821630504
2.3964035089024227,1.7425165448378113,1.2052615747044613,2.906463894504041,3.202705129196347,4.28027967517714,9.43419483419916
2.4764014131824315,1.6195396342528974,1.0790728909607048,2.726225261260656,1.2643061027436755,3.438886693174033,6.159839103268047
1.1960642249573314,1.2845101698120422,1.360624354856074,1.8798028953013095,1.7046990964894242,4.0472642714418,2.749607038511583
1.5187110069220409,1.2152151776291154,1.6500283016535686,1.667286536465701,3.806655039382849,4.180196272352914,11.117235690050862
2.120847033423676,1.6943239152502274,2.522913336792453,1.6368467017373876,1.15964137460869,2.8735507703702923,5.131987801960674
1.192136220783728,2.8667849180983147,2.4968767140849213,1.8285998227143965,4.081640092953155,2.857504978127779,12.531418794496314
1.524725079559908,1.1044433210421971,2.8092222346883977,1.0305872893549737,1.5643301742594318,2.100031559781691,23.79291421326003
1.8775494326046007,1.859473766087768,2.4314415849549222,2.7630564770633144,2.038232707269812,1.6809015986715634,18.119322750575492
2.691581256851104,2.5705096082147314,2.788400740299763,1.7333209045265756,3.010463560573996,3.204225446228531,68.24839804622093
2.880356658311769,2.208657619616977,1.274993960396667,2.624563935495344,3.395372744575266,4.539692612870164,16.208811156871263
2.4207015067010813,2.5443034693966444,2.832514382772984,2.7113802756249425,1.9072534942885653,4.427286924909716,0.5453561029907713
1.8459326138499588,1.669863099797254,1.2479532923780223,1.3851105974259068,2.258142932892858,4.891271175298005,6.430474127457341
1.7741661661000026,1.3029893771871126,2.1913569335270613,2.517654474602096,2.604230335534208,1.7470577274339547,9.33597500801135
2.594433288361649,1.2133560954899698,2.2356475577586536,2.871701370265989,1.5095204656952723,2.428000427737708,10.693623766422158
2.3319617239648744,2.9048371134801174,2.863317252712618,1.1717824804033032,1.6799822082789937,4.6887884888578135,4.735636240693787
1.914191053023069,2.8019675157847006,1.5070765510304576,1.8293879410688136,3.44396863708078,2.932104670212274,26.412714888352387
2.730418170420844,1.689772233029604,1.0516310493635497,2.961542349977477,4.535146721856114,4.9240000752882,10.151311692800682
1.549222245042263,2.3699589254974467,1.6956210606471946,1.9970103458735504,1.3591310260979932,1.511400731134782,19.47910256779213
2.697752039485988,1.897472769592204,1.4043811881720387,1.6863567209010113,3.306757554809914,3.6859462990183154,26.158052948227983
2.7797317318016668,2.56526068369077,2.540750620066342,1.2054559830476346,1.8476545376505389,1.132140307686524,71.1275015607069
2.378846179534299,2.7893618097356354,2.376214909220253,1.965261870002719,2.2721712799340907,3.777206238689903,15.032534988316788
1.9406476498270244,2.154862761329534,1.6484421184221925,2.35706594437016,2.7927603156008662,3.78312912383106,14.640332496040235
1.506584043433159,2.5156075337132746,2.72197409161116,1.0069250003442638,1.217610961081501,2.933240327068775,6.154386337347513
2.3133984822531715,1.306354063587606,1.5505356050344483,1.6167607660507868,3.9364776772965095,1.064418710548826,2.3072215649702623
2.1377783068994174,2.8719389297037567,2.8256297764969824,1.460237982449154,3.1643831300305694,3.5678484305790654,66.90390001868172
2.0582445394562727,2.285566768796598,1.5398760116270818,2.53659531232166,4.526429907862481,2.1282268877233377,4.87294097233088
2.733327531231597,2.756318736734736,2.327183696372913,1.3469863056205695,4.794415986912652,2.7297761084906247,6.431353911268393
1.153967953805671,1.859582919834454,2.3048042684573917,2.921900477968131,4.0563093049225545,2.454327993589346,2.889932872686142
1.791773336335921,1.8260935370502884,1.167153153681458,2.027094825120498,4.922553131408426,2.980774774536261,7.562645341172146
1.7593163518650985,2.129315178135702,2.4446385614545734,1.2931288021964835,2.6512159169371494,4.978688454575615,0.4698829111672066
1.8946218459182256,1.5694388538530295,2.0105779675276327,1.2557229238966143,2.4742407841365126,4.522989962757344,5.497177653665934
2.62766680581274,2.4224355471306334,2.7875858001289746,2.3073320102364336,4.772079459638887,3.52349438185224,15.500804261776691
1.0465973954267993,2.650258282405954,1.9877579652566209,1.7178810663847723,2.313384656765385,2.0907934099783327,19.83907543938666
1.145044161182014,2.5182687004024946,2.5041426141644285,1.1636694375869423,4.835941813180499,2.4255861937811267,0.0651216991712802
2.3417651928052146,2.2028694287319297,1.442121545941163,1.3188787241190727,3.342294204011885,4.549757623384257,27.343692906684662
1.9825102771939789,2.451830267814568,1.6810761319298233,1.984040298112012,2.813988627504957,3.4193289250287657,23.7200563218932
2.6803343993901008,2.317139301877749,2.407502986737647,2.6517124840830624,4.521378944373189,2.187357031384773,0.4768308558499934
2.475420466937294,1.9168809793794916,1.2293027807787842,2.258424264815596,4.213234432662276,4.755997267723514,15.63527205142479
2.585057568691909,2.424343767277163,2.8594106909450048,2.2834605684969844,1.487196618457081,3.3957453268565305,1.0664867550104198
1.459063715689778,2.7329340620560285,1.2128593592575596,2.009804616221869,2.585455301722371,4.980784507450686,7.06589209566758
2.124672153832952,1.1260767394211908,1.6285362494906122,1.5956510508573911,1.25080432574229,2.1518307851093934,12.7798863893633
1.642647409910904,1.1781587662662063,2.2167048371106715,2.165660681187224,4.137948429464634,2.1851795227377564,1.825785821552764
1.3930362793758888,2.978054131091865,2.526419434552864,1.23856637352274,1.4935158350747262,4.721500821796697,2.073315207274664
2.501216505494829,1.430881296215741,2.042536667396933,2.1611536896704884,2.0775394509654688,4.79751812908442,0.3486645924324818
1.013599691931202,2.746147620727206,1.5525907447729543,2.753408118920402,2.323820545114919,3.728100506071165,6.524371403396198
1.650123058585716,1.8301919738611692,2.13845053158252,2.245034320195088,1.770249599676048,3.156897547058259,8.158656116894468
1.2832141393006833,1.4120099909881072,1.2054631272386362,1.2271845215261914,1.697536220554993,4.018520985696767,5.547236003680284
2.3502275753563397,2.24462107500466,1.5626361080470816,1.3793178523894651,3.9937792649021326,2.8536264978507213,28.611757165197613
2.2297244655428026,1.8693853512788183,2.068172557787336,1.5558933583402483,4.144408708918943,3.669271890342449,32.09991707821468
2.593252751884446,1.404800747278112,1.4389209995712606,2.396127410383677,2.774930281822124,1.784775208535173,11.572218281235337
2.452455909686045,2.6023826374205585,1.8824142794238303,1.2044007718439065,4.323083154809696,3.790482131450103,57.59819283395836
1.0327755401263634,1.2269597700987196,1.916480928419641,1.499397912775089,4.58937894821366,3.318548104585708,6.042106342649458
2.0732166394505285,1.096124759741158,1.352517402030107,2.521438973502862,3.745099218200478,3.175887578239195,7.288221131483012
1.1992950114785057,2.454753183583193,1.289129069521139,2.4173795294126155,3.552553300400624,4.79025523792323,7.941306341910414
1.9412518729870207,2.116095765375536,2.252524826920898,1.1995606282765834,4.209476587383977,4.704264400163984,43.65303934934818
1.0512511270196692,1.3482776140675132,1.678891264220959,1.845585690240351,4.580334943541967,3.223729038135731,5.151787322973592
1.3182573151248578,2.641426037002509,2.976479993656346,1.5711681372768396,4.5953380156255,2.374791472746623,0.1000824729547797
