m,r,v,theta,L
3.5465551269662585,3.288790963728468,3.119774465358505,3.932543183330951,-25.873144214557385
1.7425937178526634,1.0102534223712718,2.9424203939457567,4.136996848312668,-4.345925507488305
1.1732757127005642,1.603795813444734,3.751620983292488,4.382417058494928,-6.6785604959426585
3.315000104479058,3.8694424249614223,3.888206072120634,1.1297294599186558,45.10162284058732
2.4716839645200213,1.5817138755907032,2.7672492191552154,4.716216798485567,-10.81847277241152
4.850765963307012,1.2878642039383288,3.775909610045543,2.4287526585814296,15.42658132450728
1.6498358041412735,2.2449120794843624,4.319489538106222,2.0332696857758714,14.317661550226289
4.953282049090792,3.0771966624405405,2.4920643903060293,3.7816017787825023,-22.684508662572327
2.33840083252663,4.763807946651449,2.873652248926494,4.462827073144881,-31.01990575045343
3.814834192674318,4.268795212751359,2.071603070370206,2.6198261944504075,16.814203919705875
3.577496240620256,1.475466642299338,4.361161182564922,3.5380102586050777,-8.888506507416924
3.874736198965201,2.3139209239685186,2.842577488609657,4.051697718050196,-20.12299523979166
3.3210967342048328,4.831773652698937,4.197958439312812,4.997031966975396,-64.6531632331492
1.8982693666452417,1.4989788816433678,4.139560103219734,4.67636447305546,-11.771333909044406
1.9119146665363056,3.2548945570180843,3.5434010613424203,2.211584633148984,17.67652327789241
4.14888818478854,3.696729455679941,3.999529752871721,3.2993094884056657,-9.634615873279126
2.939712164724628,4.955046159307483,1.674679893898249,4.571969381225346,-24.153970912169587
2.600564160373141,4.245610177141799,1.4816379133436226,2.8425655318149468,4.819130827604417
4.457207701469415,4.909216784695706,1.701274462055088,1.2472516922832289,35.29475922896729
4.725322790094463,3.1517168512287035,2.703785793558347,3.9677846678504207,-29.610699131091152
4.712764289007179,2.177738129645612,1.5433994425613458,4.442388302002275,-15.26628757539871
3.103456417130141,4.130718778464859,1.2292264073389458,2.500724731487359,9.42161705899478
4.07961092711432,4.09307806342166,3.923536804648091,2.713838736784935,27.17782600759317
3.655777399171316,4.261458229308576,2.3613470431236303,2.351791721025563,26.12681712004348
2.817809117787629,3.481551022727649,2.264449434123193,4.8345575357842,-22.04945761207723
3.641848901488389,2.6440262839339947,3.2755015488697694,2.0855450581747834,27.453175870040766
1.6881229152476744,3.847717388521316,3.995436391810682,3.8640531289371376,-17.160329640069552
1.8311303641634864,1.7007735450922592,1.7861873373124713,2.051762105602847,4.931684415096918
1.701761373429146,3.775361949921932,2.9292003478723,1.2695256498981808,17.971801306036284
2.577049178726896,1.276976390866296,2.473991034724326,4.1241516212591005,-6.773065701527999
4.962355658895989,2.3312446872637347,2.167029990133545,1.1937486406804363,23.308240989642613
1.4749942476074502,1.204464003598793,2.7442160999838,1.8175589826529357,4.72763088753946
1.703873731117315,4.512509983267687,4.782054444557904,1.631786659879641,36.69964382245307
1.5507113866997058,4.588256215176952,2.1770853412023468,4.201662219243191,-13.513396364949486
2.0328387202183897,4.933188049755589,3.832551694670834,4.559625817169086,-37.98667740185008
4.106341146620268,4.670298296613936,4.729662094747595,4.376776454034276,-85.64416574290972
2.518248588759904,3.1712330311885824,2.523798199504802,2.138954895491744,16.988457730818194
4.866005640808657,1.775903127389554,2.919293302653601,4.8990152178699695,-24.789182118516187
1.55143151487716,3.058116601455956,4.916020974801356,4.492062492059901,-22.760029882437347
2.91354449596035,4.62918767764732,1.4961336703700976,3.542383401464903,-7.87271642397052
2.1353226410452057,3.916262677188724,4.121480935614052,4.464479871560053,-33.41211698000816
3.187193019123609,4.717283600253276,2.5012094992541902,1.3049336918731282,36.2841972205563
1.133332793255529,1.8599761322749973,1.8376630271088048,2.502213477888992,2.3114517104509096
2.460926111502817,2.8090141692859003,1.370012051207858,4.507011784362755,-9.271554240404743
2.9521380004570035,1.8300121021898248,2.779712348565998,3.589945765222712,-6.509708638373661
1.8676756523130476,2.6530692709069346,2.191719862108824,3.338236058228644,-2.121836567169233
4.055448541050428,1.7709888500087931,1.6695269839954938,2.216693237413602,9.57537606034937
3.8903365947535375,1.4085695000327076,3.862811629197098,3.6575182707451206,-10.442764660285867
4.981714322779528,4.478717791527081,2.201929423257736,3.955429984548637,-35.71306396481487
2.153354120460673,3.2619523441155867,2.0214495560572354,3.9381337715239697,-10.151419463538716
3.793250625832573,2.0216552094746545,1.2086359331194414,1.676386892245605,9.216978247087452
2.056325086927728,2.6187576778421557,1.914630656059396,4.385141110217335,-9.763156077950477
2.2895623471992144,1.3571542108915962,1.4561937531356142,2.2307501524419333,3.5746968681471785
1.320739670490673,4.649830072299953,1.832386002677824,4.025910800443709,-8.704063314695397
1.8018229281759828,4.683729823431541,1.665493844270344,3.537155941742862,-5.4159867150646015
4.223639326932989,2.3186451330476894,1.0157020398982834,4.715012313122607,-9.946858515572874
3.149761664564059,4.023647545797115,4.054806776246927,2.899446804487262,12.322316962315105
4.265403852462843,3.0343288889550952,3.7941472578005455,4.535521471653731,-48.3402010549507
1.996417860879576,3.1188768254607604,3.879624903029797,1.009437203299477,20.44951364385429
2.2863114266509847,1.853550551758988,3.844607078665146,3.0959296166170307,0.7437134563555976
2.923725216081896,3.538515707789888,1.0765449720465343,4.709064330699952,-11.13749335560744
1.1963730574496694,4.273218660308573,2.108710965334591,4.961453320977823,-10.447848742602138
1.895563770546905,3.3955859300693985,4.205242162072146,3.845476442470949,-17.517472388545904
4.705812406129178,2.3806463054448237,4.268310814309155,2.696994081190079,20.56602860079011
1.315016300006569,3.2168758256692858,2.0738319748709286,3.9649710769106616,-6.434390742720081
3.75162349373176,2.721872704906241,4.384099332181165,4.103708555577673,-36.72779137041145
2.9463204204538758,2.8603982663995424,4.169393362552819,1.0806551136799651,31.001241646210172
2.4109734337248714,1.5041079542850944,3.1949441659473354,1.9072044687641392,10.936592978047466
3.696938673116724,2.4646521034095774,4.237535445740143,3.176124812395233,-1.3330567177865769
3.360225153253186,3.959821157386928,3.575849880284339,1.372272240999584,46.64533844362951
4.8142728420029215,1.432107567174731,2.352757277555729,3.541358320559191,-6.3133385979204055
4.444999673766113,4.000811905303806,1.390009528671309,2.640289611849429,11.879361212885756
2.718256108783822,4.827569728009921,4.6583172908941055,3.777521896320468,-36.30612241143714
4.753494682853598,3.404145333434196,4.530346690701695,1.6483347418383083,73.08793634886139
2.6871358914736083,4.518849788301223,1.0103800117213215,3.116880117050974,0.3031624441835538
3.47143208637711,1.8359209437374675,4.195333894604094,1.519389239488293,26.702693745090222
2.8445804983307306,1.0299348763266991,2.286490332506871,2.804286536316789,2.216944293910774
3.3589722977432164,1.0128241645092206,3.108109718021048,3.1440754558239465,-0.0262529734359605
4.018701057805153,1.183278710168142,1.478968224770739,4.675237845596563,-7.028001057665194
1.229217003550623,3.418946326323554,3.5159807002969785,4.659051091677748,-14.755341408457635
3.5602696503826663,1.0469824532643228,4.024020031308188,4.493506104713634,-14.641811760954466
2.0870599369861904,2.7431035382399576,2.3627424215227686,2.090285873400262,11.742203409061863
1.1080107093467948,3.7807158641479424,2.595640880377169,1.8075842961839277,10.56992655599594
3.680672977500291,2.342688187852231,2.90475183976608,3.782929137391302,-14.984619804456024
4.079712242588743,4.572886397082816,4.462618365812732,3.250344818558873,-9.036311573442235
3.6101241384499088,1.3952666246049952,2.994054326845588,3.3593634558691763,-3.2583711659166386
4.39811408001022,1.42046402626892,2.397185647083526,1.387071916420433,14.724042313663242
3.256391203858989,4.340321697522617,2.38785521726626,3.1489887221020774,-0.2496108445009853
1.67717642936959,3.2890842506916385,4.137990212876323,4.634528082275403,-22.75754758243941
3.21405005163514,4.186589430701488,2.5705419914923824,2.2872178986500216,26.085638807836236
3.998843747958473,2.620819053227708,4.260719368290115,1.710416396889713,44.21886190455535
2.6822412677117087,2.740151683919835,4.648103760141006,2.779709857997039,12.09470635213547
1.0216000973196997,4.964448937842068,2.5712105569602026,2.4355659117305737,8.460787942078763
1.9048052915951752,2.844265042479717,1.7859691541996146,1.0863002046693322,8.562362019460021
2.124264351866709,1.5871081882222828,3.469157133443556,3.630066026130135,-5.488701093080125
4.673771877577707,1.3606364249868363,3.0239909934472027,1.6111004019200117,19.21486174466495
3.8641262337578426,2.412796148842769,4.909474317521186,1.7859199050930292,44.717681243728215
4.696262406747504,4.549187597521454,3.409085368311338,4.335240505615168,-67.71354854213794
4.035927750946241,3.094756859858541,1.7588239574121678,4.744903369038098,-21.95647838949128
2.6301151799381044,4.911538368116961,4.595507210666587,4.297645869948251,-54.331437910622654
4.882917515820075,1.867410474125592,2.085396471576787,4.685818003578673,-19.00879054184725
4.941445749955548,4.599045706767235,3.890972653575368,2.2840121550939845,66.87319677069299
3.778082270573888,3.904653929334458,3.801683015458524,4.629969414394806,-55.89244531866822
3.0004043977808488,1.8580884900594064,2.3504993360660165,2.4081244194538884,8.77252274787877
3.69302522158595,2.0638851269939367,4.4566658736576095,4.922050620322769,-33.22475199674939
2.80827634911701,1.9281236476396808,2.756088268413752,1.2929218043273742,14.350950335173527
2.755061761862909,2.7393119831043102,1.9829553923206569,1.0035579192237924,12.621564818717667
3.7929123257678174,3.982272046659992,2.003157008523102,3.427781945812463,-8.541367316421669
1.826652716066603,3.0185677902031918,3.270512021313649,3.5837817238542176,-7.716746760966387
3.18041735682992,2.003005400018491,3.519305934895877,1.2043209823406094,20.930629771004284
3.32941352888584,3.121487881572135,2.5198796603535785,1.361574389330822,25.617318157513203
3.1366823019040395,1.5141783437731124,1.84234106925449,1.2206782226651427,8.219337458933568
2.366012561305741,2.8955479661880013,3.589618497155868,1.7380834621261188,24.24882419194464
1.1818874593175803,3.474895582862669,1.825521060327532,3.9830018049241698,-5.589856914332173
3.5339675281553617,2.740425021064692,2.202039655904833,2.556704396833268,11.774114429632974
2.8392473492184904,3.908624970783317,3.661474250535926,2.732606272295027,16.159072643408813
4.099935109569856,4.775205269307252,1.7699388998744985,3.409526524248512,-9.173735202085131
1.3596265560032927,4.873140823739677,4.051437641749468,4.410031901322256,-25.62572406762169
2.514577917953944,4.002558016176822,4.653107266460731,3.866839188984057,-31.06482127787725
2.751626563098971,4.693430850892616,3.230942322043958,2.4382708796648225,26.986636339558856
1.3785522792356495,2.4252275013206206,4.457674367208802,1.3931469090818425,14.668803618311014
4.679464368470331,3.167082715556673,1.2406842056606822,4.2013043771804215,-16.037627220683156
4.175077934652254,3.676915223458603,3.4251942397164674,2.205359505998724,42.34554051638386
2.3626973626017347,2.3807844904285966,4.896865146957893,1.2158494486286933,25.82819215681439
4.417055690080181,3.143780142264275,4.8503233341635,3.9070884031501354,-46.66839553690821
4.784639462998555,4.95736503416253,3.1200659699927336,1.510755281682671,73.87213028870478
4.173037235476416,1.282054402169329,1.0104753992552449,1.4101123905417658,5.336463819944482
1.1115761984569472,1.3673972699768169,1.3401143939250877,4.123896447391627,-1.6942733257099845
2.855240767442933,3.5252589269517274,3.415377537249304,2.7746723905515207,12.332615237107348
1.755620174003301,3.2349087812081905,1.2695922469533398,4.651883161584431,-7.1971642090694745
4.751940787710041,2.208659445016258,1.6643835483918807,4.368291615632767,-16.444410692186434
2.307577405136939,4.269801303700652,3.969073583528762,1.7532130815976803,38.45801785875634
2.777731933238292,3.977684565462161,1.7664307609703531,2.013914393130783,17.63220341871655
2.5799768339226468,2.8705114482478846,4.4446646750391965,1.8211210324640448,31.890592097264477
2.411827304612599,2.1455651417046178,1.420604711249816,1.3955296809804645,7.2386289366281
1.379551141003506,4.847275592581736,2.6040070965849718,2.815462388878106,5.578823746793578
2.092671869133945,4.691907257550094,1.2375762266286046,2.1939124283288027,9.867627380188567
2.96986212031968,2.0766157949088284,4.464504027992192,4.539131538640642,-27.1215451196602
2.110486020220168,1.0026267083559577,3.637644410242518,4.4010432696142185,-7.327291033942916
3.863906523680358,3.323975760279103,1.7936442971742022,4.089131054922531,-18.705388783087905
2.421613801064181,3.887996164635151,3.787163592437381,2.631974315872981,17.39505671910603
3.992190006722976,1.7081980135736106,2.709042224586576,3.651736684836359,-9.020996884946848
3.985207751169838,4.956242349672635,4.799138962545334,1.9433962699022256,88.28676557752922
4.505612935574053,3.46510596958612,3.979185807293491,3.790959972091948,-37.56575343882548
3.657770532791473,2.3142068454855003,4.528316810737474,1.6127947484294527,38.29766558871584
1.2419602902622833,3.62523235054045,1.0693558995837402,3.121372050659336,0.0973487394436
3.657393670240773,3.138457775092274,2.739941322945112,1.4948390525927104,31.35993992567961
1.654088310729211,2.196532165498196,3.8956828230250378,1.3610004012262549,13.843672417728706
3.887851980126532,4.3146431641076255,4.974245388375801,3.9962699003270528,-62.94481103249591
1.2518080694248015,3.3119897956964466,4.003335310311893,3.829474608244511,-10.537935856228964
1.2183682155367466,3.295911440536247,1.1579534128015778,3.049811132495263,0.4261775053804012
4.842699102973936,1.3494451123823374,3.2382014777102053,2.116148965622332,18.091911741866184
3.977602394484052,4.280194968168571,4.12292605773065,4.956047310753776,-68.11910737746537
4.102836780591695,1.80345145136652,2.0764149729751846,3.955110718518308,-11.16511036808494
3.460829791099584,2.8244355142806654,1.1149185801386534,3.9770760729318857,-8.082338010521541
4.281637968693701,3.668319894182917,4.405222686797492,2.1731688551345325,57.01234217605143
3.875952269687197,2.709308419287732,1.2128493954721935,3.495220624897478,-4.410630738501982
3.810397180519944,2.0369625018764963,2.787956010228728,4.442254029043223,-20.85435591013357
3.495342987306412,1.72669211379172,1.8002741803258029,1.5504023460253116,10.86308144306221
1.3662972463265777,1.2867637601865956,2.870883964286599,1.9110902653469704,4.75787651543999
3.4755404937764136,4.6526369614246805,3.855750617354827,4.863237795483317,-61.64109384850305
4.129029880910666,3.252766116390569,4.135458580504576,1.3383962139336751,54.04920855910605
1.5821047893521571,2.93856011838174,4.51948676243413,4.404911726511773,-20.02615024716412
1.1805936417757947,1.6040355429113418,4.101473744872758,2.357441068004236,5.485261138115278
4.488493118114608,1.811155229200863,1.1654812655898437,1.5847207735468545,9.473695693658758
2.7656956997394904,3.5380795756783443,1.7454233625638906,2.184863130326331,13.95919547902487
2.141764290187823,2.474298319163312,3.717312334050376,2.7090868958912915,8.25694311175154
3.240585657807913,2.638178213167975,1.776150575758478,2.579523191770773,8.092532405052337
3.954891714286866,2.3931340473055576,3.59368036079627,4.855390481483994,-33.665519002169404
4.123229391312579,1.3240743641804085,1.19071981066103,2.724222855519479,2.635103020540504
2.6904414323793664,1.900116710523303,1.132348969652726,1.196531672771342,5.388025166738768
3.199622507711856,3.2050910670771877,2.223864912005835,3.566382190415284,-9.398980078636974
4.35490289916258,2.75731427973762,2.940191031930687,4.800412191897797,-35.16864549555468
2.9720039943589507,4.440720403147604,4.432755079670487,2.6313521010964176,28.572010730969364
1.2210423918253883,3.510362328472219,2.614032288212208,1.7347270176831031,11.054315433278918
3.0671484321289304,3.750350883362144,1.810422259011736,1.1059192427153532,18.615048951184477
3.2218852841465404,2.751423950154482,2.264750467290922,4.1327245371017725,-16.79693110756188
3.808523882076853,2.1015965363340543,3.989021027141845,1.126053861073386,28.822134179718987
3.2696910449024377,4.565455565051924,3.942756673269257,4.669717065269164,-58.802432455625215
3.566314350069473,1.9504522729503333,3.558944324737169,3.9609016406347872,-18.088390880882724
3.946567794477872,3.474709040168697,4.570794166527564,1.7713912998713437,61.42325062537453
4.322337635629568,3.63037403472088,1.806677304852776,3.579707161891648,-12.026933250182374
1.1012453769341852,3.0037883878545597,3.184110298214567,3.4102739501095387,-2.796025185605164
1.298738132223293,2.7751788449292416,2.842707054677444,1.4429340089477845,10.162132871860615
2.248595123053058,1.2425574232123355,2.2344021938499963,4.481144894202861,-6.0767644255869495
4.941219301509342,2.1920620468408725,4.087133791238921,2.8987566345402165,10.644914239089712
3.5883529623426567,1.520666744137165,3.576793316046013,2.2153159864105705,15.602023234938883
4.697741444735663,1.3437356128568023,1.4047098583515432,3.080228193460782,0.5437933452553967
1.7923119920022643,4.3641393695694335,2.667335913806053,4.55308683487168,-20.59946233917816
2.480887753728442,4.99152237100253,1.4012345871267926,2.116559425717783,14.831349313275316
3.438345094118238,4.808377165143629,2.54308350412572,2.478821032916512,25.870116575683213
3.403816671412728,1.4314100422390623,1.7303910795921165,2.259502639763251,6.509243509042704
1.0859692544837285,2.547006364206001,1.2889516111361208,2.6740561003727423,1.6067959544765371
2.2530583856522712,3.704266177746773,1.62879609411487,2.4456239846695977,8.715390694227935
3.917934378365932,3.571200127722777,4.136580294125747,2.8279682197409297,17.855813894885745
2.365437919957873,1.799396817271515,3.8452553955699034,3.184331327161246,-0.6992822600481131
1.755250219668579,3.619145120125618,4.413403955270642,2.3712982270489804,19.522892410582937
3.868417744818957,4.790248067333723,3.734603783653106,3.686638999414616,-35.879736992788374
1.919058523988785,4.00480707013431,3.166367065500476,1.2799256527675502,23.312782520541703
2.836626303573202,1.234160687323063,1.784976081313947,1.3172220918580213,6.04910944629397
1.5524460863646103,4.002433830187705,1.995922088080724,2.3188977416155176,9.09028298147398
3.5360149875794646,1.5157578654375343,2.098719816274381,3.138277292184808,0.0372930988775031
4.941694376656563,4.012700541188403,4.500660165140763,3.3060408952087856,-14.610291043721842
2.316805987177461,3.217661571116909,2.8274646032741333,1.901675182720254,19.934569417838592
2.4044966618232557,3.0217880204148817,4.746863849190349,3.042640649801307,3.407301608830318
4.82889607404965,1.9912962676940795,4.20248982453357,3.4245756956354345,-11.283372560874673
2.070864075488307,3.7065245862765703,1.746162149932463,2.5392764905632044,7.593522126607167
1.075369916440425,2.631808274237596,1.385209012697501,2.774433632213718,1.407277852099748
4.876686501017291,4.006546332261806,2.898505624114319,3.996319048130317,-42.72340424972981
2.3414146847251507,2.880799778595754,3.5557767743211537,4.807102833437635,-23.876739238744054
4.667894507570811,3.719098012833105,1.448996694282199,2.00168102571715,22.85583821203021
4.76145680954763,1.34124933046972,3.487503181640104,1.917940061070688,20.94366669130343
4.20795944388213,4.98420416824079,2.200341082389744,1.4356947657685797,45.72795667618702
1.1455127790111472,3.2023450149056853,2.7370374042597443,2.5174519444042907,5.86758176046477
1.509284115315563,2.840993828975884,3.940891044480472,4.589828939747172,-16.771262640209493
3.9230121336602175,1.2713554853960978,1.456104372928055,1.2720728683266054,6.940753671727268
4.204748648093196,1.5024950443672958,2.143609218892013,2.907510207078909,3.1411893588329063
4.007226153076537,2.5319359745142536,2.480092623204599,4.409058143759081,-24.01434374518225
4.633001550092695,3.546036793371092,1.3534215792519606,4.224526431832032,-19.641067790056837
2.1941248986257404,4.500410047881098,2.4109891835173416,4.985412872388155,-22.9253991987917
3.467312850082896,1.8935446362041095,2.6366304538035523,2.2793016397406998,13.144723018812792
4.4938188859395805,1.1922877980110482,3.990841675823925,2.4771702751603595,13.184626941458038
4.938231272454024,2.553285800711562,4.579014481895646,3.731646920637002,-32.12438089721163
4.4353503549595255,3.72078814967132,3.3665870596040017,1.7632518929187788,54.53303006226382
3.150613514771732,3.7472955478362886,2.579921401251185,2.4416418283076844,19.621257705788363
4.21620041061088,1.6931350810737649,1.7626277799255043,3.299978534530385,-1.9845983096546709
2.5240307217013127,4.293037194653468,3.9786911675988126,2.300190116802795,32.14348122302988
4.3551323686259655,2.025663747375767,1.767196040010958,4.3249755404072925,-14.434858503492864
4.151631250243106,4.898981984145047,1.889962378817431,3.910432473558216,-26.727058735149303
4.863792497610049,4.320793056341057,3.758316114686672,1.8345981335370405,76.25031397840516
3.688369673947407,2.4084418639087843,2.789167730638272,4.802317657018671,-24.67668197254875
2.29381867953475,3.046076802875597,1.2113699570038174,4.506947633656333,-8.286031501467962
3.038856870834165,1.5247418324951436,2.754280425467556,2.771648991360232,4.614223059105165
3.4400354483682523,3.797488076529581,3.828771405815698,4.214513237385539,-43.94500126578242
3.345782915949029,1.9458483974260905,4.805238136416035,1.8934038272959544,29.670078632548933
2.989061115851014,3.666027534104373,2.0908896057691777,3.419612352858501,-6.288222625349984
4.576228176308575,4.371987027969882,4.185218330306528,4.192812809022509,-72.68406968890298
3.532133806755853,4.538989828624604,3.774240927212335,2.6437779821619483,28.89384545318004
2.514495089122823,3.796608736428061,4.553087829488424,4.886364747635842,-42.81014688372824
3.049047538742665,2.595048199993208,3.000503211660952,3.490207533057163,-8.109926574738871
1.216395718916082,4.830429564306554,3.5481447404790205,2.0594460543109268,18.40800384843874
2.056252170565682,4.020357393014635,1.629716271172088,3.3681349072844595,-3.0260849232582148
1.905353355482496,2.6414491887207654,1.2253748482532676,2.4043528184641847,4.145869785302415
2.44497754157212,1.6465536820037014,1.8143449026668028,4.166142856719532,-6.241268001847278
3.851441365929881,2.386791591637982,1.457295392371364,4.998708585965817,-12.850949246063635
1.3046732909903105,4.186227661271964,3.5426841036035945,4.220791001216547,-17.057627088057867
2.2219969878031853,4.50465481584557,1.2085128954765727,3.4300584062044424,-3.4412055588063795
1.3338176919373432,1.7519733376783546,1.3956289394951145,2.2203181481374235,2.597230603932678
2.659700853897909,4.456485681245551,3.999197831040664,2.1042346685402213,40.81628901239269
1.561534955348972,1.6579107054105124,4.06868398873208,3.19857853383727,-0.5999278010576481
3.5034940785360176,3.449733520326182,1.2306037507981151,2.4588576449082358,9.383776017163296
1.3317877760992567,3.078201992465627,2.5965624602995376,4.642437278122365,-10.618605638203324
2.383955749470525,4.231652418827221,3.3523876756454625,3.9695873510511306,-24.91037736520489
3.848822945676572,3.163941722587607,2.589784212306009,4.351695345730362,-29.50763844207184
4.656940802127342,1.1942795935933337,1.1119714916075751,4.2265536569206645,-5.468808818035134
3.081869300749793,1.2417542377477004,1.886354106683766,3.31477616918076,-1.2439603407807798
1.367842751693233,1.9238611125598195,2.987703129427023,4.82806034033402,-7.809719379482512
2.8630018589400605,1.8000675843120235,1.176844181990166,4.53770617850088,-5.9726818633788685
1.2937274481852228,1.82200561684685,3.210486557683981,3.8035873468353727,-4.651794418829242
1.453134184519274,4.931575730875669,3.8354586913725126,3.169216392741382,-0.7591646301817961
3.638613720012655,2.427639470805001,3.218685903016941,3.3647223079729613,-6.291386152180988
4.904524184723606,3.342793828099312,1.5978193749607383,2.772996510562141,9.438563821358406
4.342966868865666,1.562242873412922,4.923554678901693,4.688198723286269,-33.395407999928224
2.816875646358647,1.6296730719028931,4.526835970207122,3.95490623466827,-15.098685224507353
2.061504776111644,3.803715548835634,4.5104942567068,2.374371073083568,24.550608861162207
1.715607409558512,4.000099014722357,4.143081231413821,3.968549151897618,-20.92259482286837
1.1024862236282345,1.4540552025549711,1.0875597793935436,4.153530460414073,-1.4781952770540514
4.453533229608267,1.4492105318693902,4.564956353739919,1.6257120477931817,29.418303213930248
2.941184160842762,4.106285495278655,1.8002295587538923,2.460939904400792,13.68224270929534
1.634016552479788,1.5854207664378173,3.9065369858276098,2.076884590350667,8.851685334173917
4.350243254462665,2.63904243974179,4.01398827145043,1.9425775361586308,42.93422286081232
2.3588909421469766,4.0175783090123645,2.8404335254814947,3.7943809776481143,-16.350624342430955
4.321959250048874,1.3794592452199512,3.979263774691771,3.5207896092136317,-8.782110059531094
1.8275726207987015,2.8159529874559213,1.0374656974795653,1.331826834544811,5.187444155428129
1.3390077618918572,1.282591647305114,3.137057569405393,3.5873859387427705,-2.3229845753317813
3.760328954026854,1.671187943030613,2.5182226526583444,2.358938604153861,11.15925575297902
1.3128165748816256,3.704623015300621,4.054068452566181,3.061707169384445,1.573421211312152
3.045290710464338,1.180235563284843,1.476032411204665,1.094888220856201,4.715579146201295
3.754087321588284,4.906025526697681,2.273552931161793,2.5277426918145567,24.119922985590804
3.197263716100346,2.866418949833533,2.2018606296758896,4.295251515653849,-18.449052774568813
4.9110203383540325,3.6891644007283104,1.3924313528171437,1.4835640136846235,25.131537501566434
2.3878694156380105,2.778238429524501,4.6397857534999,1.0438747038031164,26.605552027720485
1.4172236063183234,4.629550423239343,2.824417417217156,4.762865880660687,-18.50770501552025
4.591551022263936,1.7968517891995393,3.4631040881638238,2.3805585002870124,19.705114912167407
4.716176728791407,3.393022249740828,4.34558608177167,4.426815873772895,-66.7221878686922
1.782591551745758,2.942653381623677,2.009178928790252,3.266057597811547,-1.3083824899181198
4.973958652536286,4.190537862533726,2.563783660745907,4.897821397199965,-52.52226916904985
3.766389209286463,1.234814769797644,2.9676556143808988,4.796251232587386,-13.753446750051124
3.475984901404729,3.686009466432029,1.249176307819201,3.811809477318898,-9.941655217111506
2.911760826534964,1.4846338487492303,2.318934452126146,2.282830167416489,7.588907318900111
2.3921919704101486,1.686561052031649,1.849197944851248,1.3053648980637185,7.199453760552782
1.434149746804899,4.544002942542972,1.4363141032999531,1.2282469396505862,8.816332863723035
3.0895677994660686,2.008405415961872,2.545879578361099,3.909120979143141,-10.96909595441701
3.328620271735674,3.329713862357218,2.527198049539585,2.927827788047804,5.942020890721109
4.191649409209845,2.320196043447929,4.996934616793109,1.927560322580038,45.53734098114879
2.5317026032919645,4.002162593680801,3.6283614348001074,3.922079750127425,-25.86780645397977
1.386004222770282,3.75051811168654,4.230951921808522,1.1400585598450568,19.984548498052767
1.1731953635235834,1.3156381263695778,1.878901601609584,4.990925337671129,-2.788313148693378
4.757383947671219,1.1224312936649694,2.1131194768399766,2.210669944643316,9.051469704113568
1.5678208012268282,3.999037923570615,3.817951704798028,1.0146366685572643,20.330018297819183
4.855049968683448,2.8674119775197,3.893196436304003,3.170322658747853,-1.5569191955181576
2.699520389156994,1.305016339167627,4.521009644933727,4.544334877964706,-15.7027673695565
3.664725404116278,3.1383751072275303,3.440501784001124,3.502656978227605,-13.978964329093303
2.6387189722179585,2.276704329644369,4.474018654446633,2.953978438239317,5.013170941003437
3.65835911129648,1.906613371943396,1.1215518561182454,2.9390828701230416,1.5734097973321857
2.4247720589004174,2.701967906644999,4.945286958593131,2.093429899541018,28.0746906530736
4.476325227611289,4.45532129464079,3.392783036846279,3.6421768025511647,-32.47446263012569
1.616612183564238,2.8651173682278364,1.8479472173299196,2.408407128939751,5.728220537267251
3.690304743396829,2.337506688694193,2.9744966873841845,1.8137377890137616,24.90487366487041
3.757597399954006,1.457637465563836,2.055506234343412,3.3911592168252525,-2.7806564889396155
2.811372308544688,4.782446085998866,3.179996208169598,2.7185066973246776,17.55451687588512
1.2650850904525193,1.7652454031082878,1.096159563495612,2.932880137584255,0.507211932679968
3.885527713291026,4.290900023535009,2.7519593504836237,3.988269471731864,-34.36927508119832
2.61805567678294,4.7231243101416975,3.658508329193642,4.072723096245743,-36.29497662429928
3.231358510569702,4.281969837535866,2.786936152292028,1.434495263164561,38.20401942088004
4.05650426809671,3.0395952410780502,3.0461321006242525,3.819099926458407,-23.544094578222182
4.013621133115016,2.1242223347126696,1.430139815815675,3.1418623543056867,-0.0032884931181181
2.7595461001648216,4.315288629790031,2.0267607406039487,4.511033383516004,-23.647531266873152
1.669683478364353,3.205577183170527,3.5860548033320896,4.7602424767928735,-19.171666363961428
4.946596358136242,3.454607178315458,2.763377794462361,4.993920195111473,-45.36303195785136
2.95516262213922,1.0941752422661954,3.51493726278782,4.550408349645654,-11.2166535697202
3.46363860233775,4.224706927104228,1.830062455088444,3.593645101827452,-11.697427536288096
1.8994683704910769,2.1111885896593656,4.296491825647293,2.89373926668798,4.226805434445862
3.8242819127366734,3.354008578617257,3.042125145204191,4.952999890033192,-37.896272929399935
2.232133069029317,3.8199622452243096,1.7549549166449143,2.531793576984376,8.569873159524086
2.4312961753513185,2.8097418475383007,2.117480435064071,4.9373772486378575,-14.100605235057918
3.4512637249776192,3.332710730217761,1.7062717935647105,3.710298504913201,-10.569236086696
2.5450047301333205,4.87339373832274,1.9383602354610208,3.354444828680443,-5.07865078587675
2.455541464611061,4.871076305172723,2.7289723111673303,4.597663218369613,-32.42701334281184
3.1429856521041346,3.782260174411493,2.9822791895633967,3.546187889286308,-13.955606663335804
3.143893818469884,1.082563744929236,4.680677052328125,3.673222127761984,-8.075796737916962
2.926217206644678,1.1221760998585362,2.9518179973074834,3.2085731177087293,-0.648754703638074
