m_0,v,c,p
3.787410132067972,1.7657038318018454,4.01972721069132,7.444057326640872
3.941008120019846,1.1715222366855391,8.456128794233006,4.661935222914193
3.430103027346477,1.13954850490616,9.53153928524209,3.9370069117332966
4.441459440292888,1.681849014324868,6.653756629485788,7.720572618356401
1.4357419387348005,1.7654979649686946,5.393755998563336,2.6825753946733157
2.6949360586783278,1.3584473553136345,3.1242014365084407,4.065349044837512
2.069231151737628,1.307149140530664,7.518794673509396,2.746619272888553
4.695597776457744,1.055891196328133,8.664841107454285,4.995268145636203
1.2983528772910158,1.7711873848818238,6.047135924432205,2.4051044274517466
3.711082369222426,1.7361361425045974,6.661585850998017,6.673571382000452
1.0045213387991154,1.089780320147946,6.806142799373491,1.1090160947510468
2.6651652022448635,1.2214572449916083,3.739669281596633,3.4442867561751185
4.213895245777501,1.5172811432065276,8.94551403091061,6.487665944386019
3.668108476955996,1.9169263387024635,5.93972472153247,7.429011782943051
4.430960490467728,1.7535814264087366,8.238777695724545,7.952268221204809
3.375963130200593,1.8835414153750076,8.274735449195997,6.530192182526469
2.854810912162972,1.6554675982327494,7.62490910001129,4.8415347224617244
4.97457278074788,1.3650160201339911,6.117351912318271,6.966007024104906
3.580909926836079,1.526604258917633,7.785161715448939,5.574865022805736
4.311455638543103,1.792888265653785,5.4931842884501965,8.177797187471503
4.086805727369224,1.355051091850726,4.150325003285845,5.858900041125144
3.053124034570482,1.93373439492558,6.069006999987971,6.22855702229672
1.1257422681667864,1.2801033180767472,3.63005202133418,1.539997578415924
1.2821389898145217,1.5972908012521267,3.1117879852428185,2.386310125989166
3.651256157019109,1.072893495407792,8.829139429129912,3.946656430416572
1.86059833031844,1.7566027127362034,6.967817807002882,3.377420751625116
2.4256428381298543,1.8685326109490847,7.611463001537467,4.675465235165334
2.995569106689287,1.191074196080673,8.811878940267786,3.600991919310069
1.5577294187930066,1.215945489426794,4.288615597409473,1.9751675099682264
1.3482807110055597,1.907268830554028,7.885366800446262,2.6502254557724494
4.157057163435801,1.1864883374974369,7.741290607550436,4.99127305704662
2.355762166909234,1.780870933008508,7.817344385739065,4.308600638419187
3.672140625513835,1.92040318508492,8.31705497112284,7.247844532944275
1.1677388751199351,1.129820733905909,9.342688630805844,1.3290898968624407
2.734114952235153,1.720075391686953,6.697868404845296,4.866082137474089
4.017766627670616,1.336375600444303,9.335096469057971,5.425123365651219
2.2947694296045498,1.4690249867477745,4.496413252282792,3.566803787395399
4.906643638750156,1.963581269930485,5.395929449489087,10.34378586435719
4.36515730352282,1.1434323087812677,5.537293537581445,5.101206580685266
4.822574791397891,1.171237259706117,5.644732436759545,5.774041490651612
1.5638049514008796,1.448569434164485,7.728238513174297,2.306153534019882
1.8686862636688464,1.8540056935561176,7.384696138417365,3.5791914997704017
2.359423328458245,1.4231336608513834,4.611295974707645,3.530093695753469
4.34356032617944,1.1043879299801571,5.524974902330131,4.895780683278267
1.540846598359495,1.824041963004281,6.510493704956309,2.927826741440513
2.611317331563101,1.6087411086791694,5.436573396827157,4.397890614495877
1.1763103920695777,1.37718987169321,8.254140033638697,1.6430338781277307
1.398977778110177,1.790744305234921,4.965095825667982,2.685992765577567
4.851096171934929,1.295307712398368,6.121526547440276,6.429242115442917
1.8296335148379972,1.5267722678182856,4.9126869011447045,2.938967320564267
2.68305353261745,1.5654574262385663,5.833756305968059,4.360122436859284
3.614194834258626,1.7660412035924389,6.528570909235224,6.630001530731727
4.282921393556553,1.463451437582648,3.7543838304632784,6.806216688945026
2.859404107921179,1.8453261079628924,6.7850205522796685,5.483219952987098
3.65705938344143,1.2756563721243372,8.829596831710255,4.71461474672756
1.1971295220887463,1.0474412518459293,6.265596093864682,1.2718205360255714
1.4391285897751471,1.703743456043018,3.966601746752009,2.7151196464267766
1.0673051649792558,1.0228761295489202,3.863507600096809,1.1321192996808525
2.4795691260277395,1.427081216579963,8.569031607498921,3.588662905828323
2.1103918703943085,1.7624520085331,5.746515620647451,3.907794782795551
3.865557531261552,1.5679563782357733,3.3826577597778864,6.840251245803839
4.516437328975969,1.6868204793263342,8.567852859402947,7.770503077511343
1.966821850176338,1.8925395821751243,8.17541048536002,3.8262202775880048
1.7018180049443496,1.864367002665776,7.068845711982529,3.2892779121121265
3.150854776260493,1.2438321888013155,4.469545938183013,4.08031965407492
4.3676745401718,1.0414298698158788,3.920534804710773,4.718131397761647
4.34745005884035,1.7044034418592315,4.551076138490355,7.991384596170608
3.3950659349494985,1.1851854950774598,9.408619613414018,4.056092522823492
2.007772304126107,1.3249824355610411,5.292334084610336,2.747770962389468
4.840707252895745,1.0347906970809777,8.768394734649128,5.044369049362984
3.999915885904511,1.9981697126317504,5.573599685884341,8.561624488651322
4.019136189029887,1.0300872648473969,9.963619974780755,4.162365329107512
2.64240466809697,1.1059735229867789,4.513854294471573,3.014309853480492
1.1151509117122125,1.165379680820921,5.420334949298491,1.3306941772235654
2.492045928730035,1.433475973339165,5.812955066024552,3.6861254851909058
1.2542128714488343,1.6980117215415669,9.92698958567415,2.161523947115735
3.595833563205756,1.2555478850748378,7.141204891754537,4.586181080292288
1.1495949729891368,1.6007040053183634,9.226267732947395,1.8684972444572527
2.4406601680654725,1.619866646092187,4.581753012375874,4.226506006309961
2.044966604071468,1.850313870028024,4.744343785404178,4.1092270673153095
1.6277313623326548,1.794838237139902,8.379454665289503,2.990931326421225
3.75168836622316,1.0913056609921656,7.977225041448797,4.133096808627008
3.163338034030806,1.404697416184946,3.6030432018580623,4.825351342213331
2.433051528814697,1.9107661674030911,7.122334395481783,4.8259028327172775
2.147926219915003,1.7857045687893582,7.117434882144746,3.962294912261428
2.6675485534930146,1.04327344486554,9.268966785146072,2.800780305363561
1.8010947062079503,1.9043542156013893,9.781067162357134,3.496840506174896
1.9199140377321864,1.4155158484969212,7.840534123368536,2.763071609817408
4.990875102872199,1.025797793390641,4.997375124156013,5.231018255368363
1.5960751134873998,1.7491570660371394,6.078859551879634,2.9150724114761104
3.841783323728198,1.5094478842001826,9.318518905955408,5.876581137872495
1.1610535927772827,1.9742984568433328,6.6800689702606615,2.3994570606298
4.495856512120764,1.2845873498468996,5.080768510208477,5.969262562923359
2.28886847748,1.660095908580978,8.419454827984966,3.875829347812732
3.429958365943893,1.603064627333831,4.484529456227858,5.887450328102969
3.2235240360100126,1.6879626041363736,5.5956755460963015,5.707037824766572
4.047257106713484,1.8937586989087971,6.428665288840044,8.020420865475629
2.5992477138013914,1.4450504146380685,6.227067378612965,3.861455614969946
3.5306255809763654,1.6429296755141307,3.0033920859886942,6.929226466267695
4.073433159100751,1.291115261496361,9.611350023844263,5.307375999190505
2.2485987416933484,1.934272714166615,8.540503297563298,4.46543628375251
2.359756997209477,1.713546858220563,9.278318171594078,4.114328210320529
1.425771617424238,1.000573155350417,4.968961172933308,1.4564216404985566
2.64694541116973,1.0068371192922645,3.221689862640516,2.805568986977047
4.15485692999032,1.4688143591836762,5.870895886950861,6.303167723297548
3.6246133371647855,1.928827786196969,8.423945801065944,7.182056552813609
2.7536934557036306,1.831071774233336,8.815259466123628,5.1546374192657884
2.548547060129613,1.6027117235987172,3.37642893036151,4.64072995087631
2.00271438009548,1.7456720485290855,8.279117067741353,3.5764895036557487
4.761488812798657,1.0844453940164005,8.380787464172199,5.207353243865271
3.029371730505698,1.4915627999396146,8.527291315149164,4.589249281661466
3.753308285655875,1.693662410800723,7.297467683859217,6.535286152999876
2.9083292733122974,1.090266429621266,5.714975884970837,3.2301790273438407
4.5536081366524,1.6181533874104268,5.2527594346571895,7.745098780223521
2.152370637745557,1.8609370736627835,3.31398467858361,4.840691747683121
4.089860501084315,1.630261472656958,4.5434505551038935,7.143220323171503
2.5867668089938736,1.5339636555969605,9.83459923656746,4.017173217366223
2.558404859416836,1.1950768992420049,7.065518035685317,3.1021879033408712
3.962965158725585,1.2095617133637582,7.905868914214054,4.850557029152915
3.511626882461829,1.5284804904831708,7.009015424623994,5.499820948212846
3.8397895531811352,1.3838436923158393,7.6511011878268755,5.40277502967664
2.483597577448846,1.585475120912568,8.769430177721599,4.00365977440478
4.508400102873243,1.76896624114488,7.888795404616009,8.183607617767478
4.740292668936599,1.9904757877325416,6.954801538446453,9.84735866869796
2.6067819100473013,1.0443844944996448,6.740930402899341,2.7557579225138795
2.410873087706946,1.8748020360924385,7.977178581427267,4.650159020044573
4.272605801409815,1.822717214088228,9.702729539672871,7.928914121379178
4.081355479077264,1.3139574527189062,4.559602435247893,5.600302611804417
1.0794767131237055,1.6789759451002426,3.8013372245502186,2.020141568622889
2.1251858757812467,1.187627155629063,5.588738334841697,2.5829216691288
4.082349534155524,1.961903385902445,4.296987814736871,9.00226784622145
1.5433473672326636,1.4675593799337077,4.0887080439675545,2.426655196244684
4.965699846304577,1.2946573917482844,6.575031227444264,6.557254355779407
2.392684699706884,1.5465030368039066,7.941731583368818,3.772512711908622
2.479314534360036,1.3701414598649764,5.888600551985809,3.492876834401261
3.099150307195049,1.458564373629315,5.800564806258714,4.670370460949541
1.6096301715096597,1.6535007188324893,4.244306343909494,2.889844793756116
2.8678224528042167,1.511483123903513,6.390194192666776,4.461258874224094
4.850224288629094,1.0214536125527682,5.401263619380345,5.045321066769789
1.8164163527992816,1.638706678049684,3.6625913564321255,3.328289548321384
3.092655592145188,1.8187830960444349,3.504846076680627,6.580223161024768
2.964557117838427,1.514890545893509,3.2710372766665774,5.067142277645181
4.329060052922854,1.352837411685829,9.938032475427844,5.911542849279288
4.4105146463954,1.5935791941569717,9.821714689891904,7.122885579519232
2.944802146931896,1.1635062727520389,4.07348373019253,3.5752395946968627
3.33089845441755,1.8370802348833175,4.250735979949456,6.7855525530996745
4.158193598492328,1.9454055534103216,5.614495435070285,8.623595170661295
1.5752968496121276,1.0211096218535236,3.2750134732185416,1.6929409608697907
1.0468562971130178,1.2465184225534014,3.137840185140002,1.4219386118113968
2.1419130090707506,1.2442598286504665,5.612793612471089,2.733099012562007
2.0953341636404463,1.7773243256385836,4.788490505168746,4.010577678919116
1.4896068405090963,1.0569537082731428,5.175764530556405,1.6083385259144227
4.162096305736338,1.6838254073797545,5.562193689211766,7.353278773463797
3.039608002654939,1.580274620191353,9.70963529545099,4.868325722492062
4.220269777017816,1.1617617586367563,7.34811678767876,4.965399998386608
4.926180184290701,1.6340591660395385,6.315512559688566,8.333442734179885
2.152028700396448,1.8588381509880043,3.137734463184825,4.965375019569758
1.6203841854152654,1.5582980925526946,6.0082500796763245,2.61450798535802
1.256583299398267,1.0129841423779071,9.816470813875476,1.279730895183716
1.9662022124826404,1.4920772575346204,7.544190447449149,2.9928439257587813
1.707096335761575,1.0878702328833734,5.2381991449901655,1.8984925436220117
3.164498943739225,1.3054049717302247,6.37253894350315,4.220452866408642
2.0659544061033017,1.8793893830830828,5.7168396729811874,4.111242623989521
