m_0,v,c,m
1.6789485660666674,1.32993121206927,4.058555726326538,1.7770661722558323
1.86312771727412,1.3711105300426951,8.934017549391504,1.8854644597148091
3.852900183611434,1.2388025293404137,4.421820682661659,4.013628787700749
4.203153261195354,1.0529446553546262,6.252819721128691,4.264045677371925
4.022276086989032,1.4876199738528173,6.2116989886935645,4.14283414371157
2.3902533570759346,1.7990982762355854,7.666467741939828,2.45891907978212
4.619346437167575,1.1256936121033423,5.147978309505528,4.733909350695087
4.9552369717635525,1.4212439172292548,9.505869526049429,5.0115676248022325
1.862225105842917,1.4676152441420025,9.799025450630792,1.883469456442441
1.4386460245619204,1.618536453528726,3.1572165399810697,1.6755725015665446
1.5608816363624585,1.3603113655269137,7.542448529970811,1.5869040836495212
4.379866375675645,1.8585157331904285,6.621963794186094,4.563276039464062
3.931603010859664,1.4464410082207468,3.554310980083825,4.304131342018578
4.618661491109744,1.7406268868040056,3.2866581834315194,5.444961029069458
1.9140970620975697,1.716238440428644,3.882528335690303,2.133900255033954
4.2064796056754,1.272120032898741,8.476198529936946,4.254669531694476
3.7718399760439545,1.444048356544422,4.119492455849651,4.027387253391091
2.5039256470914277,1.7876927275212355,4.178789632967403,2.770219410432087
1.187242791420584,1.9972033095108128,8.793456821539326,1.219102956718525
3.604035620323576,1.2571800641384685,7.489165406334068,3.655914007055857
2.634301405331548,1.9504643515854765,8.797865430739318,2.701527566242007
4.799829663598223,1.8921685791968823,4.995278244573083,5.18630218883249
2.076604476908851,1.2417564393804832,4.882992165233392,2.147193986240103
2.0457103225793443,1.722618970662787,3.1367643319347924,2.4478704090073045
2.298208983478115,1.8696925834287477,6.580224701305925,2.397005489142179
1.431832032606578,1.0448733130482517,4.162899875721164,1.4791836701038692
4.716057256731597,1.6293317729796843,8.632902266466054,4.802365205633918
2.6403603505965365,1.9160401256794517,8.574580329362506,2.7088563507730763
2.655201647103803,1.1198452743275489,7.747723103901082,2.683379388624414
4.523503128947216,1.402711562606314,7.374076351146025,4.607633440790606
1.8664245827572024,1.4274329810403763,9.011074601260333,1.8902921242995905
2.3858245932953155,1.5950176378898169,3.0239651621963866,2.8082384532726947
1.4240524926524358,1.626821012158065,5.667246056893286,1.4866189480672791
3.9404011200145006,1.4396381447924878,7.793002612423022,4.009409379592714
2.0716817739058437,1.6465405015191976,3.114216809793924,2.4407243079205148
3.4083186076763456,1.907688213872952,4.730578741749469,3.724603838208444
2.693389040770128,1.2325184824723892,5.92556302795614,2.7536139465230693
2.556070434372866,1.3548064104758608,5.32593468740884,2.643013457437677
3.736038475089272,1.614062727369255,5.00477183311413,3.946931541154567
2.727335308185991,1.4163544005382604,4.075148932642752,2.9086670153533345
1.6389680934680315,1.9975767688491093,9.470083436529482,1.6766937319860948
4.760647224327217,1.130609462353402,5.229190996008824,4.875980619382043
4.9681404462530105,1.5505808060286734,8.540828405445215,5.052096912555394
2.646920103954612,1.3352441799326125,4.40730542841291,2.777452676908988
4.651146987042612,1.785033054281279,7.629395095514763,4.783928079510454
4.332444604435201,1.817359488123087,7.890502610948457,4.452143244811434
2.063444071503905,1.5195179588689078,8.613955036524475,2.0963180545313937
2.486789811095788,1.7019953546249338,4.854232742049077,2.6553586584366258
2.753730494079208,1.232826678850182,8.124594421977788,2.7859910741264637
4.794752230173699,1.1759351786803254,8.767454926731421,4.838470633554618
1.993038258894836,1.0005724339440367,3.545814647646892,2.0774658912581816
3.0483519173922957,1.828453226116096,8.123525796667943,3.128632627978334
3.3623406241954967,1.4833211779075826,7.8207290456657725,3.424499405766229
3.909655985850232,1.1990948057914874,7.835228788393222,3.956260076460684
4.842810183431967,1.9903133586887551,5.347683029101395,5.217647994743079
1.1674402407814006,1.626406317446539,9.040063544415805,1.1868054602888587
3.058034324669852,1.749010293823542,9.457653395499836,3.1117063831588023
4.0073667160158575,1.4535741471902377,7.232668296879325,4.0908332426152825
1.780461774239137,1.584966786807318,7.398727193788122,1.8227773713136255
2.961011047212191,1.9678440507632984,4.488959275578088,3.294432142830925
3.855195121176093,1.6870176940717818,3.634068636104146,4.352619260140363
4.820885879142552,1.977588680528625,7.155313710192914,5.016278390247498
4.801494944263058,1.36951670901602,7.787807516470027,4.877504670436106
3.202003633417376,1.6193236525618355,7.526033952065313,3.2787991368551808
3.486815404782861,1.4952789777147086,6.565424989542642,3.5809238096897285
3.6643601208329097,1.0611926965167875,6.651514535045589,3.711905095454013
1.3875164835080591,1.018585006119704,9.261214854493376,1.3959854200909452
2.485913526714277,1.0581144423815123,9.932134774439708,2.5001418022156514
3.796844406304564,1.5864735080289725,3.499603560583478,4.259689414303471
3.7344671610051248,1.261572023005805,7.936961857614497,3.782555555791855
4.6002206428100525,1.340448616484284,9.259788923034138,4.649191637503499
2.518216692231961,1.9794469252989424,3.5144898526917165,3.047567271036145
1.5170177586181937,1.5998853154267425,6.726639835234387,1.5618368992487708
3.0476404994054733,1.0354711738044169,3.432669815178994,3.1965413118751758
4.0367502123805465,1.5559983782714988,3.4543081351421425,4.521445127264118
4.21448484092685,1.4964925402957938,5.970503218686561,4.353454124836665
2.88776055764597,1.0595706894442352,8.958206246133251,2.9081748936930385
4.329367056521372,1.5014542825194233,6.698780087334442,4.442393501159128
3.820375496108055,1.8293113348949888,3.931848538465364,4.315946199814338
4.528407051403143,1.6163003238011957,9.879546508039123,4.590253154877606
3.670913120209192,1.950069153413152,9.303272402482737,3.754315859614895
2.055573082063233,1.1516091681554994,6.323660636167085,2.090531048074681
2.196435053688044,1.4787571712727876,4.4942939717070285,2.325944829944397
4.720160642537495,1.158360888039426,4.987047041120484,4.852885025299649
3.710798316311972,1.1061373788423476,4.201093616681646,3.8465241081475576
4.4276621751402185,1.838392012379344,8.076304119724176,4.547029919220819
1.2951372032751998,1.854860516134786,6.04166159730018,1.3608588537464368
3.4336268400685,1.396834788203848,4.496777752547495,3.6123254976607178
3.3804186217586607,1.54273476112595,7.250766643583942,3.459635141514531
3.348941491627762,1.4825126126253263,3.097032493853382,3.814349228386599
2.390306678419953,1.1935572298138415,3.4766154802823825,2.544985530311888
1.2756078169380016,1.3318558707867214,8.644889440378776,1.2910212450995806
1.0471855613656662,1.6264218797140215,9.445379817396493,1.0630641784692842
3.895752581425792,1.0431486728202397,9.19373075417232,3.921074025047117
4.557369120800037,1.4801824454206731,6.00067283758764,4.70268351973145
2.443089374307401,1.9684059903532505,3.862647596634946,2.8394435594828487
1.6756479025162525,1.5323015416418595,9.160028540410751,1.6995965658621892
4.446441839227703,1.9384433331139768,3.974007968678996,5.093485952039263
4.067030753702043,1.3368319421843124,4.911830615869564,4.226582587220116
1.2047534543422151,1.8480961955398567,8.927581970886248,1.2314275453907753
4.370002970187499,1.3479010669725722,6.118509007375368,4.480067455309349
2.2497629262533447,1.2706729736275015,4.958484398895146,2.327483992120538
1.2587648772725126,1.3019560681114677,8.43385948539859,1.2740371215598922
4.589875715908176,1.9860542582908407,9.69644042763098,4.689293312992873
2.7930538782659617,1.4266024544804925,4.809295979755092,2.9246909181988228
3.297884590196811,1.999790851577834,9.78169486329741,3.369043349903208
4.040736575071396,1.0127286865514935,5.112000967945621,4.122442637352093
4.635684892366533,1.5665460362299486,5.13259688230104,4.867967567217787
1.6477688770012788,1.9627160195701396,3.57841217834796,1.970641904804349
3.5170408804216478,1.7270492445448724,3.085288839530729,4.244308916670779
1.6035639787302416,1.4580200823964384,6.628430360256878,1.643824776640275
3.4169121620496523,1.204253283592842,7.251994557506054,3.465020679197925
2.6189460608375037,1.9760480566294385,9.9917821130984,2.671715131292528
2.315790252870059,1.8468541323944383,4.72198250507261,2.5162323665938646
4.57976139621419,1.484524890845104,8.154073336802153,4.657601313476847
1.7660625683422482,1.5405493032687787,5.85967406414407,1.8304558427715587
2.7288912626848285,1.8654328149238608,9.174824874703075,2.787107888152005
4.814689226902404,1.0592177022225493,4.818575020540052,4.935406722750434
4.21803793686049,1.6827553344783202,5.056219021009894,4.473026157767822
2.0005820611298555,1.00292352724934,4.811562324514192,2.045511536663289
1.9770400068032543,1.1841099114194265,6.336902049165374,2.012486614420609
4.142159603028244,1.1043433864653682,7.812127845506673,4.184177645703933
3.9769160186179073,1.3304864142081576,7.016487339757387,4.050402467365025
4.424678402259328,1.8881375340044269,8.466716188212503,4.538984426721038
4.299066347559847,1.159556986809429,7.420839536131379,4.352530850979559
4.534636609287371,1.3372696639448889,9.158517549485708,4.583762822029697
3.795434720680416,1.3246711305361765,8.351777572303476,3.8440956059474862
4.232059603608086,1.0529916771742287,6.254975592022346,4.293333208424253
4.589849106236113,1.349125578174231,9.699798807949332,4.634900217094533
1.9617163681620704,1.5060523342055918,6.984892907664825,2.0089707609702505
1.3532265729827997,1.812426605999895,5.3671967299524015,1.4376773829481662
1.7443003605383105,1.558934319454747,9.2261606992069,1.7697468759904833
4.205692578632059,1.0732494596563424,3.4449507630770344,4.4259633239314375
1.4727812521455128,1.637817065659297,5.1772276470437335,1.5525145592726393
4.614242511841455,1.9906841491602083,5.975846730011147,4.893754991062306
2.3334888724076883,1.825579921255756,9.223334781032651,2.380586291611258
1.4281709689619242,1.1755818704682683,3.804564180556248,1.501655267730201
3.615813423264652,1.7578174103518625,5.761879126779636,3.79681657955296
1.4870752366109108,1.8638956949431056,9.330838772609637,1.517662866877788
3.220863146349573,1.256885877134215,6.934078709171208,3.275116041419494
1.1942463485220625,1.3236812437132264,9.061907402518273,1.2071945733557727
2.6374424165747565,1.3247747570917978,4.333550198294354,2.77005242028195
2.018717024126289,1.467802961611475,8.563741229719266,2.0490387502509213
4.589800187668217,1.3753558688518202,5.099403684120579,4.766435560359711
1.959082593273707,1.7972990829047388,3.184969314100229,2.373019476548811
2.689789583946605,1.4713395239283766,5.694262615314342,2.784343860188813
4.866050617826735,1.9215923551480727,4.979381119351443,5.274643003219348
1.3077413036097665,1.2946967054295018,9.53300933073468,1.3199713238031443
3.2660418898897308,1.5984658739734532,7.329006998302284,3.346607659354069
2.955751964853205,1.878296118407345,3.445165149969817,3.5258565138331712
4.501570167859741,1.6524102657169568,4.463974071728884,4.845787125698688
2.778300075916568,1.543806004357866,4.887468662429558,2.92821782608975
2.063197974525592,1.962692603560812,4.965403161670541,2.246113729971422
4.573749085363976,1.7415007462268333,6.488428695744538,4.74796486052714
2.158741549005649,1.1210597445575137,5.114131632578351,2.212555096246562
2.4408340290555883,1.339672512947471,3.4171840799847955,2.6532298166487567
2.5364431990280187,1.357049301858544,3.413411336142488,2.764291388123933
1.720251159224174,1.308523967299251,6.700139573672987,1.7540267964054608
3.6172811421409463,1.0046268679128485,4.382650444274855,3.71623435153262
4.836480796761775,1.764050156552848,3.229766044996833,5.773768374196996
3.653210628289437,1.9771905053030367,8.454042194666588,3.7574164333670166
4.924176679659992,1.9010082522287213,8.213309954910216,5.061621417243623
4.202384781715779,1.8776318910044645,3.545400146238392,4.954184049768208
2.2753284714242112,1.7685203119389088,9.800628106499872,2.3133031574316685
2.867315987323407,1.8243025192752629,3.014400340592552,3.601809006103112
4.907001558801134,1.4526239907045946,5.314939688282082,5.101224966671006
