n_rho,p_d,Ef,kb,T,Pol
1.7062001920048746,3.719773909206463,4.151232912441026,2.3216834986024053,3.866072236619721,3.639535346022263
2.144715770919902,1.824609400198078,2.741758521966499,4.600321483276295,1.4898806176918855,0.9520896757979732
4.824178231725581,4.47531050461736,4.4025308171623845,2.5542396414820008,3.9335196726041377,14.112627313174183
3.2659990127318057,1.002341438511973,4.1347364835802125,1.208050894508138,4.638037871241737,0.8071504240025302
2.9510530027049637,4.009826021099364,3.131494033095912,2.1894172304174604,4.605670391712984,4.911758636151136
1.8126823687351687,2.2490859318226453,1.774583179867295,4.39198130387544,4.17865497635766,0.2955370393129613
4.507788201920718,1.017091814056056,3.777004452962654,1.4303550977121795,1.068636627227666,3.840927760089988
1.379183602249639,4.182669309319002,4.224986079731725,1.5672445195717803,1.0579023981099418,20.49513628666444
4.149398892848718,2.8882721597824523,4.448170336184066,4.9856363398300685,2.194538106600947,4.690918051621505
4.119742975438204,4.763512340170054,4.63366492860782,1.5485700634492017,1.1825708938470658,78.84425195841135
2.114258270583853,3.4043029323632426,1.5013296787785295,3.0136806213391383,1.9634461318214829,2.0723019467653088
3.4510682282307616,3.258400452133088,3.0733429095952887,2.356858346306736,4.631373601245059,3.438815915860313
2.556685652116489,4.268455919834588,2.5524952548970585,3.195777274858338,4.4943524344838375,2.759427543030382
2.5515608096545,2.497368958105419,2.222071629111339,3.797351594147726,3.4570884222774816,0.8978769930631447
3.722783068204492,2.0752291384151604,2.011238992357639,2.145104035674968,4.747476961394562,1.0554339091609488
3.470452197486001,3.9227371816338064,1.9488181070172992,1.3509201669446562,2.680770896468658,9.579109924808211
3.426414946378126,4.208792028732674,3.6074995261545126,4.4253391089016665,4.538509223830416,3.6339599623645378
1.743541029645553,1.7748918119000343,3.474706999696356,1.5986096692099494,2.758682245077767,1.4425429836376047
1.7317819151125835,3.0218617865851245,4.547025833842185,1.584111383391594,1.4459542195050803,10.46425472167392
2.0209767884673155,4.830145944187063,2.6859958712400456,3.209718681416233,2.395412145295135,5.490586033081147
4.94952136364182,4.722324470223747,2.491496101146129,4.874761117881574,4.412558093185526,4.261573997833599
3.38582566385931,3.693747068694471,1.48319031895097,4.093672414027281,4.152628843805477,1.3435020222256324
1.3980945378538396,2.353760095985134,1.6247751303652729,3.326046983260173,2.897172220709954,0.4353416779302847
3.4072188164015302,1.9403603051977163,4.220328269891974,3.098188946446653,3.1648969412329606,1.8404426712660864
1.7154137287805966,1.5790911020104512,4.980928671917996,1.5548961755910593,2.06435395473692,2.212517747699695
1.9328662654699664,1.655025410023892,4.748469736840062,2.2294042408989654,1.243105854050128,3.023755167188843
2.6557843575265463,4.685543147903756,2.086347222314324,4.063675420589925,4.5470483980019845,2.1944689284392784
3.5580888363177032,1.074466456909498,3.5289479304093025,3.0045594436838234,4.923117756064583,0.3266671641814074
2.4262335262938857,3.3160134458335078,1.939181894224394,2.022824762063285,4.316884384750867,1.974848476991159
4.095378390069509,2.896724598483391,4.11510987320192,1.377752509598905,2.9336068336883683,11.662603479676378
1.652782860899744,3.665421618994397,4.847946504069417,1.0330874199380782,4.727633194867115,7.347158218936073
4.416504311492871,4.399926140004015,4.067904649534004,4.921229828606682,2.8999526617791997,8.123709498064466
4.119750286321255,2.747114852336126,3.100811110120871,3.007574088950514,1.8412018001009571,5.803110733700081
1.7783340155997918,1.5021753257547168,3.626849231749936,4.589734251068428,2.2227354327009725,0.4755405092664926
3.4094592149141323,3.178656748775744,1.8531768282622925,3.311730198241291,3.99182009493232,1.6096908043362206
2.769333831024985,1.462281485102567,4.116526445887521,4.569284314899836,4.74414270734613,0.3748357474146816
4.204868724305445,3.5023866403433197,3.646513397830793,3.076593491513244,1.2969215682173916,15.712791441699665
4.749576379115647,2.419330930392721,4.908210549907654,3.622579957551226,4.531726382362262,2.770548145016588
4.040002401312336,2.410198308304016,1.151352872669201,2.8607587814953943,2.054710007046344,1.5322957470062053
4.752720045385539,4.174979998186435,2.276528859069529,3.670737156189904,3.751411914483045,4.565148358340971
3.571228137310267,2.1649293154214795,4.543764221301103,2.444101875421305,1.3645500039318486,7.601351415539108
2.7989577012788387,2.156561629410313,2.651542377760967,3.0328481588725515,2.450436631272216,1.548115136544192
4.873728763346393,3.160101612494829,2.364729266808521,2.520830345670655,2.1243199488322766,7.164074225472529
1.4652075418431312,2.056752130426548,1.6909676066288035,2.0195735676804563,2.1739720683626964,0.7957258238490101
4.94246417546672,4.035804820692261,2.391487267723841,2.055845542108505,1.9308914953746448,16.16598999494269
2.717668640364272,2.00833540345849,1.494151343995775,4.437420689134617,2.925830835614242,0.4204966206271712
4.9189535443139984,2.7420584690741028,2.5339791738438464,2.8249037180504417,2.6020233584292574,4.250040693920007
4.112626859604515,4.0533594544321305,4.750014503619276,2.100521640673763,4.745938906135596,10.731833420368693
1.0023514743272646,2.376112894156424,1.387919604116112,3.492915074938516,2.9414203678391533,0.2548309123636507
2.933933249604672,2.3893235607971053,4.984243725416823,2.430913978959736,3.9259850860175742,2.9158148252314864
4.814840728612691,4.167002022045024,2.501145062766004,3.2225748567983943,2.735130663245844,7.907985811895375
2.517384005280641,3.545322174952468,2.641065596741281,2.605604037477977,3.7101581217629898,2.881495716809332
3.200150146456436,3.0331944877846104,3.314381744278117,4.986292695361533,3.811041323666209,1.711712093260495
3.37671809009319,3.637092465402153,2.1250256622119794,1.058322857837131,3.6296325884554377,8.236933722077227
1.3472235636460614,4.021772011612852,4.020315373517466,3.1959878292246326,1.6674680009803535,5.479624613617741
3.739287488640336,1.5303527160275272,1.8754423310394088,3.858478821063493,4.301076273513586,0.3298839060944884
2.8477080722042905,3.097625235548654,4.981810285684608,4.768755781259326,1.9875011153272597,4.787476786457361
1.377094901975616,4.605681010242442,3.514914434493947,3.607156963676765,3.079855750042804,3.0807018323738724
3.9085818989367582,2.383427019863137,4.978357183829852,2.5180805581204866,2.683117202652701,5.453539559696056
1.3603853830317187,2.382971192291073,3.6176561081770777,1.9222236427102697,1.1373234887979071,4.2610599468672
2.384901520644176,4.792289224595455,4.977922626921176,1.7742234816154494,3.03016579090912,16.904746616325884
1.1189033508875674,2.6120758128185444,3.394593429672016,3.336063123284009,2.424395944123188,1.0680530712478853
3.941976985080731,3.4112561230822083,1.2373319568876964,4.768247621027896,1.452083604247968,2.7324818962789963
4.722500464442094,4.94421030790083,3.934701389387136,2.209817964709345,1.8805917832839487,36.4338755522155
2.5520732041073484,2.988963991283432,3.4550719289298564,4.982030537295509,4.675000867424526,1.1274109563499668
4.570872233436932,3.9598787939772513,2.7432961793183392,3.882676092366149,2.519316240840463,6.700395895880382
2.083524730706991,4.191199148659868,2.0979881965382545,2.6287767808163487,1.672697036124176,5.820845102052875
3.7422803606481465,3.214472257874119,1.579251556136425,1.1802238034304202,2.400105831248432,7.186062359488436
4.743888709646514,4.454460456584011,2.8386334480475437,3.695777361415434,3.410384552479421,7.066487835606307
3.391568182383483,1.901381693182199,2.9063725735902417,4.2181765283391846,4.827163882959916,0.5833811688343687
4.341548570134362,3.948607252778895,4.027678095751885,4.41762138664734,1.4381453002235087,14.30456916614464
2.6255988026573407,4.397997854347038,2.1429385529118594,2.6112899133482745,1.7385720732451344,7.990594002011611
2.9831590272369746,3.469914648789199,3.367816901605253,1.8815480590318363,1.246066226320962,17.198270168586358
4.718319226480858,3.7662606880441207,4.211523989640027,2.805678276363037,1.903923348392054,17.588903639086368
3.2955894423269605,4.354674791270112,1.56802570484481,3.4235955736794965,1.4115453778399163,6.759260434261596
1.9372749299696128,2.534933766703529,4.158942570243359,4.680166561482242,4.834242855454973,0.7627748874807846
1.045028295781095,3.6025816510038364,4.544811223984777,1.118691173832116,2.6260850638419595,6.9940914746234535
2.592448482076845,2.3628883554199103,1.887770002602791,1.1688811492511348,3.1048792750914416,2.509627655783713
4.081699117707845,2.806661129614387,2.7291519411025216,2.7016445076575413,4.387963626323515,2.467380831984763
3.794455295872831,1.5257955715985996,4.971419265341696,3.806311219227426,3.1958670517434964,1.2033952075316836
4.932309979220574,3.914511999746938,2.090943238937392,4.158735340807889,3.485277971126135,3.634359671044298
4.527431880286912,3.44614827927879,1.5439441665511224,4.68735822149734,3.9788831159230185,1.483682092217505
2.887813994958522,3.692173467338967,2.271206170996329,4.278501226033421,2.87039918320956,2.426804307289168
1.8875884588936211,3.7312799293705,2.137630451762151,3.2969820383356367,1.6602333976545751,3.4209649389340355
1.563274099527019,4.985644481969223,4.657658776487102,1.651628730453795,3.836014622146697,9.5220723387051
2.846004044300233,4.074547700209711,2.5969469527386098,2.1272777811073453,1.449966179607503,13.260322086496668
4.512073991283071,1.6760901351249735,4.273520142491873,2.8711046779265907,4.725624740894196,1.33084413484494
2.09439326642922,2.597746709532992,3.8143172392848728,2.586347809692221,2.3092324694426534,3.008796480537108
1.8785707849130828,4.8308615150020096,3.592001064597319,3.2117814138299146,3.3156818757124604,4.929162159706892
1.854420035256069,4.657034203885396,2.3239446092638207,4.257321232985402,3.882810372892755,1.884728865113643
4.8264325570496,2.400784552366978,2.9282649173648063,4.877435624044807,4.951169598452038,1.1244039913121264
2.436982045343113,3.212558580810909,3.885282954719533,2.9614302010975964,2.442257576417028,4.503631752521822
3.5393385823047385,4.959444724189286,2.3265344690186884,1.2029798261109903,4.867337309378765,11.529929897276794
3.762611543825666,4.077957701362644,3.720453227919284,1.9839517268502265,4.14187923256884,9.443236772171016
3.289925101749584,3.65688534250692,1.538147476426543,2.823724371128971,2.883599215488756,2.770309045851548
2.7833057862197386,2.1377846675537926,3.154712847267177,3.4640696222063885,1.764954827879567,2.1877979517431463
3.751381036536678,1.0223042047521087,1.1754173142017352,4.361477511122798,4.221574343937178,0.0834284591251347
1.1682475490449082,3.760651825062299,2.263568604466129,2.4217871571909644,4.266887722538616,1.206386176115728
2.4461498378501854,3.1607248312711427,1.889048581128042,4.069055230247084,3.961479108861783,0.9546130130944828
4.689655154586902,4.662578721994867,2.340356490593647,3.597926639436767,4.491718383761407,4.921406074264957
3.2795920012704927,1.36421069328875,2.4993218573952523,2.322036042013368,1.5385225244824774,1.4233471449686543
3.417789123739276,4.628693626747936,2.9810335343075303,3.15922503360284,2.4492024744353182,9.403780646497868
4.372209247842941,3.905697175788029,1.1329121991388131,4.283621479997077,3.190040555822515,1.843171643718203
4.998143127179718,2.0461002216721518,4.851638452765978,4.258167364985319,3.240798909695062,2.452194177249206
4.876126876688853,3.59644195655744,4.886828478595618,1.280854662584964,2.510758222901309,31.946420415665447
3.692885680853024,1.2805561859642238,3.726174028391372,2.9157307192643,2.8894844386537053,0.892765189045613
4.740877934707154,4.020066174821677,4.7867781018895394,1.4668526403605733,1.3951904681329643,59.73477485960966
3.644244767432847,3.2090858292504723,1.5080512222895623,4.417541868585684,2.234468464317144,1.911217610988876
4.2378387076846415,1.9407807610246364,3.92160736782416,2.5233022206188345,3.882796063084084,2.1297390049177283
2.288302422507205,1.5308613992430753,4.757993957765713,4.808714013839951,1.777949176908341,0.9948085403866522
2.526729809180896,1.6564178755563206,4.015011320399479,2.3390957616548804,1.0270248250185512,3.862203892655905
3.456072710192866,2.6539267063341256,3.0723623296842555,2.542069422511026,4.9056463483463695,1.999071161110087
4.09052577065105,3.090564461820471,4.226968279495592,2.100858552254373,2.377568421859852,11.02129540405493
4.2041323247323605,4.948766905995666,4.995720060741808,1.6527686215895665,3.606392267985594,28.76485513022785
2.422918539221269,4.739044285658291,3.3849264643182755,2.318597631516381,4.017710975846187,6.590892853826787
4.296185388217918,1.5103419055880662,3.0579954232351585,1.9479943346998576,4.928563186029383,1.0404976809717308
2.23661718107555,3.8781746013727783,3.976585811095444,3.580137050206444,4.226287106853581,2.9469775482590217
1.7444868120278525,2.1469551738460577,1.9640921329794396,2.046435859513785,4.664323120795493,0.5515278912958282
2.6468651064531143,2.2423707552032126,1.6022543737417043,2.065186572840675,1.8749237949424693,1.8357517365711336
4.426595018337013,3.131054985997374,3.1604770532679085,3.507418933247242,1.42220920198443,9.16497828873774
3.313336791107488,1.319892859429025,3.248651207813449,3.1211590997865186,3.5822940761676425,0.559046110807221
4.431384385384693,3.6753386780561472,2.4833582419316254,3.598788561935838,3.8854202748355777,3.543708080347745
1.3242744055981763,3.9408382349676665,2.2369561773393065,3.2745428029450734,1.1846145491385325,3.953335655207523
1.7987146476316598,4.2168181527823165,1.097194200347746,2.355389580535239,2.1720398649692303,2.2864606101778486
3.922388043592447,2.631594199843558,3.983391779321864,1.34196355390627,4.00966490482069,6.703033116874016
3.685929294090134,1.5345062765957898,2.4357371882406667,3.3063083149234704,3.5289704410742693,0.6039516061102531
2.28323116224003,3.1754221346053164,1.3127277737266976,4.8117005858988655,4.696522370892745,0.4457909498372072
2.83094929194111,2.3787187584172536,3.5483694990102546,4.827953036754282,1.76654031331809,2.2214639930808238
3.788131081339804,2.4252655300956896,1.7002149517786953,1.6168832029912217,4.9177468140157545,1.588112808049723
2.0308877625092467,1.6802042311672103,1.085027041727468,1.812609535930916,1.7482635575286882,0.6543622135610826
2.4139921724480184,2.5961975081008823,3.952698537138761,4.346441815619352,2.52108882507663,1.9564183864586568
3.303429156455353,2.9601497988251597,2.3835326861068595,2.030666807894916,1.9610821873781157,5.775076851774853
4.708518932947717,4.523019374117624,3.397233612003311,2.0750857401333067,1.113248324958386,47.2190536030129
3.480081729445304,1.3322755991372794,4.787623723487844,1.059008603208988,2.607290222201267,3.57015837666774
3.187713965086894,4.202228063208403,3.3204323236489013,1.690518862875039,4.111189085772626,8.964467313360256
1.443903464983976,4.367877571534293,4.7113321328204,4.659382712935382,3.047823055399459,3.0463752985742065
3.991582824664515,4.434596635141611,1.611305121660363,4.117249036147388,2.394155758816615,4.277109672624242
2.4597818673949745,4.772065938173826,4.435254717670935,3.6203617027687263,2.59992635751384,8.798198790036922
1.0330253938856844,1.869485263570752,1.4540902109953584,2.3568711648947214,1.757285622269939,0.422519723575528
3.990771466187528,2.427767130349056,1.7353570033377763,1.8831930191625887,3.438771393926939,2.101069168629471
4.37356901486865,3.4755478332080667,4.53549168202809,1.7056410624208342,4.642323613432767,10.08701321211818
1.6535945938513512,4.02685778573893,2.426631771605872,1.4031855459472715,3.9705755288924736,3.892921879925279
3.023900621150684,2.175048564972594,2.7043383612073244,1.223438471083178,4.060967479856321,2.5955748690155613
4.083408150511144,3.5725906783391177,1.575081166469158,1.7987858102860916,1.7307359591895652,8.789430301512603
3.9388315234404416,2.470540754321117,3.2110757626581705,3.436007105852426,1.6487094072352415,4.542370748523197
3.8451605376897935,2.7392215228592995,1.1443785865295313,3.999740040884888,3.873315557222177,0.710399438426356
4.136202392306519,3.937040914371886,4.178886815177184,1.355854780179221,4.767393388206952,13.81614316922626
4.427083985366567,1.8317960279894367,2.133117790864937,3.912828644632188,3.746412921500125,0.7205416641328177
1.445623456746029,1.0571496964023548,4.369135318202048,2.299833145746053,1.7800732316418588,0.5747357444125759
3.879267810056978,4.9800854782659725,1.6199690380822092,4.30794569107038,4.667678583792059,2.583673635951591
1.9134843604884573,4.0701758590618855,2.4763966529275496,1.4303422844149587,3.580230136935731,5.109745821104137
1.8661804831373825,1.9694666899609656,1.0922678036169793,2.377842508687072,2.261520158934387,0.4900893335666676
4.464507865629311,4.669456475566097,4.83965525689286,4.142379336570361,3.5187831299063936,10.7735060486384
4.485718111659956,1.6272611473094378,3.461713809147053,4.772380824036443,3.908680940048337,0.7347694343748122
1.568802215163125,4.688706224695997,3.642891235008425,3.944252361163242,3.5834479600217297,2.963011880397477
3.495568113683138,4.989172647012066,2.870045901141625,4.543407232510863,4.622779198977032,3.963306018600563
3.013895829198615,3.772153748751,4.588622480586068,2.514947614343125,3.7101153686168975,7.029941727068176
4.999337074776776,3.581295159093472,1.5378135134887714,1.5931588283839695,4.753330649257998,4.340282213054088
2.34658536409872,2.2863484120968662,1.1241716349376842,4.808866981594727,4.956331938343465,0.1928543334496039
2.571101819143978,2.9493943427254896,2.2835978351509345,3.8531563018556265,1.0791885775238366,4.0942029132350966
2.232669317088848,4.506946843415879,2.8566324643958145,3.367494092581199,1.4537278951138737,8.821296544110194
1.470655922654429,4.943923245572373,3.4493191885742887,1.3819005939035849,2.387984190700619,12.524442251476309
4.024303352103217,2.011524668512438,4.305155035451597,1.4334179433575334,1.614851997957638,10.094932410251843
4.278739412481362,1.3167602511627017,4.386701568019118,2.5714605683711778,4.3541970300125294,0.9688535669915224
4.999824230345201,1.372965013214945,2.289939977949221,2.644361311036194,3.0395145853362924,0.8950586538959334
2.2911741379167605,4.856403416218535,1.314654834807845,3.675531242702065,1.462630232481359,4.404772005019578
3.286497272939405,1.3132625546791736,4.412800221427938,2.394837236889434,3.010567982923285,1.1563917097112109
3.493751057663546,3.937443496246759,3.4322492605408708,4.449493144757769,1.632035241178261,8.533714649508143
3.009189320740552,2.174412256182896,2.805145301065796,3.410861072249637,4.637029901329111,0.8411306657348305
2.5360791329251304,2.977102547534649,3.634561817360877,4.236121534602773,3.932250667720965,1.634826195852977
3.3327489462902897,2.13276862957763,3.2333495867485578,1.8565622666608097,3.3409100716587767,2.634190570873946
1.355828117701451,3.181644967471322,2.0752591964037914,2.5946937628294284,1.3997198762941947,2.6141585438376147
4.157041907761028,4.793909291631307,2.470599997459703,1.961880925138943,3.260591241145923,12.299181397381169
4.04627303911623,3.678271031988056,1.8208971058081809,3.301695533367724,2.6555056731138245,3.789854476715648
3.947051544726543,1.8814545876219348,4.974567628151624,2.7917094568517364,4.39840790415168,1.886812055555096
1.2895086188600744,2.597619326942196,2.650707298698396,1.4568989401549173,1.470852028561196,3.587710329841371
2.912245212281289,4.752056760683873,3.4122448689554945,1.5174721770075197,1.724740938327432,28.58021585914637
3.437216902938469,4.314738778791391,4.264504389107843,2.1877619496482232,2.7370850353480964,15.190599400985535
1.368872883474867,3.91034439471188,2.9447706233989237,1.286019160385067,3.472910771978348,4.600259071624635
1.1674830378727543,4.907802158319463,4.708580085861842,1.9144510433516229,4.192620283158711,5.498745060095006
3.0912096689715325,2.6661795451466994,3.625621304628096,2.3532287456366365,4.110763074510743,2.7452496283554098
4.456338772674284,1.741838795882745,4.375914396263526,3.1702216788059294,2.3263524723699662,2.674093153672853
2.4227642820682185,3.8466747582041863,2.0077835997996547,3.5321216475978794,1.6436746260963493,4.132627317322371
2.989882197204138,2.384784673262641,1.49795653938102,3.988529600730582,3.945239322651065,0.5395655421552707
2.8678779259011047,3.3858510259735874,1.951271123911258,2.4513581951306795,4.337102841209212,2.011343376948578
4.310946228354547,3.521272023517351,1.2940399960281583,1.5261541945271513,1.6568970247558976,9.118098313050362
1.279155740270542,1.7416630530917223,2.30296666811479,2.646330370983041,3.252363128406607,0.3460788107288198
2.242288680875574,3.249114479345496,4.549015463927834,3.5534377693246264,4.478716620144711,2.2553576003279736
4.568520708675207,3.7407435122863912,4.3674035609756245,3.950425322888017,1.1336336730583882,20.78150211506394
2.31182988976895,3.9479163947626863,1.4573736787183695,4.751120441135349,2.751526308328177,1.338972710490234
4.9736636607440285,3.887446858512533,3.570854744724211,2.5861383647957985,4.472156834252805,7.735483976652848
1.172474460027057,2.135844658210781,2.961747929086069,4.094315601092864,3.4098940961453312,0.378222489273617
4.250520489659843,2.803054328375804,3.7506324915778912,2.9247117205434496,3.733183407469789,3.8240715457776746
3.5520571652220725,2.3799301511856115,1.4383595688521478,1.7616898563048546,4.35809578381347,1.256401239121945
3.859287756953803,4.992522255707052,2.419640222313722,3.3954964234859784,1.850626421695981,12.346807744101373
3.673406489117271,4.220182739689742,3.5437402849879254,1.7036634021030754,1.6290537803546932,27.84536515994691
2.6708881196765115,4.835436933821835,2.8303317194204345,1.198080279295779,1.7871984896120972,27.515950436880043
4.553854138701594,1.4250593109367389,2.5227865905936926,4.744491317732628,1.5159644341968694,1.0812486705422306
1.9428408381633635,2.13320076826718,1.4421456690527683,4.037173304949736,2.614805291449084,0.4025981860669221
1.2248077673953408,2.3719561737558914,3.5383444960207355,3.0485037690385366,2.2885929062305577,1.1649434075651917
4.558152140889975,2.809124046237344,1.6353790742716483,2.0567961405802606,1.0424508824808725,9.144942584836608
1.5456690488062916,1.0853988387440778,2.5496518907427865,3.922677411732949,4.014580594268583,0.0982725159115036
1.822931449243932,3.341848062707939,2.485874563357362,1.84165583735468,4.250490211179626,2.1550343677131267
4.769779981631753,1.4721238869507869,2.214359284026683,1.7962108666506935,2.7777404705065774,1.5292021952870234
3.893219255511456,1.2141829830081434,4.892043050039943,4.527861432846841,2.7994298854204978,0.7383859760821964
3.759886750135608,1.5748016305744983,1.1230884711710196,1.495717976188395,3.537024486781473,0.6598290167641852
2.2275114086025685,2.4564912084557853,2.0730473990511102,1.8853617054875365,2.7958863728677685,1.762074002765843
4.677067272787353,2.390825005938632,4.126093535921896,1.5488031525177417,2.191861597430067,10.831227011512642
4.600073562963234,2.0044941857819363,3.3309469129202074,3.992332277578891,4.86229045327544,1.057190511995488
4.623924775347082,2.2097656800605425,1.4476669678249028,4.28946045003647,4.7210160110860695,0.5380374152967564
1.4173616501396027,4.322141686094932,4.130009484021885,2.7714316415957168,3.275045378955515,4.0159378047638405
1.4776495358020578,1.1308146806389758,3.479402404849824,2.537374899806592,1.2635153737570275,0.6835535645022357
2.7973670449737678,3.078369633945279,1.503175613842037,1.2551713321297906,3.2595295820649826,3.24654566156856
2.470379333281351,4.8948552768842095,1.255187021452333,2.8402183149551234,4.3539640951418885,2.0025989100162804
3.2609970977731937,2.7436418061274948,3.4751275184725814,4.180651151197533,4.183517985671225,1.6258076257183869
2.9009566979305923,1.5512734714720184,1.88140963298467,4.232875009379633,2.808289326931633,0.3683009101483094
2.247186170020943,1.1445811291838357,1.901121901141285,4.869767936772004,4.881104611727462,0.0784864245031986
4.627980404134725,2.8440742186170502,4.6375672717400525,2.8589250618124478,1.2276079097525576,16.48845184956972
1.053733851183206,4.062103008340021,1.691020795291989,2.943738018643528,2.8253027032915106,1.1784098070783096
2.05439337554893,2.140768190601108,2.9989238949239696,2.231144625546274,1.896132964323911,2.224695471054501
2.556826130543328,3.0828139254038898,2.567327260117647,2.365138434662294,4.476049246340047,1.9642844382628373
4.84825446486188,4.61303679649891,2.9504381975202247,2.0659553995938245,1.047462781453107,46.88835201284521
1.0384078650751718,4.848959467542821,2.2608754497379464,3.970287162363277,3.3793824443862133,1.3713906897988697
3.131376458158861,3.4929837930229546,1.9997553724464767,4.982827805628083,1.6362893611633282,3.123547069914525
2.977272080159421,3.5232834361986467,4.56173973080786,4.191365282465146,1.3143212583898256,10.20154367329191
1.6454855118134106,3.8954773739921458,1.2720790286124606,2.381716184033958,1.8293200856302343,2.4301247171325118
2.671726044501945,2.682513033454564,2.217524999192474,2.3881461325113587,4.009425664555737,1.4841568855755736
4.008812272126706,3.037788456191748,4.526809109602427,3.462585841809133,1.0300885615881548,15.65044126367412
4.681114217391637,4.583644233301584,2.915008034371113,1.5243840157350874,4.333194549877363,14.467282716574976
1.7056600779862978,1.6963349223592863,3.317417545577768,1.197364869933275,2.6155095282355343,1.7330526416296637
3.2839348582969974,2.708870498981842,4.864447557208949,1.1693078487789612,1.901192355669792,17.57633685919255
2.931990749771713,2.81259732289237,4.229555293557725,4.232022612514145,4.536846170612721,1.703135229780523
4.7658950892573175,4.946896423670484,4.213025653747282,1.8144478748701889,4.819644679295093,18.72938182995292
2.5952681507074,2.3618711283244367,4.463418864456827,3.429587169469657,1.5613119184426827,4.022624561163269
2.3509679139571493,4.660276958895047,4.532916922716057,2.309639222561774,2.7896870202132917,11.97366308303826
3.963321717818456,4.166574673065481,2.982108643213847,4.936697815763742,4.654431253140393,2.976574171524797
4.128250949985688,2.9599020918160446,2.61936172850456,2.816713525463933,2.6877699011935263,4.171192552114822
3.940258238707409,1.0745931720458843,4.922010565111839,1.4535771310446024,4.377717346961498,1.1731359052949668
2.901079888809249,1.002512855056744,1.6847775550113928,1.5532406220216584,2.882809397321587,0.3656842308557035
1.6635347864750574,3.0942161236400585,2.110216352357725,2.758661573761567,1.6510819456609278,2.4596417267329183
3.979968468386649,2.393716427160772,1.5985033771119483,2.1467800600129423,2.553709086286552,2.2164521536477246
4.028948925646237,4.4402561186004,1.9529992961219331,4.896824821297178,3.400697808621348,3.105317618502736
3.6268596641046,2.022136907141928,1.9179680860813648,4.573204198577033,1.2421318928713745,1.6691050784414123
2.129678423016639,4.767143723330781,1.4476292481742292,4.577132435322667,3.4529832176362305,1.477674130352998
4.579666755868937,4.847133936232469,3.137675191265058,2.7994424601062198,3.0143222655559465,13.336117712605226
4.393720319890667,2.5477929688055734,4.874246519832054,3.472237210067655,4.37324545891432,3.0516426288796525
2.4845999407423576,4.299837832353964,2.3117754845666267,3.192427250923191,4.4712766663117645,2.4798903018997813
4.689079664928444,1.521220815678496,2.099192008994446,1.1907964776376714,3.8600814467539006,1.651844000399822
3.920943265787013,4.599956561237764,3.519975281480572,1.2225525050259811,1.6115473304357275,49.40896919527204
1.2998748749223288,1.616314981313844,2.7024027884847963,4.219412721157335,4.618550685241265,0.15697288845544
3.2216774133847386,3.886520018678215,3.140071576906424,4.19304355166928,3.947138247510019,3.0775878051810084
3.8455545523400807,4.8922987970775225,3.515694041537389,2.444979089935068,4.569876133860273,9.653730357364973
3.97608988135132,2.145455345537059,4.461365085240033,1.5917516970202326,2.99079279291444,5.717155639183113
2.1625239864347034,3.634628495749592,4.778812465410871,2.846235745318621,2.982715546984809,5.360397726093302
1.071057631446422,3.50357019318933,3.02119419649858,4.519617593162192,3.870408976083725,0.756890970225116
2.962379961414122,3.7327945681322063,3.8989513754450313,3.001223690834695,3.9177624470139976,4.5624596808138
1.4880681346901323,4.380622979475213,2.285715863000656,1.9381873565959005,3.7763285773702657,2.972555877662965
3.525366572083465,2.451326868818095,4.453304465892517,1.1367063743068728,1.0706363097859477,25.839113121989914
2.253947216804239,2.1779466830752,2.733492300764248,4.402165661029322,4.76657154747463,0.4642611377848229
4.587220998155706,3.410352661342459,2.430028048135537,4.684706900362016,4.611516314603296,2.000378159033698
3.560083622245769,4.474823001154001,1.870086300662216,3.659530177075392,2.5651893802712635,4.733774334439699
3.886459550268118,2.542460989196514,3.515157969684334,3.649902296424622,2.4303538481388465,3.318452392241753
3.1482391218508554,3.938361514276818,2.6422221468049987,1.3939708738503347,1.2681878208276496,24.32818250983533
4.270571968858221,1.2967392963484516,3.0409537570152376,3.841513542221032,3.063801103203272,0.6184676861644015
1.2816258968255054,3.230330509953756,1.329401254440807,4.218275891509185,1.0147020910006757,1.3845750014647138
3.972535579932064,1.4174361640189428,3.75622742396344,1.8552313553629045,2.54631787607261,2.1154109272792523
1.248962795502584,2.6544479863747794,2.3981647212531048,4.031702366741609,2.5571841134261843,0.6823469193680795
1.8024312996665384,2.41518345965476,4.047066081116312,3.242025907036934,3.9817435037562334,1.0987230907753809
4.204493920237667,3.966159699853206,4.686976102356551,1.5611811079887854,3.317473001118932,19.95101171748608
2.41146720731,3.098642135809226,2.565062044154173,1.9528860327806123,3.665071892391523,2.765931543668929
3.957466016786105,1.5563050891150918,2.1307552809981547,4.838808279293618,2.371148299564884,0.5933649049810338
1.0470159986160297,1.553651302433745,2.7559772099845063,2.084443596057815,3.774933144918259,0.2950634251967178
2.1197376843783085,4.166599006065534,3.4189254071046493,3.6310294169131097,4.704479538817155,2.45511902701298
2.7917599791477583,1.9728962539425368,3.5928847685842835,4.849223815202375,2.046765169790244,1.3111982480429858
3.3105725184462718,2.8921428575384893,4.472488483411219,4.540433528711879,3.917084713170536,2.3211877937104606
4.392894965072418,3.821222105073073,3.9736708575315896,1.6851711871452864,3.066785608362514,16.439877500471606
1.56063229498653,4.927181414126279,4.127807979984008,2.8157238139477263,3.570617826657075,5.1851640856947885
